wave_A,ep_eV,loggf,term_low,term_up,level_low,level_up,label_low,label_up,flag_low,flag_up,reason_low,reason_up,nlte
7544.249,5.111,-1.266,y5F*,e5F,43,148,y5F*,e5F,c,c,label,label,True
7544.279,3.98,-4.167,a1I,z3H*,25,57,a1I,z3H*,c,c,label,label,True
7544.427,3.85,-4.612,b3D,y5G*,20,54,b3D,y5G*,c,c,label,label,True
7544.982,3.845,-4.751,b3D,w5P*,20,52,b3D,w5P*,c,c,label,label,True
7551.354,2.545,-14.24,a5G,b1I*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
7551.508,2.545,-13.42,a5G,b1I*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
7551.508,2.545,-10.25,a5G,b1I*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
7551.89,4.389,-4.345,c5D,3F*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7552.18,3.845,-7.09,b3D,z5I*,20,53,b3D,z5I*,c,c,label,label,True
7553.766,4.535,-5.12,d3F,t5P*,35,93,d3F,t5P*,c,c,label,label,True
7555.969,3.847,-5.782,b3D,w5P*,20,52,b3D,w5P*,c,c,label,label,True
7556.368,3.826,-3.087,z5F*,e5D,22,51,z5F*,e5D,c,c,label,label,True
7560.381,4.186,-3.055,b1I,z3G*,28,67,b1I,z3G*,c,c,label,label,True
7560.93,3.826,-3.417,z5F*,e5D,22,51,z5F*,e5D,c,c,label,label,True
7561.475,4.416,-3.763,c5D,x3D*,31,85,c5D,x3D*,c,c,label,label,True
7562.328,4.44,-3.356,c3F,x3D*,32,85,c3F,x3D*,c,c,label,label,True
7565.814,4.44,-3.113,c3F,x3D*,32,85,c3F,x3D*,c,c,label,label,True
7565.918,3.89,-2.911,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7574.172,4.419,-4.061,c5D,x3D*,31,85,c5D,x3D*,c,c,label,label,True
7574.769,3.892,-2.149,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7583.745,4.855,-9.603,b1G,7P*,41,0,b1G,none,c,x,label,label-absent->energy-route-disabled,False
7583.745,4.855,-9.099,b1G,7P*,41,0,b1G,none,c,x,label,label-absent->energy-route-disabled,False
7584.115,4.204,-4.123,c3D,z3S*,29,70,c3D,z3S*,c,c,label,label,True
7585.487,5.132,-1.35,y5F*,e5F,43,148,y5F*,e5F,c,c,label,label,True
7586.374,3.144,-9.615,z7F*,a1H,12,39,z7F*,a1H,c,c,label,label,True
7586.446,3.845,-5.209,b3D,w5P*,20,52,b3D,w5P*,c,c,label,label,True
7590.895,3.889,-3.016,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7594.276,4.389,-3.695,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7595.511,4.575,-9.76,e7S,s5F*,36,96,e7S,s5F*,c,c,label,label,True
7598.677,3.89,-2.329,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7600.752,4.208,-4.771,c3D,z3S*,29,70,c3D,z3S*,c,c,label,label,True
7602.107,2.544,-6.853,a5G,z5D*,4,27,a5G,z5D*,c,c,label,label,True
7603.684,2.545,-5.43,a5G,z5D*,4,27,a5G,z5D*,c,c,label,label,True
7605.264,3.551,-5.019,a3D,y5D*,18,44,a3D,y5D*,c,c,label,label,True
7607.586,3.892,-3.385,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7611.242,4.402,-3.408,c5D,3F*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7611.554,4.096,-4.486,b3F,y3D*,26,63,b3F,y3D*,c,c,label,label,True
7616.382,3.966,-7.222,a1G,v5P*,24,55,a1G,v5P*,c,c,label,label,True
7622.544,3.839,-2.986,z5F*,e5D,22,51,z5F*,e5D,c,c,label,label,True
7622.675,4.204,-5.112,c3D,u5P*,29,68,c3D,u5P*,c,c,label,label,True
7623.487,4.099,-2.891,b3F,y3D*,26,63,b3F,y3D*,c,c,label,label,True
7623.569,4.207,-5.013,c3D,y3G*,29,69,c3D,y3G*,c,c,label,label,True
7623.924,4.208,-4.325,c3D,y3G*,29,69,c3D,y3G*,c,c,label,label,True
7624.11,4.207,-4.819,c3D,x5G*,29,71,c3D,x5G*,c,c,label,label,True
7624.465,4.208,-3.688,c3D,x5G*,29,71,c3D,x5G*,c,c,label,label,True
7624.779,4.175,-3.793,z5D*,f7D,27,66,z5D*,f7D,c,c,label,label,True
7625.451,4.133,-6.102,z5D*,f7D,27,66,z5D*,f7D,c,c,label,label,True
7629.612,3.839,-3.397,z5F*,e5D,22,51,z5F*,e5D,c,c,label,label,True
7630.828,4.144,-4.442,z5D*,f7D,27,66,z5D*,f7D,c,c,label,label,True
7631.082,4.532,-4.945,d3F,x3F*,35,92,d3F,x3F*,c,c,label,label,True
7632.592,4.532,-3.147,d3F,x3F*,35,92,d3F,x3F*,c,c,label,label,True
7632.967,3.847,-6.161,b3D,w5P*,20,52,b3D,w5P*,c,c,label,label,True
7634.325,4.159,-3.938,z5D*,f7D,27,66,z5D*,f7D,c,c,label,label,True
7634.792,4.533,-5.78,d3F,x3F*,35,92,d3F,x3F*,c,c,label,label,True
7634.961,5.119,-1.395,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7636.304,4.533,-4.268,d3F,x3F*,35,92,d3F,x3F*,c,c,label,label,True
7643.84,2.914,-8.238,z7P*,d3F,6,35,z7P*,d3F,c,c,label,label,True
7644.928,3.85,-6.397,b3D,w5P*,20,52,b3D,w5P*,c,c,label,label,True
7647.801,5.111,-1.577,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7649.858,4.532,-3.015,d3F,x3F*,35,92,d3F,x3F*,c,c,label,label,True
7650.621,5.134,-1.131,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7650.8,4.697,-7.798,e5S,w3F*,38,100,e5S,w3F*,c,c,label,label,True
7653.037,4.411,-3.833,c5D,3F*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7654.177,4.106,-2.927,b3F,y3D*,26,63,b3F,y3D*,c,c,label,label,True
7654.208,4.204,-4.867,c3D,u5P*,29,68,c3D,u5P*,c,c,label,label,True
7654.299,4.402,-6.336,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7655.638,4.613,-4.811,c3G,w3D*,37,98,c3G,w3D*,c,c,label,label,True
7661.565,4.099,-2.679,b3F,y3D*,26,63,b3F,y3D*,c,c,label,label,True
7662.828,2.915,-10.12,a3P,d3F*,7,0,a3P,none,c,x,label,label-absent->energy-route-disabled,False
7662.828,2.915,-9.478,a3P,d3F*,7,0,a3P,none,c,x,label,label-absent->energy-route-disabled,False
7663.175,4.532,-5.063,d3F,5P*,35,0,d3F,none,c,x,label,label-absent->energy-route-disabled,False
7664.882,4.535,-2.392,d3F,x3F*,35,92,d3F,x3F*,c,c,label,label,True
7666.657,4.535,-2.853,d3F,w5G*,35,90,d3F,w5G*,c,c,label,label,True
7668.395,4.096,-2.669,b3F,y3D*,26,63,b3F,y3D*,c,c,label,label,True
7670.794,4.207,-4.357,c3D,u5P*,29,68,c3D,u5P*,c,c,label,label,True
7671.153,4.208,-4.043,c3D,u5P*,29,68,c3D,u5P*,c,c,label,label,True
7671.201,4.44,-2.153,c3F,x3D*,32,85,c3F,x3D*,c,c,label,label,True
7672.228,4.533,-6.698,d3F,t5P*,35,93,d3F,t5P*,c,c,label,label,True
7675.525,4.144,-5.223,z5D*,f7D,27,66,z5D*,f7D,c,c,label,label,True
7675.62,2.544,-8.611,a5G,z5D*,4,27,a5G,z5D*,c,c,label,label,True
7677.671,2.544,-5.57,a5G,z5D*,4,27,a5G,z5D*,c,c,label,label,True
7677.835,4.532,-2.592,d3F,w5G*,35,90,d3F,w5G*,c,c,label,label,True
7678.131,4.618,-2.655,c3G,w3D*,37,98,c3G,w3D*,c,c,label,label,True
7679.452,3.888,-3.005,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7684.72,4.618,-4.808,c3G,s5F*,37,96,c3G,s5F*,c,c,label,label,True
7684.828,3.889,-2.577,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7685.642,5.119,-1.309,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7686.242,4.697,-6.392,e5S,w3F*,38,100,e5S,w3F*,c,c,label,label,True
7691.503,5.155,-0.772,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7691.642,4.099,-3.237,b3F,y3F*,26,62,b3F,y3F*,c,c,label,label,True
7692.035,4.778,-9.888,a1H,7P*,39,0,a1H,none,c,x,label,label-absent->energy-route-disabled,False
7692.898,3.89,-3.366,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7692.969,4.535,-1.97,d3F,w5G*,35,90,d3F,w5G*,c,c,label,label,True
7695.394,4.613,-6.523,c3G,7P*,37,0,c3G,none,c,x,label,label-absent->energy-route-disabled,False
7702.508,4.613,-8.552,c3G,7P*,37,0,c3G,none,c,x,label,label-absent->energy-route-disabled,False
7703.09,4.613,-2.691,c3G,w3D*,37,98,c3G,w3D*,c,c,label,label,True
7703.781,4.616,-3.589,c3G,s5F*,37,96,c3G,s5F*,c,c,label,label,True
7705.502,5.134,-1.024,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7707.843,4.207,-2.439,c3D,z3G*,29,67,c3D,z3G*,c,c,label,label,True
7709.352,4.532,-2.329,d3F,w5G*,35,90,d3F,w5G*,c,c,label,label,True
7711.842,4.616,-5.454,c3G,7P*,37,0,c3G,none,c,x,label,label-absent->energy-route-disabled,False
7712.419,3.857,-2.766,z5F*,e5D,22,51,z5F*,e5D,c,c,label,label,True
7713.139,4.533,-4.401,d3F,w5G*,35,90,d3F,w5G*,c,c,label,label,True
7713.725,4.535,-2.468,d3F,w3G*,35,88,d3F,w3G*,c,c,label,label,True
7713.73,4.096,-5.79,b3F,y3F*,26,62,b3F,y3F*,c,c,label,label,True
7715.486,4.402,-5.92,c5D,x3P*,31,81,c5D,x3P*,c,c,label,label,True
7721.363,3.887,-2.952,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7722.875,4.106,-1.567,b3F,y3F*,26,62,b3F,y3F*,c,c,label,label,True
7722.996,3.888,-2.915,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7723.065,3.857,-3.696,z5F*,e5D,22,51,z5F*,e5D,c,c,label,label,True
7723.611,4.207,-3.818,c3D,u5P*,29,68,c3D,u5P*,c,c,label,label,True
7723.976,4.208,-4.562,c3D,u5P*,29,68,c3D,u5P*,c,c,label,label,True
7724.496,4.186,-5.073,b1I,w5F*,28,65,b1I,w5F*,c,c,label,label,True
7724.61,4.535,-5.237,d3F,w5G*,35,90,d3F,w5G*,c,c,label,label,True
7725.279,4.618,-5.429,c3G,7P*,37,0,c3G,none,c,x,label,label-absent->energy-route-disabled,False
7725.986,4.099,-1.682,b3F,y3F*,26,62,b3F,y3F*,c,c,label,label,True
7728.513,3.889,-3.641,a5F,y5G*,23,54,a5F,y5G*,c,c,label,label,True
7731.537,0.941,-13.84,a5S,a5G*,2,0,a5S,none,c,x,label,label-absent->energy-route-disabled,False
7731.692,3.89,-6.767,a5F,z5I*,23,53,a5F,z5I*,c,c,label,label,True
7733.167,0.941,-14.75,a5S,a5G*,2,0,a5S,none,c,x,label,label-absent->energy-route-disabled,False
7733.167,0.941,-14.06,a5S,a5G*,2,0,a5S,none,c,x,label,label-absent->energy-route-disabled,False
7733.699,4.575,-5.113,e7S,y5S*,36,95,e7S,y5S*,c,c,label,label,True
7733.987,4.096,-1.861,b3F,y3F*,26,62,b3F,y3F*,c,c,label,label,True
7735.25,0.941,-14.65,a5S,a5G*,2,0,a5S,none,c,x,label,label-absent->energy-route-disabled,False
7735.25,0.941,-14.55,a5S,a5G*,2,0,a5S,none,c,x,label,label-absent->energy-route-disabled,False
7740.996,4.532,-3.943,d3F,w5G*,35,90,d3F,w5G*,c,c,label,label,True
7742.373,4.389,-5.516,c5D,y3H*,31,80,c5D,y3H*,c,c,label,label,True
7742.639,4.207,-3.211,c3D,z3G*,29,67,c3D,z3G*,c,c,label,label,True
7743.006,4.208,-3.062,c3D,z3G*,29,67,c3D,z3G*,c,c,label,label,True
7744.814,4.533,-4.226,d3F,w5G*,35,90,d3F,w5G*,c,c,label,label,True
7745.886,4.159,-4.186,z5D*,f7D,27,66,z5D*,f7D,c,c,label,label,True
7745.983,2.544,-6.102,a5G,z5D*,4,27,a5G,z5D*,c,c,label,label,True
7746.377,4.099,-2.547,b3F,y3F*,26,62,b3F,y3F*,c,c,label,label,True
7746.406,4.855,-5.018,b1G,t5D*,41,105,b1G,t5D*,c,c,label,label,True
7748.701,4.532,-2.845,d3F,w3G*,35,88,d3F,w3G*,c,c,label,label,True
7749.129,5.155,-0.814,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7751.915,4.613,-5.409,c3G,s5F*,37,96,c3G,s5F*,c,c,label,label,True
7752.926,3.889,-4.645,a5F,w5P*,23,52,a5F,w5P*,c,c,label,label,True
7754.077,3.556,-5.398,a3D,y5D*,18,44,a3D,y5D*,c,c,label,label,True
7755.584,4.389,-5.178,c5D,y3H*,31,80,c5D,y3H*,c,c,label,label,True
7757.127,5.134,-1.684,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7757.508,4.106,-3.26,b3F,y3F*,26,62,b3F,y3F*,c,c,label,label,True
7761.044,3.89,-4.311,a5F,w5P*,23,52,a5F,w5P*,c,c,label,label,True
7764.115,4.535,-2.395,d3F,w3G*,35,88,d3F,w3G*,c,c,label,label,True
7766.009,4.855,-5.309,b1G,t5D*,41,105,b1G,t5D*,c,c,label,label,True
7766.201,3.101,-8.219,z7F*,e5S,12,38,z7F*,e5S,c,c,label,label,True
7771.646,4.778,-0.676,a1H,z1H*,39,103,a1H,z1H*,c,c,label,label,True
7774.979,4.618,-4.358,c3G,s5F*,37,96,c3G,s5F*,c,c,label,label,True
7777.562,4.389,-3.177,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7785.962,4.416,-4.588,c5D,x3P*,31,81,c5D,x3P*,c,c,label,label,True
7791.181,3.888,-4.791,a5F,w5P*,23,52,a5F,w5P*,c,c,label,label,True
7793.031,4.44,-4.096,c3F,3F*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
7795.94,4.588,-18.84,1F,5F*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7795.94,4.588,-15.82,1F,5F*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7796.714,3.889,-4.585,a5F,w5P*,23,52,a5F,w5P*,c,c,label,label,True
7796.734,4.44,-8.004,c3F,3F*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
7799.027,4.532,-2.146,d3F,w3G*,35,88,d3F,w3G*,c,c,label,label,True
7802.903,4.533,-4.067,d3F,w3G*,35,88,d3F,w3G*,c,c,label,label,True
7805.438,5.155,-1.408,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7813.919,3.111,-7.83,z7F*,e5S,12,38,z7F*,e5S,c,c,label,label,True
7814.643,4.535,-3.719,d3F,w3G*,35,88,d3F,w3G*,c,c,label,label,True
7816.0,5.18,-0.741,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7816.257,4.468,-3.692,z3F*,f5D,34,84,z3F*,f5D,c,c,label,label,True
7822.986,4.697,-5.38,e5S,u5D*,38,99,e5S,u5D*,c,c,label,label,True
7826.666,3.887,-5.292,a5F,w5P*,23,52,a5F,w5P*,c,c,label,label,True
7826.821,4.446,-5.781,c3F,3F*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
7827.46,3.551,-4.278,a3D,y5D*,18,44,a3D,y5D*,c,c,label,label,True
7827.596,4.204,-2.311,c3D,w5F*,29,65,c3D,w5F*,c,c,label,label,True
7828.132,3.878,-2.705,z5F*,e5D,22,51,z5F*,e5D,c,c,label,label,True
7828.334,4.204,-2.814,c3D,w5F*,29,65,c3D,w5F*,c,c,label,label,True
7830.738,0.961,-8.131,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
7831.434,4.447,-4.281,b3H,3F*,33,0,b3H,none,c,x,label,label-absent->energy-route-disabled,False
7832.572,4.451,-4.202,z3F*,f5D,34,84,z3F*,f5D,c,c,label,label,True
7832.938,4.588,-10.99,1F,1G1*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7832.938,4.588,-9.065,1F,1G1*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
7835.57,4.532,-4.165,d3F,x3D*,35,85,d3F,x3D*,c,c,label,label,True
7835.875,4.411,-4.947,c5D,x3P*,31,81,c5D,x3P*,c,c,label,label,True
7836.65,4.575,-6.858,e7S,x3F*,36,92,e7S,x3F*,c,c,label,label,True
7838.879,4.207,-2.845,c3D,w5F*,29,65,c3D,w5F*,c,c,label,label,True
7839.254,4.208,-3.192,c3D,w5F*,29,65,c3D,w5F*,c,c,label,label,True
7840.528,4.402,-2.537,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7841.921,4.44,-2.05,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7844.274,4.697,-4.734,e5S,u5D*,38,99,e5S,u5D*,c,c,label,label,True
7845.319,4.208,-3.098,c3D,w5F*,29,65,c3D,w5F*,c,c,label,label,True
7845.685,4.207,-3.359,c3D,w5F*,29,65,c3D,w5F*,c,c,label,label,True
7846.061,4.208,-2.357,c3D,w5F*,29,65,c3D,w5F*,c,c,label,label,True
7851.333,4.535,-2.455,d3F,x3D*,35,85,d3F,x3D*,c,c,label,label,True
7853.569,3.556,-5.238,a3D,y5D*,18,44,a3D,y5D*,c,c,label,label,True
7855.285,3.556,-4.944,a3D,y5D*,18,44,a3D,y5D*,c,c,label,label,True
7856.453,4.575,-9.361,e7S,x3F*,36,92,e7S,x3F*,c,c,label,label,True
7861.547,4.402,-3.677,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7863.953,4.416,-4.371,c5D,x3P*,31,81,c5D,x3P*,c,c,label,label,True
7865.581,0.968,-7.91,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
7867.735,0.968,-8.026,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
7872.359,4.446,-2.811,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7875.46,4.096,-2.283,b3F,y3P*,26,60,b3F,y3P*,c,c,label,label,True
7875.514,5.18,-1.461,y5D*,e5F,44,148,y5D*,e5F,c,c,label,label,True
7877.025,4.447,-1.945,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7884.809,4.096,-3.007,b3F,y3P*,26,60,b3F,y3P*,c,c,label,label,True
7884.887,4.411,-2.123,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7885.537,4.449,-3.271,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
7885.879,3.125,-7.942,z7F*,e5S,12,38,z7F*,e5S,c,c,label,label,True
7885.964,4.575,-6.958,e7S,w5G*,36,90,e7S,w5G*,c,c,label,label,True
7888.236,4.099,-3.011,b3F,y3P*,26,60,b3F,y3P*,c,c,label,label,True
7890.608,3.668,-4.34,y5P*,e7D,19,46,y5P*,e7D,c,c,label,label,True
7891.318,3.668,-4.418,y5P*,e7D,19,46,y5P*,e7D,c,c,label,label,True
7896.36,4.451,-4.123,z3F*,f5D,34,84,z3F*,f5D,c,c,label,label,True
7902.351,4.44,-4.774,c3F,x3P*,32,81,c3F,x3P*,c,c,label,label,True
7903.584,3.98,-7.281,a1I,y5G*,25,54,a1I,y5G*,c,c,label,label,True
7906.145,4.411,-1.869,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7906.158,4.44,-4.221,c3F,x3P*,32,81,c3F,x3P*,c,c,label,label,True
7911.036,4.411,-3.009,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7916.942,4.203,-5.397,z3P*,f7D,30,66,z3P*,f7D,c,c,label,label,True
7917.139,4.468,-3.194,z3F*,f5D,34,84,z3F*,f5D,c,c,label,label,True
7923.787,4.613,-4.869,c3G,y5S*,37,95,c3G,y5S*,c,c,label,label,True
7924.005,4.389,-1.542,c5D,u5F*,31,78,c5D,u5F*,c,c,label,label,True
7926.558,4.49,-2.489,z3F*,f5D,34,84,z3F*,f5D,c,c,label,label,True
7929.976,3.556,-4.495,a3D,y5D*,18,44,a3D,y5D*,c,c,label,label,True
7931.638,3.966,-8.794,a1G,y5G*,24,54,a1G,y5G*,c,c,label,label,True
7934.73,4.416,-1.937,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7936.727,0.983,-7.699,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
7938.445,0.983,-7.919,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
7939.657,4.416,-1.857,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7941.992,4.389,-0.41,c5D,u5F*,31,78,c5D,u5F*,c,c,label,label,True
7942.029,3.551,-6.039,a3D,y5F*,18,43,a3D,y5F*,c,c,label,label,True
7949.099,4.389,-2.386,c5D,u5F*,31,78,c5D,u5F*,c,c,label,label,True
7953.657,4.419,-2.008,c5D,3D*,31,0,c5D,none,c,x,label,label-absent->energy-route-disabled,False
7954.283,4.618,-3.611,c3G,t5P*,37,93,c3G,t5P*,c,c,label,label,True
7958.901,4.449,-2.182,b3H,y3H*,33,80,b3H,y3H*,c,c,label,label,True
7963.271,4.099,-3.973,b3F,y5H*,26,59,b3F,y5H*,c,c,label,label,True
7965.064,4.203,-6.443,z3P*,f7D,30,66,z3P*,f7D,c,c,label,label,True
7965.982,4.106,-4.341,b3F,y5H*,26,59,b3F,y5H*,c,c,label,label,True
7976.088,5.132,-1.038,y5F*,e7F,43,116,y5F*,e7F,c,c,label,label,True
7981.255,4.096,-3.437,b3F,y5H*,26,59,b3F,y5H*,c,c,label,label,True
7982.317,4.468,-4.864,z3F*,f5D,34,84,z3F*,f5D,c,c,label,label,True
7982.703,4.44,-4.627,c3F,x3P*,32,81,c3F,x3P*,c,c,label,label,True
7983.322,2.544,-10.51,a5G,b3F*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
7983.322,2.544,-8.456,a5G,b3F*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
7983.625,4.778,-4.206,a1H,w3F*,39,100,a1H,w3F*,c,c,label,label,True
7985.541,2.544,-11.99,a5G,b3F*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
7985.541,2.544,-8.339,a5G,b3F*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
7987.28,2.545,-10.85,a5G,b3F*,4,0,a5G,none,c,x,label,label-absent->energy-route-disabled,False
7989.367,4.402,-0.775,c5D,u5F*,31,78,c5D,u5F*,c,c,label,label,True
7990.518,4.455,-0.997,b3H,y3H*,33,80,b3H,y3H*,c,c,label,label,True
7992.247,2.889,-6.667,z7P*,c3F,6,32,z7P*,c3F,c,c,label,label,True
7994.376,4.099,-4.396,b3F,y5H*,26,59,b3F,y5H*,c,c,label,label,True
7996.141,2.889,-8.81,z7P*,c3F,6,32,z7P*,c3F,c,c,label,label,True
7996.763,4.106,-5.365,b3F,y5H*,26,59,b3F,y5H*,c,c,label,label,True
8002.182,5.217,-3.62,z5H*,e5F,45,148,z5H*,e5F,c,c,label,label,True
8005.733,4.207,-4.201,c3D,w5D*,29,64,c3D,w5D*,c,c,label,label,True
8005.992,4.588,-19.9,1F,5F*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8009.78,5.111,-1.534,y5F*,e7F,43,116,y5F*,e7F,c,c,label,label,True
8012.776,2.9,-6.683,z7P*,c3F,6,32,z7P*,c3F,c,c,label,label,True
8013.59,4.532,-2.587,d3F,x3D*,35,85,d3F,x3D*,c,c,label,label,True
8013.87,4.575,-8.471,e7S,w3G*,36,88,e7S,w3G*,c,c,label,label,True
8014.041,4.44,-2.622,c3F,y3H*,32,80,c3F,y3H*,c,c,label,label,True
8014.873,4.402,-1.236,c5D,u5F*,31,78,c5D,u5F*,c,c,label,label,True
8017.682,4.533,-4.41,d3F,x3D*,35,85,d3F,x3D*,c,c,label,label,True
8018.001,4.389,-1.515,c5D,v5D*,31,76,c5D,v5D*,c,c,label,label,True
8030.399,3.551,-3.862,a3D,y5F*,18,43,a3D,y5F*,c,c,label,label,True
8031.896,4.613,-3.021,c3G,x3F*,37,92,c3G,x3F*,c,c,label,label,True
8031.988,4.239,-5.607,z3P*,f7D,30,66,z3P*,f7D,c,c,label,label,True
8033.568,4.613,-3.152,c3G,x3F*,37,92,c3G,x3F*,c,c,label,label,True
8033.575,4.44,-4.425,c3F,3D*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
8034.535,4.204,-3.228,c3D,w5D*,29,64,c3D,w5D*,c,c,label,label,True
8036.471,4.447,-2.253,b3H,y3H*,33,80,b3H,y3H*,c,c,label,label,True
8036.504,5.094,-1.983,y5F*,e7F,43,116,y5F*,e7F,c,c,label,label,True
8037.378,4.785,-5.971,z3D*,h5S,40,101,z3D*,h5S,c,c,label,label,True
8037.51,4.44,-5.14,c3F,3D*,32,0,c3F,none,c,x,label,label-absent->energy-route-disabled,False
8040.47,3.698,-4.107,y5P*,e7D,19,46,y5P*,e7D,c,c,label,label,True
8040.568,4.207,-1.762,c3D,w5D*,29,64,c3D,w5D*,c,c,label,label,True
8040.997,4.208,-2.62,c3D,w5D*,29,64,c3D,w5D*,c,c,label,label,True
8041.942,3.698,-4.222,y5P*,e7D,19,46,y5P*,e7D,c,c,label,label,True
8043.042,3.698,-4.672,y5P*,e7D,19,46,y5P*,e7D,c,c,label,label,True
8043.672,1.004,-7.511,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
8043.848,1.004,-15.14,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
8043.848,1.004,-7.907,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
8044.557,2.9,-7.013,z7P*,c3F,6,32,z7P*,c3F,c,c,label,label,True
8045.368,4.449,-1.139,b3H,y3H*,33,80,b3H,y3H*,c,c,label,label,True
8045.613,1.004,-13.7,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
8045.613,1.004,-8.592,a5D,a5G*,3,0,a5D,none,c,x,label,label-absent->energy-route-disabled,False
8045.832,4.446,-3.92,c3F,y3H*,32,80,c3F,y3H*,c,c,label,label,True
8050.707,4.447,-1.32,b3H,y3H*,33,80,b3H,y3H*,c,c,label,label,True
8051.441,4.402,-2.176,c5D,u5F*,31,78,c5D,u5F*,c,c,label,label,True
8051.642,4.389,-3.215,c5D,v5D*,31,76,c5D,v5D*,c,c,label,label,True
8052.458,4.575,-7.12,e7S,x3D*,36,85,e7S,x3D*,c,c,label,label,True
8052.699,4.613,-3.256,c3G,x3F*,37,92,c3G,x3F*,c,c,label,label,True
8052.812,4.207,-4.23,c3D,w5D*,29,64,c3D,w5D*,c,c,label,label,True
8053.208,4.208,-2.431,c3D,w5D*,29,64,c3D,w5D*,c,c,label,label,True
8053.576,5.08,-2.344,y5F*,e7F,43,116,y5F*,e7F,c,c,label,label,True
