wave_A,ep_eV,loggf,term_low,term_up,level_low,level_up,label_low,label_up,flag_low,flag_up,reason_low,reason_up,nlte
8024.59,11.042,-6.773,e4G,r4D*,250,286,e4G,r4D*,c,c,label,label,True
8024.841,11.075,-3.468,e4G,w4H*,250,289,e4G,w4H*,c,c,label,label,True
8024.854,9.532,-4.592,w2F*,e4P,226,249,w2F*,e4P,c,c,label,label,True
8025.466,8.751,-7.752,y2F*,e6D,215,235,y2F*,e6D,c,c,label,label,True
8025.691,12.971,-3.156,p4D*,4D,305,0,p4D*,none,c,x,label,label-absent->energy-route-disabled,False
8025.736,11.602,-2.066,6D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8025.807,12.76,-2.821,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8025.891,12.76,-1.367,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8025.956,11.81,-4.559,4D*,g4I,0,337,none,g4I,x,c,label-absent->energy-route-disabled,label,False
8026.013,6.805,-4.27,d4F,y4G*,187,202,d4F,y4G*,c,c,label,label,True
8026.162,10.505,-5.304,e4D,w4P*,236,274,e4D,w4P*,c,c,label,label,True
8026.31,11.736,-3.752,x6D*,6G,269,0,x6D*,none,c,x,label,label-absent->energy-route-disabled,False
8026.361,12.834,-0.31,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8027.264,8.732,-6.527,x4G*,e6D,214,235,x4G*,e6D,c,c,label,label,True
8029.733,6.805,-2.205,d4F,y4G*,187,202,d4F,y4G*,c,c,label,label,True
8031.952,8.718,-6.62,x4G*,e6D,214,235,x4G*,e6D,c,c,label,label,True
8032.313,9.532,-5.955,w2F*,e4G,226,250,w2F*,e4G,c,c,label,label,True
8032.591,6.805,-4.232,d4F,y4G*,187,202,d4F,y4G*,c,c,label,label,True
8032.746,11.81,-4.424,4D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8033.256,11.319,-2.127,w4G*,f4G,256,298,w4G*,f4G,c,c,label,label,True
8033.831,4.944,-8.964,c2F,d2G*,171,0,c2F,none,c,x,label,label-absent->energy-route-disabled,False
8033.831,4.944,-8.806,c2F,d2G*,171,0,c2F,none,c,x,label,label-absent->energy-route-disabled,False
8034.554,12.973,-3.638,r4F*,4D,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8034.618,11.788,-1.016,4D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8036.343,11.788,-0.903,4D*,4F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8042.42,12.95,-3.482,r4F*,4G,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8043.08,9.557,-5.33,w2H*,e4G,227,250,w2H*,e4G,c,c,label,label,True
8043.099,9.263,-8.337,x2H*,e6G,220,243,x2H*,e6G,c,c,label,label,True
8043.17,11.098,-4.825,e4G,r2G*,250,292,e4G,r2G*,c,c,label,label,True
8046.31,11.614,-4.234,t4D*,4D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
8046.906,11.098,-4.319,e4G,u2H*,250,290,e4G,u2H*,c,c,label,label,True
8046.951,11.788,-1.732,4D*,4G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8047.139,9.227,-6.314,w4F*,e6G,219,243,w4F*,e6G,c,c,label,label,True
8052.486,10.744,-8.265,e6G,r2F*,243,281,e6G,r2F*,c,c,label,label,True
8053.726,10.683,-6.469,e4S,t4F*,240,280,e4S,t4F*,c,c,label,label,True
8054.128,12.929,-6.375,o4D*,6D,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8054.459,11.144,-3.985,f4D,s4F*,251,294,f4D,s4F*,c,c,label,label,True
8054.842,10.865,-6.522,u4F*,f4P,247,283,u4F*,f4P,c,c,label,label,True
8056.244,12.952,-5.533,o4D*,4G,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8057.679,11.719,-4.838,4F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8062.995,11.425,-3.529,t2G*,g2G,259,303,t2G*,g2G,c,c,label,label,True
8063.281,13.034,-3.458,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8063.827,4.745,-11.28,c4D,d2F*,168,0,c4D,none,c,x,label,label-absent->energy-route-disabled,False
8063.827,4.745,-8.685,c4D,d2F*,168,0,c4D,none,c,x,label,label-absent->energy-route-disabled,False
8065.929,9.209,-7.713,w4F*,e6P,219,242,w4F*,e6P,c,c,label,label,True
8065.974,13.002,-3.496,p4D*,4D,305,0,p4D*,none,c,x,label,label-absent->energy-route-disabled,False
8067.328,11.098,-3.534,e4G,w4H*,250,289,e4G,w4H*,c,c,label,label,True
8067.471,12.979,-4.359,o4D*,4D,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8072.324,11.641,-4.222,s2F*,4D,267,0,s2F*,none,c,x,label,label-absent->energy-route-disabled,False
8074.137,12.795,-6.009,s4G*,6D,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
8074.3,11.81,-2.444,4D*,4G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8074.756,9.209,-6.289,w4F*,e6G,219,243,w4F*,e6G,c,c,label,label,True
8076.798,10.748,-7.617,e6P,r2F*,242,281,e6P,r2F*,c,c,label,label,True
8077.47,11.81,-0.613,4D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8077.653,11.77,-4.62,4D*,6F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8082.166,10.276,-5.039,e6D,4D*,235,0,e6D,none,c,x,label,label-absent->energy-route-disabled,False
8084.76,11.748,-2.272,4F*,6P,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8085.225,13.177,-5.608,4D,4D*,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8085.734,6.822,-5.803,c4P,z2D*,188,203,c4P,z2D*,c,c,label,label,True
8086.664,11.748,-4.223,4F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8086.932,8.763,-6.402,x4G*,e6D,214,235,x4G*,e6D,c,c,label,label,True
8087.56,12.795,-0.778,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8087.992,8.788,-5.526,x4G*,e6D,214,235,x4G*,e6D,c,c,label,label,True
8092.863,13.003,-2.834,r4F*,4F,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8093.38,4.75,-12.02,c4D,d2F*,168,0,c4D,none,c,x,label,label-absent->energy-route-disabled,False
8093.38,4.75,-9.277,c4D,d2F*,168,0,c4D,none,c,x,label,label-absent->energy-route-disabled,False
8094.665,5.855,-9.465,z6F*,e2F,177,190,z6F*,e2F,c,c,label,label,True
8094.907,11.736,-5.676,x6D*,6G,269,0,x6D*,none,c,x,label,label-absent->energy-route-disabled,False
8095.471,9.545,-5.628,w2F*,e4P,226,249,w2F*,e4P,c,c,label,label,True
8095.622,11.602,-2.85,6D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8095.661,9.214,-5.163,w4F*,e6P,219,242,w4F*,e6P,c,c,label,label,True
8095.7,11.264,-1.668,e4F,s4G*,254,297,e4F,s4G*,c,c,label,label,True
8096.723,13.04,-2.784,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8096.933,11.81,-0.7,4D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8097.635,9.229,-8.237,x2F*,e6P,218,242,x2F*,e6P,c,c,label,label,True
8102.839,11.788,-0.874,4D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8103.391,2.544,-10.71,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8103.391,2.544,-8.149,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8103.812,2.544,-10.05,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8103.812,2.544,-9.778,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8104.376,2.544,-8.463,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8104.475,11.116,-3.218,f4D,s4F*,251,294,f4D,s4F*,c,c,label,label,True
8104.554,9.214,-6.11,w4F*,e6G,219,243,w4F*,e6G,c,c,label,label,True
8104.797,2.544,-9.168,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8104.797,2.544,-8.495,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8104.876,11.319,-3.2,w4G*,f4G,256,298,w4G*,f4G,c,c,label,label,True
8105.947,11.135,-4.02,f4D,p2F*,251,291,f4D,p2F*,c,c,label,label,True
8106.295,2.543,-9.232,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8106.295,2.543,-8.185,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8106.973,2.483,-12.65,a4D,a2F*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
8106.973,2.483,-9.785,a4D,a2F*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
8107.4,10.754,-8.049,e6G,r2F*,243,281,e6G,r2F*,c,c,label,label,True
8112.433,13.043,-2.554,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8112.466,12.035,-5.139,t4G*,6S,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
8113.019,12.952,-6.061,o4D*,6D,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8113.98,9.209,-6.145,w4F*,e6G,219,243,w4F*,e6G,c,c,label,label,True
8114.039,6.822,-5.759,c4P,y4G*,188,202,c4P,y4G*,c,c,label,label,True
8114.988,11.627,-2.525,6D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8115.159,11.401,-5.652,e6S,o4D*,258,301,e6S,o4D*,c,c,label,label,True
8115.409,2.544,-9.031,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8115.409,2.544,-8.41,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8116.397,2.544,-9.815,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8116.397,2.544,-7.94,a4G,b4F*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
8116.437,13.044,-1.814,r4F*,4F,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8117.261,11.425,-5.1,t2G*,a4K,259,302,t2G*,a4K,c,c,label,label,True
8117.927,13.04,-4.712,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8118.21,9.227,-6.081,w4F*,e6G,219,243,w4F*,e6G,c,c,label,label,True
8122.715,13.04,-3.464,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8123.144,12.929,-5.458,o4D*,6D,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8123.243,5.805,-9.625,z6F*,b2P,177,189,z6F*,b2P,c,c,label,label,True
8123.87,11.234,-0.813,e4F,s4G*,254,297,e4F,s4G*,c,c,label,label,True
8124.669,4.756,-12.15,c4D,d2F*,168,0,c4D,none,c,x,label,label-absent->energy-route-disabled,False
8124.861,12.979,-4.416,o4D*,4G,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8125.296,0.0,-15.03,a6S,a6D*,149,0,a6S,none,c,x,label,label-absent->energy-route-disabled,False
8125.296,0.0,-8.093,a6S,a6D*,149,0,a6S,none,c,x,label,label-absent->energy-route-disabled,False
8125.752,11.548,-1.254,6F*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8126.36,10.882,-4.324,u4F*,e4H,247,282,u4F*,e4H,c,c,label,label,True
8126.446,9.229,-6.986,x2F*,e6G,218,243,x2F*,e6G,c,c,label,label,True
8127.047,11.651,-1.658,4P*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8127.595,12.848,-1.459,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8127.767,11.732,-5.205,v2P*,4S,270,0,v2P*,none,c,x,label,label-absent->energy-route-disabled,False
8133.54,4.761,-12.62,c4D,d2F*,168,0,c4D,none,c,x,label,label-absent->energy-route-disabled,False
8133.718,13.043,-4.622,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8134.109,11.622,-2.014,4P*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8134.294,9.545,-5.646,w2F*,e4P,226,249,w2F*,e4P,c,c,label,label,True
8134.989,12.848,-2.902,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8136.28,10.76,-8.398,e6P,r2F*,242,281,e6P,r2F*,c,c,label,label,True
8137.744,13.044,-3.527,r4F*,4F,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8142.496,9.237,-6.971,w4F*,e6P,219,242,w4F*,e6P,c,c,label,label,True
8144.068,9.214,-6.91,w4F*,e6G,219,243,w4F*,e6G,c,c,label,label,True
8144.592,12.834,-6.343,s4G*,6D,297,0,s4G*,none,c,x,label,label-absent->energy-route-disabled,False
8144.632,11.098,-4.978,e4G,w4H*,250,289,e4G,w4H*,c,c,label,label,True
8144.699,13.044,-2.226,p4D*,4P,305,0,p4D*,none,c,x,label,label-absent->energy-route-disabled,False
8145.322,10.882,-5.315,u4F*,f4P,247,283,u4F*,f4P,c,c,label,label,True
8146.497,6.605,-3.339,c4F,z2G*,185,197,c4F,z2G*,c,c,label,label,True
8146.604,11.376,-5.434,t2G*,f4H,259,300,t2G*,f4H,c,c,label,label,True
8153.779,12.971,-2.014,p4D*,4G,305,0,p4D*,none,c,x,label,label-absent->energy-route-disabled,False
8153.812,11.626,-2.812,t4D*,4D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
8153.986,11.144,-4.377,f4D,p2F*,251,291,f4D,p2F*,c,c,label,label,True
8154.777,13.034,-2.536,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8155.063,4.92,-6.387,c2G,z4F*,170,183,c2G,z4F*,c,c,label,label,True
8156.208,13.051,-3.631,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8156.301,11.748,-4.802,4F*,6G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8157.425,9.229,-6.372,x2F*,e6P,218,242,x2F*,e6P,c,c,label,label,True
8157.565,12.848,-1.25,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8157.838,11.627,-4.084,6D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8158.151,9.235,-6.261,x4P*,e6G,222,243,x4P*,e6G,c,c,label,label,True
8162.927,12.973,-4.533,r4F*,4G,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8163.42,9.557,-6.068,w2H*,e4G,227,250,w2H*,e4G,c,c,label,label,True
8163.787,4.297,-7.353,a2P,z6F*,164,177,a2P,z6F*,c,c,label,label,True
8164.874,12.795,-3.274,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8164.887,12.795,-1.183,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8165.0,6.897,-4.066,c4P,x4D*,188,205,c4P,x4D*,c,c,label,label,True
8167.095,10.253,-4.753,e6D,4D*,235,0,e6D,none,c,x,label,label-absent->energy-route-disabled,False
8167.222,12.95,-8.301,r4F*,6D,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8172.59,11.788,-3.074,4D*,6F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8173.312,9.229,-6.493,x2F*,e6P,218,242,x2F*,e6P,c,c,label,label,True
8174.006,11.63,-2.166,t4D*,4D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
8174.026,9.227,-6.808,w4F*,e6G,219,243,w4F*,e6G,c,c,label,label,True
8175.116,12.834,-2.612,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8175.223,12.834,-3.301,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8175.952,12.834,-1.479,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8176.072,12.834,-1.619,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8176.386,8.168,-6.547,d4P,x2D*,198,229,d4P,x2D*,c,c,label,label,True
8177.724,13.051,-4.146,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8182.892,11.759,-2.239,4D*,6P,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8183.963,5.871,-13.15,d2D,e2F*,178,0,d2D,none,c,x,label,label-absent->energy-route-disabled,False
8183.963,5.871,-9.361,d2D,e2F*,178,0,d2D,none,c,x,label,label-absent->energy-route-disabled,False
8185.458,12.848,-5.527,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8186.168,12.795,-3.89,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8186.295,12.795,-2.529,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8186.463,12.049,-4.884,w4P*,6S,274,0,w4P*,none,c,x,label,label-absent->energy-route-disabled,False
8187.609,12.834,-0.713,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8188.112,4.156,-14.44,b4G,c2D*,162,0,b4G,none,c,x,label,label-absent->energy-route-disabled,False
8188.112,4.156,-10.32,b4G,c2D*,162,0,b4G,none,c,x,label,label-absent->energy-route-disabled,False
8188.22,10.296,-3.393,e6D,4D*,235,0,e6D,none,c,x,label,label-absent->energy-route-disabled,False
8193.239,6.803,-3.516,d4F,y4F*,187,201,d4F,y4F*,c,c,label,label,True
8195.368,13.054,-4.141,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8195.967,13.054,-4.162,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8196.101,5.874,-9.934,d2D,e2F*,178,0,d2D,none,c,x,label,label-absent->energy-route-disabled,False
8196.154,13.003,-3.325,r4F*,4D,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8196.168,12.848,-3.932,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8196.484,11.376,-4.215,t2G*,f4H,259,300,t2G*,f4H,c,c,label,label,True
8196.907,12.979,-4.774,o4D*,4G,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8197.458,10.276,-3.596,e6D,4D*,235,0,e6D,none,c,x,label,label-absent->energy-route-disabled,False
8202.772,11.098,-5.973,e4G,u2H*,250,290,e4G,u2H*,c,c,label,label,True
8203.271,6.805,-4.737,d4F,y4F*,187,201,d4F,y4F*,c,c,label,label,True
8203.627,9.545,-6.505,w2F*,e4G,226,250,w2F*,e4G,c,c,label,label,True
8205.385,9.235,-6.209,x4P*,e6P,222,242,x4P*,e6P,c,c,label,label,True
8205.802,11.788,-2.09,4D*,6F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8205.903,11.622,-2.928,4P*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8207.931,11.529,-0.943,6F*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8208.409,8.751,-6.767,y2F*,e6D,215,235,y2F*,e6D,c,c,label,label,True
8208.443,12.862,-1.638,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8213.123,5.871,-8.912,d2D,b2P*,178,0,d2D,none,c,x,label,label-absent->energy-route-disabled,False
8213.373,12.864,-6.468,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8213.596,12.795,-4.627,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8213.683,11.222,-5.093,e4F,x4S*,254,295,e4F,x4S*,c,c,label,label,True
8213.683,12.795,-4.966,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8214.493,12.848,-3.026,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8214.52,9.235,-6.243,x4P*,e6G,222,243,x4P*,e6G,c,c,label,label,True
8214.54,11.565,-0.206,6F*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8215.209,10.262,-4.134,e6D,4D*,235,0,e6D,none,c,x,label,label-absent->energy-route-disabled,False
8217.072,11.222,-1.4,e4F,s4G*,254,297,e4F,s4G*,c,c,label,label,True
8218.018,13.081,-4.757,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8223.324,11.055,-4.04,u2D*,f4F,248,288,u2D*,f4F,c,c,label,label,True
8225.069,12.929,-4.111,o4D*,6F,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8225.348,5.874,-11.26,d2D,b2P*,178,0,d2D,none,c,x,label,label-absent->energy-route-disabled,False
8225.348,5.874,-8.806,d2D,b2P*,178,0,d2D,none,c,x,label,label-absent->energy-route-disabled,False
8225.956,11.626,-3.163,t4D*,4D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
8226.708,10.9,-5.387,u4F*,e4H,247,282,u4F*,e4H,c,c,label,label,True
8227.473,12.979,-4.887,o4D*,6D,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8227.514,6.484,-7.011,d2G,y4D*,184,193,d2G,y4D*,c,c,label,label,True
8228.089,11.81,-3.161,4D*,4G,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8228.4,10.683,-6.537,e4S,s2D*,240,279,e4S,s2D*,c,c,label,label,True
8229.667,0.0,-8.235,a6S,a6D*,149,0,a6S,none,c,x,label,label-absent->energy-route-disabled,False
8232.608,6.803,-3.637,d4F,y4F*,187,201,d4F,y4F*,c,c,label,label,True
8232.67,11.222,-1.146,e4F,q4D*,254,296,e4F,q4D*,c,c,label,label,True
8233.605,9.388,-9.759,w2G*,e6F,225,246,w2G*,e6F,c,c,label,label,True
8233.632,12.949,-9.006,p4D*,6D,305,0,p4D*,none,c,x,label,label-absent->energy-route-disabled,False
8233.958,11.548,-0.139,6F*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8234.107,4.415,-9.983,b2H,z6F*,166,177,b2H,z6F*,c,c,label,label,True
8234.141,13.034,-3.172,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8234.711,13.084,-2.668,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8234.771,11.641,-3.361,s2F*,4D,267,0,s2F*,none,c,x,label,label-absent->energy-route-disabled,False
8235.681,13.044,-2.1,r4F*,4G,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8238.002,11.81,-2.547,4D*,6F,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8238.198,12.95,-6.723,r4F*,6D,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8242.736,6.805,-3.627,d4F,y4F*,187,201,d4F,y4F*,c,c,label,label,True
8243.979,12.864,-5.797,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8244.993,11.458,-7.512,x6P*,g2G,260,303,x6P*,g2G,c,c,label,label,True
8245.421,4.781,-11.0,b2G,d2F*,169,0,b2G,none,c,x,label,label-absent->energy-route-disabled,False
8245.748,6.805,-3.857,d4F,y4F*,187,201,d4F,y4F*,c,c,label,label,True
8246.122,11.77,-1.62,4D*,6P,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8246.51,11.63,-2.254,t4D*,4D,263,0,t4D*,none,c,x,label,label-absent->energy-route-disabled,False
8246.843,11.056,-4.468,e4G,w4H*,250,289,e4G,w4H*,c,c,label,label,True
8246.87,13.068,-2.668,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8247.088,3.827,-11.85,b4P,b2D*,157,0,b4P,none,c,x,label,label-absent->energy-route-disabled,False
8247.088,3.827,-10.48,b4P,b2D*,157,0,b4P,none,c,x,label,label-absent->energy-route-disabled,False
8247.462,11.651,-2.528,4P*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8247.53,11.537,-0.179,6F*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8248.17,13.064,-3.443,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8252.704,12.952,-4.794,o4D*,6D,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8252.779,6.641,-3.021,c4F,z2G*,185,197,c4F,z2G*,c,c,label,label,True
8252.807,13.069,-2.014,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8254.033,11.055,-4.701,u2D*,f4F,248,288,u2D*,f4F,c,c,label,label,True
8254.251,4.168,-11.84,b4G,c2D*,162,0,b4G,none,c,x,label,label-absent->energy-route-disabled,False
8255.117,9.235,-7.122,x4P*,e6G,222,243,x4P*,e6G,c,c,label,label,True
8255.294,11.529,-0.312,6F*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8255.396,13.003,-4.657,r4F*,4G,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
8255.689,12.979,-5.213,o4D*,6D,301,0,o4D*,none,c,x,label,label-absent->energy-route-disabled,False
8257.401,11.222,-3.382,e4F,q4D*,254,296,e4F,q4D*,c,c,label,label,True
8257.926,13.034,-2.673,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8258.268,11.249,-4.063,e4F,q4D*,254,296,e4F,q4D*,c,c,label,label,True
8258.403,5.885,-8.804,z6F*,e2F,177,190,z6F*,e2F,c,c,label,label,True
8258.636,6.578,-2.889,c4F,z4G*,185,195,c4F,z4G*,c,c,label,label,True
8262.759,8.184,-4.855,d4P,x2D*,198,229,d4P,x2D*,c,c,label,label,True
8262.778,9.635,-6.117,x2P*,f4D,228,251,x2P*,f4D,c,c,label,label,True
8263.441,13.054,-5.312,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8263.517,11.677,-2.352,6D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8265.354,13.09,-2.371,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
8266.92,11.655,-0.297,6P*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
8267.193,4.988,-15.46,b2I,d2G*,172,0,b2I,none,c,x,label,label-absent->energy-route-disabled,False
