line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry,band,wavelength_frame,external_membership,reference_gf_source,reference_gf_sigma_dex,DH23_matches,physical_identity_status,reference_grade,codex_grade,deep_grade,measurement_eligibility,abundance
gf_118016,pk_f6648b21ed0c,14,1.0,Si I,7242.556,5.954,1,-3.225,K07,,synth(GES),single_source,-3.225,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118017,pk_f61a52058030,14,1.0,Si I,7243.03,6.099,2,-6.5305,K07,,synth(GES),single_source,-6.5305,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118018,pk_e013957c5b91,14,1.0,Si I,7250.136,5.619,1,-2.52,GARZ,,synth(GES),single_source,-2.52,,,True,False,False,,,,,False,OTHER,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118019,pk_7f1b79906226,14,1.0,Si I,7250.627,5.619,1,-1.22,GARZ,,synth(GES),single_source,-1.22,,,True,False,False,,,,,False,OTHER,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118020,pk_efe561734213,14,1.0,Si I,7250.826,6.099,1,-5.3,K07,,synth(GES),single_source,-5.3,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118021,pk_3c74483f62bb,14,1.0,Si I,7252.281,6.079,1,-2.481,K07,,synth(GES),single_source,-2.481,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118022,pk_8463e2e50bc7,14,1.0,Si I,7255.275,5.964,1,-2.127,K07,,synth(GES),single_source,-2.127,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118023,pk_5e7d78bdcab1,14,1.0,Si I,7267.705,6.223,1,-1.473,K07,,synth(GES),single_source,-1.473,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118024,pk_1cf6d1abd1d2,14,1.0,Si I,7269.318,6.083,1,-3.243,K07,,synth(GES),single_source,-3.243,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118025,pk_44a2643739e6,14,1.0,Si I,7272.034,6.099,1,-1.377,K07,,synth(GES),single_source,-1.377,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118026,pk_2b09d0fa20bf,14,1.0,Si I,7272.814,6.083,1,-2.664,K07,,synth(GES),single_source,-2.664,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118027,pk_04106f11b0d4,14,1.0,Si I,7275.258,6.206,2,-7.0428,K07,,synth(GES),single_source,-7.0428,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118028,pk_c46de348a6dd,14,1.0,Si I,7275.296,5.616,1,-0.848,K07,,synth(GES),single_source,-0.848,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118029,pk_b1ef467e7754,14,1.0,Si I,7276.218,5.964,1,-3.033,K07,,synth(GES),single_source,-3.033,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118030,pk_29b8a153afec,14,1.0,Si I,7277.507,6.099,1,-2.935,K07,,synth(GES),single_source,-2.935,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118031,pk_dfcdd1c3b2dd,14,1.0,Si I,7280.88,6.125,1,-3.131,K07,,synth(GES),single_source,-3.131,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118032,pk_67dd0e8be2da,14,1.0,Si I,7282.105,6.206,1,-2.38,K07,,synth(GES),single_source,-2.38,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118033,pk_1eda4ce2829e,14,1.0,Si I,7282.816,6.206,1,-0.626,K07,,synth(GES),single_source,-0.626,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118034,pk_3e45fba7ae64,14,1.0,Si I,7284.663,6.125,1,-2.94,K07,,synth(GES),single_source,-2.94,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118035,pk_cc1bacb3171a,14,1.0,Si I,7285.97,5.964,1,-2.02,K07,,synth(GES),single_source,-2.02,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118036,pk_c2205ad34ef5,14,1.0,Si I,7287.424,6.206,1,-2.517,K07,,synth(GES),single_source,-2.517,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118037,pk_1c9afee94837,14,1.0,Si I,7289.175,5.619,1,-0.68,GARZ,,synth(GES),single_source,-0.68,,,True,False,False,,,,,False,OTHER,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118038,pk_d9e056abe4b7,14,1.0,Si I,7289.603,6.083,1,-1.863,K07,,synth(GES),single_source,-1.863,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118039,pk_5590f787572b,14,1.0,Si I,7290.267,5.619,1,-2.15,GARZ,,synth(GES),single_source,-2.15,,,True,False,False,,,,,False,OTHER,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118040,pk_781e61f4c0da,14,1.0,Si I,7292.931,6.206,1,-1.655,K07,,synth(GES),single_source,-1.655,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118041,pk_8d59b84eb465,14,1.0,Si I,7293.32,6.206,1,-3.296,K07,,synth(GES),single_source,-3.296,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118042,pk_fc5e9b68fdf2,14,1.0,Si I,7298.49,6.125,1,-2.631,K07,,synth(GES),single_source,-2.631,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118043,pk_9c8fd7ba18ed,14,1.0,Si I,7299.806,6.223,1,-3.178,K07,,synth(GES),single_source,-3.178,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118044,pk_d11c0c23a67c,14,1.0,Si I,7300.595,6.125,1,-2.08,K07,,synth(GES),single_source,-2.08,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118045,pk_7b71a147e6b3,14,1.0,Si I,7310.893,6.223,1,-5.571,K07,,synth(GES),single_source,-5.571,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118046,pk_addb30bc2ae4,14,1.0,Si I,7312.712,6.223,1,-4.391,K07,,synth(GES),single_source,-4.391,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118047,pk_2ac43713299a,14,1.0,Si I,7321.168,6.223,1,-3.342,K07,,synth(GES),single_source,-3.342,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118048,pk_fdbff16c230a,14,1.0,Si I,7329.45,6.181,1,-1.796,K07,,synth(GES),single_source,-1.796,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118049,pk_fe4d25d820e9,14,1.0,Si I,7330.106,6.181,1,-2.405,K07,,synth(GES),single_source,-2.405,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118050,pk_e5dba3b1095a,14,1.0,Si I,7330.457,6.079,1,-2.587,K07,,synth(GES),single_source,-2.587,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118051,pk_cbeb6410cd8a,14,1.0,Si I,7330.874,6.181,1,-1.047,K07,,synth(GES),single_source,-1.047,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118052,pk_0e022b7cc415,14,1.0,Si I,7332.458,5.954,1,-4.15,K07,,synth(GES),single_source,-4.15,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118053,pk_02267ad7efe2,14,1.0,Si I,7337.62,6.099,1,-3.146,K07,,synth(GES),single_source,-3.146,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118054,pk_a1d945ad41a5,14,1.0,Si I,7339.717,6.125,1,-3.079,K07,,synth(GES),single_source,-3.079,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118055,pk_597436a867af,14,1.0,Si I,7343.225,6.099,1,-2.188,K07,,synth(GES),single_source,-2.188,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118056,pk_c49d66fbe766,14,1.0,Si I,7345.217,5.871,1,-2.74,K07,,synth(GES),single_source,-2.74,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118057,pk_45b6743c25fe,14,1.0,Si I,7347.864,6.083,1,-2.744,K07,,synth(GES),single_source,-2.744,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118058,pk_a3e3cc0458a5,14,1.0,Si I,7351.396,6.223,1,-4.666,K07,,synth(GES),single_source,-4.666,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118059,pk_eada87dff0b8,14,1.0,Si I,7355.502,6.125,1,-6.945,K07,,synth(GES),single_source,-6.945,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118060,pk_10f6b645ebe7,14,1.0,Si I,7358.289,6.099,1,-2.014,K07,,synth(GES),single_source,-2.014,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118061,pk_1be426fc2010,14,1.0,Si I,7361.259,6.223,1,-2.941,K07,,synth(GES),single_source,-2.941,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118062,pk_249a62c3f66d,14,1.0,Si I,7363.017,5.984,1,-5.339,K07,,synth(GES),single_source,-5.339,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118063,pk_9e1c47c332aa,14,1.0,Si I,7364.261,5.954,1,-2.188,K07,,synth(GES),single_source,-2.188,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118064,pk_6f5db886015f,14,1.0,Si I,7365.379,6.191,1,-6.244,K07,,synth(GES),single_source,-6.244,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118065,pk_35d908ef879d,14,1.0,Si I,7366.705,6.223,1,-1.495,K07,,synth(GES),single_source,-1.495,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118066,pk_bcd097cad786,14,1.0,Si I,7372.056,6.223,1,-2.749,K07,,synth(GES),single_source,-2.749,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118067,pk_8ae7cbd5689c,14,1.0,Si I,7373.004,5.984,1,-1.18,K07,,synth(GES),single_source,-1.18,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118068,pk_aea0abd3a6f5,14,1.0,Si I,7374.294,6.191,1,-2.701,K07,,synth(GES),single_source,-2.701,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118069,pk_6139cf6463ad,14,1.0,Si I,7374.958,6.191,1,-5.074,K07,,synth(GES),single_source,-5.074,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118070,pk_eeef7e05e778,14,1.0,Si I,7375.246,6.191,1,-1.049,K07,,synth(GES),single_source,-1.049,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118071,pk_78a20eb16ec8,14,1.0,Si I,7375.736,6.191,1,-2.195,K07,,synth(GES),single_source,-2.195,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118072,pk_0f5aded07ebc,14,1.0,Si I,7390.468,5.964,1,-4.759,K07,,synth(GES),single_source,-4.759,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_118073,pk_584fed00f4f6,14,1.0,Si I,7391.062,6.125,1,-3.406,K07,,synth(GES),single_source,-3.406,,,True,False,False,,,,,False,KURUCZ,False,red-optical,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
