wavelength_air_A,model_flux
8.678419999999743595e+03,9.981869385965556063e-01
8.678421999999744003e+03,9.981664172098504428e-01
8.678423999999742591e+03,9.981457768127218744e-01
8.678425999999742999e+03,9.981250393572509427e-01
8.678427999999741587e+03,9.981042274563518557e-01
8.678429999999741995e+03,9.980833643154006785e-01
8.678431999999740583e+03,9.980624736593898261e-01
8.678433999999740990e+03,9.980415796539994222e-01
8.678435999999739579e+03,9.980207068233905021e-01
8.678437999999739986e+03,9.979998799647988861e-01
8.678439999999738575e+03,9.979791240572839506e-01
8.678441999999738982e+03,9.979584641635128595e-01
8.678443999999737571e+03,9.979379253284850204e-01
8.678445999999737978e+03,9.979175324818062576e-01
8.678447999999736567e+03,9.978973103472589257e-01
8.678449999999736974e+03,9.978772833610133342e-01
8.678451999999735563e+03,9.978574755977991373e-01
8.678453999999735970e+03,9.978379106976486002e-01
8.678455999999734559e+03,9.978186117791606469e-01
8.678457999999734966e+03,9.977996013306804635e-01
8.678459999999733554e+03,9.977809010953589963e-01
8.678461999999733962e+03,9.977625319829102057e-01
8.678463999999732550e+03,9.977445140227984011e-01
8.678465999999732958e+03,9.977268663399773141e-01
8.678467999999731546e+03,9.977096071205803218e-01
8.678469999999731954e+03,9.976927535546219472e-01
8.678471999999730542e+03,9.976763217669435413e-01
8.678473999999730950e+03,9.976603267521499951e-01
8.678475999999729538e+03,9.976447823284843031e-01
8.678477999999729946e+03,9.976297011220861544e-01
8.678479999999728534e+03,9.976150945761070865e-01
8.678481999999728941e+03,9.976009729573427354e-01
8.678483999999727530e+03,9.975873453317538608e-01
8.678485999999727937e+03,9.975742195172797588e-01
8.678487999999726526e+03,9.975616020552455776e-01
8.678489999999726933e+03,9.975494982276461586e-01
8.678491999999725522e+03,9.975379121108582936e-01
8.678493999999725929e+03,9.975268466348973240e-01
8.678495999999724518e+03,9.975163036249140580e-01
8.678497999999724925e+03,9.975062838155228651e-01
8.678499999999723514e+03,9.974967868382100811e-01
8.678501999999723921e+03,9.974878112056934087e-01
8.678503999999722510e+03,9.974793543326131440e-01
8.678505999999722917e+03,9.974714126075575615e-01
8.678507999999721505e+03,9.974639814867695131e-01
8.678509999999721913e+03,9.974570555613971878e-01
8.678511999999720501e+03,9.974506285840308850e-01
8.678513999999720909e+03,9.974446934803971043e-01
8.678515999999719497e+03,9.974392423739701918e-01
8.678517999999719905e+03,9.974342666342217445e-01
8.678519999999718493e+03,9.974297569440869760e-01
8.678521999999718901e+03,9.974257033725322241e-01
8.678523999999717489e+03,9.974220954293658847e-01
8.678525999999717897e+03,9.974189220826416014e-01
8.678527999999716485e+03,9.974161717522930237e-01
8.678529999999716892e+03,9.974138323214082336e-01
8.678531999999715481e+03,9.974118911900011764e-01
8.678533999999715888e+03,9.974103353558015916e-01
8.678535999999714477e+03,9.974091514845480066e-01
8.678537999999714884e+03,9.974083259496802079e-01
8.678539999999713473e+03,9.974078448471387359e-01
8.678541999999713880e+03,9.974076939984798384e-01
8.678543999999712469e+03,9.974078589579032927e-01
8.678545999999712876e+03,9.974083250378181775e-01
8.678547999999711465e+03,9.974090773557197087e-01
8.678549999999711872e+03,9.974101008865606799e-01
8.678551999999710461e+03,9.974113804975045516e-01
