canonical_line_id,species,wavelength_air,lower_EP,historical_band,historical_gf_source,historical_gf_grade,historical_source_class,historical_loggf,historical_gf_sigma_dex,verified_source_record_id,bibliography_chain,verified_source_class,verified_loggf,gf_uncertainty_bound_dex,uncertainty_basis,reference_membership,disposition_reason,physical_identity_status,component_semantics,hfs_component_status,codex_membership,deep_membership,external_membership,source_candidate_count,feature_depth,component_count,raw_component_sum_loggf,blend_flag,atomic_handoff_status,replication_membership
alphys_I_2078.8510_0179,Al I,2078.851,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.629,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.986,1.0,-2.629,False,HOLD,NONMEMBER
alphys_I_2078.8930_0180,Al I,2078.893,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.358,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.557,1.0,-4.358,False,HOLD,NONMEMBER
alphys_I_2078.9350_0181,Al I,2078.935,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.8735127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.979,2.0,-2.8735127992,False,HOLD,NONMEMBER
alphys_I_2079.0850_0182,Al I,2079.085,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.324,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.581,1.0,-4.324,False,HOLD,NONMEMBER
alphys_I_2079.1300_0183,Al I,2079.13,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.8385127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.98,2.0,-2.8385127992,False,HOLD,NONMEMBER
alphys_I_2079.2930_0184,Al I,2079.293,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.289,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.613,1.0,-4.289,False,HOLD,NONMEMBER
alphys_I_2079.3420_0185,Al I,2079.342,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.8026142052,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.981,2.0,-2.8026142052,False,HOLD,NONMEMBER
alphys_I_2079.4110_0186,Al I,2079.411,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.08,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.766,1.0,-4.08,False,HOLD,NONMEMBER
alphys_I_2079.5190_0187,Al I,2079.519,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.254,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.637,1.0,-4.254,False,HOLD,NONMEMBER
alphys_I_2079.5730_0188,Al I,2079.573,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.7665127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.982,2.0,-2.7665127992,False,HOLD,NONMEMBER
alphys_I_2079.5810_0189,Al I,2079.581,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.576,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.987,1.0,-2.576,False,HOLD,NONMEMBER
alphys_I_2079.7670_0190,Al I,2079.767,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.217,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.666,1.0,-4.217,False,HOLD,NONMEMBER
alphys_I_2079.8251_0191,Al I,2079.8251,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.7285127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.982,2.0,-2.7285127992,False,HOLD,NONMEMBER
alphys_I_2080.0370_0192,Al I,2080.037,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.179,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.693,1.0,-4.179,False,HOLD,NONMEMBER
alphys_I_2080.1011_0193,Al I,2080.1011,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.6895127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.983,2.0,-2.6895127992,False,HOLD,NONMEMBER
alphys_I_2080.2190_0194,Al I,2080.219,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.027,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.796,1.0,-4.027,False,HOLD,NONMEMBER
alphys_I_2080.3340_0195,Al I,2080.334,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.14,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.721,1.0,-4.14,False,HOLD,NONMEMBER
alphys_I_2080.4051_0196,Al I,2080.4051,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.6495127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.984,2.0,-2.6495127992,False,HOLD,NONMEMBER
alphys_I_2080.4130_0197,Al I,2080.413,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.52,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.987,1.0,-2.52,False,HOLD,NONMEMBER
alphys_I_2080.6620_0198,Al I,2080.662,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.1,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.745,1.0,-4.1,False,HOLD,NONMEMBER
alphys_I_2080.7391_0199,Al I,2080.7391,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.6076142052,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.985,2.0,-2.6076142052,False,HOLD,NONMEMBER
alphys_I_2081.0230_0200,Al I,2081.023,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.059,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.769,1.0,-4.059,False,HOLD,NONMEMBER
alphys_I_2081.1091_0201,Al I,2081.1091,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.5655127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.986,2.0,-2.5655127992,False,HOLD,NONMEMBER
alphys_I_2081.1450_0202,Al I,2081.145,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.971,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.826,1.0,-3.971,False,HOLD,NONMEMBER
alphys_I_2081.3670_0203,Al I,2081.367,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.462,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.988,1.0,-2.462,False,HOLD,NONMEMBER
alphys_I_2081.4240_0204,Al I,2081.424,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-4.016,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.795,1.0,-4.016,False,HOLD,NONMEMBER
alphys_I_2081.5191_0205,Al I,2081.5191,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.5215127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.986,2.0,-2.5215127992,False,HOLD,NONMEMBER
alphys_I_2081.8700_0206,Al I,2081.87,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.972,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.819,1.0,-3.972,False,HOLD,NONMEMBER
alphys_I_2081.9761_0207,Al I,2081.9761,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.4755127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.987,2.0,-2.4755127992,False,HOLD,NONMEMBER
alphys_I_2082.2120_0208,Al I,2082.212,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.913,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.852,1.0,-3.913,False,HOLD,NONMEMBER
alphys_I_2082.3680_0209,Al I,2082.368,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.926,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.84,1.0,-3.926,False,HOLD,NONMEMBER
alphys_I_2082.4690_0210,Al I,2082.469,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.402,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.989,1.0,-2.402,False,HOLD,NONMEMBER
alphys_I_2082.4871_0211,Al I,2082.4871,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.4276142052,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.988,2.0,-2.4276142052,False,HOLD,NONMEMBER
alphys_I_2082.9270_0212,Al I,2082.927,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.879,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.862,1.0,-3.879,False,HOLD,NONMEMBER
alphys_I_2083.0601_0213,Al I,2083.0601,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.3786142052,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.988,2.0,-2.3786142052,False,HOLD,NONMEMBER
alphys_I_2083.4520_0214,Al I,2083.452,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.853,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.879,1.0,-3.853,False,HOLD,NONMEMBER
alphys_I_2083.5570_0215,Al I,2083.557,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.83,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.882,1.0,-3.83,False,HOLD,NONMEMBER
alphys_I_2083.7071_0216,Al I,2083.7071,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.3275127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.989,2.0,-2.3275127992,False,HOLD,NONMEMBER
alphys_I_2083.7500_0217,Al I,2083.75,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.338,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.99,1.0,-2.338,False,HOLD,NONMEMBER
alphys_I_2084.2700_0218,Al I,2084.27,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.779,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.901,1.0,-3.779,False,HOLD,NONMEMBER
alphys_I_2084.4401_0219,Al I,2084.4401,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.2745127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.99,2.0,-2.2745127992,False,HOLD,NONMEMBER
alphys_I_2084.9030_0220,Al I,2084.903,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.789,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.902,1.0,-3.789,False,HOLD,NONMEMBER
alphys_I_2085.0820_0221,Al I,2085.082,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.726,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.917,1.0,-3.726,False,HOLD,NONMEMBER
alphys_I_2085.2510_0222,Al I,2085.251,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.271,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.991,1.0,-2.271,False,HOLD,NONMEMBER
alphys_I_2085.2752_0223,Al I,2085.2752,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.2195127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.99,2.0,-2.2195127992,False,HOLD,NONMEMBER
alphys_I_2086.0120_0224,Al I,2086.012,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.67,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.93,1.0,-3.67,False,HOLD,NONMEMBER
alphys_I_2086.2342_0225,Al I,2086.2342,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.1615127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.991,2.0,-2.1615127992,False,HOLD,NONMEMBER
alphys_I_2086.6160_0226,Al I,2086.616,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.722,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.921,1.0,-3.722,False,HOLD,NONMEMBER
alphys_I_2087.0270_0227,Al I,2087.027,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.201,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.991,1.0,-2.201,False,HOLD,NONMEMBER
alphys_I_2087.0840_0228,Al I,2087.084,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.612,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.939,1.0,-3.612,False,HOLD,NONMEMBER
alphys_I_2087.3402_0229,Al I,2087.3402,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.1005127992,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.992,2.0,-2.1005127992,False,HOLD,NONMEMBER
alphys_I_2088.3300_0230,Al I,2088.33,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.552,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.947,1.0,-3.552,False,HOLD,NONMEMBER
alphys_I_2088.6272_0231,Al I,2088.6272,0.0139,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.0366142052,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,MULTIPLE_FINE_STRUCTURE_TRANSITIONS,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.992,2.0,-2.0366142052,False,HOLD,NONMEMBER
alphys_I_2088.6590_0232,Al I,2088.659,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-3.652,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.935,1.0,-3.652,False,HOLD,NONMEMBER
alphys_I_2089.1490_0233,Al I,2089.149,0.0,NUV,UNGRADED,EXCLUDED-NO-HOME,FALLBACK,-2.126,0.2,,,UNRESOLVED,,,NO_DEFENSIBLE_BOUND,HOLD,NO_QUALIFIED_MATCH_IN_FROZEN_SOURCE_ASSETS,UNRESOLVED,UNVERIFIED,RAW_PHYSICAL_COMPONENTS_RECOVERED,NONMEMBER,NONMEMBER,RYA1001_PHASE0,0,0.992,1.0,-2.126,False,HOLD,NONMEMBER
