species,system,wavelength_air_A,j_lower,j_upper,branch,sym_lower,e_upper,e_lower,f_value,einstein_A,source
NH,A-X,3329.8108,7,7,rQ32(7),f,30933.67226,910.5721816,0.000138276,83137.96561,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.1806,7,8,qR12(7),f,30662.32825,910.5721816,0.000176882,92149.70072,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3330.2728,7,8,rR2(7),f,30929.50765,910.5721816,0.002378979,1261728.045,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3298.2856,7,8,sR32(7),f,31220.62507,910.5721816,1.71E-05,9246.468089,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3382.1987,7,6,pP1(7),e,30240.92883,682.8505008,0.001498827,1007845.337,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.1401,7,6,qP21(7),e,30443.82186,682.8505008,0.000198025,134990.9697,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3333.0442,7,6,rP31(7),e,30676.82669,682.8505008,2.22E-06,1538.712811,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3438.6465,7,6,nP13(7),e,30240.92883,1168.051794,1.52E-07,98.67424153,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3414.8145,7,6,oP23(7),e,30443.82186,1168.051794,1.54E-05,10183.16296,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3387.8499,7,6,pP3(7),e,30676.82669,1168.051794,0.001676569,1123605.359,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.0766,7,7,qQ1(7),e,30435.52697,682.8505008,0.003981749,2351084.434,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3333.5773,7,7,rQ21(7),e,30672.03036,682.8505008,0.000186204,111701.6595,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3304.8192,7,7,sQ31(7),e,30932.9829,682.8505008,7.03E-07,429.2832252,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3415.7824,7,7,oQ13(7),e,30435.52697,1168.051794,1.08E-06,617.1258356,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3388.4007,7,7,pQ23(7),e,30672.03036,1168.051794,0.000128718,74737.99191,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3358.6932,7,7,qQ3(7),e,30932.9829,1168.051794,0.00404246,2388898.466,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3334.4752,7,8,rR1(7),e,30663.95448,682.8505008,0.002530549,1338734.571,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3305.5515,7,8,sR21(7),e,30926.28206,682.8505008,2.32E-05,12509.16266,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3389.3284,7,8,pR13(7),e,30663.95448,1168.051794,2.10E-06,1077.145341,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.4495,7,8,qR23(7),e,30926.28206,1168.051794,0.000140069,73003.25151,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3326.4120,7,8,rR3(7),e,31221.82794,1168.051794,0.002413807,1283173.066,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3385.7090,8,7,pP1(8),e,30436.7066,909.2727581,0.001576908,1039339.755,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.2485,8,7,qP21(8),e,30669.28392,909.2727581,0.000153061,102478.262,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3329.6667,8,7,rP31(8),e,30933.67226,909.2727581,1.30E-06,885.4328923,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3449.7458,8,7,nP13(8),e,30436.7066,1457.366832,1.02E-07,64.67172461,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3422.2790,8,7,oP23(8),e,30669.28392,1457.366832,1.25E-05,8041.507928,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3391.5819,8,7,pP3(8),e,30933.67226,1457.366832,0.001712612,1124876.974,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.0338,8,8,qQ1(8),e,30662.32825,909.2727581,0.004007744,2366493.696,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3330.1287,8,8,rQ21(8),e,30929.50765,909.2727581,0.000143205,86085.39638,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3298.1442,8,8,sQ31(8),e,31220.62507,909.2727581,4.30E-07,263.2567382,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3423.0941,8,8,oQ13(8),e,30662.32825,1457.366832,6.90E-07,392.7677836,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3392.0611,8,8,pQ23(8),e,30929.50765,1457.366832,0.000103457,59941.26268,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3358.8820,8,8,qQ3(8),e,31220.62507,1457.366832,0.004049377,2392717.308,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3330.9095,8,9,rR1(8),e,30922.46995,909.2727581,0.002467419,1326492.913,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3298.8179,8,9,sR21(8),e,31214.43579,909.2727581,1.82E-05,9976.881689,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3392.8714,8,9,pR13(8),e,30922.46995,1457.366832,1.36E-06,705.5169819,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.5806,8,9,qR23(8),e,31214.43579,1457.366832,0.000111389,58865.60588,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3323.1255,8,9,rR3(8),e,31540.86457,1457.366832,0.002375616,1283129.264,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3415.8465,8,7,oP12(8),f,30435.52697,1168.601145,1.90E-05,12272.51156,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3388.4637,8,7,pP2(8),f,30672.03036,1168.601145,0.001596396,1050474.416,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3358.7552,8,7,qP32(8),f,30932.9829,1168.601145,0.000129267,86573.0519,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3389.3915,8,8,pQ12(8),f,30663.95448,1168.601145,0.000123983,71946.68273,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.5116,8,8,qQ2(8),f,30926.28206,1168.601145,0.003891459,2298544.451,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3326.4728,8,8,rQ32(8),f,31221.82794,1168.601145,0.000109385,65899.38795,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.1828,8,9,qR12(8),f,30920.3379,1168.601145,0.000137624,72703.92499,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3326.8754,8,9,rR2(8),f,31218.19064,1168.601145,0.00234966,1266250.689,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3291.7203,8,9,sR32(8),f,31539.10534,1168.601145,1.40E-05,7686.385803,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3423.1517,9,8,oP12(9),f,30662.32825,1457.857824,1.51E-05,9597.408647,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3392.1177,9,8,pP2(9),f,30929.50765,1457.857824,0.001643628,1064288.242,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3358.9374,9,8,qP32(9),f,31220.62507,1457.857824,0.000104438,68968.97342,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3392.9279,9,9,pQ12(9),f,30922.46995,1457.857824,9.97E-05,57719.18631,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.6361,9,9,qQ2(9),f,31214.43579,1457.857824,0.003918733,2314482.327,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3323.1797,9,9,rQ32(9),f,31540.86457,1457.857824,8.85E-05,53438.71331,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.2183,9,10,qR12(9),f,31209.28039,1457.857824,0.000109865,58688.04183,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3323.5321,9,10,rR2(9),f,31537.67509,1457.857824,0.002319199,1266382.769,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3285.2718,9,10,sR32(9),f,31887.97318,1457.857824,1.16E-05,6491.963683,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3389.2356,9,8,pP1(9),e,30663.95448,1167.244325,0.001630586,1057640.095,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.3584,9,8,qP21(9),e,30926.28206,1167.244325,0.000121418,80161.89118,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3326.3226,9,8,rP31(9),e,31221.82794,1167.244325,8.04E-07,541.4982591,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3460.8449,9,8,nP13(9),e,30663.95448,1777.550083,7.19E-08,44.70690613,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3429.6977,9,8,oP23(9),e,30926.28206,1777.550083,1.02E-05,6488.534677,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3395.2711,9,8,pP3(9),e,31221.82794,1777.550083,0.001736931,1122616.373,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.0295,9,9,qQ1(9),e,30920.3379,1167.244325,0.004014457,2370463.383,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3326.7252,9,9,rQ21(9),e,31218.19064,1167.244325,0.000113237,68209.95477,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3291.5733,9,9,sQ31(9),e,31539.10534,1167.244325,2.76E-07,169.8425798,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3430.3972,9,9,oQ13(9),e,30920.3379,1777.550083,4.63E-07,262.525518,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3395.6906,9,9,pQ23(9),e,31218.19064,1777.550083,8.48E-05,49041.98167,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.0742,9,9,qQ3(9),e,31539.10534,1777.550083,0.004043918,2389217.961,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3327.4137,9,10,rR1(9),e,31211.97338,1167.244325,0.002412978,1314517.594,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3292.1979,9,10,sR21(9),e,31533.34327,1167.244325,1.46E-05,8146.170702,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3396.4079,9,10,pR13(9),e,31211.97338,1777.550083,9.23E-07,482.7794045,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.7247,9,10,qR23(9),e,31533.34327,1777.550083,9.05E-05,48372.61581,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3319.8938,9,10,rR3(9),e,31890.33051,1777.550083,0.002339201,1280105.379,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3392.7653,10,9,pP1(10),e,30922.46995,1456.445434,0.001667222,1067196.432,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.4766,10,9,qP21(10),e,31214.43579,1456.445434,9.84E-05,64246.70296,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3323.0237,10,9,rP31(10),e,31540.86457,1456.445434,5.21E-07,347.6404946,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3471.9200,10,9,nP13(10),e,30922.46995,2128.207654,5.28E-08,32.2846161,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3437.0680,10,9,oP23(10),e,31214.43579,2128.207654,8.55E-06,5331.752573,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3398.9214,10,9,pP3(10),e,31540.86457,2128.207654,0.00175235,1117627.898,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.0588,10,10,qQ1(10),e,31209.28039,1456.445434,0.004007719,2366443.547,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3323.3760,10,10,rQ21(10),e,31537.67509,1456.445434,9.16E-05,55274.85088,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3285.1193,10,10,sQ31(10),e,31887.97318,1456.445434,1.85E-07,114.3144256,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3437.6773,10,10,oQ13(10),e,31209.28039,2128.207654,3.24E-07,182.8535778,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3399.2901,10,10,pQ23(10),e,31537.67509,2128.207654,7.07E-05,40795.94162,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.2762,10,10,qQ3(10),e,31887.97318,2128.207654,0.004029078,2380164.115,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3323.9894,10,11,rR1(10),e,31532.12403,1456.445434,0.002364243,1302437.034,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3285.7023,10,11,sR21(10),e,31882.57324,1456.445434,1.20E-05,6781.475419,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3399.9318,10,11,pR13(10),e,31532.12403,2128.207654,6.50E-07,342.5098331,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.8859,10,11,qR23(10),e,31882.57324,2128.207654,7.49E-05,40379.1039,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3316.7263,10,11,rR3(10),e,32269.74545,2128.207654,0.002303902,1274760.425,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3430.4484,10,9,oP12(10),f,30920.3379,1777.985021,1.23E-05,7673.747897,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3395.7408,10,9,pP2(10),f,31218.19064,1777.985021,0.001676091,1070994.392,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.1233,10,9,qP32(10),f,31539.10534,1777.985021,8.60E-05,56144.38048,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3396.4581,10,10,pQ12(10),f,31211.97338,1777.985021,8.17E-05,47214.55955,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.7738,10,10,qQ2(10),f,31533.34327,1777.985021,0.003927782,2319636.522,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3319.9418,10,10,rQ32(10),f,31890.33051,1777.985021,7.30E-05,44148.57362,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.2848,10,11,qR12(10),f,31528.81893,1777.985021,8.95E-05,48266.78514,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3320.2509,10,11,rR2(10),f,31887.52687,1777.985021,0.002288062,1263309.772,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3278.9518,10,11,sR32(10),f,32266.75027,1777.985021,9.82E-06,5558.737549,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3437.7224,11,10,oP12(11),f,31209.28039,2128.588506,1.01E-05,6253.547444,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3399.3341,11,10,pP2(11),f,31537.67509,2128.588506,0.001697478,1072551.254,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.3192,11,10,qP32(11),f,31887.97318,2128.588506,7.19E-05,46519.18775,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3399.9759,11,11,pQ12(11),f,31532.12403,2128.588506,6.81E-05,39257.68626,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.9289,11,11,qQ2(11),f,31882.57324,2128.588506,0.003923361,2316812.033,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3316.7682,11,11,rQ32(11),f,32269.74545,2128.588506,6.11E-05,37042.81582,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.3817,11,12,qR12(11),f,31878.56454,2128.588506,7.42E-05,40315.38075,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3317.0397,11,12,rR2(11),f,32267.27833,2128.588506,0.00225636,1257729.042,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3272.7715,11,12,sR32(11),f,32674.92708,2128.588506,8.41E-06,4816.104816,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3396.2889,11,10,pP1(11),e,31211.97338,1776.518697,0.001691401,1070628.45,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.6082,11,10,qP21(11),e,31533.34327,1776.518697,8.12E-05,52526.59628,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3319.7801,11,10,rP31(11),e,31890.33051,1776.518697,3.50E-07,232.2013197,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3482.9516,11,10,nP13(11),e,31211.97338,2508.909271,4.02E-08,24.16640132,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3444.3859,11,10,oP23(11),e,31533.34327,2508.909271,7.23E-06,4449.746715,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3402.5350,11,10,pP3(11),e,31890.33051,2508.909271,0.001760744,1110433.65,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.1191,11,11,qQ1(11),e,31528.81893,1776.518697,0.003990951,2356458.234,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3320.0892,11,11,rQ21(11),e,31887.52687,1776.518697,7.54E-05,45627.61674,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3278.7941,11,11,sQ31(11),e,32266.75027,1776.518697,1.28E-07,79.65411149,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3444.9229,11,11,oQ13(11),e,31528.81893,2508.909271,2.35E-07,131.7902677,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3402.8597,11,11,pQ23(11),e,31887.52687,2508.909271,5.98E-05,34415.31813,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.4935,11,11,qQ3(11),e,32266.75027,2508.909271,0.004006721,2366650.557,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3320.6404,11,12,rR1(11),e,31882.52897,1776.518697,0.002319266,1289992.013,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3279.3415,11,12,sR21(11),e,32261.66127,1776.518697,1.01E-05,5737.643041,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3403.4387,11,12,pR13(11),e,31882.52897,2508.909271,4.73E-07,250.5100268,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.0681,11,12,qR23(11),e,32261.66127,2508.909271,6.29E-05,34153.55036,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3313.6315,11,12,rR3(11),e,32678.59725,2508.909271,0.002269192,1267485.278,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3399.8002,12,11,pP1(12),e,31532.12403,2127.069778,0.001706104,1069556.778,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.7574,12,11,qP21(12),e,31882.57324,2127.069778,6.80E-05,43659.64491,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3316.6011,12,11,rP31(12),e,32269.74545,2127.069778,2.43E-07,160.299758,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3493.9231,12,11,nP13(12),e,31532.12403,2919.189185,3.14E-08,18.64151659,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3451.6463,12,11,oP23(12),e,31882.57324,2919.189185,6.19E-06,3763.457166,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3406.1132,12,11,pP3(12),e,32269.74545,2919.189185,0.00176341,1101388.117,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.2101,12,12,qQ1(12),e,31878.56454,2127.069778,0.003966258,2341751.579,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3316.8726,12,12,rQ21(12),e,32267.27833,2127.069778,6.31E-05,38248.28104,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3272.6088,12,12,sQ31(12),e,32674.92708,2127.069778,9.18E-08,57.15940018,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3452.1241,12,12,oQ13(12),e,31878.56454,2919.189185,1.75E-07,97.78819234,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3406.3995,12,12,pQ23(12),e,32267.27833,2919.189185,5.11E-05,29381.01837,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3359.7309,12,12,qQ3(12),e,32674.92708,2919.189185,0.003978051,2349383.874,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3317.3712,12,13,rR1(12),e,32262.74833,2127.069778,0.002276723,1276999.127,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3273.1251,12,13,sR21(12),e,32670.10809,2127.069778,8.54E-06,4921.31377,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3406.9254,12,13,pR13(12),e,32262.74833,2919.189185,3.53E-07,187.9729744,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3360.2752,12,13,qR23(12),e,32670.10809,2919.189185,5.34E-05,29213.27781,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3310.6178,12,13,rR3(12),e,33116.34037,2919.189185,0.002234656,1258522.694,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3444.9619,12,11,oP12(12),f,31528.81893,2509.237809,8.48E-06,5180.03542,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
NH,A-X,3402.8977,12,11,pP2(12),f,31887.52687,2509.237809,0.001710258,1070210.199,data/reference/cno_molecular_primary/nh_brooke2014/NH-A-X-linelist.csv
