separation_A,depth_ratio,noise,catalogue_error_A,realisation,true_ew_A,ew_two_A,ew_one_A,err_two,err_one,interloper_depth,chi2_two,chi2_one
0.16,0.1,0.002,0.03,7,0.03871518746591226,0.04021866830861567,0.0439116452153059,0.03883439397076884,0.1342227195456302,0.023874281052266678,1.2209727269154661e-05,3.84265782180208e-05
0.16,0.1,0.002,0.03,8,0.03871518746591226,0.04021168489182744,0.043850903189897296,0.03865401471277422,0.1326537738841354,0.023555823289697193,1.200624959568451e-05,3.753940878399131e-05
0.16,0.1,0.002,0.03,9,0.03871518746591226,0.04019681053239645,0.043831260297069866,0.03826981511554674,0.13214640470647804,0.02366938413820247,1.2338165402964645e-05,3.8174180005200453e-05
0.16,0.1,0.002,0.03,10,0.03871518746591226,0.040111413141294766,0.04379106253338905,0.03606402982322762,0.131108110271866,0.023912967278748504,1.18818227188653e-05,3.82678017779285e-05
0.16,0.1,0.002,0.03,11,0.03871518746591226,0.03994843703513709,0.043734146368873614,0.03185441295643157,0.12963798528369316,0.024741202237680403,1.2701644572867406e-05,4.094829515354651e-05
0.16,0.1,0.002,0.05,0,0.03871518746591226,0.04148369327781448,0.04383232616958464,0.07150955459894964,0.13217393582758435,0.017171215851891675,2.407212087986866e-05,3.920757623038834e-05
0.16,0.1,0.002,0.05,1,0.03871518746591226,0.04115400119884574,0.043620305358146004,0.06299372139372426,0.12669751106210134,0.018104431880473327,2.150853039823844e-05,3.833665980857825e-05
0.16,0.1,0.002,0.05,2,0.03871518746591226,0.04161275706548987,0.04403273729884755,0.07484322792260399,0.1373504864884682,0.01761297561228773,2.1847790082782828e-05,3.7697700550334006e-05
0.16,0.1,0.002,0.05,3,0.03871518746591226,0.04132915772131185,0.043838844432832716,0.06751795423181471,0.13234230032933994,0.01830580074152878,2.1945630743800313e-05,3.91405001259039e-05
0.16,0.1,0.002,0.05,4,0.03871518746591226,0.04134124545169597,0.04380281930333824,0.06783017615750642,0.13141178360315356,0.01808163614143111,2.3171798488969608e-05,3.998008225965788e-05
0.16,0.1,0.002,0.05,5,0.03871518746591226,0.04133308735977237,0.043806671363658414,0.06761945544407102,0.13151128099867987,0.018064479862709034,2.0758265712230315e-05,3.747540503681436e-05
0.16,0.1,0.002,0.05,6,0.03871518746591226,0.041198657866227006,0.043760784411533846,0.06414718778002511,0.13032603677985824,0.018689852424639226,2.1506324594054066e-05,3.945076903332554e-05
0.16,0.1,0.002,0.05,7,0.03871518746591226,0.04146251574063802,0.0439617029960996,0.07096254608465259,0.13551569483698775,0.01817512970352178,2.0196679117465552e-05,3.712756373315989e-05
0.16,0.1,0.002,0.05,8,0.03871518746591226,0.04127924167533527,0.0437178081592421,0.06622863990212095,0.12921597493837592,0.017815957986440954,2.2020146089108332e-05,3.830519086510752e-05
0.16,0.1,0.002,0.05,9,0.03871518746591226,0.0411995676885342,0.04374068481042018,0.06417068817784692,0.12980687098397087,0.0184521340425838,2.207920342929143e-05,3.954141661228987e-05
0.16,0.1,0.002,0.05,10,0.03871518746591226,0.04120295107121134,0.043627602559406044,0.06425807979076664,0.12688599526527006,0.01775952388560045,2.1712031467684573e-05,3.790180693855405e-05
0.16,0.1,0.002,0.05,11,0.03871518746591226,0.041257036829738136,0.043778858583785385,0.06565509636402798,0.1307928864436356,0.018645543072030694,2.3082663443339322e-05,4.0912570397602215e-05
0.16,0.1,0.005,0.0,0,0.03871518746591226,0.039023778566984864,0.044196218588261386,0.00797080219085371,0.14157315206532417,0.03032961486397601,2.5443497348011828e-05,6.065873003540078e-05
0.16,0.1,0.005,0.0,1,0.03871518746591226,0.038785350487179515,0.04393543615430465,0.0018122867499746355,0.13483723133172698,0.030674096855785916,2.443951259157459e-05,6.116095986953339e-05
0.16,0.1,0.005,0.0,2,0.03871518746591226,0.03904587636354585,0.044120715110564236,0.008541580689096709,0.13962292315932626,0.029584122203225538,2.311570210027959e-05,5.6658970833545674e-05
0.16,0.1,0.005,0.0,3,0.03871518746591226,0.03898495817489682,0.0439444381714315,0.006968084791584371,0.13506975034341415,0.028669021627774897,2.4228310704389445e-05,5.602406575605468e-05
0.16,0.1,0.005,0.0,4,0.03871518746591226,0.03817725243340969,0.04339561159837257,0.013894677198094535,0.12089374839218599,0.030872104336886173,2.646640182469603e-05,6.31776616731649e-05
0.16,0.1,0.005,0.0,5,0.03871518746591226,0.03895247766314375,0.044048472440304846,0.006129124324670188,0.13775691978989926,0.02976287202484825,2.326902964740552e-05,5.7455704189545005e-05
0.16,0.1,0.005,0.0,6,0.03871518746591226,0.038509368464671345,0.04380221092514591,0.005316234137368739,0.13139606940332266,0.030725265337029004,2.569659228071309e-05,6.209358169452087e-05
0.16,0.1,0.005,0.0,7,0.03871518746591226,0.038408497225027705,0.043986900814363586,0.007921703624826477,0.13616654583147603,0.032518331490424074,2.4576831201739914e-05,6.546857973629757e-05
0.16,0.1,0.005,0.0,8,0.03871518746591226,0.03858728340898694,0.043626242708457615,0.0033037178765551126,0.12685087078215534,0.029189490956813006,2.337380705918088e-05,5.60361073394143e-05
0.16,0.1,0.005,0.0,9,0.03871518746591226,0.03841652122842845,0.04362130436718675,0.007714446371899258,0.12672331512263002,0.03054513816067627,2.6819148764610404e-05,6.288020014641493e-05
0.16,0.1,0.005,0.0,10,0.03871518746591226,0.03863521508994261,0.043713581990238795,0.002065659014051333,0.12910681444400848,0.029894975344731744,2.5627870938210962e-05,6.0304557767443496e-05
0.16,0.1,0.005,0.0,11,0.03871518746591226,0.03873259065032192,0.043836526682993926,0.000449518278194659,0.1322824336467666,0.030006293722780002,2.875051855740134e-05,6.34783806846596e-05
0.16,0.1,0.005,0.01,0,0.03871518746591226,0.03923143375555295,0.04379009798674667,0.013334464416457576,0.1310831963632552,0.027229113790509903,2.5496066897697205e-05,5.593717926955786e-05
0.16,0.1,0.005,0.01,1,0.03871518746591226,0.0394507740593593,0.0442295331216872,0.01899994915676723,0.14243365502569727,0.028736128954596922,3.008060613618111e-05,6.394543860383912e-05
0.16,0.1,0.005,0.01,2,0.03871518746591226,0.03883610688154356,0.043869418122447656,0.0031233069899963867,0.1331320082351033,0.030463925034231107,2.693933420266613e-05,6.484824189229122e-05
0.16,0.1,0.005,0.01,3,0.03871518746591226,0.03858311777271729,0.043497319302594026,0.003411314831195103,0.12352082347250193,0.029691501640938558,2.655060820541309e-05,6.299066504568078e-05
0.16,0.1,0.005,0.01,4,0.03871518746591226,0.03941668951964883,0.044196308571294175,0.018119557198430853,0.14157547629616685,0.028145611840502422,2.5888964607873063e-05,5.831365335770426e-05
0.16,0.1,0.005,0.01,5,0.03871518746591226,0.03847575905707899,0.043645146113785935,0.0061843535962230935,0.12733913925160198,0.030803100231699,2.5641312739938517e-05,6.483256502508341e-05
0.16,0.1,0.005,0.01,6,0.03871518746591226,0.038726593705536994,0.0434885044984972,0.0002946192533557574,0.12329314010910383,0.028942083076027594,2.8157818205820816e-05,6.241699295634178e-05
0.16,0.1,0.005,0.01,7,0.03871518746591226,0.03927766496464241,0.04420918003998864,0.014528600674487248,0.14190794191333056,0.029504028333257853,2.6026281674062e-05,6.170828448945917e-05
0.16,0.1,0.005,0.01,8,0.03871518746591226,0.03912449901997586,0.04391534707870004,0.010572376910843877,0.13431833740612492,0.02888491936712235,2.72461381397986e-05,6.13951731361126e-05
0.16,0.1,0.005,0.01,9,0.03871518746591226,0.03850149411293753,0.04337274341068893,0.005519625939119585,0.12030307095574662,0.029216109225148085,2.7276074432273087e-05,6.246473689966937e-05
0.16,0.1,0.005,0.01,10,0.03871518746591226,0.03931543956224865,0.04393535142925893,0.01550430556134849,0.13483504291288517,0.028241120921359733,2.9219593610542437e-05,6.196454200492828e-05
0.16,0.1,0.005,0.01,11,0.03871518746591226,0.03914590966097775,0.04408186493307474,0.011125406416919276,0.13861943641336377,0.02932125684578471,2.801805906230916e-05,6.32974346314997e-05
0.16,0.1,0.005,0.03,0,0.03871518746591226,0.040219910315423414,0.04401594520558576,0.03886647458018965,0.13691675248481444,0.024608359630433934,3.6551331471392505e-05,6.426489103740664e-05
0.16,0.1,0.005,0.03,1,0.03871518746591226,0.040343242616241434,0.04381709269520345,0.04205210556613312,0.1317804604144896,0.023017407312068996,3.300404428388376e-05,5.751739190096682e-05
0.16,0.1,0.005,0.03,2,0.03871518746591226,0.040520959816250035,0.04424168724651466,0.0466424798259782,0.14274759189706474,0.024359378278849934,3.087080347698272e-05,5.827935384907954e-05
0.16,0.1,0.005,0.03,3,0.03871518746591226,0.03992748803850041,0.043865401179531124,0.031313307565811216,0.13302825197872278,0.025652638500712175,3.243773025599884e-05,6.266493026824206e-05
0.16,0.1,0.005,0.03,4,0.03871518746591226,0.04042997768128856,0.044023739430779064,0.04429244251719381,0.1371180746455342,0.023556186815752937,3.189300619736688e-05,5.7186264976238885e-05
0.16,0.1,0.005,0.03,5,0.03871518746591226,0.04006802069881549,0.04368268408949161,0.03494321793209356,0.12830873227601194,0.024059287299213646,3.307296740625527e-05,5.983499513594412e-05
0.16,0.1,0.005,0.03,6,0.03871518746591226,0.040316509292809236,0.04393861861128051,0.04136159300034129,0.13491943310276752,0.023111270556982862,3.117645917123492e-05,5.5640953333596726e-05
0.16,0.1,0.005,0.03,7,0.03871518746591226,0.040299778133070285,0.044064563960095574,0.040929432888662076,0.13817255822132607,0.024536332432753716,3.146376044080029e-05,5.928061842406179e-05
0.16,0.1,0.005,0.03,8,0.03871518746591226,0.03998248663453822,0.04346683958742211,0.03273390241857371,0.12273354289433733,0.023079590208662383,3.570258330943876e-05,6.011604307370211e-05
0.16,0.1,0.005,0.03,9,0.03871518746591226,0.04018899508899283,0.04405669559379613,0.03806794489573954,0.13796932102129,0.025489125946781602,3.3034325493660835e-05,6.306569539492394e-05
0.16,0.1,0.005,0.03,10,0.03871518746591226,0.040641529956884075,0.044215275452358885,0.04975676516271327,0.14206538432209104,0.022948342384325637,3.4971933228583496e-05,5.898883269405274e-05
0.16,0.1,0.005,0.03,11,0.03871518746591226,0.040266826619735935,0.04377683986532188,0.04007830661261438,0.13074074363881824,0.02258786332112541,3.037734985395953e-05,5.3622298604172715e-05
0.16,0.1,0.005,0.05,0,0.03871518746591226,0.041473925433541114,0.043945885436453974,0.0712572545350027,0.1351071327020491,0.017748333365591437,3.921313282917693e-05,5.5247278086750745e-05
0.16,0.1,0.005,0.05,1,0.03871518746591226,0.04153916303013182,0.0438524446488035,0.07294231925664826,0.13269358923844726,0.016681948077283213,4.261185778043876e-05,5.6766896282358524e-05
0.16,0.1,0.005,0.05,2,0.03871518746591226,0.041151901619351366,0.04379347220346619,0.06293948997624184,0.13117035122263662,0.019278974903443716,4.201695403016375e-05,6.096020432727312e-05
0.16,0.1,0.005,0.05,3,0.03871518746591226,0.040802318097568874,0.04346967289777197,0.053909867632548104,0.12280672632790206,0.01958581397359026,4.495793915261787e-05,6.447401907120786e-05
0.16,0.1,0.005,0.05,4,0.03871518746591226,0.04140762805994422,0.04396066293959839,0.06954481613714478,0.13548883053464844,0.018477376624567367,3.942879015340782e-05,5.6823592068407256e-05
0.16,0.1,0.005,0.05,5,0.03871518746591226,0.04164160271093313,0.04386932420983676,0.07558830104070935,0.13312958250460724,0.016092066002753005,4.148931756456396e-05,5.4649889435335914e-05
0.16,0.1,0.005,0.05,6,0.03871518746591226,0.04143360099799301,0.043971761174480914,0.0702156882095494,0.13577549413126141,0.018528632063909013,4.33640131570052e-05,6.08989049840511e-05
0.16,0.1,0.005,0.05,7,0.03871518746591226,0.04156885440691625,0.04409308427210794,0.07370923732492775,0.13890922808860945,0.018510128841333486,3.9924597995702875e-05,5.745246659670883e-05
0.16,0.1,0.005,0.05,8,0.03871518746591226,0.0413080462835678,0.04391434075105115,0.06697265304316273,0.13429234430846065,0.01900531261162145,4.3257214184778206e-05,6.176849696732249e-05
0.16,0.1,0.005,0.05,9,0.03871518746591226,0.040872168055022196,0.04357757157501886,0.055714068051694286,0.12559371211589274,0.019727101329591212,4.475769607906989e-05,6.45944140691648e-05
0.16,0.1,0.005,0.05,10,0.03871518746591226,0.04149506556434435,0.04400642463629143,0.07180329685552216,0.13667083944867822,0.01845405799801492,4.66342361576926e-05,6.401424865986142e-05
0.16,0.1,0.005,0.05,11,0.03871518746591226,0.041620586281405546,0.04405117711496345,0.07504545388166899,0.13782678060772396,0.017482924832456528,3.9682754381583186e-05,5.529104029035696e-05
0.16,0.3,0.0005,0.0,0,0.03871518746591226,0.03872286540876993,0.05436867719363944,0.00019831862791396055,0.4043242652901961,0.08996408509294729,2.1866771121622972e-07,0.0003162912045396055
0.16,0.3,0.0005,0.0,1,0.03871518746591226,0.038708533805404025,0.0543451201558461,0.00017186176649905462,0.4037157950919287,0.08995814262158727,2.444660796890505e-07,0.0003163681872725356
0.16,0.3,0.0005,0.0,2,0.03871518746591226,0.038707954482911144,0.05435667784217826,0.0001868254675889758,0.4040143261617404,0.08992586159958663,2.4230362219230803e-07,0.000316083537903605
0.16,0.3,0.0005,0.0,3,0.03871518746591226,0.03873750530497888,0.05438475188078279,0.0005764621206154017,0.40473946894012036,0.09001118219855639,2.6452837198231186e-07,0.0003168119878836664
0.16,0.3,0.0005,0.0,4,0.03871518746591226,0.038726793054600056,0.05435101141175831,0.0002997683712113286,0.4038679642094721,0.08988766290820935,2.3966634831082135e-07,0.0003159318229011512
0.16,0.3,0.0005,0.0,5,0.03871518746591226,0.038707006304859785,0.05437565580763927,0.00021131658111370926,0.4045045204938154,0.09003874659378103,2.431455307723292e-07,0.0003165843420239551
0.16,0.3,0.0005,0.0,6,0.03871518746591226,0.038732730260705436,0.05439091673538405,0.0004531243664679149,0.404898705017866,0.09010369860493384,2.443740974850184e-07,0.0003173834281865079
0.16,0.3,0.0005,0.0,7,0.03871518746591226,0.03873591018034156,0.054377916637043874,0.000535260598894092,0.4045629169411165,0.09002083490964606,2.1916731057949188e-07,0.0003168705952290572
0.16,0.3,0.0005,0.0,8,0.03871518746591226,0.0386957030143323,0.05439068294004207,0.0005032766946335119,0.4048926661644525,0.09018798593710305,2.7809462377205757e-07,0.0003179386676333362
0.16,0.3,0.0005,0.0,9,0.03871518746591226,0.03871552864138442,0.05436530294540693,8.812445308677834e-06,0.4042371096168449,0.09008197742080051,2.5482087442488326e-07,0.0003171037309520167
0.16,0.3,0.0005,0.0,10,0.03871518746591226,0.03870954172220079,0.0543557744264621,0.00014582762169076187,0.4039909912439654,0.08992767336834248,2.8917061631320504e-07,0.0003163856299514019
0.16,0.3,0.0005,0.0,11,0.03871518746591226,0.038744084803812584,0.05440312459164848,0.0007464083165235633,0.4052140297538027,0.0899889259025858,2.7279106364498953e-07,0.0003163984056801423
0.16,0.3,0.0005,0.01,0,0.03871518746591226,0.039491981089989844,0.054400393608672576,0.020064312610174835,0.4051434894011748,0.08634843503198551,9.612770909052642e-06,0.00031694553577410787
0.16,0.3,0.0005,0.01,1,0.03871518746591226,0.039484233572741015,0.05437736419365627,0.019864196899624525,0.40454864751808733,0.08633126808462226,9.343256830900636e-06,0.0003165684519700154
0.16,0.3,0.0005,0.01,2,0.03871518746591226,0.03949462441922485,0.054346441129345925,0.02013258889676989,0.403749915383894,0.0861455816252034,9.276376031138499e-06,0.0003150051648189835
0.16,0.3,0.0005,0.01,3,0.03871518746591226,0.03949512644578246,0.054420554435706134,0.02014555607039011,0.40566423664155193,0.08645703187286664,9.65061636958653e-06,0.00031754475378048205
0.16,0.3,0.0005,0.01,4,0.03871518746591226,0.039475450636954734,0.05436646324909163,0.019637336683746356,0.4042670798626489,0.08635077966417794,9.676070151642669e-06,0.00031704956753032744
0.16,0.3,0.0005,0.01,5,0.03871518746591226,0.03942809939039264,0.054347779174111155,0.018414270242345737,0.40378447662078343,0.08645837406126242,9.527571019529236e-06,0.00031755621203254233
0.16,0.3,0.0005,0.01,6,0.03871518746591226,0.03949054994545445,0.05438340056869635,0.020027346638186352,0.4047045650128792,0.08622451677168248,9.539206744486973e-06,0.0003156931666985569
0.16,0.3,0.0005,0.01,7,0.03871518746591226,0.03945307965881431,0.05432397069491132,0.019059501999099133,0.40316951177731486,0.0862079940361395,9.680746197927186e-06,0.00031602157318075534
0.16,0.3,0.0005,0.01,8,0.03871518746591226,0.03951242744336182,0.05439629859706048,0.020592434897842442,0.4050377166571915,0.0862020247708369,9.537967502686575e-06,0.00031553085987455064
0.16,0.3,0.0005,0.01,9,0.03871518746591226,0.03943907695244494,0.05433720154977256,0.018697816901185018,0.4035112602157769,0.08643997011936534,9.531906236010673e-06,0.0003175376964352944
0.16,0.3,0.0005,0.01,10,0.03871518746591226,0.039450103413689666,0.054363133544166095,0.01898262660937604,0.40418107472762355,0.08646235106226699,9.404503585147293e-06,0.00031758956622623453
0.16,0.3,0.0005,0.01,11,0.03871518746591226,0.03947456124515189,0.05435274919575545,0.01961436399883744,0.4039128505734777,0.08637232764852534,9.74239831396181e-06,0.00031701874116998494
0.16,0.3,0.0005,0.03,0,0.03871518746591226,0.04197295419795252,0.05438746368420386,0.08414699618615162,0.40480951389143194,0.0733674799329081,7.181742834402309e-05,0.0003170909596796263
0.16,0.3,0.0005,0.03,1,0.03871518746591226,0.04195710275696122,0.05435117571692201,0.08373755890768668,0.4038722081554388,0.07321757948960869,7.27024708969597e-05,0.0003167667459534491
0.16,0.3,0.0005,0.03,2,0.03871518746591226,0.04197762811036472,0.054364273832183924,0.08426772173904513,0.4042105279756243,0.0731389918088755,7.287183679304238e-05,0.0003163781097430552
0.16,0.3,0.0005,0.03,3,0.03871518746591226,0.04201318337222899,0.054400132416570705,0.08518610194566503,0.40513674289885965,0.07311722609642235,7.271465207887067e-05,0.0003160679875939648
0.16,0.3,0.0005,0.03,4,0.03871518746591226,0.04195862197394251,0.05431367304250273,0.08377679976071445,0.40290352695113624,0.07314330106008733,7.307479438798608e-05,0.0003168093698291594
0.16,0.3,0.0005,0.03,5,0.03871518746591226,0.04199472436209849,0.0543347093741106,0.08470931205160193,0.40344688817407726,0.0730811225023562,7.258462335336838e-05,0.00031584849973861564
0.16,0.3,0.0005,0.03,6,0.03871518746591226,0.041952351042910896,0.05436726275946459,0.08361482376519236,0.40428773094108317,0.07326711038702721,7.305560160969745e-05,0.0003172960962042794
0.16,0.3,0.0005,0.03,7,0.03871518746591226,0.04197216388831518,0.05435447803042034,0.08412658275955928,0.4039575057793037,0.07322402295863628,7.307049448518417e-05,0.00031729889789462924
0.16,0.3,0.0005,0.03,8,0.03871518746591226,0.04199633315137556,0.05437133822001526,0.08475086652627652,0.4043929986878624,0.0731890421208873,7.216865599161753e-05,0.0003161196323474721
0.16,0.3,0.0005,0.03,9,0.03871518746591226,0.04193927435487074,0.054318514760249445,0.08327705740278828,0.403028586858207,0.07327487860456051,7.239423451234975e-05,0.00031692057293211293
0.16,0.3,0.0005,0.03,10,0.03871518746591226,0.04194970100777865,0.05431782496810292,0.08354637426757396,0.4030107697638914,0.07313585882431185,7.302182223114542e-05,0.00031658264033103097
0.16,0.3,0.0005,0.03,11,0.03871518746591226,0.0419611723912965,0.05436326452891124,0.0838426761653227,0.4041844580186192,0.0731459978877467,7.294870884944702e-05,0.0003163378375753702
0.16,0.3,0.0005,0.05,0,0.03871518746591226,0.045389144498509365,0.0543485792132407,0.17238601875487125,0.4038051413568188,0.05573865236318776,0.00016086684634867359,0.0003168628626232448
0.16,0.3,0.0005,0.05,1,0.03871518746591226,0.04545250856488834,0.054383791505991305,0.1740226908343947,0.4047146627889857,0.05565312637755286,0.00016008919190935874,0.0003157141834089838
0.16,0.3,0.0005,0.05,2,0.03871518746591226,0.04538755328443092,0.05436232121272955,0.1723449182415431,0.4041600924855186,0.05589595220920424,0.0001604039271450262,0.0003173929448946907
0.16,0.3,0.0005,0.05,3,0.03871518746591226,0.04544823901754287,0.05438108587962332,0.1739124098923425,0.40464477738883453,0.0555159800873328,0.0001601431471386902,0.0003147982745534757
0.16,0.3,0.0005,0.05,4,0.03871518746591226,0.04535212194411857,0.05433958284588605,0.17142973888606286,0.40357276827680816,0.05588555974255394,0.0001603594096540082,0.000317314033028584
0.16,0.3,0.0005,0.05,5,0.03871518746591226,0.045422217039696955,0.05439939793795183,0.17324027113881513,0.40511777156830564,0.05577519723618384,0.00016021496536104302,0.0003163963683959813
0.16,0.3,0.0005,0.05,6,0.03871518746591226,0.04537909389607908,0.05433413499041895,0.17212641514481167,0.4034320520405274,0.05570749598350767,0.00016093900628988615,0.00031670203591252093
0.16,0.3,0.0005,0.05,7,0.03871518746591226,0.04534915077936946,0.05435494885776812,0.17135299472069562,0.4039696670880459,0.055852237312246505,0.0001598132917595537,0.00031641877776253645
0.16,0.3,0.0005,0.05,8,0.03871518746591226,0.04540753328334052,0.05438358157544393,0.1728609947535628,0.4047092403550233,0.055840735165861834,0.00015980135054712933,0.00031638907701746455
0.16,0.3,0.0005,0.05,9,0.03871518746591226,0.04545327852938031,0.05440845833416173,0.17404257875286722,0.40535179849166436,0.055820560581912176,0.00016067528282125162,0.00031719152984699167
0.16,0.3,0.0005,0.05,10,0.03871518746591226,0.045374611837038614,0.05435242134469953,0.17201064509864017,0.4039043822932657,0.05582661299060978,0.00016075095802518648,0.000317195464977785
0.16,0.3,0.0005,0.05,11,0.03871518746591226,0.04536161217164135,0.05431041927919618,0.1716748682046574,0.402819483362056,0.05577405163550723,0.00016114164200640993,0.00031722678163071007
0.16,0.3,0.002,0.0,0,0.03871518746591226,0.03867766446182595,0.05427524665566141,0.000969206312621975,0.40191098657211444,0.08971178809717205,3.960634656221531e-06,0.00031843069188150925
0.16,0.3,0.002,0.0,1,0.03871518746591226,0.03887933474405557,0.054378488927679436,0.004239867837081711,0.4045776990117462,0.08883087610724516,4.173605928085824e-06,0.00031116045844560645
0.16,0.3,0.002,0.0,2,0.03871518746591226,0.03864413417864512,0.05431626917068058,0.0018352820150928054,0.4029705840506308,0.09037252791717784,3.729962428394561e-06,0.000323714496239779
0.16,0.3,0.002,0.0,3,0.03871518746591226,0.038578706836025815,0.054230654976538374,0.003525247811510939,0.4007591988102109,0.09026190179032098,3.956689091680109e-06,0.0003225832922828556
0.16,0.3,0.002,0.0,4,0.03871518746591226,0.0385031823671092,0.0542147737256652,0.0054760189135006085,0.400348991552732,0.09115865581605537,4.361357812310121e-06,0.00032876938316890136
0.16,0.3,0.002,0.0,5,0.03871518746591226,0.03876130142715904,0.054406338620470666,0.0011911077865084895,0.40529704701479413,0.09013758552704014,3.905740875340882e-06,0.00032080280862079296
0.16,0.3,0.002,0.0,6,0.03871518746591226,0.03871681011286434,0.054384933325548585,4.1912413662225406e-05,0.40474415559612464,0.09013146628976718,3.834858763672469e-06,0.00032044715470342993
0.16,0.3,0.002,0.0,7,0.03871518746591226,0.03866047827345789,0.05437231952840306,0.0014131196575642314,0.4044183455466026,0.09056245575095578,4.471139524331422e-06,0.0003248556163608669
0.16,0.3,0.002,0.0,8,0.03871518746591226,0.03861473646927056,0.054304129218691904,0.0025946147550014115,0.4026570132588229,0.09023068166300151,4.283390354054303e-06,0.00032178733472457437
0.16,0.3,0.002,0.0,9,0.03871518746591226,0.038565749385214065,0.05425508721876617,0.003859934317243572,0.4013902752385327,0.09016945468444658,3.5503121061441538e-06,0.00032161677807691295
0.16,0.3,0.002,0.0,10,0.03871518746591226,0.038741096714138584,0.05437403722267439,0.0006692269861572642,0.4044627129998881,0.08982578331172403,4.133338867244233e-06,0.0003199057522323548
0.16,0.3,0.002,0.0,11,0.03871518746591226,0.03884810313809266,0.05434104410044069,0.003433166177935412,0.4036105119802558,0.0892248083968483,4.098742986734024e-06,0.0003154086222162446
0.16,0.3,0.002,0.01,0,0.03871518746591226,0.03933702472122115,0.054288144020741495,0.01606184280668676,0.4022441210840276,0.08709411815692782,1.5010835109951086e-05,0.0003281311631370216
0.16,0.3,0.002,0.01,1,0.03871518746591226,0.03941262579698803,0.05425841429675721,0.018014592637317056,0.4014762125207418,0.08611558649738725,1.3501328401755945e-05,0.00031921903439009893
0.16,0.3,0.002,0.01,2,0.03871518746591226,0.03967084564965291,0.0544802995787845,0.02468432277596707,0.4072074331747205,0.08575335844825992,1.2568185874867909e-05,0.00031605930951992005
0.16,0.3,0.002,0.01,3,0.03871518746591226,0.03948979255535107,0.054542315072121844,0.02000778351185398,0.40880927207558976,0.08694590639257097,1.314345294037538e-05,0.0003247392982244625
0.16,0.3,0.002,0.01,4,0.03871518746591226,0.039447674321097234,0.05437034074355315,0.018919883981703873,0.40436723421331383,0.08645526124550422,1.4345129365980262e-05,0.00032208326389617924
0.16,0.3,0.002,0.01,5,0.03871518746591226,0.03930867685593174,0.05412009314939134,0.01532962717905052,0.3979034247746498,0.08624111868200626,1.2884161008408253e-05,0.0003199430424421346
0.16,0.3,0.002,0.01,6,0.03871518746591226,0.03960285465216164,0.05441065478828208,0.022928138654396215,0.4054085321474753,0.0860828586377929,1.4332766535246899e-05,0.0003197157458404127
0.16,0.3,0.002,0.01,7,0.03871518746591226,0.03949603316293614,0.05429468168744862,0.020168976263162698,0.4024129867704687,0.08593517293667054,1.2692788720746036e-05,0.0003176847919110041
0.16,0.3,0.002,0.01,8,0.03871518746591226,0.0394921523270885,0.05432236670130332,0.020068735605641517,0.4031280811731258,0.0861281184952267,1.3613273442578386e-05,0.0003196093840551031
0.16,0.3,0.002,0.01,9,0.03871518746591226,0.0392389563285921,0.054131854489250376,0.01352876989530298,0.3982072161451395,0.08703113208339995,1.298153843971682e-05,0.00032563447513661993
0.16,0.3,0.002,0.01,10,0.03871518746591226,0.039456476735754566,0.05446089839729805,0.019147247330133524,0.4067063073180129,0.08677935459664778,1.3123179065508943e-05,0.0003227656593773898
0.16,0.3,0.002,0.01,11,0.03871518746591226,0.03957335485321817,0.05456600955623045,0.022166168975973684,0.4094212924649903,0.08676872022698398,1.2801840889185767e-05,0.0003239547656317627
0.16,0.3,0.002,0.03,0,0.03871518746591226,0.04196850538416798,0.05440822834429834,0.08403208485352638,0.4053458579324563,0.07338851932990788,7.746453587831797e-05,0.00032245541597647167
0.16,0.3,0.002,0.03,1,0.03871518746591226,0.041980626833309956,0.054483717971835884,0.08434517772315668,0.40729572909358674,0.07372981047026357,8.008450476300719e-05,0.00032760300841024124
0.16,0.3,0.002,0.03,2,0.03871518746591226,0.04202111448588143,0.05448918475808183,0.08539095988828563,0.40743693430538536,0.07318062172873224,7.459381640024691e-05,0.00031861186489483376
0.16,0.3,0.002,0.03,3,0.03871518746591226,0.04215627293173321,0.0545330993598246,0.08888205614013217,0.40857123339102036,0.07324959726560787,7.809250290817777e-05,0.00032221042387618173
0.16,0.3,0.002,0.03,4,0.03871518746591226,0.0418821329769911,0.054253721884421124,0.08180111523074139,0.401355009121166,0.07284317857885135,7.698388473042497e-05,0.00031843938406206774
0.16,0.3,0.002,0.03,5,0.03871518746591226,0.04159341613447369,0.05411832509419058,0.07434365831485742,0.3978577565158478,0.07401417134976136,7.580061010569388e-05,0.0003254243725154196
0.16,0.3,0.002,0.03,6,0.03871518746591226,0.042037479671548764,0.05448190947412379,0.08581366701534636,0.4072490162186024,0.07327460316771789,7.529393440949088e-05,0.00031966861343546123
0.16,0.3,0.002,0.03,7,0.03871518746591226,0.04213482665284096,0.054471997555562354,0.08832810611958446,0.40699299476526024,0.07307475707869227,7.745657609006076e-05,0.0003209084644079068
0.16,0.3,0.002,0.03,8,0.03871518746591226,0.0421072752599098,0.05446872559665442,0.0876164630995056,0.40690848119004347,0.07284104545724117,7.540721826281898e-05,0.0003173673293251392
0.16,0.3,0.002,0.03,9,0.03871518746591226,0.04181372076477968,0.054188633929057914,0.08003405127756658,0.39967380958104964,0.07310505016689697,7.590648968753737e-05,0.00031937439338182986
