true_star,instrument,src_folder,raw_object,norm_reason,file,date_obs,exptime,snr35,specsys,sep_arcsec,tight_sep_flag,integrity,src_path
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:55:11.853.fits,2012-06-20T01:32:15.686,29.9944,395.9,BARYCENT,5.101,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:55:11.853.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:53:31.350.fits,2012-06-21T23:08:16.392,9.9943,407.8,BARYCENT,5.098,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:53:31.350.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:07.173.fits,2012-06-21T23:08:58.845,10.0001,405.6,BARYCENT,5.098,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:07.173.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:54:51.713.fits,2012-06-21T23:09:40.887,10.0,413.5,BARYCENT,5.098,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:54:51.713.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:53:44.700.fits,2012-06-21T23:11:04.781,10.0002,410.2,BARYCENT,5.098,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:53:44.700.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:15.370.fits,2012-06-22T23:10:25.730,10.0001,438.6,BARYCENT,5.096,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:15.370.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-09-26T16:52:37.773.fits,2012-06-22T23:11:07.763,10.0059,426.9,BARYCENT,5.096,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-09-26T16:52:37.773.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-10-06T10:05:29.693.fits,2013-05-21T23:55:13.393,12.0004,405.1,BARYCENT,4.623,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-10-06T10:05:29.693.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-10-06T10:07:36.137.fits,2013-05-21T23:55:57.375,12.0001,400.0,BARYCENT,4.623,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-10-06T10:07:36.137.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-10-06T10:06:51.573.fits,2013-05-21T23:58:53.056,12.0011,416.3,BARYCENT,4.623,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-10-06T10:06:51.573.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-10-06T10:04:45.720.fits,2013-05-21T23:59:36.949,12.0012,406.8,BARYCENT,4.623,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-10-06T10:04:45.720.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-10-06T10:04:10.113.fits,2013-05-22T00:04:45.388,12.0007,425.3,BARYCENT,4.623,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-10-06T10:04:10.113.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-10-06T10:06:58.363.fits,2013-05-22T00:29:52.339,10.001,433.0,BARYCENT,4.623,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-10-06T10:06:58.363.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-10-06T10:05:47.217.fits,2013-05-22T00:34:47.367,10.0009,425.6,BARYCENT,4.623,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-10-06T10:05:47.217.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2014-10-06T10:06:43.017.fits,2013-05-22T00:36:11.442,10.0009,420.5,BARYCENT,4.623,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2014-10-06T10:06:43.017.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2015-05-31T23:55:51.727.fits,2015-05-31T04:24:05.199,31.9983,438.5,BARYCENT,4.027,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2015-05-31T23:55:51.727.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-05-05T01:04:58.530.fits,2016-05-04T06:15:41.825,14.9983,427.1,BARYCENT,4.029,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-05-05T01:04:58.530.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-06-29T01:02:50.269.fits,2016-06-28T02:29:51.644,59.9983,568.9,BARYCENT,4.046,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-06-29T01:02:50.269.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-07-01T01:03:27.635.fits,2016-06-30T02:06:53.604,19.9983,459.6,BARYCENT,4.047,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-07-01T01:03:27.635.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-07-01T01:03:27.647.fits,2016-06-30T02:07:44.617,19.9983,512.5,BARYCENT,4.047,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-07-01T01:03:27.647.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-07-01T01:03:27.653.fits,2016-06-30T02:08:35.670,19.9983,491.2,BARYCENT,4.047,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-07-01T01:03:27.653.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-07-01T01:03:27.671.fits,2016-06-30T02:10:14.605,19.9983,433.5,BARYCENT,4.047,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-07-01T01:03:27.671.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-07-07T01:03:28.597.fits,2016-07-06T02:01:50.610,19.9983,396.5,BARYCENT,4.049,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-07-07T01:03:28.597.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-07-07T01:03:28.625.fits,2016-07-06T02:06:05.684,19.9983,403.6,BARYCENT,4.049,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-07-07T01:03:28.625.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-07-07T01:03:28.639.fits,2016-07-06T02:07:47.600,19.9982,442.6,BARYCENT,4.049,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-07-07T01:03:28.639.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-07-07T01:03:28.645.fits,2016-07-06T02:08:38.603,19.9983,400.0,BARYCENT,4.049,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-07-07T01:03:28.645.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-08-06T01:12:04.559.fits,2016-08-04T23:15:16.660,9.9983,397.8,BARYCENT,4.061,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-08-06T01:12:04.559.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-08-06T01:12:04.577.fits,2016-08-04T23:16:38.665,9.9983,394.1,BARYCENT,4.061,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-08-06T01:12:04.577.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-08-06T01:12:04.585.fits,2016-08-04T23:17:19.827,9.9983,394.4,BARYCENT,4.061,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-08-06T01:12:04.585.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-08-06T01:12:04.605.fits,2016-08-04T23:18:41.662,9.9983,398.3,BARYCENT,4.061,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-08-06T01:12:04.605.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-08-13T01:05:02.919.fits,2016-08-11T23:25:14.744,14.9983,419.2,BARYCENT,4.064,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-08-13T01:05:02.919.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-08-13T01:05:02.923.fits,2016-08-11T23:26:00.817,14.9983,428.4,BARYCENT,4.064,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-08-13T01:05:02.923.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-08-13T01:05:02.943.fits,2016-08-11T23:27:32.742,14.9983,436.3,BARYCENT,4.064,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-08-13T01:05:02.943.fits
alpha_cen_b,HARPS,Alpha Cen A,HD128621,HD128621,ADP.2016-08-13T01:05:02.951.fits,2016-08-11T23:28:18.665,14.9983,418.4,BARYCENT,4.064,True,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/HARPS/ADP.2016-08-13T01:05:02.951.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-11T12:47:11.925.fits,2023-04-05T06:10:56,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-11T12:47:11.925.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-11T12:47:11.929.fits,2023-04-05T06:11:13,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-11T12:47:11.929.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-11T12:47:11.964.fits,2023-04-05T06:26:21,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-11T12:47:11.964.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.074.fits,2024-07-18T01:55:23,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.074.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.118.fits,2024-07-18T01:58:27,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.118.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.366.fits,2024-07-18T02:22:47,5.5733,,BARYCENT,,False,TRUNCATED,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.366.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.410.fits,2024-07-18T02:25:51,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.410.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.450.fits,2024-07-18T02:28:38,5.5733,,BARYCENT,,False,TRUNCATED,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.450.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.490.fits,2024-07-18T02:31:26,5.5733,,BARYCENT,,False,TRUNCATED,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.490.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.534.fits,2024-07-18T02:36:16,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.534.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.574.fits,2024-07-18T02:39:03,5.5733,,BARYCENT,,False,TRUNCATED,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.574.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.586.fits,2024-07-18T02:39:53,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.586.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.590.fits,2024-07-18T02:40:10,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.590.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.597.fits,2024-07-18T02:40:26,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.597.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.601.fits,2024-07-18T02:40:43,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.601.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.617.fits,2024-07-18T02:41:50,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.617.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.661.fits,2024-07-18T02:44:54,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.661.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.701.fits,2024-07-18T02:49:27,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.701.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.745.fits,2024-07-18T02:52:31,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.745.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.785.fits,2024-07-18T02:55:18,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.785.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.825.fits,2024-07-18T02:58:05,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.825.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.869.fits,2024-07-18T03:02:55,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.869.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.909.fits,2024-07-18T03:05:42,5.5733,,BARYCENT,,False,TRUNCATED,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.909.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-17T14:43:35.953.fits,2024-07-18T03:08:46,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-17T14:43:35.953.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-29T08:31:15.516.fits,2025-03-15T06:28:32,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-29T08:31:15.516.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-29T08:31:15.520.fits,2025-03-15T06:28:49,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-29T08:31:15.520.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-29T08:31:15.524.fits,2025-03-15T06:29:05,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-29T08:31:15.524.fits
alpha_cen_b,NIRPS,Alpha Cen A,AlphaCenB,name->B,ADP.2025-04-29T08:31:15.532.fits,2025-03-15T06:29:39,5.5733,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-29T08:31:15.532.fits
quarantine,CRIRES,Alpha Cen B,Star S5,non-alphaCen (Star S5),ADP.2025-11-12T13:32:27.604.fits,2025-03-11T07:17:50.5688,180.0,,TOPOCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen B/CRIRES/ADP.2025-11-12T13:32:27.604.fits
quarantine,CRIRES,Alpha Cen B,Star S5,non-alphaCen (Star S5),ADP.2025-11-12T13:32:27.607.fits,2025-03-11T07:24:02.5249,180.0,,TOPOCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen B/CRIRES/ADP.2025-11-12T13:32:27.607.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.368.fits,2024-03-17T08:38:45,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.368.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.372.fits,2024-03-17T09:03:00,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.372.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.376.fits,2024-03-17T09:09:52,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.376.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.380.fits,2024-03-17T09:16:44,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.380.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.384.fits,2024-03-17T09:23:37,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.384.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.388.fits,2024-03-17T09:30:29,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.388.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.392.fits,2024-03-17T09:37:22,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.392.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.396.fits,2024-03-17T09:44:14,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.396.fits
quarantine,NIRPS,Alpha Cen A,Star S5,non-alphaCen (Star S5),ADP.2025-04-16T12:59:31.400.fits,2024-03-17T09:51:07,401.2776,,BARYCENT,,False,OK,/Users/ryanschmitt/Documents/Exoplanet Codex/data/spectra/exoplanetcodex-data/Alpha Centauri (vetted)/Alpha Cen A/NIRPS/ADP.2025-04-16T12:59:31.400.fits
