line_id,species,ion,our_wavelength,our_EP,our_loggf,our_source,our_gf_tier,our_hfs_n_components,our_lab_source_tag,linemake_matched,linemake_wavelength,linemake_EP,linemake_loggf,delta_loggf,our_loggf_printed,linemake_loggf_printed,agreement_threshold_dex,delta_within_threshold,linemake_primary_source,linemake_reference_class,linemake_source_tag,linemake_source_class,linemake_file,linemake_hfs_expanded,linemake_n_components,hfs_collapse,bulk_counterpart,linemake_readme_caveat,linemake_caveat_wavelength_A,linemake_caveat_tol_A,verdict,ambiguity
gf_092791,Mn II,2.0,5119.811,4.074,-10.9626,K09,KURUCZ,2,,False,,,,,-10.9626,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092792,Mn II,2.0,5120.309,4.074,-11.52,K09,KURUCZ,1,,False,,,,,-11.52,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092793,Mn II,2.0,5120.949,4.074,-11.5273,K09,KURUCZ,2,,False,,,,,-11.5273,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092794,Mn II,2.0,5123.327,5.993,-1.847,K09,KURUCZ,1,,False,,,,,-1.847,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092795,Mn II,2.0,5127.892,10.166,-2.088,K09,KURUCZ,1,,False,,,,,-2.088,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092796,Mn II,2.0,5128.302,5.991,-4.922,K09,KURUCZ,1,,False,,,,,-4.922,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092797,Mn II,2.0,5128.486,11.042,-5.6008,K09,KURUCZ,3,,False,,,,,-5.6008,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092798,Mn II,2.0,5128.591,11.042,-9.586,K09,KURUCZ,1,,False,,,,,-9.586,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092799,Mn II,2.0,5129.41,3.42,-10.6098,K09,KURUCZ,2,,False,,,,,-10.6098,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092800,Mn II,2.0,5129.499,7.757,-3.557,K09,KURUCZ,1,,False,,,,,-3.557,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092801,Mn II,2.0,5130.708,3.421,-11.3023,K09,KURUCZ,2,,False,,,,,-11.3023,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092802,Mn II,2.0,5130.805,4.498,-13.7456,K09,KURUCZ,2,,False,,,,,-13.7456,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092803,Mn II,2.0,5130.913,3.421,-12.0088,K09,KURUCZ,2,,False,,,,,-12.0088,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092804,Mn II,2.0,5138.345,5.348,-10.1539,K09,KURUCZ,2,,False,,,,,-10.1539,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092805,Mn II,2.0,5139.454,10.184,-6.419,K09,KURUCZ,1,,False,,,,,-6.419,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092806,Mn II,2.0,5139.943,10.173,-5.516,K09,KURUCZ,1,,False,,,,,-5.516,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092807,Mn II,2.0,5139.99,10.323,-6.776,K09,KURUCZ,1,,False,,,,,-6.776,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092808,Mn II,2.0,5140.297,11.134,-9.716,K09,KURUCZ,1,,False,,,,,-9.716,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092809,Mn II,2.0,5140.318,10.173,-5.241,K09,KURUCZ,1,,False,,,,,-5.241,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092810,Mn II,2.0,5140.543,10.173,-2.316,K09,KURUCZ,1,,False,,,,,-2.316,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092811,Mn II,2.0,5140.664,10.174,-2.338,K09,KURUCZ,1,,False,,,,,-2.338,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092812,Mn II,2.0,5141.04,10.174,-3.393,K09,KURUCZ,1,,False,,,,,-3.393,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092813,Mn II,2.0,5141.05,11.134,-9.462,K09,KURUCZ,1,,False,,,,,-9.462,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092814,Mn II,2.0,5150.201,5.993,-3.3,K09,KURUCZ,1,,False,,,,,-3.3,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092815,Mn II,2.0,5150.488,6.005,-3.022,K09,KURUCZ,1,,False,,,,,-3.022,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092816,Mn II,2.0,5150.692,12.117,-9.402,K09,KURUCZ,1,,False,,,,,-9.402,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092817,Mn II,2.0,5150.849,10.078,-8.032,K09,KURUCZ,1,,False,,,,,-8.032,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092818,Mn II,2.0,5157.926,10.181,-2.63,K09,KURUCZ,1,,False,,,,,-2.63,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092819,Mn II,2.0,5159.973,4.126,-10.472,K09,KURUCZ,2,,False,,,,,-10.472,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092820,Mn II,2.0,5160.181,10.083,-5.502,K09,KURUCZ,1,,False,,,,,-5.502,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092821,Mn II,2.0,5160.532,10.181,-1.634,K09,KURUCZ,1,,False,,,,,-1.634,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092822,Mn II,2.0,5160.684,3.71,-11.8291,K09,KURUCZ,2,,False,,,,,-11.8291,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092823,Mn II,2.0,5160.964,10.083,-4.234,K09,KURUCZ,1,,False,,,,,-4.234,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092824,Mn II,2.0,5161.094,10.859,-4.91,K09,KURUCZ,1,,False,,,,,-4.91,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092825,Mn II,2.0,5169.22,3.714,-15.436,K09,KURUCZ,1,,False,,,,,-15.436,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092826,Mn II,2.0,5171.036,11.015,-6.843,K09,KURUCZ,1,,False,,,,,-6.843,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092827,Mn II,2.0,5177.648,6.005,-1.75,K09,KURUCZ,1,,False,,,,,-1.75,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092828,Mn II,2.0,5177.97,10.191,-1.952,K09,KURUCZ,1,,False,,,,,-1.952,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092829,Mn II,2.0,5178.305,10.859,-5.476,K09,KURUCZ,1,,False,,,,,-5.476,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092830,Mn II,2.0,5178.474,6.573,-4.131,K09,KURUCZ,1,,False,,,,,-4.131,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092831,Mn II,2.0,5178.858,6.573,-4.18,K09,KURUCZ,1,,False,,,,,-4.18,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092832,Mn II,2.0,5179.674,10.771,-7.505,K09,KURUCZ,1,,False,,,,,-7.505,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092833,Mn II,2.0,5180.001,10.771,-7.52,K09,KURUCZ,1,,False,,,,,-7.52,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092834,Mn II,2.0,5180.283,10.771,-6.389,K09,KURUCZ,1,,False,,,,,-6.389,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092835,Mn II,2.0,5188.717,10.196,-4.366,K09,KURUCZ,1,,False,,,,,-4.366,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092836,Mn II,2.0,5188.855,10.774,-7.502,K09,KURUCZ,1,,False,,,,,-7.502,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092837,Mn II,2.0,5189.757,10.196,-2.454,K09,KURUCZ,1,,False,,,,,-2.454,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092838,Mn II,2.0,5190.42,5.37,-9.141,K09,KURUCZ,2,,False,,,,,-9.141,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092839,Mn II,2.0,5190.619,10.774,-8.293,K09,KURUCZ,1,,False,,,,,-8.293,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092840,Mn II,2.0,5197.963,10.876,-5.641,K09,KURUCZ,1,,False,,,,,-5.641,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092841,Mn II,2.0,5198.009,5.373,-9.2584,K09,KURUCZ,2,,False,,,,,-9.2584,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092842,Mn II,2.0,5198.141,12.583,-8.912,K09,KURUCZ,1,,False,,,,,-8.912,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092843,Mn II,2.0,5199.985,4.11,-9.991,K09,KURUCZ,1,,False,,,,,-9.991,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092844,Mn II,2.0,5200.004,7.76,-2.609,K09,KURUCZ,1,,False,,,,,-2.609,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092845,Mn II,2.0,5200.037,5.373,-9.1026,K09,KURUCZ,2,,False,,,,,-9.1026,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092846,Mn II,2.0,5200.183,6.177,-7.337,K09,KURUCZ,1,,False,,,,,-7.337,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092847,Mn II,2.0,5200.789,12.584,-9.833,K09,KURUCZ,1,,False,,,,,-9.833,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092848,Mn II,2.0,5201.189,10.779,-8.013,K09,KURUCZ,1,,False,,,,,-8.013,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092849,Mn II,2.0,5208.728,7.76,-4.397,K09,KURUCZ,1,,False,,,,,-4.397,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092850,Mn II,2.0,5209.021,5.38,-8.5602,K09,KURUCZ,2,,False,,,,,-8.5602,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092851,Mn II,2.0,5217.808,7.758,-2.529,K09,KURUCZ,1,,False,,,,,-2.529,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092852,Mn II,2.0,5219.105,6.186,-3.364,K09,KURUCZ,1,,False,,,,,-3.364,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092853,Mn II,2.0,5220.2,10.356,-6.737,K09,KURUCZ,1,,False,,,,,-6.737,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092854,Mn II,2.0,5220.937,7.757,-3.108,K09,KURUCZ,1,,False,,,,,-3.108,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092855,Mn II,2.0,5230.273,10.215,-2.599,K09,KURUCZ,1,,False,,,,,-2.599,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092856,Mn II,2.0,5230.661,10.215,-3.988,K09,KURUCZ,1,,False,,,,,-3.988,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092857,Mn II,2.0,5230.894,10.215,-3.588,K09,KURUCZ,1,,False,,,,,-3.588,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092858,Mn II,2.0,5237.628,7.758,-3.092,K09,KURUCZ,1,,False,,,,,-3.092,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092859,Mn II,2.0,5237.962,3.818,-10.1208,K09,KURUCZ,2,,False,,,,,-10.1208,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092860,Mn II,2.0,5239.03,10.219,-4.524,K09,KURUCZ,1,,False,,,,,-4.524,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092861,Mn II,2.0,5239.42,10.219,-5.655,K09,KURUCZ,1,,False,,,,,-5.655,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092862,Mn II,2.0,5239.615,5.391,-8.237,K09,KURUCZ,1,,False,,,,,-8.237,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092863,Mn II,2.0,5239.654,10.219,-3.854,K09,KURUCZ,1,,False,,,,,-3.854,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092864,Mn II,2.0,5247.795,5.398,-11.5995,K09,KURUCZ,2,,False,,,,,-11.5995,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092865,Mn II,2.0,5248.715,11.045,-6.925,K09,KURUCZ,1,,False,,,,,-6.925,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092866,Mn II,2.0,5249.095,11.765,-6.1335,K09,KURUCZ,2,,False,,,,,-6.1335,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092867,Mn II,2.0,5249.206,11.765,-5.966,K09,KURUCZ,3,,False,,,,,-5.966,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092868,Mn II,2.0,5249.343,11.05,-3.048,K09,KURUCZ,1,,False,,,,,-3.048,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092869,Mn II,2.0,5251.823,7.053,-1.822,K09,KURUCZ,1,,False,,,,,-1.822,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092870,Mn II,2.0,5258.621,6.494,-7.277,K09,KURUCZ,1,,False,,,,,-7.277,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092871,Mn II,2.0,5259.067,10.903,-6.253,K09,KURUCZ,1,,False,,,,,-6.253,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092872,Mn II,2.0,5259.271,11.765,-6.584,K09,KURUCZ,1,,False,,,,,-6.584,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092873,Mn II,2.0,5259.601,5.4,-7.782,K09,KURUCZ,1,,False,,,,,-7.782,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092874,Mn II,2.0,5259.822,6.495,-3.983,K09,KURUCZ,1,,False,,,,,-3.983,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092875,Mn II,2.0,5260.049,11.047,-2.824,K09,KURUCZ,1,,False,,,,,-2.824,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092876,Mn II,2.0,5267.91,5.991,-5.688,K09,KURUCZ,1,,False,,,,,-5.688,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092877,Mn II,2.0,5268.209,11.05,-4.069,K09,KURUCZ,1,,False,,,,,-4.069,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092878,Mn II,2.0,5268.748,6.392,-4.892,K09,KURUCZ,1,,False,,,,,-4.892,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092879,Mn II,2.0,5269.067,6.812,-4.425,K09,KURUCZ,1,,False,,,,,-4.425,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092880,Mn II,2.0,5277.693,11.777,-5.7688,K09,KURUCZ,3,,False,,,,,-5.7688,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092881,Mn II,2.0,5277.805,11.777,-5.8707,K09,KURUCZ,3,,False,,,,,-5.8707,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092882,Mn II,2.0,5278.468,10.185,-4.676,K09,KURUCZ,1,,False,,,,,-4.676,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092883,Mn II,2.0,5278.585,10.859,-6.815,K09,KURUCZ,1,,False,,,,,-6.815,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092884,Mn II,2.0,5280.33,10.186,-4.624,K09,KURUCZ,1,,False,,,,,-4.624,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092885,Mn II,2.0,5280.523,10.859,-7.529,K09,KURUCZ,1,,False,,,,,-7.529,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092886,Mn II,2.0,5287.667,9.864,-4.11,K09,KURUCZ,1,,False,,,,,-4.11,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092887,Mn II,2.0,5287.95,9.864,-3.413,K09,KURUCZ,1,,False,,,,,-3.413,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092888,Mn II,2.0,5287.98,11.777,-9.275,K09,KURUCZ,1,,False,,,,,-9.275,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092889,Mn II,2.0,5288.221,9.864,-4.116,K09,KURUCZ,1,,False,,,,,-4.116,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092890,Mn II,2.0,5288.26,12.201,-5.602,K09,KURUCZ,1,,False,,,,,-5.602,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092891,Mn II,2.0,5288.52,3.784,-8.189,K09,KURUCZ,1,,False,,,,,-8.189,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092892,Mn II,2.0,5289.063,10.14,-5.771,K09,KURUCZ,1,,False,,,,,-5.771,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092893,Mn II,2.0,5290.199,9.858,-6.648,K09,KURUCZ,1,,False,,,,,-6.648,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092894,Mn II,2.0,5290.547,10.242,-5.267,K09,KURUCZ,1,,False,,,,,-5.267,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092895,Mn II,2.0,5290.67,9.865,-3.205,K09,KURUCZ,1,,False,,,,,-3.205,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092896,Mn II,2.0,5290.953,9.865,-4.133,K09,KURUCZ,1,,False,,,,,-4.133,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092897,Mn II,2.0,5291.182,10.242,-3.448,K09,KURUCZ,1,,False,,,,,-3.448,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092898,Mn II,2.0,5294.315,9.862,-0.061,K09,KURUCZ,1,,False,,,,,-0.061,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092899,Mn II,2.0,5295.398,9.862,0.638,K09,KURUCZ,2,,False,,,,,0.638,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092900,Mn II,2.0,5297.0414,9.863,0.851,K09,KURUCZ,3,,False,,,,,0.851,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092901,Mn II,2.0,5297.673,4.328,-7.6096,K09,KURUCZ,2,,False,,,,,-7.6096,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092902,Mn II,2.0,5298.361,5.418,-10.217,K09,KURUCZ,1,,False,,,,,-10.217,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092903,Mn II,2.0,5299.201,10.686,-2.823,K09,KURUCZ,1,,False,,,,,-2.823,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092904,Mn II,2.0,5299.368,9.864,0.9599,K09,KURUCZ,3,,False,,,,,0.9599,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092905,Mn II,2.0,5302.4268,9.865,1.041,K09,KURUCZ,2,,False,,,,,1.041,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092906,Mn II,2.0,5307.351,7.053,-2.062,K09,KURUCZ,1,,False,,,,,-2.062,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092907,Mn II,2.0,5308.98,10.686,-2.435,K09,KURUCZ,1,,False,,,,,-2.435,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092908,Mn II,2.0,5309.141,10.399,-2.368,K09,KURUCZ,1,,False,,,,,-2.368,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092909,Mn II,2.0,5309.702,10.399,-1.782,K09,KURUCZ,1,,False,,,,,-1.782,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092910,Mn II,2.0,5310.399,10.15,-4.446,K09,KURUCZ,1,,False,,,,,-4.446,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092911,Mn II,2.0,5318.204,3.846,-10.23,K09,KURUCZ,1,,False,,,,,-10.23,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092912,Mn II,2.0,5318.787,10.153,-4.186,K09,KURUCZ,1,,False,,,,,-4.186,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092913,Mn II,2.0,5318.866,11.129,-7.4429,K09,KURUCZ,3,,False,,,,,-7.4429,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092914,Mn II,2.0,5319.002,6.834,-4.471,K09,KURUCZ,1,,False,,,,,-4.471,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092915,Mn II,2.0,5319.124,10.876,-6.719,K09,KURUCZ,1,,False,,,,,-6.719,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092916,Mn II,2.0,5320.134,10.404,-2.576,K09,KURUCZ,1,,False,,,,,-2.576,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092917,Mn II,2.0,5320.749,10.255,-3.91,K09,KURUCZ,1,,False,,,,,-3.91,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092918,Mn II,2.0,5321.08,4.328,-8.587,K09,KURUCZ,1,,False,,,,,-8.587,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092919,Mn II,2.0,5321.151,10.255,-6.736,K09,KURUCZ,1,,False,,,,,-6.736,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092920,Mn II,2.0,5321.392,10.255,-2.479,K09,KURUCZ,1,,False,,,,,-2.479,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092921,Mn II,2.0,5327.599,10.258,-6.307,K09,KURUCZ,1,,False,,,,,-6.307,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092922,Mn II,2.0,5329.681,7.757,-2.52,K09,KURUCZ,1,,False,,,,,-2.52,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092923,Mn II,2.0,5330.213,11.134,-5.1617,K09,KURUCZ,3,,False,,,,,-5.1617,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092924,Mn II,2.0,5330.326,11.134,-8.8332,K09,KURUCZ,3,,False,,,,,-8.8332,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092925,Mn II,2.0,5330.528,12.201,-6.35,K09,KURUCZ,1,,False,,,,,-6.35,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092926,Mn II,2.0,5330.954,10.7,-2.303,K09,KURUCZ,1,,False,,,,,-2.303,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092927,Mn II,2.0,5337.928,12.201,-9.402,K09,KURUCZ,1,,False,,,,,-9.402,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092928,Mn II,2.0,5338.213,12.201,-8.237,K09,KURUCZ,1,,False,,,,,-8.237,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092929,Mn II,2.0,5338.741,11.804,-5.5397,K09,KURUCZ,3,,False,,,,,-5.5397,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092930,Mn II,2.0,5338.821,10.263,-3.448,K09,KURUCZ,1,,False,,,,,-3.448,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092931,Mn II,2.0,5338.855,11.804,-6.1291,K09,KURUCZ,3,,False,,,,,-6.1291,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092932,Mn II,2.0,5339.069,12.201,-6.66,K09,KURUCZ,1,,False,,,,,-6.66,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092933,Mn II,2.0,5339.274,6.645,-4.456,K09,KURUCZ,1,,False,,,,,-4.456,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092934,Mn II,2.0,5339.887,5.437,-9.6663,K09,KURUCZ,2,,False,,,,,-9.6663,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092935,Mn II,2.0,5339.964,3.818,-10.1919,K09,KURUCZ,2,,False,,,,,-10.1919,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092936,Mn II,2.0,5346.375,6.494,-2.398,K09,KURUCZ,1,,False,,,,,-2.398,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092937,Mn II,2.0,5347.614,10.166,-2.962,K09,KURUCZ,1,,False,,,,,-2.962,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092938,Mn II,2.0,5347.842,4.34,-7.702,K09,KURUCZ,2,,False,,,,,-7.702,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092939,Mn II,2.0,5348.335,7.76,-3.91,K09,KURUCZ,1,,False,,,,,-3.91,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092940,Mn II,2.0,5348.592,5.991,-5.434,K09,KURUCZ,1,,False,,,,,-5.434,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092941,Mn II,2.0,5349.388,10.166,-3.092,K09,KURUCZ,1,,False,,,,,-3.092,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092942,Mn II,2.0,5350.427,1.809,-10.4674,K09,KURUCZ,2,,False,,,,,-10.4674,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092943,Mn II,2.0,5357.816,11.231,-7.739,K09,KURUCZ,1,,False,,,,,-7.739,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092944,Mn II,2.0,5357.894,10.27,-3.476,K09,KURUCZ,1,,False,,,,,-3.476,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092945,Mn II,2.0,5359.066,1.809,-10.3054,K09,KURUCZ,2,,False,,,,,-10.3054,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092946,Mn II,2.0,5359.419,11.099,-2.403,K09,KURUCZ,1,,False,,,,,-2.403,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092947,Mn II,2.0,5359.577,9.007,-4.652,K09,KURUCZ,1,,False,,,,,-4.652,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092948,Mn II,2.0,5360.023,11.099,-2.815,K09,KURUCZ,1,,False,,,,,-2.815,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092949,Mn II,2.0,5360.273,6.645,-6.548,K09,KURUCZ,1,,False,,,,,-6.548,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092950,Mn II,2.0,5360.905,7.758,-4.639,K09,KURUCZ,1,,False,,,,,-4.639,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092951,Mn II,2.0,5367.811,10.078,-9.486,K09,KURUCZ,1,,False,,,,,-9.486,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092952,Mn II,2.0,5368.396,6.658,-3.85,K09,KURUCZ,1,,False,,,,,-3.85,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092953,Mn II,2.0,5369.292,6.111,-4.241,K09,KURUCZ,1,,False,,,,,-4.241,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_092954,Mn II,2.0,5370.397,10.078,-9.592,K09,KURUCZ,1,,False,,,,,-9.592,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092955,Mn II,2.0,5370.489,9.469,-4.501,K09,KURUCZ,1,,False,,,,,-4.501,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092956,Mn II,2.0,5371.442,3.804,-9.883,K09,KURUCZ,1,,False,,,,,-9.883,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092957,Mn II,2.0,5378.088,10.859,-7.516,K09,KURUCZ,1,,False,,,,,-7.516,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092958,Mn II,2.0,5378.099,10.179,-4.193,K09,KURUCZ,1,,False,,,,,-4.193,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092959,Mn II,2.0,5379.509,10.281,-4.737,K09,KURUCZ,1,,False,,,,,-4.737,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092960,Mn II,2.0,5379.694,11.099,-3.856,K09,KURUCZ,1,,False,,,,,-3.856,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_092961,Mn II,2.0,5379.781,7.757,-3.328,K09,KURUCZ,1,,False,,,,,-3.328,,,False,,,,,,False,,,False,,,,NO_MATCH,
