line_id,species,wavelength_air_A,wavelength_vac_A,EP_eV,our_log_gf,our_tier,match,primary_log_gf,delta_dex,primary_label,primary_source,graded
gf_008490,CN,3860.1949,3861.2894,0.5818,-0.0848,VALD3,AMBIGUOUS(3),,,,,NO
gf_008491,CN,3860.234,3861.3285,0.0863,-2.6038,VALD3,ABSENT,,,,,NO
gf_008492,CN,3860.2443,3861.3388,2.3005,-0.1129,VALD3,AMBIGUOUS(3),,,,,NO
gf_008493,CN,3860.3795,3861.4741,0.5682,-2.0378,VALD3,AMBIGUOUS(2),,,,,NO
gf_008494,CN,3860.4228,3861.5174,0.5905,-0.0613,VALD3,AMBIGUOUS(3),,,,,NO
gf_008495,CN,3860.4392,3861.5338,0.2524,-2.5142,VALD3,ABSENT,,,,,NO
gf_008496,CN,3860.4408,3861.5354,0.0853,-1.8238,VALD3,ABSENT,,,,,NO
gf_008497,CN,3860.5974,3861.6920,0.5766,-2.0143,VALD3,AMBIGUOUS(2),,,,,NO
gf_008498,CN,3860.6069,3861.7015,0.256,-0.6554,VALD3,AMBIGUOUS(3),,,,,NO
gf_008499,CN,3860.6207,3861.7153,0.0801,0.104,VALD3,AMBIGUOUS(3),,,,,NO
gf_008500,CN,3860.6327,3861.7274,0.5997,-0.0388,VALD3,AMBIGUOUS(3),,,,,NO
gf_008501,CN,3860.6961,3861.7908,2.2898,-0.1314,VALD3,AMBIGUOUS(3),,,,,NO
gf_008502,CN,3860.7979,3861.8926,0.5854,-1.9918,VALD3,AMBIGUOUS(3),,,,,NO
gf_008503,CN,3860.8245,3861.9192,0.6094,-0.0179,VALD3,AMBIGUOUS(3),,,,,NO
gf_008504,CN,3860.9809,3862.0756,0.5946,-1.9709,VALD3,AMBIGUOUS(3),,,,,NO
gf_008505,CN,3860.9984,3862.0931,0.6195,0.0021,VALD3,AMBIGUOUS(3),,,,,NO
gf_008506,CN,3861.0632,3862.1580,0.2507,-2.862,VALD3,ABSENT,,,,,NO
gf_008507,CN,3861.1217,3862.2165,1.9464,-0.997,VALD3,AMBIGUOUS(3),,,,,NO
gf_008508,CN,3861.1466,3862.2414,0.6043,-1.9509,VALD3,AMBIGUOUS(3),,,,,NO
gf_008509,CN,3861.1543,3862.2491,0.63,0.0211,VALD3,AMBIGUOUS(3),,,,,NO
gf_008510,CN,3861.1549,3862.2497,2.2796,-0.1504,VALD3,AMBIGUOUS(3),,,,,NO
gf_008511,CN,3861.1668,3862.2616,0.0776,-2.6263,VALD3,ABSENT,,,,,NO
gf_008512,CN,3861.2422,3862.3370,0.2546,-0.78,VALD3,AMBIGUOUS(3),,,,,NO
gf_008513,CN,3861.2923,3862.3871,0.641,0.0391,VALD3,AMBIGUOUS(3),,,,,NO
gf_008514,CN,3861.2946,3862.3894,0.6144,-1.9319,VALD3,AMBIGUOUS(3),,,,,NO
gf_008515,CN,3861.3632,3862.4580,0.0768,-1.8463,VALD3,ABSENT,,,,,NO
gf_008516,CN,3861.4122,3862.5071,0.6524,0.0571,VALD3,AMBIGUOUS(3),,,,,NO
gf_008517,CN,3861.4254,3862.5203,0.625,-1.9139,VALD3,AMBIGUOUS(3),,,,,NO
gf_008518,CN,3861.5329,3862.6278,0.6643,-0.235,VALD3,UNIQUE,-0.2293,-0.0057,pP2(25.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008519,CN,3861.5384,3862.6333,0.636,-1.8959,VALD3,UNIQUE,-0.2293,-1.6666,pP2(25.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008520,CN,3861.5632,3862.6581,0.0717,0.08,VALD3,AMBIGUOUS(3),,,,,NO
gf_008521,CN,3861.6166,3862.7115,1.9499,-0.943,VALD3,AMBIGUOUS(3),,,,,NO
gf_008522,CN,3861.6199,3862.7148,2.2697,-0.1703,VALD3,AMBIGUOUS(3),,,,,NO
gf_008523,CN,3861.6337,3862.7286,0.6474,-1.8789,VALD3,ABSENT,,,,,NO
gf_008524,CN,3861.7115,3862.8064,0.6593,-1.8629,VALD3,ABSENT,,,,,NO
gf_008525,CN,3861.7716,3862.8665,0.6715,-1.8469,VALD3,ABSENT,,,,,NO
gf_008526,CN,3861.8141,3862.9091,0.6843,-1.8319,VALD3,ABSENT,,,,,NO
gf_008527,CN,3861.8453,3862.9403,0.711,-1.8029,VALD3,ABSENT,,,,,NO
gf_008528,CN,3861.8588,3862.9538,0.2537,-0.9564,VALD3,AMBIGUOUS(3),,,,,NO
gf_008529,CN,3862.0808,3863.1758,0.0695,-2.6498,VALD3,UNIQUE,-7.2573,+4.6075,sR21(10.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008530,CN,3862.0907,3863.1857,2.2603,-0.1913,VALD3,AMBIGUOUS(3),,,,,NO
gf_008531,CN,3862.1237,3863.2187,1.9538,-0.6168,VALD3,AMBIGUOUS(3),,,,,NO
gf_008532,CN,3862.2674,3863.3625,0.0687,-1.8698,VALD3,ABSENT,,,,,NO
gf_008533,CN,3862.4563,3863.5514,0.2532,-1.2579,VALD3,AMBIGUOUS(2),,,,,NO
gf_008534,CN,3862.4867,3863.5818,0.0637,0.0551,VALD3,AMBIGUOUS(4),,,,,NO
gf_008535,CN,3862.5668,3863.6620,2.2513,-0.2128,VALD3,AMBIGUOUS(3),,,,,NO
gf_008536,CN,3862.6136,3863.7088,1.9581,-0.5709,VALD3,AMBIGUOUS(3),,,,,NO
gf_008537,CN,3862.9762,3864.0715,0.0618,-2.6748,VALD3,ABSENT,,,,,NO
gf_008538,CN,3863.0475,3864.1428,2.2428,-0.2353,VALD3,AMBIGUOUS(3),,,,,NO
gf_008539,CN,3863.1001,3864.1954,1.9629,-0.5295,VALD3,AMBIGUOUS(3),,,,,NO
gf_008540,CN,3863.1529,3864.2482,0.0611,-1.8953,VALD3,ABSENT,,,,,NO
gf_008541,CN,3863.3908,3864.4862,0.0562,0.0287,VALD3,AMBIGUOUS(3),,,,,NO
gf_008542,CN,3863.5324,3864.6278,2.2346,-0.2588,VALD3,AMBIGUOUS(3),,,,,NO
gf_008543,CN,3863.5834,3864.6788,1.9681,-0.4916,VALD3,AMBIGUOUS(3),,,,,NO
gf_008544,CN,3863.5942,3864.6896,0.2537,-1.2579,VALD3,AMBIGUOUS(2),,,,,NO
gf_008545,CN,3863.668,3864.7634,1.2105,0.374,VALD3,UNIQUE,0.3800,-0.0060,pP2(71.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008546,CN,3863.853,3864.9485,0.0545,-2.7013,VALD3,ABSENT,,,,,NO
gf_008547,CN,3864.02,3865.1155,0.0539,-1.9217,VALD3,ABSENT,,,,,NO
gf_008548,CN,3864.0213,3865.1168,2.2269,-0.2833,VALD3,AMBIGUOUS(3),,,,,NO
gf_008549,CN,3864.0635,3865.1590,1.9737,-0.4566,VALD3,AMBIGUOUS(3),,,,,NO
gf_008550,CN,3864.1346,3865.2302,0.2546,-0.957,VALD3,AMBIGUOUS(3),,,,,NO
gf_008551,CN,3864.2754,3865.3710,0.0492,0.0003,VALD3,AMBIGUOUS(3),,,,,NO
gf_008552,CN,3864.5109,3865.6066,1.178,0.672,VALD3,AMBIGUOUS(2),,,,,NO
gf_008553,CN,3864.5135,3865.6092,2.2196,-0.3093,VALD3,AMBIGUOUS(3),,,,,NO
gf_008554,CN,3864.5406,3865.6363,1.9798,-0.4242,VALD3,AMBIGUOUS(3),,,,,NO
gf_008555,CN,3864.6559,3865.7516,0.256,-0.781,VALD3,AMBIGUOUS(3),,,,,NO
gf_008556,CN,3864.711,3865.8067,0.0477,-2.7292,VALD3,ABSENT,,,,,NO
gf_008557,CN,3864.8685,3865.9643,0.0472,-1.9502,VALD3,ABSENT,,,,,NO
gf_008558,CN,3865.009,3866.1048,2.2128,-0.3367,VALD3,AMBIGUOUS(3),,,,,NO
gf_008559,CN,3865.0146,3866.1104,1.9863,-0.3942,VALD3,AMBIGUOUS(3),,,,,NO
gf_008560,CN,3865.1409,3866.2367,0.0427,-0.0296,VALD3,AMBIGUOUS(7),,,,,NO
gf_008561,CN,3865.158,3866.2538,0.2579,-0.6564,VALD3,AMBIGUOUS(3),,,,,NO
gf_008562,CN,3865.3691,3866.4650,1.1458,0.666,VALD3,AMBIGUOUS(2),,,,,NO
gf_008563,CN,3865.4295,3866.5254,0.2524,-2.863,VALD3,ABSENT,,,,,NO
gf_008564,CN,3865.4858,3866.5817,1.9932,-0.3663,VALD3,AMBIGUOUS(3),,,,,NO
gf_008565,CN,3865.5073,3866.6032,2.2063,-0.3657,VALD3,AMBIGUOUS(3),,,,,NO
gf_008566,CN,3865.5502,3866.6461,0.0413,-2.7602,VALD3,AMBIGUOUS(4),,,,,NO
gf_008567,CN,3865.641,3866.7370,0.2602,-0.5598,VALD3,AMBIGUOUS(3),,,,,NO
gf_008568,CN,3865.6984,3866.7944,0.0409,-1.9802,VALD3,ABSENT,,,,,NO
gf_008569,CN,3865.8915,3866.9875,0.2547,-2.774,VALD3,ABSENT,,,,,NO
gf_008570,CN,3865.9542,3867.0502,2.0006,-0.3398,VALD3,AMBIGUOUS(3),,,,,NO
gf_008571,CN,3865.9869,3867.0829,0.0366,-0.062,VALD3,AMBIGUOUS(3),,,,,NO
gf_008572,CN,3866.0081,3867.1041,2.2003,-0.3967,VALD3,AMBIGUOUS(3),,,,,NO
gf_008573,CN,3866.1046,3867.2007,0.263,-0.4809,VALD3,AMBIGUOUS(3),,,,,NO
gf_008574,CN,3866.208,3867.3041,1.1141,0.6595,VALD3,AMBIGUOUS(2),,,,,NO
gf_008575,CN,3866.3385,3867.4346,0.2573,-2.4349,VALD3,ABSENT,,,,,NO
gf_008576,CN,3866.3704,3867.4665,0.0354,-2.7922,VALD3,ABSENT,,,,,NO
gf_008577,CN,3866.4199,3867.5161,2.0084,-0.3148,VALD3,AMBIGUOUS(3),,,,,NO
gf_008578,CN,3866.5097,3867.6059,0.035,-2.0126,VALD3,ABSENT,,,,,NO
gf_008579,CN,3866.5112,3867.6074,2.1947,-0.4301,VALD3,AMBIGUOUS(3),,,,,NO
gf_008580,CN,3866.549,3867.6452,0.2662,-0.4141,VALD3,AMBIGUOUS(3),,,,,NO
gf_008581,CN,3866.7645,3867.8607,0.2605,-2.3673,VALD3,ABSENT,,,,,NO
gf_008582,CN,3866.8133,3867.9096,0.0309,-0.0968,VALD3,AMBIGUOUS(4),,,,,NO
gf_008583,CN,3866.8831,3867.9794,2.0166,-0.2913,VALD3,AMBIGUOUS(3),,,,,NO
gf_008584,CN,3866.9741,3868.0704,0.2699,-0.3559,VALD3,AMBIGUOUS(3),,,,,NO
gf_008585,CN,3867.0238,3868.1201,2.1896,-0.786,VALD3,AMBIGUOUS(3),,,,,NO
gf_008586,CN,3867.0278,3868.1241,1.0827,0.653,VALD3,AMBIGUOUS(2),,,,,NO
gf_008587,CN,3867.1718,3868.2682,0.03,-2.8271,VALD3,ABSENT,,,,,NO
gf_008588,CN,3867.1719,3868.2683,0.264,-2.3091,VALD3,ABSENT,,,,,NO
gf_008589,CN,3867.3021,3868.3985,0.0297,-2.0476,VALD3,ABSENT,,,,,NO
gf_008590,CN,3867.3438,3868.4402,2.0252,-0.2688,VALD3,AMBIGUOUS(3),,,,,NO
gf_008591,CN,3867.3798,3868.4762,0.2741,-0.305,VALD3,AMBIGUOUS(3),,,,,NO
gf_008592,CN,3867.5169,3868.6133,2.1849,-0.786,VALD3,AMBIGUOUS(3),,,,,NO
gf_008593,CN,3867.5609,3868.6574,0.268,-2.2578,VALD3,ABSENT,,,,,NO
gf_008594,CN,3867.6204,3868.7169,0.0258,-0.1346,VALD3,AMBIGUOUS(3),,,,,NO
gf_008595,CN,3867.6464,3868.7429,0.8176,0.3976,VALD3,ABSENT,,,,,NO
gf_008596,CN,3867.7663,3868.8628,0.2788,-0.2604,VALD3,AMBIGUOUS(3),,,,,NO
gf_008597,CN,3867.8025,3868.8990,2.0343,-0.2473,VALD3,AMBIGUOUS(3),,,,,NO
gf_008598,CN,3867.8283,3868.9248,1.0518,0.6465,VALD3,AMBIGUOUS(2),,,,,NO
gf_008599,CN,3867.9311,3869.0277,0.2725,-2.2119,VALD3,ABSENT,,,,,NO
gf_008600,CN,3867.9467,3869.0433,0.025,-3.147,VALD3,ABSENT,,,,,NO
gf_008601,CN,3867.9997,3869.0963,0.7952,0.3886,VALD3,ABSENT,,,,,NO
gf_008602,CN,3868.076,3869.1726,0.0247,-2.0855,VALD3,ABSENT,,,,,NO
gf_008603,CN,3868.1046,3869.2012,0.7733,0.083,VALD3,ABSENT,,,,,NO
gf_008604,CN,3868.1333,3869.2299,0.2839,-0.219,VALD3,AMBIGUOUS(3),,,,,NO
gf_008605,CN,3868.2588,3869.3554,2.0438,-0.2263,VALD3,AMBIGUOUS(2),,,,,NO
gf_008606,CN,3868.2829,3869.3795,0.2774,-2.1705,VALD3,ABSENT,,,,,NO
gf_008607,CN,3868.4076,3869.5043,0.0211,-0.1763,VALD3,AMBIGUOUS(3),,,,,NO
gf_008608,CN,3868.4809,3869.5776,0.2894,-0.1816,VALD3,AMBIGUOUS(3),,,,,NO
gf_008609,CN,3868.572,3869.6687,0.7732,0.074,VALD3,ABSENT,,,,,NO
gf_008610,CN,3868.6094,3869.7061,1.0213,0.64,VALD3,AMBIGUOUS(2),,,,,NO
gf_008611,CN,3868.6161,3869.7128,0.2827,-2.1326,VALD3,ABSENT,,,,,NO
gf_008612,CN,3868.7135,3869.8103,2.0538,-0.2069,VALD3,AMBIGUOUS(2),,,,,NO
gf_008613,CN,3868.7537,3869.8505,0.7518,0.3701,VALD3,ABSENT,,,,,NO
gf_008614,CN,3868.8093,3869.9061,0.2955,-0.1466,VALD3,AMBIGUOUS(3),,,,,NO
gf_008615,CN,3868.8309,3869.9277,0.0202,-2.1274,VALD3,ABSENT,,,,,NO
gf_008616,CN,3868.9303,3870.0271,0.2885,-2.0976,VALD3,ABSENT,,,,,NO
gf_008617,CN,3869.0455,3870.1423,0.7307,0.3606,VALD3,UNIQUE,-5.1054,+5.4660,pP2(30.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008618,CN,3869.118,3870.2149,0.302,-0.1142,VALD3,AMBIGUOUS(3),,,,,NO
gf_008619,CN,3869.1663,3870.2632,2.0641,-0.1879,VALD3,AMBIGUOUS(2),,,,,NO
gf_008620,CN,3869.1752,3870.2721,0.0169,-0.2224,VALD3,AMBIGUOUS(5),,,,,NO
gf_008621,CN,3869.2263,3870.3232,0.2947,-2.0652,VALD3,ABSENT,,,,,NO
gf_008622,CN,3869.3291,3870.4260,0.7101,0.3511,VALD3,ABSENT,,,,,NO
gf_008623,CN,3869.3711,3870.4680,0.9913,0.6335,VALD3,AMBIGUOUS(2),,,,,NO
gf_008624,CN,3869.4073,3870.5042,0.3089,-0.0842,VALD3,AMBIGUOUS(3),,,,,NO
gf_008625,CN,3869.5034,3870.6004,0.3014,-2.0357,VALD3,ABSENT,,,,,NO
gf_008626,CN,3869.5668,3870.6638,0.0162,-2.1733,VALD3,ABSENT,,,,,NO
gf_008627,CN,3869.6076,3870.7046,0.6899,0.3411,VALD3,ABSENT,,,,,NO
gf_008628,CN,3869.6176,3870.7146,2.075,-0.1699,VALD3,AMBIGUOUS(2),,,,,NO
gf_008629,CN,3869.6772,3870.7742,0.3164,-0.0563,VALD3,AMBIGUOUS(3),,,,,NO
gf_008630,CN,3869.762,3870.8590,0.3085,-2.0077,VALD3,ABSENT,,,,,NO
gf_008631,CN,3869.858,3870.9551,0.6702,0.3306,VALD3,ABSENT,,,,,NO
gf_008632,CN,3869.9232,3871.0203,0.0131,-0.2734,VALD3,AMBIGUOUS(3),,,,,NO
gf_008633,CN,3869.9276,3871.0247,0.3242,-0.0303,VALD3,AMBIGUOUS(3),,,,,NO
gf_008634,CN,3869.9524,3871.0495,0.6478,-1.897,VALD3,ABSENT,,,,,NO
gf_008635,CN,3870.0018,3871.0989,0.3161,-1.9818,VALD3,ABSENT,,,,,NO
gf_008636,CN,3870.0674,3871.1645,2.0862,-0.1524,VALD3,AMBIGUOUS(2),,,,,NO
gf_008637,CN,3870.0937,3871.1908,0.6509,0.3201,VALD3,ABSENT,,,,,NO
gf_008638,CN,3870.1131,3871.2102,0.9617,0.6265,VALD3,AMBIGUOUS(2),,,,,NO
gf_008639,CN,3870.1525,3871.2496,0.6293,-1.6014,VALD3,ABSENT,,,,,NO
gf_008640,CN,3870.1585,3871.2556,0.3326,-0.0058,VALD3,AMBIGUOUS(3),,,,,NO
gf_008641,CN,3870.2229,3871.3200,0.3241,-1.9568,VALD3,ABSENT,,,,,NO
gf_008642,CN,3870.284,3871.3812,0.0126,-2.2246,VALD3,UNIQUE,-6.9013,+4.6767,rQ21(13.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008643,CN,3870.3101,3871.4073,0.6321,0.3096,VALD3,ABSENT,,,,,NO
gf_008644,CN,3870.3699,3871.4671,0.3414,0.0177,VALD3,AMBIGUOUS(3),,,,,NO
gf_008645,CN,3870.4253,3871.5225,0.3325,-1.9333,VALD3,UNIQUE,-0.2887,-1.6446,pP2(18.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008646,CN,3870.5042,3871.6014,0.6125,0.3039,VALD3,ABSENT,,,,,NO
gf_008647,CN,3870.5162,3871.6134,2.0978,-0.1354,VALD3,AMBIGUOUS(2),,,,,NO
gf_008648,CN,3870.5491,3871.6463,0.5937,-1.6224,VALD3,ABSENT,,,,,NO
gf_008649,CN,3870.5618,3871.6590,0.3507,0.0402,VALD3,AMBIGUOUS(3),,,,,NO
gf_008650,CN,3870.609,3871.7062,0.3414,-1.9113,VALD3,UNIQUE,-0.2659,-1.6454,pP2(19.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008651,CN,3870.6512,3871.7485,0.0098,-0.3316,VALD3,AMBIGUOUS(3),,,,,NO
gf_008652,CN,3870.6879,3871.7852,0.5958,0.2871,VALD3,ABSENT,,,,,NO
gf_008653,CN,3870.7342,3871.8315,0.3604,0.0611,VALD3,AMBIGUOUS(3),,,,,NO
gf_008654,CN,3870.774,3871.8713,0.3507,-1.8903,VALD3,UNIQUE,-0.2443,-1.6460,pP2(20.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008655,CN,3870.8356,3871.9329,0.9325,0.6195,VALD3,AMBIGUOUS(2),,,,,NO
gf_008656,CN,3870.8417,3871.9390,0.5774,0.2809,VALD3,ABSENT,,,,,NO
gf_008657,CN,3870.8871,3871.9844,0.3706,0.0811,VALD3,AMBIGUOUS(3),,,,,NO
gf_008658,CN,3870.9202,3872.0175,0.3605,-1.8699,VALD3,AMBIGUOUS(2),,,,,NO
gf_008659,CN,3870.9541,3872.0514,0.5602,-0.0206,VALD3,ABSENT,,,,,NO
gf_008660,CN,3870.9641,3872.0614,2.1099,-0.1189,VALD3,AMBIGUOUS(2),,,,,NO
gf_008661,CN,3870.9821,3872.0794,0.0094,-2.2833,VALD3,UNIQUE,-6.7134,+4.4301,rR1(8.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008662,CN,3871.0055,3872.1029,0.5433,-1.6569,VALD3,ABSENT,,,,,NO
gf_008663,CN,3871.0204,3872.1178,0.3812,0.1006,VALD3,AMBIGUOUS(3),,,,,NO
gf_008664,CN,3871.0478,3872.1452,0.3707,-1.8509,VALD3,AMBIGUOUS(3),,,,,NO
gf_008665,CN,3871.1016,3872.1990,0.5447,0.2516,VALD3,ABSENT,,,,,NO
gf_008666,CN,3871.1355,3872.2329,0.3924,0.1241,VALD3,AMBIGUOUS(4),,,,,NO
gf_008667,CN,3871.1567,3872.2541,0.3813,-1.8329,VALD3,AMBIGUOUS(3),,,,,NO
gf_008668,CN,3871.2005,3872.2979,0.528,0.2439,VALD3,ABSENT,,,,,NO
gf_008669,CN,3871.2295,3872.3269,0.404,0.1416,VALD3,AMBIGUOUS(4),,,,,NO
gf_008670,CN,3871.277,3872.3744,0.5125,0.2309,VALD3,ABSENT,,,,,NO
gf_008671,CN,3871.3114,3872.4088,0.4159,0.1428,VALD3,UNIQUE,-0.1500,+0.2928,pP2(25.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008672,CN,3871.3437,3872.4411,0.4973,0.2179,VALD3,ABSENT,,,,,NO
gf_008673,CN,3871.3596,3872.4570,0.007,-0.3984,VALD3,AMBIGUOUS(6),,,,,NO
gf_008674,CN,3871.3601,3872.4575,0.4284,0.144,VALD3,UNIQUE,-0.1500,+0.2940,pP2(25.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008675,CN,3871.3907,3872.4882,0.4826,0.2044,VALD3,ABSENT,,,,,NO
gf_008676,CN,3871.3993,3872.4968,0.4413,0.16,VALD3,ABSENT,,,,,NO
gf_008677,CN,3871.4112,3872.5087,2.1224,-0.1029,VALD3,AMBIGUOUS(2),,,,,NO
gf_008678,CN,3871.4148,3872.5123,0.4684,0.1899,VALD3,ABSENT,,,,,NO
gf_008679,CN,3871.5384,3872.6359,0.9038,0.6125,VALD3,AMBIGUOUS(2),,,,,NO
gf_008680,CN,3871.6612,3872.7587,0.0067,-2.3514,VALD3,ABSENT,,,,,NO
gf_008681,CN,3871.8579,3872.9555,2.1353,-0.0874,VALD3,AMBIGUOUS(2),,,,,NO
gf_008682,CN,3872.048,3873.1456,0.0047,-0.4778,VALD3,AMBIGUOUS(4),,,,,NO
gf_008683,CN,3872.2215,3873.3192,0.8754,0.6055,VALD3,AMBIGUOUS(2),,,,,NO
gf_008684,CN,3872.3042,3873.4019,2.1487,-0.0724,VALD3,AMBIGUOUS(2),,,,,NO
gf_008685,CN,3872.3211,3873.4188,0.0045,-2.4322,VALD3,ABSENT,,,,,NO
gf_008686,CN,3872.7166,3873.8144,0.0028,-0.5749,VALD3,AMBIGUOUS(5),,,,,NO
gf_008687,CN,3872.7506,3873.8484,2.1625,-0.0579,VALD3,AMBIGUOUS(2),,,,,NO
gf_008688,CN,3872.8727,3873.9705,0.8476,0.8868,VALD3,AMBIGUOUS(2),,,,,NO
gf_008689,CN,3872.962,3874.0599,0.0027,-2.5318,VALD3,ABSENT,,,,,NO
gf_008690,CN,3873.1974,3874.2953,2.1767,-0.0439,VALD3,AMBIGUOUS(3),,,,,NO
gf_008691,CN,3873.3651,3874.4631,0.0014,-0.7,VALD3,AMBIGUOUS(5),,,,,NO
gf_008692,CN,3873.528,3874.6260,0.8201,0.5915,VALD3,AMBIGUOUS(2),,,,,NO
gf_008693,CN,3873.5838,3874.6818,0.0013,-2.6626,VALD3,UNIQUE,-6.9567,+4.2941,pP2(7.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008694,CN,3873.6446,3874.7426,2.1913,-0.0299,VALD3,AMBIGUOUS(3),,,,,NO
gf_008695,CN,3873.9936,3875.0917,0.0005,-0.876,VALD3,AMBIGUOUS(3),,,,,NO
gf_008696,CN,3874.0927,3875.1909,2.2064,-0.0164,VALD3,AMBIGUOUS(3),,,,,NO
gf_008697,CN,3874.1514,3875.2496,0.7931,0.584,VALD3,AMBIGUOUS(2),,,,,NO
gf_008698,CN,3874.1847,3875.2829,0.0004,-3.048,VALD3,UNIQUE,-6.5066,+3.4586,rR1(13.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008699,CN,3874.5419,3875.6402,2.2218,-0.0034,VALD3,AMBIGUOUS(3),,,,,NO
gf_008700,CN,3874.6021,3875.7004,0.0,-1.1769,VALD3,AMBIGUOUS(2),,,,,NO
gf_008701,CN,3874.7548,3875.8531,0.7665,0.5765,VALD3,AMBIGUOUS(2),,,,,NO
gf_008702,CN,3874.9987,3876.0971,2.2377,-0.298,VALD3,UNIQUE,-0.2922,-0.0058,pP2(36.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008703,CN,3875.3381,3876.4366,0.7403,0.569,VALD3,AMBIGUOUS(4),,,,,NO
gf_008704,CN,3875.7588,3876.8574,0.0005,-1.1779,VALD3,AMBIGUOUS(2),,,,,NO
gf_008705,CN,3875.9013,3876.9999,0.7147,0.561,VALD3,AMBIGUOUS(4),,,,,NO
gf_008706,CN,3876.3074,3877.4061,0.0014,-0.8735,VALD3,AMBIGUOUS(3),,,,,NO
gf_008707,CN,3876.4444,3877.5432,0.6894,0.553,VALD3,AMBIGUOUS(2),,,,,NO
gf_008708,CN,3876.8354,3877.9343,0.0028,-0.6959,VALD3,AMBIGUOUS(6),,,,,NO
gf_008709,CN,3876.9672,3878.0661,0.6645,0.545,VALD3,AMBIGUOUS(2),,,,,NO
gf_008710,CN,3877.3427,3878.4417,0.0046,-0.5711,VALD3,AMBIGUOUS(3),,,,,NO
gf_008711,CN,3877.4698,3878.5688,0.6401,0.5366,VALD3,AMBIGUOUS(2),,,,,NO
gf_008712,CN,3877.5602,3878.6593,0.6138,-1.718,VALD3,ABSENT,,,,,NO
gf_008713,CN,3877.8298,3878.9289,0.0069,-0.474,VALD3,AMBIGUOUS(6),,,,,NO
gf_008714,CN,3877.952,3879.0512,0.6162,0.528,VALD3,AMBIGUOUS(2),,,,,NO
gf_008715,CN,3877.9907,3879.0899,0.5909,-1.4214,VALD3,UNIQUE,0.2288,-1.6502,pP2(50.5),data/reference/cno_molecular_primary/cn_brooke2014/table4.dat.gz,YES
gf_008716,CN,3878.2964,3879.3956,0.0096,-0.3951,VALD3,AMBIGUOUS(3),,,,,NO
gf_008717,CN,3878.323,3879.4223,2.5819,-0.318,VALD3,AMBIGUOUS(2),,,,,NO
gf_008718,CN,3878.4139,3879.5132,0.5927,0.5196,VALD3,AMBIGUOUS(2),,,,,NO
gf_008719,CN,3878.4333,3879.5326,0.5684,-1.4304,VALD3,AMBIGUOUS(2),,,,,NO
gf_008720,CN,3878.7428,3879.8422,0.0129,-0.3283,VALD3,AMBIGUOUS(3),,,,,NO
gf_008721,CN,3878.8554,3879.9548,0.5697,0.5106,VALD3,AMBIGUOUS(2),,,,,NO
gf_008722,CN,3878.8563,3879.9557,0.5463,-1.439,VALD3,AMBIGUOUS(2),,,,,NO
gf_008723,CN,3879.1687,3880.2682,0.0166,-0.2701,VALD3,AMBIGUOUS(3),,,,,NO
gf_008724,CN,3879.2596,3880.3591,0.5246,-1.4474,VALD3,AMBIGUOUS(2),,,,,NO
gf_008725,CN,3879.2766,3880.3761,0.5471,0.5016,VALD3,AMBIGUOUS(2),,,,,NO
gf_008726,CN,3879.4405,3880.5400,2.5692,-0.334,VALD3,AMBIGUOUS(2),,,,,NO
gf_008727,CN,3879.464,3880.5636,2.1947,-0.761,VALD3,AMBIGUOUS(3),,,,,NO
gf_008728,CN,3879.5743,3880.6739,0.0207,-0.2191,VALD3,AMBIGUOUS(3),,,,,NO
gf_008729,CN,3879.6204,3880.7200,0.509,-2.533,VALD3,AMBIGUOUS(2),,,,,NO
gf_008730,CN,3879.6432,3880.7428,0.5033,-1.4569,VALD3,AMBIGUOUS(2),,,,,NO
gf_008731,CN,3879.6772,3880.7768,0.5249,0.4926,VALD3,AMBIGUOUS(2),,,,,NO
gf_008732,CN,3879.9057,3881.0054,0.0247,-2.1289,VALD3,AMBIGUOUS(4),,,,,NO
gf_008733,CN,3879.9599,3881.0596,0.0258,-0.1783,VALD3,AMBIGUOUS(4),,,,,NO
gf_008734,CN,3879.9932,3881.0929,2.2003,-0.727,VALD3,AMBIGUOUS(3),,,,,NO
gf_008735,CN,3880.0075,3881.1072,0.4825,-1.4664,VALD3,AMBIGUOUS(2),,,,,NO
