canonical_line_id,physical_transition_id,species,ion,wavelength_air_A,medium,excitation_potential_eV,loggf,gf_sigma_dex,nist_grade,gf_tier,source_class,adopted_source,source_doi,source_set_membership,hfs_isotope_status,intake_status,notes
gf_001942,pk_1f59dfe25829,C I,1.0,5709.714,air,9.003,-2.73,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001943,pk_e1231a752ba7,C I,1.0,5710.513,air,9.003,-1.179,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001944,pk_465214428a13,C I,1.0,5710.683,air,8.537,-3.176,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001945,pk_b7ebaaaafe9d,C I,1.0,5720.778,air,8.537,-2.972,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001946,pk_571055507828,C I,1.0,5725.361,air,8.537,-3.307,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001947,pk_5cf36a45a654,C I,1.0,5731.167,air,9.003,-3.17,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001948,pk_916a41408e60,C I,1.0,5732.071,air,9.003,-1.359,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001949,pk_87e4a82c91f6,C I,1.0,5757.367,air,9.003,-0.62,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001950,pk_2b0c3bf7509e,C I,1.0,5758.564,air,9.003,-0.219,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001951,pk_3d4d8bdaaeb1,C I,1.0,5759.9,air,10.686,-9.855,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001952,pk_bff62ca54660,C I,1.0,5760.082,air,9.003,-0.5723,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001953,pk_9ad14054e1ba,C I,1.0,5769.119,air,8.537,-1.758,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001954,pk_f908f94442a8,C I,1.0,5780.206,air,9.003,-1.048,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001955,pk_273d18e35bf5,C I,1.0,5780.678,air,9.003,-0.462,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001956,pk_aa722164f850,C I,1.0,5780.72,air,8.847,-3.168,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001957,pk_259eb3922239,C I,1.0,5780.891,air,8.847,-3.723,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001958,pk_f99bd292f368,C I,1.0,5783.259,air,8.847,-3.002,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001959,pk_d8e4b0222065,C I,1.0,5784.03,air,8.848,-3.169,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001960,pk_9d470648b125,C I,1.0,5784.86,air,8.848,-3.293,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001961,pk_aeb7809512e7,C I,1.0,5787.408,air,8.848,-3.883,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001962,pk_ebe85e47f63b,C I,1.0,5788.142,air,8.848,-3.071,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001963,pk_bfeb2d569568,C I,1.0,5791.303,air,8.847,-3.985,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001964,pk_4988d1207892,C I,1.0,5791.73,air,8.851,-3.071,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001965,pk_68fb09f265f7,C I,1.0,5791.898,air,8.851,-6.248,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001966,pk_1f1346da9a08,C I,1.0,5793.11,air,7.946,-2.063,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001967,pk_05cd09912a00,C I,1.0,5794.088,air,7.946,-3.954,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001968,pk_2b46ce83bb4f,C I,1.0,5794.459,air,7.946,-2.79,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001969,pk_54331bf8da78,C I,1.0,5795.011,air,8.851,-2.595,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001970,pk_c7ef9ad687e1,C I,1.0,5795.463,air,8.848,-2.924,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001971,pk_d540583fc122,C I,1.0,5798.9757,air,8.8495,-2.4092,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001972,pk_029b87252cba,C I,1.0,5800.222,air,7.946,-2.803,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001973,pk_28b7bfd3f31f,C I,1.0,5800.424,air,10.703,-8.649,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001974,pk_3098ae437c60,C I,1.0,5800.594,air,7.946,-2.337,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001975,pk_429eb7a07b83,C I,1.0,5801.929,air,10.704,-7.717,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001976,pk_cee58499b2f1,C I,1.0,5802.35,air,8.851,-3.338,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001977,pk_6e987c5c1f99,C I,1.0,5805.193,air,7.946,-2.681,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001978,pk_ea5ed42c069a,C I,1.0,5805.274,air,8.851,-2.05,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001979,pk_ecaf8fd45265,C I,1.0,5805.8076,air,8.8495,-1.9347,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001980,pk_4a08bf28b829,C I,1.0,5808.907,air,10.704,-7.951,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001981,pk_3577c6c9b1cb,C I,1.0,5810.273,air,8.847,-3.353,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001982,pk_6b25a75d9f17,C I,1.0,5812.72,air,8.851,-2.16,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001983,pk_96ba01a66c15,C I,1.0,5813.51,air,8.847,-2.735,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001984,pk_ec46e6ce8da6,C I,1.0,5814.461,air,8.848,-2.575,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001985,pk_591b11dd8e11,C I,1.0,5817.7,air,8.848,-2.859,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001986,pk_40fe16ad726b,C I,1.0,5819.352,air,10.708,-8.093,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001987,pk_c729add47567,C I,1.0,5819.49,air,8.848,-2.734,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001988,pk_a2eaeb82fe10,C I,1.0,5820.283,air,8.848,-2.483,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001989,pk_f8dd5c1f9e1d,C I,1.0,5821.392,air,8.851,-3.023,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001990,pk_b56d2bb7a5c9,C I,1.0,5821.44,air,10.711,-7.263,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001991,pk_5b533ad8a9ec,C I,1.0,5821.638,air,9.003,-3.484,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001992,pk_45adcb506081,C I,1.0,5821.752,air,10.709,-7.775,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001993,pk_bcfd3acef24c,C I,1.0,5823.015,air,9.003,-1.452,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001994,pk_04ebe50834ed,C I,1.0,5824.64,air,8.851,-2.637,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001995,pk_f0aed831ddae,C I,1.0,5825.051,air,9.003,-1.885,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001996,pk_4b43fee38b30,C I,1.0,5825.163,air,9.003,-2.507,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001997,pk_006888727a48,C I,1.0,5826.057,air,8.851,-2.618,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001998,pk_aa493dcc4227,C I,1.0,5827.229,air,8.851,-5.156,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_001999,pk_835aba56ec8a,C I,1.0,5828.142,air,10.991,-7.5073,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002000,pk_6d3ca28cd56a,C I,1.0,5828.465,air,10.711,-9.087,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002001,pk_0eca4babac58,C I,1.0,5830.665,air,10.714,-9.654,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002002,pk_b62596dbc665,C I,1.0,5837.712,air,10.714,-9.206,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002003,pk_8f9a0a6d58bb,C I,1.0,5841.785,air,10.718,-8.746,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002004,pk_a6929e5d6013,C I,1.0,5841.813,air,8.851,-3.978,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002005,pk_9ddfd6054294,C I,1.0,5845.329,air,8.771,-2.87,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002006,pk_c8c8f5c6c321,C I,1.0,5846.095,air,9.003,-1.656,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002007,pk_31efffae5065,C I,1.0,5846.347,air,8.771,-2.573,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002008,pk_43f0ecf52a72,C I,1.0,5848.451,air,8.771,-7.945,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002009,pk_4f03167cfd6c,C I,1.0,5850.238,air,8.771,-2.477,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002010,pk_c38419975b9a,C I,1.0,5851.049,air,8.771,-2.988,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002011,pk_a5ea5d4c8f0a,C I,1.0,5861.483,air,10.726,-8.652,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002012,pk_fd79d9cd8429,C I,1.0,5864.965,air,8.771,-3.716,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002013,pk_44967f16e6f2,C I,1.0,5868.606,air,10.726,-9.151,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002014,pk_a5dc839dc2eb,C I,1.0,5869.771,air,11.006,-4.738,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002015,pk_507144470ad3,C I,1.0,5870.661,air,8.771,-2.619,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002016,pk_450314a35fba,C I,1.0,5875.477,air,7.946,-4.205,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002017,pk_c151d6e41784,C I,1.0,5875.859,air,7.946,-3.756,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002018,pk_5e20ed151fd9,C I,1.0,5877.34,air,8.771,-2.143,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002019,pk_6f62619ad655,C I,1.0,5878.009,air,11.009,-3.629,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002020,pk_a3cc50035a69,C I,1.0,5879.201,air,11.009,-3.706,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002021,pk_2b0acdd1a3e5,C I,1.0,5883.715,air,8.771,-3.318,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002022,pk_c0e60c37eeb8,C I,1.0,5889.52,air,8.771,-2.366,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002023,pk_b4de01cd4373,C I,1.0,5892.016,air,8.771,-2.842,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002024,pk_8ed80ed528b7,C I,1.0,5893.114,air,8.771,-3.217,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002025,pk_9db2d7d41aa7,C I,1.0,5906.87,air,11.019,-3.049,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002026,pk_be00dad6c67a,C I,1.0,5910.34,air,9.003,-2.724,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002027,pk_acaaf5a1f7b4,C I,1.0,5911.44,air,9.003,-3.299,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002028,pk_caf6e6c0f18b,C I,1.0,5912.091,air,9.003,-1.627,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002029,pk_1644e361807f,C I,1.0,5912.58,air,9.003,-2.031,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002030,pk_2af96e6ce90e,C I,1.0,5915.624,air,9.003,-2.867,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002031,pk_7fe820a276b8,C I,1.0,5919.094,air,8.771,-3.55,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002032,pk_10b9fd568989,C I,1.0,5920.727,air,11.024,-4.631,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002033,pk_2d4983e01675,C I,1.0,5934.658,air,9.003,-3.904,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002034,pk_22120a739683,C I,1.0,5936.212,air,9.003,-3.486,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002035,pk_cc5f6f663758,C I,1.0,5936.994,air,9.003,-1.928,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002036,pk_97c37836172a,C I,1.0,5937.749,air,9.003,-2.429,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002037,pk_c0e0d89fda51,C I,1.0,5938.824,air,8.64,-4.302,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002038,pk_328624cf204c,C I,1.0,5940.126,air,8.64,-3.561,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002039,pk_e82ca57a1c49,C I,1.0,5943.39,air,9.003,-2.22,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002040,pk_3f6643265585,C I,1.0,5944.636,air,8.64,-4.138,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002041,pk_8f718f50d955,C I,1.0,5947.6159,air,8.6415,-3.5436,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002042,pk_6b880e1694af,C I,1.0,5950.046,air,8.64,-3.534,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002043,pk_a0b3a0732d18,C I,1.0,5952.139,air,8.643,-3.063,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002044,pk_99b7b6d7bf99,C I,1.0,5957.562,air,8.643,-3.6,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002045,pk_615f3a853c10,C I,1.0,5958.194,air,8.643,-5.773,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002046,pk_8532ba2ce8c3,C I,1.0,5963.986,air,8.647,-2.758,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002047,pk_daf0252beb04,C I,1.0,5969.32,air,7.946,-3.027,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth|linelist,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002048,pk_07c1156f7d09,C I,1.0,5970.065,air,8.647,-5.1868,,,KURUCZ,FALLBACK,K10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002049,pk_fdaca34f8ebf,C I,1.0,5970.764,air,7.946,-3.587,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002050,pk_069ffd444607,C I,1.0,5972.589,air,8.643,-2.736,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002051,pk_8a37b5df80ad,C I,1.0,5976.675,air,8.64,-3.419,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002052,pk_7182b1898d60,C I,1.0,5980.51,air,8.643,-5.719,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002053,pk_f828bd2f18e0,C I,1.0,5981.237,air,7.946,-3.302,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002054,pk_e263a70340e7,C I,1.0,5982.279,air,7.946,-3.628,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002055,pk_b867b9abd396,C I,1.0,5982.675,air,7.946,-2.967,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002056,pk_20651fc28abb,C I,1.0,5984.258,air,8.643,-3.58,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002057,pk_53cac3960b76,C I,1.0,5984.518,air,8.647,-3.758,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002058,pk_504ffd15e648,C I,1.0,5986.399,air,8.64,-3.086,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002059,pk_acd078ac4e4c,C I,1.0,5989.03,air,7.946,-3.163,,,KURUCZ,FALLBACK,K10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
