wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,intensity
4341.52,23033.4077,23027.1232,1.02681
4341.525,23033.3811,23027.0967,1.028763
4341.53,23033.3546,23027.0702,1.029911
4341.535,23033.3281,23027.0436,1.030104
4341.54,23033.3015,23027.0171,1.029276
4341.545,23033.275,23026.9906,1.027431
4341.55,23033.2485,23026.9641,1.02465
4341.555,23033.222,23026.9376,1.021093
4341.56,23033.1954,23026.9111,1.016962
4341.565,23033.1689,23026.8845,1.012505
4341.57,23033.1424,23026.858,1.007981
4341.575,23033.1159,23026.8315,1.003651
4341.58,23033.0893,23026.805,0.999734
4341.585,23033.0628,23026.7785,0.996415
4341.59,23033.0363,23026.7519,0.99381
4341.595,23033.0098,23026.7254,0.991961
4341.6,23032.9832,23026.6989,0.990844
4341.605,23032.9567,23026.6724,0.990364
4341.61,23032.9302,23026.6459,0.990398
4341.615,23032.9037,23026.6193,0.990784
4341.62,23032.8771,23026.5928,0.991388
4341.625,23032.8506,23026.5663,0.992092
4341.63,23032.8241,23026.5398,0.992817
4341.635,23032.7976,23026.5133,0.993536
4341.64,23032.771,23026.4868,0.994263
4341.645,23032.7445,23026.4602,0.995028
4341.65,23032.718,23026.4337,0.995867
4341.655,23032.6915,23026.4072,0.996802
4341.66,23032.6649,23026.3807,0.997829
4341.665,23032.6384,23026.3542,0.9989
4341.67,23032.6119,23026.3276,0.999938
4341.675,23032.5854,23026.3011,1.000828
4341.68,23032.5588,23026.2746,1.001447
4341.685,23032.5323,23026.2481,1.001677
4341.69,23032.5058,23026.2216,1.001441
4341.695,23032.4793,23026.1951,1.000689
4341.7,23032.4527,23026.1685,0.999438
4341.705,23032.4262,23026.142,0.997768
4341.71,23032.3997,23026.1155,0.9958
4341.715,23032.3732,23026.089,0.993706
4341.72,23032.3466,23026.0625,0.991649
4341.725,23032.3201,23026.036,0.989807
4341.73,23032.2936,23026.0094,0.988308
4341.735,23032.2671,23025.9829,0.987241
4341.74,23032.2405,23025.9564,0.986632
4341.745,23032.214,23025.9299,0.986457
4341.75,23032.1875,23025.9034,0.986633
4341.755,23032.161,23025.8769,0.987059
4341.76,23032.1344,23025.8503,0.987607
4341.765,23032.1079,23025.8238,0.98817
4341.77,23032.0814,23025.7973,0.988654
4341.775,23032.0549,23025.7708,0.989009
4341.78,23032.0283,23025.7443,0.989225
4341.785,23032.0018,23025.7178,0.989335
4341.79,23031.9753,23025.6912,0.989389
4341.795,23031.9488,23025.6647,0.98945
4341.8,23031.9222,23025.6382,0.989568
4341.805,23031.8957,23025.6117,0.98977
4341.81,23031.8692,23025.5852,0.990034
4341.815,23031.8427,23025.5587,0.990317
4341.82,23031.8162,23025.5321,0.990545
4341.825,23031.7896,23025.5056,0.990645
4341.83,23031.7631,23025.4791,0.990551
4341.835,23031.7366,23025.4526,0.990242
4341.84,23031.7101,23025.4261,0.989754
4341.845,23031.6835,23025.3996,0.98917
4341.85,23031.657,23025.373,0.988633
4341.855,23031.6305,23025.3465,0.988305
4341.86,23031.604,23025.32,0.988365
4341.865,23031.5774,23025.2935,0.98896
4341.87,23031.5509,23025.267,0.990186
4341.875,23031.5244,23025.2405,0.992067
4341.88,23031.4979,23025.2139,0.994543
4341.885,23031.4714,23025.1874,0.997473
4341.89,23031.4448,23025.1609,1.000647
4341.895,23031.4183,23025.1344,1.003809
4341.9,23031.3918,23025.1079,1.006674
4341.905,23031.3653,23025.0814,1.008996
4341.91,23031.3387,23025.0549,1.010546
4341.915,23031.3122,23025.0283,1.011186
4341.92,23031.2857,23025.0018,1.010858
4341.925,23031.2592,23024.9753,1.009601
4341.93,23031.2327,23024.9488,1.007542
4341.935,23031.2061,23024.9223,1.004889
4341.94,23031.1796,23024.8958,1.001906
4341.945,23031.1531,23024.8693,0.998879
4341.95,23031.1266,23024.8427,0.996107
4341.955,23031.1,23024.8162,0.993843
4341.96,23031.0735,23024.7897,0.992296
4341.965,23031.047,23024.7632,0.991603
4341.97,23031.0205,23024.7367,0.991815
4341.975,23030.994,23024.7102,0.99291
4341.98,23030.9674,23024.6837,0.994798
4341.985,23030.9409,23024.6571,0.997339
4341.99,23030.9144,23024.6306,1.000357
4341.995,23030.8879,23024.6041,1.003672
4342.0,23030.8614,23024.5776,1.007098
4342.005,23030.8348,23024.5511,1.010454
4342.01,23030.8083,23024.5246,1.013586
4342.015,23030.7818,23024.4981,1.016352
4342.02,23030.7553,23024.4715,1.018624
4342.025,23030.7287,23024.445,1.020304
4342.03,23030.7022,23024.4185,1.021303
4342.035,23030.6757,23024.392,1.021577
4342.04,23030.6492,23024.3655,1.021118
4342.045,23030.6227,23024.339,1.019946
4342.05,23030.5961,23024.3125,1.018152
4342.055,23030.5696,23024.286,1.015852
4342.06,23030.5431,23024.2594,1.013216
4342.065,23030.5166,23024.2329,1.010436
4342.07,23030.4901,23024.2064,1.007696
4342.075,23030.4635,23024.1799,1.00517
4342.08,23030.437,23024.1534,1.00298
4342.085,23030.4105,23024.1269,1.001174
4342.09,23030.384,23024.1004,0.999728
4342.095,23030.3575,23024.0738,0.998528
4342.1,23030.3309,23024.0473,0.997392
4342.105,23030.3044,23024.0208,0.996065
4342.11,23030.2779,23023.9943,0.994271
4342.115,23030.2514,23023.9678,0.991729
4342.12,23030.2249,23023.9413,0.988182
4342.125,23030.1983,23023.9148,0.983433
4342.13,23030.1718,23023.8883,0.977374
4342.135,23030.1453,23023.8617,0.969998
4342.14,23030.1188,23023.8352,0.961413
4342.145,23030.0923,23023.8087,0.951849
4342.15,23030.0658,23023.7822,0.941653
4342.155,23030.0392,23023.7557,0.931268
4342.16,23030.0127,23023.7292,0.921187
4342.165,23029.9862,23023.7027,0.911942
4342.17,23029.9597,23023.6762,0.904046
4342.175,23029.9332,23023.6497,0.897948
4342.18,23029.9066,23023.6231,0.894006
4342.185,23029.8801,23023.5966,0.89246
4342.19,23029.8536,23023.5701,0.893408
4342.195,23029.8271,23023.5436,0.896804
4342.2,23029.8006,23023.5171,0.902481
4342.205,23029.774,23023.4906,0.910134
4342.21,23029.7475,23023.4641,0.919379
4342.215,23029.721,23023.4376,0.929757
4342.22,23029.6945,23023.4111,0.940764
4342.225,23029.668,23023.3845,0.9519
4342.23,23029.6415,23023.358,0.962681
4342.235,23029.6149,23023.3315,0.972688
4342.24,23029.5884,23023.305,0.981576
4342.245,23029.5619,23023.2785,0.989108
4342.25,23029.5354,23023.252,0.995151
4342.255,23029.5089,23023.2255,0.999679
4342.26,23029.4823,23023.199,1.002754
4342.265,23029.4558,23023.1725,1.004514
4342.27,23029.4293,23023.1459,1.005151
4342.275,23029.4028,23023.1194,1.004868
4342.28,23029.3763,23023.0929,1.003894
4342.285,23029.3498,23023.0664,1.002445
4342.29,23029.3232,23023.0399,1.000716
4342.295,23029.2967,23023.0134,0.998889
4342.3,23029.2702,23022.9869,0.997107
4342.305,23029.2437,23022.9604,0.995495
4342.31,23029.2172,23022.9339,0.994139
4342.315,23029.1907,23022.9074,0.9931
4342.32,23029.1641,23022.8808,0.992406
4342.325,23029.1376,23022.8543,0.992061
4342.33,23029.1111,23022.8278,0.992035
4342.335,23029.0846,23022.8013,0.99229
4342.34,23029.0581,23022.7748,0.99275
4342.345,23029.0315,23022.7483,0.993338
4342.35,23029.005,23022.7218,0.993958
4342.355,23028.9785,23022.6953,0.994505
4342.36,23028.952,23022.6688,0.994887
4342.365,23028.9255,23022.6423,0.995008
4342.37,23028.899,23022.6157,0.994795
4342.375,23028.8724,23022.5892,0.994213
4342.38,23028.8459,23022.5627,0.993246
4342.385,23028.8194,23022.5362,0.991925
4342.39,23028.7929,23022.5097,0.99032
4342.395,23028.7664,23022.4832,0.988533
4342.4,23028.7399,23022.4567,0.986696
4342.405,23028.7134,23022.4302,0.984945
4342.41,23028.6868,23022.4037,0.983424
4342.415,23028.6603,23022.3772,0.982249
4342.42,23028.6338,23022.3507,0.981502
4342.425,23028.6073,23022.3241,0.981228
4342.43,23028.5808,23022.2976,0.98141
4342.435,23028.5543,23022.2711,0.981995
4342.44,23028.5277,23022.2446,0.982888
4342.445,23028.5012,23022.2181,0.983974
4342.45,23028.4747,23022.1916,0.985136
4342.455,23028.4482,23022.1651,0.98627
4342.46,23028.4217,23022.1386,0.98731
4342.465,23028.3952,23022.1121,0.988231
4342.47,23028.3686,23022.0856,0.989039
4342.475,23028.3421,23022.0591,0.989786
4342.48,23028.3156,23022.0326,0.990531
4342.485,23028.2891,23022.006,0.99134
4342.49,23028.2626,23021.9795,0.992253
4342.495,23028.2361,23021.953,0.993297
4342.5,23028.2096,23021.9265,0.994451
4342.505,23028.183,23021.9,0.995659
4342.51,23028.1565,23021.8735,0.996846
4342.515,23028.13,23021.847,0.997928
4342.52,23028.1035,23021.8205,0.99882
4342.525,23028.077,23021.794,0.999477
4342.53,23028.0505,23021.7675,0.99988
4342.535,23028.024,23021.741,1.000047
4342.54,23027.9974,23021.7145,1.000049
4342.545,23027.9709,23021.688,0.999984
4342.55,23027.9444,23021.6615,0.999962
4342.555,23027.9179,23021.6349,1.000089
4342.56,23027.8914,23021.6084,1.00046
4342.565,23027.8649,23021.5819,1.001128
4342.57,23027.8384,23021.5554,1.002105
4342.575,23027.8118,23021.5289,1.003345
4342.58,23027.7853,23021.5024,1.004752
4342.585,23027.7588,23021.4759,1.006184
4342.59,23027.7323,23021.4494,1.007479
4342.595,23027.7058,23021.4229,1.008462
4342.6,23027.6793,23021.3964,1.008979
4342.605,23027.6528,23021.3699,1.008925
4342.61,23027.6262,23021.3434,1.008265
4342.615,23027.5997,23021.3169,1.007042
4342.62,23027.5732,23021.2904,1.005388
4342.625,23027.5467,23021.2639,1.0035
4342.63,23027.5202,23021.2373,1.001643
4342.635,23027.4937,23021.2108,1.000081
4342.64,23027.4672,23021.1843,0.999074
4342.645,23027.4406,23021.1578,0.998823
4342.65,23027.4141,23021.1313,0.999449
4342.655,23027.3876,23021.1048,1.000977
4342.66,23027.3611,23021.0783,1.003321
4342.665,23027.3346,23021.0518,1.006299
4342.67,23027.3081,23021.0253,1.009648
4342.675,23027.2816,23020.9988,1.013052
4342.68,23027.2551,23020.9723,1.016194
4342.685,23027.2285,23020.9458,1.018771
4342.69,23027.202,23020.9193,1.020553
4342.695,23027.1755,23020.8928,1.021387
4342.7,23027.149,23020.8663,1.021216
4342.705,23027.1225,23020.8398,1.020093
4342.71,23027.096,23020.8133,1.018155
4342.715,23027.0695,23020.7867,1.015599
4342.72,23027.043,23020.7602,1.012661
4342.725,23027.0164,23020.7337,1.009584
4342.73,23026.9899,23020.7072,1.006602
4342.735,23026.9634,23020.6807,1.003894
4342.74,23026.9369,23020.6542,1.001594
4342.745,23026.9104,23020.6277,0.999789
4342.75,23026.8839,23020.6012,0.9985
4342.755,23026.8574,23020.5747,0.997713
4342.76,23026.8309,23020.5482,0.997374
4342.765,23026.8044,23020.5217,0.997425
4342.77,23026.7778,23020.4952,0.997792
4342.775,23026.7513,23020.4687,0.99841
4342.78,23026.7248,23020.4422,0.999223
4342.785,23026.6983,23020.4157,1.00018
4342.79,23026.6718,23020.3892,1.001226
4342.795,23026.6453,23020.3627,1.002305
4342.8,23026.6188,23020.3362,1.003357
4342.805,23026.5923,23020.3097,1.004308
4342.81,23026.5657,23020.2832,1.005092
4342.815,23026.5392,23020.2567,1.005661
4342.82,23026.5127,23020.2302,1.00599
4342.825,23026.4862,23020.2037,1.006088
4342.83,23026.4597,23020.1771,1.006001
4342.835,23026.4332,23020.1506,1.005804
4342.84,23026.4067,23020.1241,1.005581
4342.845,23026.3802,23020.0976,1.005415
4342.85,23026.3537,23020.0711,1.005369
4342.855,23026.3272,23020.0446,1.00547
4342.86,23026.3006,23020.0181,1.005706
4342.865,23026.2741,23019.9916,1.006038
4342.87,23026.2476,23019.9651,1.006397
4342.875,23026.2211,23019.9386,1.006707
4342.88,23026.1946,23019.9121,1.006901
4342.885,23026.1681,23019.8856,1.006907
4342.89,23026.1416,23019.8591,1.006691
4342.895,23026.1151,23019.8326,1.006231
4342.9,23026.0886,23019.8061,1.005526
4342.905,23026.062,23019.7796,1.004591
4342.91,23026.0355,23019.7531,1.003453
4342.915,23026.009,23019.7266,1.002133
4342.92,23025.9825,23019.7001,1.000673
4342.925,23025.956,23019.6736,0.999112
4342.93,23025.9295,23019.6471,0.997493
4342.935,23025.903,23019.6206,0.99587
4342.94,23025.8765,23019.5941,0.9943
4342.945,23025.85,23019.5676,0.992849
4342.95,23025.8235,23019.5411,0.991582
4342.955,23025.797,23019.5146,0.990557
4342.96,23025.7704,23019.4881,0.989809
4342.965,23025.7439,23019.4616,0.989352
4342.97,23025.7174,23019.4351,0.989166
4342.975,23025.6909,23019.4086,0.989197
4342.98,23025.6644,23019.3821,0.989383
4342.985,23025.6379,23019.3556,0.989639
4342.99,23025.6114,23019.3291,0.989888
4342.995,23025.5849,23019.3026,0.990074
4343.0,23025.5584,23019.2761,0.990163
4343.005,23025.5319,23019.2496,0.990151
4343.01,23025.5054,23019.2231,0.99006
4343.015,23025.4788,23019.1966,0.989931
4343.02,23025.4523,23019.1701,0.989813
4343.025,23025.4258,23019.1436,0.989744
4343.03,23025.3993,23019.1171,0.989751
4343.035,23025.3728,23019.0905,0.989838
4343.04,23025.3463,23019.064,0.989984
4343.045,23025.3198,23019.0375,0.990157
4343.05,23025.2933,23019.011,0.990322
4343.055,23025.2668,23018.9845,0.990444
4343.06,23025.2403,23018.958,0.990516
4343.065,23025.2138,23018.9315,0.990548
4343.07,23025.1873,23018.905,0.990588
4343.075,23025.1607,23018.8785,0.990693
4343.08,23025.1342,23018.852,0.990927
4343.085,23025.1077,23018.8255,0.99134
4343.09,23025.0812,23018.799,0.991945
4343.095,23025.0547,23018.7725,0.992738
4343.1,23025.0282,23018.746,0.993659
4343.105,23025.0017,23018.7195,0.994627
4343.11,23024.9752,23018.693,0.995543
4343.115,23024.9487,23018.6665,0.99631
4343.12,23024.9222,23018.64,0.996859
4343.125,23024.8957,23018.6135,0.99715
4343.13,23024.8692,23018.587,0.99718
4343.135,23024.8427,23018.5605,0.996984
4343.14,23024.8161,23018.534,0.996631
4343.145,23024.7896,23018.5075,0.996194
4343.15,23024.7631,23018.481,0.995745
4343.155,23024.7366,23018.4545,0.995346
4343.16,23024.7101,23018.428,0.995038
4343.165,23024.6836,23018.4015,0.994832
4343.17,23024.6571,23018.375,0.994718
4343.175,23024.6306,23018.3485,0.994685
4343.18,23024.6041,23018.322,0.994707
4343.185,23024.5776,23018.2955,0.994776
4343.19,23024.5511,23018.269,0.994893
4343.195,23024.5246,23018.2425,0.995073
4343.2,23024.4981,23018.216,0.995335
4343.205,23024.4716,23018.1895,0.995705
4343.21,23024.4451,23018.163,0.996193
4343.215,23024.4185,23018.1365,0.996786
4343.22,23024.392,23018.11,0.997459
4343.225,23024.3655,23018.0835,0.998173
4343.23,23024.339,23018.0571,0.998867
4343.235,23024.3125,23018.0306,0.999494
4343.24,23024.286,23018.0041,1.00002
4343.245,23024.2595,23017.9776,1.000426
4343.25,23024.233,23017.9511,1.000715
4343.255,23024.2065,23017.9246,1.000917
4343.26,23024.18,23017.8981,1.001076
4343.265,23024.1535,23017.8716,1.001254
4343.27,23024.127,23017.8451,1.001505
4343.275,23024.1005,23017.8186,1.001896
4343.28,23024.074,23017.7921,1.002466
4343.285,23024.0475,23017.7656,1.003251
4343.29,23024.021,23017.7391,1.004254
4343.295,23023.9945,23017.7126,1.005456
4343.3,23023.968,23017.6861,1.006794
4343.305,23023.9414,23017.6596,1.00817
4343.31,23023.9149,23017.6331,1.009457
4343.315,23023.8884,23017.6066,1.010493
4343.32,23023.8619,23017.5801,1.011113
4343.325,23023.8354,23017.5536,1.011155
4343.33,23023.8089,23017.5271,1.010498
4343.335,23023.7824,23017.5006,1.009056
4343.34,23023.7559,23017.4741,1.006835
4343.345,23023.7294,23017.4476,1.003912
4343.35,23023.7029,23017.4211,1.00045
4343.355,23023.6764,23017.3946,0.996691
4343.36,23023.6499,23017.3681,0.992926
4343.365,23023.6234,23017.3416,0.989465
4343.37,23023.5969,23017.3151,0.986594
4343.375,23023.5704,23017.2886,0.984557
4343.38,23023.5439,23017.2621,0.983501
4343.385,23023.5174,23017.2356,0.983467
4343.39,23023.4909,23017.2091,0.984391
4343.395,23023.4644,23017.1826,0.986111
4343.4,23023.4379,23017.1561,0.988398
4343.405,23023.4114,23017.1296,0.990985
4343.41,23023.3849,23017.1031,0.993613
4343.415,23023.3583,23017.0766,0.996064
4343.42,23023.3318,23017.0501,0.998178
4343.425,23023.3053,23017.0236,0.999861
4343.43,23023.2788,23016.9971,1.0011
4343.435,23023.2523,23016.9707,1.001927
4343.44,23023.2258,23016.9442,1.002409
4343.445,23023.1993,23016.9177,1.002625
4343.45,23023.1728,23016.8912,1.002641
4343.455,23023.1463,23016.8647,1.002503
4343.46,23023.1198,23016.8382,1.002239
4343.465,23023.0933,23016.8117,1.001837
4343.47,23023.0668,23016.7852,1.00128
4343.475,23023.0403,23016.7587,1.000551
4343.48,23023.0138,23016.7322,0.999631
4343.485,23022.9873,23016.7057,0.99852
4343.49,23022.9608,23016.6792,0.997241
4343.495,23022.9343,23016.6527,0.995838
4343.5,23022.9078,23016.6262,0.994373
4343.505,23022.8813,23016.5997,0.992926
4343.51,23022.8548,23016.5732,0.991575
4343.515,23022.8283,23016.5467,0.990415
4343.52,23022.8018,23016.5202,0.989521
4343.525,23022.7753,23016.4937,0.988967
4343.53,23022.7488,23016.4672,0.988813
4343.535,23022.7223,23016.4407,0.989107
4343.54,23022.6958,23016.4142,0.989877
4343.545,23022.6693,23016.3877,0.991143
4343.55,23022.6428,23016.3613,0.992887
4343.555,23022.6163,23016.3348,0.995078
4343.56,23022.5898,23016.3083,0.997641
4343.565,23022.5633,23016.2818,1.000479
4343.57,23022.5368,23016.2553,1.003458
4343.575,23022.5103,23016.2288,1.006408
4343.58,23022.4838,23016.2023,1.009167
4343.585,23022.4573,23016.1758,1.011554
4343.59,23022.4308,23016.1493,1.013441
4343.595,23022.4043,23016.1228,1.01472
4343.6,23022.3778,23016.0963,1.015357
4343.605,23022.3512,23016.0698,1.015369
4343.61,23022.3247,23016.0433,1.014853
4343.615,23022.2982,23016.0168,1.013936
4343.62,23022.2717,23015.9903,1.01279
4343.625,23022.2452,23015.9638,1.011575
4343.63,23022.2187,23015.9373,1.010443
4343.635,23022.1922,23015.9108,1.009509
4343.64,23022.1657,23015.8844,1.008821
4343.645,23022.1392,23015.8579,1.008385
4343.65,23022.1127,23015.8314,1.008153
4343.655,23022.0862,23015.8049,1.00805
4343.66,23022.0597,23015.7784,1.007971
4343.665,23022.0332,23015.7519,1.007827
4343.67,23022.0067,23015.7254,1.007534
4343.675,23021.9802,23015.6989,1.007044
4343.68,23021.9537,23015.6724,1.006332
4343.685,23021.9272,23015.6459,1.005393
4343.69,23021.9007,23015.6194,1.004238
4343.695,23021.8742,23015.5929,1.002866
4343.7,23021.8477,23015.5664,1.001272
4343.705,23021.8212,23015.5399,0.999423
4343.71,23021.7947,23015.5134,0.997262
4343.715,23021.7682,23015.487,0.994707
4343.72,23021.7417,23015.4605,0.991658
4343.725,23021.7152,23015.434,0.988011
4343.73,23021.6887,23015.4075,0.98366
4343.735,23021.6622,23015.381,0.978525
4343.74,23021.6357,23015.3545,0.972562
4343.745,23021.6092,23015.328,0.965776
4343.75,23021.5827,23015.3015,0.958254
4343.755,23021.5562,23015.275,0.950163
4343.76,23021.5297,23015.2485,0.941765
4343.765,23021.5032,23015.222,0.933419
4343.77,23021.4767,23015.1955,0.925538
4343.775,23021.4502,23015.169,0.918595
4343.78,23021.4237,23015.1426,0.913043
4343.785,23021.3972,23015.1161,0.909278
4343.79,23021.3707,23015.0896,0.907588
4343.795,23021.3442,23015.0631,0.908135
4343.8,23021.3177,23015.0366,0.910888
4343.805,23021.2912,23015.0101,0.915672
4343.81,23021.2647,23014.9836,0.922162
4343.815,23021.2382,23014.9571,0.929929
4343.82,23021.2117,23014.9306,0.938493
4343.825,23021.1852,23014.9041,0.947371
4343.83,23021.1587,23014.8776,0.956136
4343.835,23021.1322,23014.8511,0.964431
4343.84,23021.1057,23014.8247,0.972004
4343.845,23021.0793,23014.7982,0.978706
4343.85,23021.0528,23014.7717,0.98449
4343.855,23021.0263,23014.7452,0.989371
4343.86,23020.9998,23014.7187,0.99343
4343.865,23020.9733,23014.6922,0.996776
4343.87,23020.9468,23014.6657,0.99953
4343.875,23020.9203,23014.6392,1.001798
4343.88,23020.8938,23014.6127,1.003682
4343.885,23020.8673,23014.5862,1.005258
4343.89,23020.8408,23014.5597,1.006573
4343.895,23020.8143,23014.5333,1.007654
4343.9,23020.7878,23014.5068,1.008513
4343.905,23020.7613,23014.4803,1.009146
4343.91,23020.7348,23014.4538,1.009539
4343.915,23020.7083,23014.4273,1.009692
4343.92,23020.6818,23014.4008,1.009618
4343.925,23020.6553,23014.3743,1.00934
4343.93,23020.6288,23014.3478,1.008904
4343.935,23020.6023,23014.3213,1.008379
4343.94,23020.5758,23014.2948,1.007834
4343.945,23020.5493,23014.2683,1.007331
4343.95,23020.5228,23014.2419,1.006928
4343.955,23020.4963,23014.2154,1.006652
4343.96,23020.4698,23014.1889,1.006486
4343.965,23020.4433,23014.1624,1.006388
4343.97,23020.4168,23014.1359,1.006295
4343.975,23020.3903,23014.1094,1.006123
4343.98,23020.3638,23014.0829,1.005791
4343.985,23020.3373,23014.0564,1.005234
4343.99,23020.3108,23014.0299,1.004413
4343.995,23020.2843,23014.0034,1.003329
4344.0,23020.2578,23013.977,1.002028
4344.005,23020.2313,23013.9505,1.000587
4344.01,23020.2048,23013.924,0.999125
4344.015,23020.1783,23013.8975,0.99778
4344.02,23020.1518,23013.871,0.996696
4344.025,23020.1253,23013.8445,0.996001
4344.03,23020.0988,23013.818,0.995793
4344.035,23020.0724,23013.7915,0.996117
4344.04,23020.0459,23013.765,0.996973
4344.045,23020.0194,23013.7386,0.998278
4344.05,23019.9929,23013.7121,0.999907
4344.055,23019.9664,23013.6856,1.001694
4344.06,23019.9399,23013.6591,1.003459
4344.065,23019.9134,23013.6326,1.00503
4344.07,23019.8869,23013.6061,1.006288
