wavenumber_cm-1,wavelength_vac_A,wavelength_air_A,telluric_ratio
4328.738443,23101.4189,23095.1159,0.96928
4328.747921,23101.3683,23095.0653,0.97557
4328.757398,23101.3177,23095.0148,0.97826
4328.766875,23101.2671,23094.9642,0.98102
4328.776352,23101.2166,23094.9137,0.98323
4328.785829,23101.166,23094.8631,0.98252
4328.795306,23101.1154,23094.8125,0.98252
4328.804783,23101.0648,23094.762,0.98314
4328.81426,23101.0143,23094.7114,0.98018
4328.823737,23100.9637,23094.6609,0.97491
4328.833214,23100.9131,23094.6103,0.96556
4328.842691,23100.8625,23094.5597,0.94663
4328.852169,23100.812,23094.5092,0.92336
4328.861646,23100.7614,23094.4586,0.90257
4328.871123,23100.7108,23094.4081,0.88554
4328.8806,23100.6602,23094.3575,0.88241
4328.890077,23100.6097,23094.3069,0.8975
4328.899554,23100.5591,23094.2564,0.91358
4328.909031,23100.5085,23094.2058,0.92357
4328.918508,23100.458,23094.1553,0.93311
4328.927985,23100.4074,23094.1047,0.9303
4328.937462,23100.3568,23094.0541,0.91244
4328.94694,23100.3062,23094.0036,0.89775
4328.956417,23100.2557,23093.953,0.87528
4328.965894,23100.2051,23093.9025,0.83013
4328.975371,23100.1545,23093.8519,0.78588
4328.984848,23100.104,23093.8013,0.72453
4328.994325,23100.0534,23093.7508,0.59646
4329.003802,23100.0028,23093.7002,0.48199
4329.013279,23099.9522,23093.6497,0.52288
4329.022756,23099.9017,23093.5991,0.67608
4329.032233,23099.8511,23093.5486,0.78511
4329.04171,23099.8005,23093.498,0.82791
4329.051188,23099.75,23093.4474,0.86901
4329.060665,23099.6994,23093.3969,0.9045
4329.070142,23099.6488,23093.3463,0.91622
4329.079619,23099.5983,23093.2958,0.9279
4329.089096,23099.5477,23093.2452,0.94331
4329.098573,23099.4971,23093.1947,0.94924
4329.10805,23099.4465,23093.1441,0.95593
4329.117527,23099.396,23093.0936,0.96644
4329.127004,23099.3454,23093.043,0.96921
4329.136481,23099.2948,23092.9925,0.97022
4329.145958,23099.2443,23092.9419,0.97608
4329.155436,23099.1937,23092.8913,0.97825
4329.164913,23099.1431,23092.8408,0.9774
4329.17439,23099.0926,23092.7902,0.98012
4329.183867,23099.042,23092.7397,0.98227
4329.193344,23098.9914,23092.6891,0.98271
4329.202821,23098.9409,23092.6386,0.9851
4329.212298,23098.8903,23092.588,0.98579
4329.221775,23098.8397,23092.5375,0.98407
4329.231252,23098.7892,23092.4869,0.98533
4329.240729,23098.7386,23092.4364,0.9873
4329.250207,23098.688,23092.3858,0.98629
4329.259684,23098.6375,23092.3353,0.98636
4329.269161,23098.5869,23092.2847,0.98854
4329.278638,23098.5364,23092.2342,0.98892
4329.288115,23098.4858,23092.1836,0.98802
4329.297592,23098.4352,23092.1331,0.98799
4329.307069,23098.3847,23092.0825,0.98785
4329.316546,23098.3341,23092.032,0.9859
4329.326023,23098.2835,23091.9814,0.98151
4329.3355,23098.233,23091.9309,0.97729
4329.344977,23098.1824,23091.8803,0.97771
4329.354455,23098.1318,23091.8298,0.98155
4329.363932,23098.0813,23091.7792,0.98407
4329.373409,23098.0307,23091.7287,0.98555
4329.382886,23097.9802,23091.6781,0.98783
4329.392363,23097.9296,23091.6276,0.98941
4329.40184,23097.879,23091.577,0.98965
4329.411317,23097.8285,23091.5265,0.98947
4329.420794,23097.7779,23091.4759,0.98879
4329.430271,23097.7274,23091.4254,0.98825
4329.439748,23097.6768,23091.3748,0.98787
4329.449226,23097.6262,23091.3243,0.98575
4329.458703,23097.5757,23091.2738,0.98313
4329.46818,23097.5251,23091.2232,0.98321
4329.477657,23097.4746,23091.1727,0.98488
4329.487134,23097.424,23091.1221,0.98567
4329.496611,23097.3734,23091.0716,0.98596
4329.506088,23097.3229,23091.021,0.98555
4329.515565,23097.2723,23090.9705,0.98381
4329.525042,23097.2218,23090.9199,0.98193
4329.534519,23097.1712,23090.8694,0.97971
4329.543996,23097.1206,23090.8188,0.97571
4329.553474,23097.0701,23090.7683,0.97042
4329.562951,23097.0195,23090.7178,0.96359
4329.572428,23096.969,23090.6672,0.95351
4329.581905,23096.9184,23090.6167,0.93969
4329.591382,23096.8679,23090.5661,0.92066
4329.600859,23096.8173,23090.5156,0.8973
4329.610336,23096.7667,23090.465,0.88147
4329.619813,23096.7162,23090.4145,0.88547
4329.62929,23096.6656,23090.364,0.90425
4329.638767,23096.6151,23090.3134,0.92448
4329.648244,23096.5645,23090.2629,0.94157
4329.657722,23096.514,23090.2123,0.95522
4329.667199,23096.4634,23090.1618,0.96331
4329.676676,23096.4128,23090.1112,0.96729
4329.686153,23096.3623,23090.0607,0.96986
4329.69563,23096.3117,23090.0102,0.96966
4329.705107,23096.2612,23089.9596,0.96802
4329.714584,23096.2106,23089.9091,0.97033
4329.724061,23096.1601,23089.8585,0.97628
4329.733538,23096.1095,23089.808,0.98105
4329.743015,23096.059,23089.7575,0.98364
4329.752493,23096.0084,23089.7069,0.98494
4329.76197,23095.9579,23089.6564,0.98481
4329.771447,23095.9073,23089.6058,0.98494
4329.780924,23095.8568,23089.5553,0.98635
4329.790401,23095.8062,23089.5048,0.98703
4329.799878,23095.7557,23089.4542,0.98661
4329.809355,23095.7051,23089.4037,0.98639
4329.818832,23095.6545,23089.3532,0.98609
4329.828309,23095.604,23089.3026,0.98581
4329.837786,23095.5534,23089.2521,0.98561
4329.847263,23095.5029,23089.2015,0.98393
4329.856741,23095.4523,23089.151,0.98222
4329.866218,23095.4018,23089.1005,0.98261
4329.875695,23095.3512,23089.0499,0.98187
4329.885172,23095.3007,23088.9994,0.97922
4329.894649,23095.2501,23088.9489,0.97869
4329.904126,23095.1996,23088.8983,0.97794
4329.913603,23095.149,23088.8478,0.9735
4329.92308,23095.0985,23088.7972,0.96973
4329.932557,23095.0479,23088.7467,0.96638
4329.942034,23094.9974,23088.6962,0.96004
4329.951511,23094.9468,23088.6456,0.95772
4329.960989,23094.8963,23088.5951,0.96061
4329.970466,23094.8457,23088.5446,0.95735
4329.979943,23094.7952,23088.494,0.95004
4329.98942,23094.7447,23088.4435,0.94665
4329.998897,23094.6941,23088.393,0.93926
4330.008374,23094.6436,23088.3424,0.9267
4330.017851,23094.593,23088.2919,0.91699
4330.027328,23094.5425,23088.2414,0.90027
4330.036805,23094.4919,23088.1908,0.87323
4330.046282,23094.4414,23088.1403,0.84913
4330.05576,23094.3908,23088.0898,0.81286
4330.065237,23094.3403,23088.0392,0.74981
4330.074714,23094.2897,23087.9887,0.68444
4330.084191,23094.2392,23087.9382,0.59766
4330.093668,23094.1886,23087.8876,0.44164
4330.103145,23094.1381,23087.8371,0.30746
4330.112622,23094.0876,23087.7866,0.35124
4330.122099,23094.037,23087.7361,0.53116
4330.131576,23093.9865,23087.6855,0.67412
4330.141053,23093.9359,23087.635,0.74259
4330.15053,23093.8854,23087.5845,0.80106
4330.160008,23093.8348,23087.5339,0.85113
4330.169485,23093.7843,23087.4834,0.87507
4330.178962,23093.7337,23087.4329,0.89603
4330.188439,23093.6832,23087.3823,0.91843
4330.197916,23093.6327,23087.3318,0.92828
4330.207393,23093.5821,23087.2813,0.93634
4330.21687,23093.5316,23087.2308,0.94823
4330.226347,23093.481,23087.1802,0.95291
4330.235824,23093.4305,23087.1297,0.95554
4330.245301,23093.3799,23087.0792,0.96315
4330.254778,23093.3294,23087.0286,0.9669
4330.264256,23093.2789,23086.9781,0.96721
4330.273733,23093.2283,23086.9276,0.97186
4330.28321,23093.1778,23086.8771,0.97591
4330.292687,23093.1272,23086.8265,0.97627
4330.302164,23093.0767,23086.776,0.97846
4330.311641,23093.0262,23086.7255,0.98074
4330.321118,23092.9756,23086.675,0.9797
4330.330595,23092.9251,23086.6244,0.97934
4330.340072,23092.8745,23086.5739,0.98061
4330.349549,23092.824,23086.5234,0.98095
4330.359027,23092.7735,23086.4728,0.98204
4330.368504,23092.7229,23086.4223,0.98442
4330.377981,23092.6724,23086.3718,0.98554
4330.387458,23092.6218,23086.3213,0.98573
4330.396935,23092.5713,23086.2707,0.98626
4330.406412,23092.5208,23086.2202,0.98666
4330.415889,23092.4702,23086.1697,0.98653
4330.425366,23092.4197,23086.1192,0.98524
4330.434843,23092.3692,23086.0687,0.98355
4330.44432,23092.3186,23086.0181,0.98401
4330.453797,23092.2681,23085.9676,0.98559
4330.463275,23092.2175,23085.9171,0.98567
4330.472752,23092.167,23085.8666,0.98577
4330.482229,23092.1165,23085.816,0.98638
4330.491706,23092.0659,23085.7655,0.98515
4330.501183,23092.0154,23085.715,0.98376
4330.51066,23091.9649,23085.6645,0.98392
4330.520137,23091.9143,23085.614,0.98269
4330.529614,23091.8638,23085.5634,0.98029
4330.539091,23091.8133,23085.5129,0.97839
4330.548568,23091.7627,23085.4624,0.97301
4330.558045,23091.7122,23085.4119,0.9648
4330.567523,23091.6617,23085.3613,0.96014
4330.577,23091.6111,23085.3108,0.95522
4330.586477,23091.5606,23085.2603,0.9458
4330.595954,23091.5101,23085.2098,0.94079
4330.605431,23091.4595,23085.1593,0.93656
4330.614908,23091.409,23085.1087,0.91471
4330.624385,23091.3585,23085.0582,0.88934
4330.633862,23091.3079,23085.0077,0.89737
4330.643339,23091.2574,23084.9572,0.93176
4330.652816,23091.2069,23084.9067,0.95371
4330.662294,23091.1563,23084.8561,0.95961
4330.671771,23091.1058,23084.8056,0.96827
4330.681248,23091.0553,23084.7551,0.97579
4330.690725,23091.0047,23084.7046,0.97563
4330.700202,23090.9542,23084.6541,0.97727
4330.709679,23090.9037,23084.6036,0.98062
4330.719156,23090.8531,23084.553,0.97871
4330.728633,23090.8026,23084.5025,0.97758
4330.73811,23090.7521,23084.452,0.97964
4330.747587,23090.7015,23084.4015,0.97804
4330.757064,23090.651,23084.351,0.97633
4330.766542,23090.6005,23084.3005,0.97767
4330.776019,23090.55,23084.2499,0.97448
4330.785496,23090.4994,23084.1994,0.96953
4330.794973,23090.4489,23084.1489,0.96899
4330.80445,23090.3984,23084.0984,0.96448
4330.813927,23090.3478,23084.0479,0.95643
4330.823404,23090.2973,23083.9974,0.95428
4330.832881,23090.2468,23083.9469,0.94717
4330.842358,23090.1963,23083.8963,0.92976
4330.851835,23090.1457,23083.8458,0.91798
4330.861312,23090.0952,23083.7953,0.90206
4330.87079,23090.0447,23083.7448,0.86497
4330.880267,23089.9941,23083.6943,0.82843
4330.889744,23089.9436,23083.6438,0.78349
4330.899221,23089.8931,23083.5933,0.68089
4330.908698,23089.8426,23083.5428,0.57503
4330.918175,23089.792,23083.4922,0.59276
4330.927652,23089.7415,23083.4417,0.71582
4330.937129,23089.691,23083.3912,0.8106
4330.946606,23089.6405,23083.3407,0.84439
4330.956083,23089.5899,23083.2902,0.86854
4330.965561,23089.5394,23083.2397,0.88355
4330.975038,23089.4889,23083.1892,0.87401
4330.984515,23089.4384,23083.1387,0.86236
4330.993992,23089.3878,23083.0881,0.86082
4331.003469,23089.3373,23083.0376,0.86589
4331.012946,23089.2868,23082.9871,0.88528
4331.022423,23089.2363,23082.9366,0.91441
4331.0319,23089.1857,23082.8861,0.93679
4331.041377,23089.1352,23082.8356,0.95264
4331.050854,23089.0847,23082.7851,0.96518
4331.060331,23089.0342,23082.7346,0.97094
4331.069809,23088.9836,23082.6841,0.97444
4331.079286,23088.9331,23082.6336,0.97757
4331.088763,23088.8826,23082.5831,0.97595
4331.09824,23088.8321,23082.5325,0.97482
4331.107717,23088.7816,23082.482,0.9763
4331.117194,23088.731,23082.4315,0.97326
4331.126671,23088.6805,23082.381,0.96965
4331.136148,23088.63,23082.3305,0.96901
4331.145625,23088.5795,23082.28,0.96323
4331.155102,23088.529,23082.2295,0.95574
4331.164579,23088.4784,23082.179,0.95035
4331.174057,23088.4279,23082.1285,0.93422
4331.183534,23088.3774,23082.078,0.91182
4331.193011,23088.3269,23082.0275,0.8917
4331.202488,23088.2764,23081.977,0.84371
4331.211965,23088.2258,23081.9265,0.77028
4331.221442,23088.1753,23081.876,0.75287
4331.230919,23088.1248,23081.8255,0.82057
4331.240396,23088.0743,23081.775,0.89167
4331.249873,23088.0238,23081.7244,0.91684
4331.25935,23087.9732,23081.6739,0.9314
4331.268828,23087.9227,23081.6234,0.95045
4331.278305,23087.8722,23081.5729,0.95674
4331.287782,23087.8217,23081.5224,0.96001
4331.297259,23087.7712,23081.4719,0.96987
4331.306736,23087.7207,23081.4214,0.97288
4331.316213,23087.6701,23081.3709,0.97099
4331.32569,23087.6196,23081.3204,0.97439
4331.335167,23087.5691,23081.2699,0.97481
4331.344644,23087.5186,23081.2194,0.97053
4331.354121,23087.4681,23081.1689,0.97025
4331.363598,23087.4176,23081.1184,0.96732
4331.373076,23087.367,23081.0679,0.95825
4331.382553,23087.3165,23081.0174,0.9526
4331.39203,23087.266,23080.9669,0.94019
4331.401507,23087.2155,23080.9164,0.90991
4331.410984,23087.165,23080.8659,0.89206
4331.420461,23087.1145,23080.8154,0.91286
4331.429938,23087.064,23080.7649,0.94507
4331.439415,23087.0134,23080.7144,0.95884
4331.448892,23086.9629,23080.6639,0.96432
4331.458369,23086.9124,23080.6134,0.97255
4331.467846,23086.8619,23080.5629,0.9763
4331.477324,23086.8114,23080.5124,0.97669
4331.486801,23086.7609,23080.4619,0.97965
4331.496278,23086.7104,23080.4114,0.9801
4331.505755,23086.6598,23080.3609,0.97725
4331.515232,23086.6093,23080.3104,0.97679
4331.524709,23086.5588,23080.2599,0.97306
4331.534186,23086.5083,23080.2094,0.96144
4331.543663,23086.4578,23080.1589,0.95542
4331.55314,23086.4073,23080.1084,0.96391
4331.562617,23086.3568,23080.0579,0.97552
4331.572095,23086.3063,23080.0074,0.98131
4331.581572,23086.2558,23079.9569,0.98513
4331.591049,23086.2052,23079.9064,0.98826
4331.600526,23086.1547,23079.8559,0.9886
4331.610003,23086.1042,23079.8054,0.98911
4331.61948,23086.0537,23079.7549,0.99102
4331.628957,23086.0032,23079.7044,0.991
4331.638434,23085.9527,23079.6539,0.98983
4331.647911,23085.9022,23079.6035,0.99056
4331.657388,23085.8517,23079.553,0.99116
4331.666865,23085.8012,23079.5025,0.98965
4331.676343,23085.7507,23079.452,0.98881
4331.68582,23085.7002,23079.4015,0.98988
4331.695297,23085.6496,23079.351,0.99057
4331.704774,23085.5991,23079.3005,0.99068
4331.714251,23085.5486,23079.25,0.99179
4331.723728,23085.4981,23079.1995,0.9928
4331.733205,23085.4476,23079.149,0.99225
4331.742682,23085.3971,23079.0985,0.99195
4331.752159,23085.3466,23079.048,0.99286
4331.761636,23085.2961,23078.9975,0.99286
4331.771114,23085.2456,23078.947,0.99209
4331.780591,23085.1951,23078.8965,0.99257
4331.790068,23085.1446,23078.846,0.99278
4331.799545,23085.0941,23078.7956,0.99159
4331.809022,23085.0436,23078.7451,0.9916
4331.818499,23084.9931,23078.6946,0.99225
4331.827976,23084.9426,23078.6441,0.99069
4331.837453,23084.8921,23078.5936,0.98905
4331.84693,23084.8416,23078.5431,0.98895
4331.856407,23084.791,23078.4926,0.98798
4331.865884,23084.7405,23078.4421,0.98725
4331.875362,23084.69,23078.3916,0.98799
4331.884839,23084.6395,23078.3411,0.98692
4331.894316,23084.589,23078.2906,0.98522
4331.903793,23084.5385,23078.2402,0.98575
4331.91327,23084.488,23078.1897,0.9841
4331.922747,23084.4375,23078.1392,0.98041
4331.932224,23084.387,23078.0887,0.98025
4331.941701,23084.3365,23078.0382,0.97887
4331.951178,23084.286,23077.9877,0.97281
4331.960655,23084.2355,23077.9372,0.96955
4331.970132,23084.185,23077.8867,0.96603
4331.97961,23084.1345,23077.8362,0.95549
4331.989087,23084.084,23077.7858,0.94701
4331.998564,23084.0335,23077.7353,0.93857
4332.008041,23083.983,23077.6848,0.9163
4332.017518,23083.9325,23077.6343,0.89139
4332.026995,23083.882,23077.5838,0.86388
4332.036472,23083.8315,23077.5333,0.79776
4332.045949,23083.781,23077.4828,0.71657
4332.055426,23083.7305,23077.4324,0.71283
4332.064903,23083.68,23077.3819,0.79441
4332.074381,23083.6295,23077.3314,0.86872
4332.083858,23083.579,23077.2809,0.89804
4332.093335,23083.5285,23077.2304,0.91827
4332.102812,23083.478,23077.1799,0.9387
4332.112289,23083.4275,23077.1294,0.94767
4332.121766,23083.377,23077.079,0.95463
4332.131243,23083.3265,23077.0285,0.96289
4332.14072,23083.276,23076.978,0.96512
4332.150197,23083.2255,23076.9275,0.96691
4332.159674,23083.175,23076.877,0.97113
4332.169151,23083.1245,23076.8265,0.97119
4332.178629,23083.074,23076.7761,0.96879
4332.188106,23083.0235,23076.7256,0.96644
4332.197583,23082.973,23076.6751,0.96181
4332.20706,23082.9225,23076.6246,0.95629
4332.216537,23082.872,23076.5741,0.94429
4332.226014,23082.8216,23076.5237,0.92105
4332.235491,23082.7711,23076.4732,0.90919
4332.244968,23082.7206,23076.4227,0.92777
4332.254445,23082.6701,23076.3722,0.95368
4332.263922,23082.6196,23076.3217,0.96263
4332.273399,23082.5691,23076.2712,0.96502
4332.282877,23082.5186,23076.2208,0.97074
4332.292354,23082.4681,23076.1703,0.97188
4332.301831,23082.4176,23076.1198,0.96829
4332.311308,23082.3671,23076.0693,0.96764
4332.320785,23082.3166,23076.0188,0.96953
4332.330262,23082.2661,23075.9684,0.97086
4332.339739,23082.2156,23075.9179,0.97168
4332.349216,23082.1651,23075.8674,0.97255
4332.358693,23082.1146,23075.8169,0.97486
4332.36817,23082.0641,23075.7665,0.97809
4332.377648,23082.0136,23075.716,0.97926
4332.387125,23081.9632,23075.6655,0.97872
4332.396602,23081.9127,23075.615,0.97868
4332.406079,23081.8622,23075.5645,0.97885
4332.415556,23081.8117,23075.5141,0.97862
4332.425033,23081.7612,23075.4636,0.97757
4332.43451,23081.7107,23075.4131,0.97553
4332.443987,23081.6602,23075.3626,0.9743
4332.453464,23081.6097,23075.3122,0.97291
4332.462941,23081.5592,23075.2617,0.96815
4332.472418,23081.5087,23075.2112,0.96281
4332.481896,23081.4582,23075.1607,0.95993
4332.491373,23081.4078,23075.1102,0.95627
4332.50085,23081.3573,23075.0598,0.95201
4332.510327,23081.3068,23075.0093,0.95002
4332.519804,23081.2563,23074.9588,0.94787
4332.529281,23081.2058,23074.9083,0.94661
4332.538758,23081.1553,23074.8579,0.949
4332.548235,23081.1048,23074.8074,0.94844
4332.557712,23081.0543,23074.7569,0.94415
4332.567189,23081.0039,23074.7065,0.94367
4332.576666,23080.9534,23074.656,0.93938
4332.586144,23080.9029,23074.6055,0.92515
4332.595621,23080.8524,23074.555,0.91476
4332.605098,23080.8019,23074.5046,0.90382
4332.614575,23080.7514,23074.4541,0.8748
4332.624052,23080.7009,23074.4036,0.84258
4332.633529,23080.6504,23074.3531,0.80567
4332.643006,23080.6,23074.3027,0.71917
4332.652483,23080.5495,23074.2522,0.61517
4332.66196,23080.499,23074.2017,0.61034
4332.671437,23080.4485,23074.1513,0.71401
4332.680915,23080.398,23074.1008,0.80919
4332.690392,23080.3475,23074.0503,0.8474
4332.699869,23080.297,23073.9998,0.87402
4332.709346,23080.2466,23073.9494,0.90054
4332.718823,23080.1961,23073.8989,0.91153
4332.7283,23080.1456,23073.8484,0.92269
4332.737777,23080.0951,23073.798,0.94068
4332.747254,23080.0446,23073.7475,0.95023
4332.756731,23079.9941,23073.697,0.95567
4332.766208,23079.9437,23073.6465,0.96518
4332.775685,23079.8932,23073.5961,0.9692
4332.785163,23079.8427,23073.5456,0.9686
4332.79464,23079.7922,23073.4951,0.97259
4332.804117,23079.7417,23073.4447,0.97528
4332.813594,23079.6913,23073.3942,0.97349
4332.823071,23079.6408,23073.3437,0.97505
4332.832548,23079.5903,23073.2933,0.97724
4332.842025,23079.5398,23073.2428,0.97459
4332.851502,23079.4893,23073.1923,0.97312
4332.860979,23079.4388,23073.1419,0.97333
4332.870456,23079.3884,23073.0914,0.96903
4332.879933,23079.3379,23073.0409,0.96433
4332.889411,23079.2874,23072.9905,0.96087
4332.898888,23079.2369,23072.94,0.94871
4332.908365,23079.1864,23072.8895,0.93238
4332.917842,23079.136,23072.8391,0.93203
4332.927319,23079.0855,23072.7886,0.94839
4332.936796,23079.035,23072.7381,0.96222
4332.946273,23078.9845,23072.6877,0.9669
4332.95575,23078.9341,23072.6372,0.97014
4332.965227,23078.8836,23072.5867,0.97363
4332.974704,23078.8331,23072.5363,0.97446
4332.984182,23078.7826,23072.4858,0.97388
4332.993659,23078.7321,23072.4353,0.97185
4333.003136,23078.6817,23072.3849,0.96517
4333.012613,23078.6312,23072.3344,0.9528
4333.02209,23078.5807,23072.284,0.93419
4333.031567,23078.5302,23072.2335,0.90999
4333.041044,23078.4798,23072.183,0.88887
4333.050521,23078.4293,23072.1326,0.88256
4333.059998,23078.3788,23072.0821,0.89355
4333.069475,23078.3283,23072.0316,0.91529
4333.078952,23078.2778,23071.9812,0.93899
4333.08843,23078.2274,23071.9307,0.95726
4333.097907,23078.1769,23071.8803,0.96776
4333.107384,23078.1264,23071.8298,0.97296
4333.116861,23078.0759,23071.7793,0.97514
4333.126338,23078.0255,23071.7289,0.97574
4333.135815,23077.975,23071.6784,0.97581
4333.145292,23077.9245,23071.628,0.97481
4333.154769,23077.8741,23071.5775,0.97338
4333.164246,23077.8236,23071.527,0.97291
4333.173723,23077.7731,23071.4766,0.97122
4333.1832,23077.7226,23071.4261,0.96755
4333.192678,23077.6722,23071.3757,0.96543
4333.202155,23077.6217,23071.3252,0.96392
4333.211632,23077.5712,23071.2747,0.96027
4333.221109,23077.5207,23071.2243,0.95775
4333.230586,23077.4703,23071.1738,0.95604
4333.240063,23077.4198,23071.1234,0.95067
4333.24954,23077.3693,23071.0729,0.945
4333.259017,23077.3189,23071.0224,0.93981
4333.268494,23077.2684,23070.972,0.92869
4333.277971,23077.2179,23070.9215,0.91603
4333.287449,23077.1674,23070.8711,0.90329
4333.296926,23077.117,23070.8206,0.87597
4333.306403,23077.0665,23070.7702,0.84641
4333.31588,23077.016,23070.7197,0.84996
4333.325357,23076.9656,23070.6692,0.87398
4333.334834,23076.9151,23070.6188,0.8786
4333.344311,23076.8646,23070.5683,0.86983
4333.353788,23076.8141,23070.5179,0.86339
4333.363265,23076.7637,23070.4674,0.84475
4333.372742,23076.7132,23070.417,0.81665
4333.382219,23076.6627,23070.3665,0.78894
4333.391697,23076.6123,23070.3161,0.74017
4333.401174,23076.5618,23070.2656,0.67195
4333.410651,23076.5113,23070.2152,0.60171
4333.420128,23076.4609,23070.1647,0.4871
4333.429605,23076.4104,23070.1142,0.32747
4333.439082,23076.3599,23070.0638,0.26269
4333.448559,23076.3095,23070.0133,0.37302
4333.458036,23076.259,23069.9629,0.53471
4333.467513,23076.2085,23069.9124,0.62836
4333.47699,23076.1581,23069.862,0.68234
4333.486467,23076.1076,23069.8115,0.73346
4333.495945,23076.0571,23069.7611,0.76254
4333.505422,23076.0067,23069.7106,0.77537
4333.514899,23075.9562,23069.6602,0.79069
4333.524376,23075.9057,23069.6097,0.7965
4333.533853,23075.8553,23069.5593,0.78922
4333.54333,23075.8048,23069.5088,0.7815
4333.552807,23075.7543,23069.4584,0.76879
4333.562284,23075.7039,23069.4079,0.74504
4333.571761,23075.6534,23069.3575,0.71655
4333.581238,23075.603,23069.307,0.68091
4333.590716,23075.5525,23069.2566,0.63152
4333.600193,23075.502,23069.2061,0.57036
4333.60967,23075.4516,23069.1557,0.49591
4333.619147,23075.4011,23069.1052,0.40321
4333.628624,23075.3506,23069.0548,0.29607
4333.638101,23075.3002,23069.0043,0.18575
4333.647578,23075.2497,23068.9539,0.089228
4333.657055,23075.1992,23068.9034,0.024865
4333.666532,23075.1488,23068.853,0.0028749
4333.676009,23075.0983,23068.8025,0.031048
4333.685486,23075.0479,23068.7521,0.11434
4333.694964,23074.9974,23068.7016,0.23396
4333.704441,23074.9469,23068.6512,0.35535
4333.713918,23074.8965,23068.6007,0.46188
4333.723395,23074.846,23068.5503,0.55358
4333.732872,23074.7956,23068.4998,0.62787
4333.742349,23074.7451,23068.4494,0.68525
4333.751826,23074.6946,23068.3989,0.73278
4333.761303,23074.6442,23068.3485,0.77214
4333.77078,23074.5937,23068.2981,0.80224
4333.780257,23074.5433,23068.2476,0.82713
4333.789734,23074.4928,23068.1972,0.84932
4333.799212,23074.4423,23068.1467,0.86687
4333.808689,23074.3919,23068.0963,0.88047
4333.818166,23074.3414,23068.0458,0.89261
4333.827643,23074.291,23067.9954,0.90324
4333.83712,23074.2405,23067.9449,0.91199
4333.846597,23074.19,23067.8945,0.91963
4333.856074,23074.1396,23067.844,0.92618
4333.865551,23074.0891,23067.7936,0.93137
4333.875028,23074.0387,23067.7432,0.93599
4333.884505,23073.9882,23067.6927,0.94072
4333.893983,23073.9378,23067.6423,0.94516
4333.90346,23073.8873,23067.5918,0.94893
4333.912937,23073.8368,23067.5414,0.95243
4333.922414,23073.7864,23067.4909,0.95577
4333.931891,23073.7359,23067.4405,0.95841
4333.941368,23073.6855,23067.3901,0.96044
4333.950845,23073.635,23067.3396,0.96259
4333.960322,23073.5846,23067.2892,0.96501
4333.969799,23073.5341,23067.2387,0.96722
4333.979276,23073.4837,23067.1883,0.9686
4333.988753,23073.4332,23067.1379,0.96908
4333.998231,23073.3827,23067.0874,0.96984
4334.007708,23073.3323,23067.037,0.97172
4334.017185,23073.2818,23066.9865,0.9736
4334.026662,23073.2314,23066.9361,0.97473
4334.036139,23073.1809,23066.8857,0.97601
4334.045616,23073.1305,23066.8352,0.97728
4334.055093,23073.08,23066.7848,0.97767
4334.06457,23073.0296,23066.7343,0.97821
4334.074047,23072.9791,23066.6839,0.97959
4334.083524,23072.9287,23066.6335,0.98048
4334.093002,23072.8782,23066.583,0.98065
4334.102479,23072.8278,23066.5326,0.98122
4334.111956,23072.7773,23066.4821,0.98198
4334.121433,23072.7269,23066.4317,0.98212
4334.13091,23072.6764,23066.3813,0.98172
4334.140387,23072.626,23066.3308,0.98127
4334.149864,23072.5755,23066.2804,0.98167
4334.159341,23072.5251,23066.23,0.98308
4334.168818,23072.4746,23066.1795,0.98376
4334.178295,23072.4242,23066.1291,0.9832
4334.187772,23072.3737,23066.0787,0.98347
4334.19725,23072.3233,23066.0282,0.98482
4334.206727,23072.2728,23065.9778,0.98542
4334.216204,23072.2224,23065.9273,0.98552
4334.225681,23072.1719,23065.8769,0.98616
4334.235158,23072.1215,23065.8265,0.98673
4334.244635,23072.071,23065.776,0.98704
4334.254112,23072.0206,23065.7256,0.98741
4334.263589,23071.9701,23065.6752,0.98707
4334.273066,23071.9197,23065.6247,0.98628
4334.282543,23071.8692,23065.5743,0.98661
4334.29202,23071.8188,23065.5239,0.98767
4334.301498,23071.7683,23065.4734,0.9878
4334.310975,23071.7179,23065.423,0.98682
4334.320452,23071.6674,23065.3726,0.9855
4334.329929,23071.617,23065.3221,0.98491
4334.339406,23071.5665,23065.2717,0.98541
4334.348883,23071.5161,23065.2213,0.9851
4334.35836,23071.4656,23065.1708,0.98281
4334.367837,23071.4152,23065.1204,0.98083
4334.377314,23071.3648,23065.07,0.97983
4334.386791,23071.3143,23065.0195,0.97645
4334.396269,23071.2639,23064.9691,0.97029
4334.405746,23071.2134,23064.9187,0.96348
4334.415223,23071.163,23064.8682,0.95202
4334.4247,23071.1125,23064.8178,0.93393
4334.434177,23071.0621,23064.7674,0.92423
4334.443654,23071.0116,23064.717,0.93673
4334.453131,23070.9612,23064.6665,0.95717
4334.462608,23070.9108,23064.6161,0.96492
4334.472085,23070.8603,23064.5657,0.96569
4334.481562,23070.8099,23064.5152,0.97079
4334.491039,23070.7594,23064.4648,0.97353
4334.500517,23070.709,23064.4144,0.97147
4334.509994,23070.6585,23064.3639,0.97223
4334.519471,23070.6081,23064.3135,0.9719
4334.528948,23070.5577,23064.2631,0.96695
4334.538425,23070.5072,23064.2127,0.96555
