element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Fe 1	11669.649	1166.9649	-0.118	6.3360	51103.286	5.0	7.3981	59669.701	6.0	13.0	1.380	1.270	GA	1.62E+08	8.210	-3.730	-7.130	-7.130	-7.130	1.000	0.128	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11674.140	1167.4140	-0.795	8.6472	69744.372	3.0	9.7089	78307.560	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.248	-7.248	-7.248	1.000	0.054	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11689.972	1168.9972	-2.068	2.2227	17927.285	1.0	3.2830	26479.181	1.0	3.0	2.500	1.500	GA	1.41E+07	7.150	-6.220	-7.820	-7.820	-7.820	1.000	0.518	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11690.219	1169.0219	-0.556	1.6100	12985.526	0.5	2.6702	21536.615	1.5	4.0	0.670	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.292	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11690.219	1169.0219	-0.556	1.6100	12985.526	0.5	2.6702	21536.615	1.5	4.0	0.670	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.292	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11690.219	1169.0219	-0.954	1.6100	12985.526	0.5	2.6702	21536.615	1.5	4.0	0.670	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.292	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11690.221	1169.0221	-0.109	1.6100	12985.526	0.5	2.6702	21536.615	1.5	4.0	0.670	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.292	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11690.221	1169.0221	-0.556	1.6100	12985.526	0.5	2.6702	21536.615	1.5	4.0	0.670	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.292	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11690.221	1169.0221	-1.255	1.6100	12985.526	0.5	2.6702	21536.615	1.5	4.0	0.670	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.292	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11699.944	1169.9944	-0.622	6.1189	49352.257	5.0	7.1783	57896.894	5.0	11.0	1.590	1.600	GA	3.98E+07	7.600	-4.300	-7.160	-7.160	-7.160	1.000	0.080	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11700.239	1170.0239	-0.526	6.2694	50566.121	1.0	7.3288	59110.758	2.0	5.0	1.500	0.980	GA	1.12E+08	8.050	-4.460	-7.320	-7.320	-7.320	1.000	0.244	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11725.562	1172.5562	-1.096	5.6989	45964.728	2.0	6.7560	54490.815	3.0	7.0	0.320	0.480	GA	1.58E+08	8.200	-4.660	-7.510	-7.510	-7.510	1.000	0.072	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11748.220	1174.8220	0.375	8.6404	69689.526	1.0	9.6954	78198.675	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.257	-7.257	-7.257	1.000	0.188	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11753.320	1175.3320	0.691	8.6472	69744.372	3.0	9.7018	78250.294	4.0	9.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.253	-7.253	-7.253	1.000	0.228	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11754.760	1175.4760	0.542	8.6430	69710.496	2.0	9.6975	78215.612	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.256	-7.256	-7.256	1.000	0.210	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	11767.481	1176.7481	-0.536	4.5322	36554.658	1.0	5.5855	45050.096	2.0	5.0	1.500	1.170	GA	3.16E+07	7.500	-3.530	-7.090	-7.090	-7.090	1.000	0.091	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.638	1176.9638	-1.654	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.638	1176.9638	-1.450	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.638	1176.9638	-2.052	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.638	1176.9638	-1.654	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.639	1176.9639	-1.508	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.639	1176.9639	-1.353	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.639	1176.9639	-1.450	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.640	1176.9640	-0.906	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11769.640	1176.9640	-1.508	1.6171	13042.791	1.5	2.6702	21536.615	1.5	4.0	1.330	0.800	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.152	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.837	1177.2837	-0.694	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.837	1177.2837	-0.740	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.837	1177.2837	-0.372	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.838	1177.2838	-0.122	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.838	1177.2838	-1.694	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.838	1177.2838	-0.627	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.839	1177.2839	0.084	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.839	1177.2839	-0.724	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	11772.839	1177.2839	-1.870	1.6171	13042.791	1.5	2.6700	21535.002	2.5	6.0	1.330	1.200	GA	6.46E+07	7.810	-5.170	-7.326	-7.326	-7.326	1.000	0.331	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11777.540	1177.7540	-0.520	8.6430	69710.496	2.0	9.6954	78198.675	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.257	-7.257	-7.257	1.000	0.081	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11783.265	1178.3265	-1.574	2.8316	22838.394	2.0	3.8835	31322.540	3.0	7.0	1.500	1.320	GA	5.62E+06	6.750	-6.150	-7.820	-7.820	-7.820	1.000	0.491	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	11793.043	1179.3043	-0.258	4.5347	36574.822	2.0	5.5858	45052.515	3.0	7.0	1.500	1.330	GA	3.16E+07	7.500	-3.530	-7.090	-7.090	-7.090	1.000	0.140	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11801.080	1180.1080	-0.735	8.6472	69744.372	3.0	9.6975	78215.612	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.256	-7.256	-7.256	1.000	0.061	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	11811.558	1181.1558	-1.040	5.9320	47844.807	1.0	6.9813	56307.982	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.243	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	11820.982	1182.0982	-1.520	5.9328	47851.259	2.0	6.9813	56307.982	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.149	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11827.142	1182.7142	-1.762	4.5844	36975.680	3.0	5.6324	45428.370	4.0	9.0	1.080	1.050	GA	2.04E+07	7.310	-5.990	-7.830	-7.830	-7.830	1.000	0.151	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	11828.171	1182.8171	-0.333	4.3458	35051.241	1.0	5.3937	43503.124	0.0	1.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.192	-7.192	-7.192	1.000	0.533	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11829.856	1182.9856	-1.332	5.6207	45334.003	2.0	6.6685	53785.080	3.0	7.0	1.500	1.090	GA	1.95E+08	8.290	-4.760	-7.540	-7.540	-7.540	1.000	0.053	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 2	11838.997	1183.8997	0.312	6.4679	52167.132	0.5	7.5148	60610.950	1.5	4.0	2.000	1.330	GA	3.16E+08	8.500	-5.530	-7.560	-7.560	-7.560	1.000	0.315	0.000	X	X	F	0	2	20.1	20.000000	20.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11848.710	1184.8710	-0.697	8.6430	69710.496	2.0	9.6891	78147.862	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.980	-6.980	-6.980	1.000	0.065	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11863.010	1186.3010	-0.710	8.6404	69689.526	1.0	9.6852	78116.406	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.982	-6.982	-6.982	1.000	0.064	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11863.920	1186.3920	-1.457	5.9840	48264.215	3.0	7.0288	56691.095	2.0	5.0	1.330	1.400	GA	6.31E+07	7.800	-4.500	-7.390	-7.390	-7.390	1.000	0.127	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11879.580	1187.9580	-0.610	8.6404	69689.526	1.0	9.6838	78105.114	0.0	1.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.983	-6.983	-6.983	1.000	0.074	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11882.844	1188.2844	-1.668	2.1979	17727.259	2.0	3.2410	26140.428	3.0	7.0	1.820	1.500	GA	1.48E+07	7.170	-6.220	-7.820	-7.820	-7.820	1.000	0.563	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11884.083	1188.4083	-2.083	2.2227	17927.285	1.0	3.2657	26339.647	2.0	5.0	2.500	1.500	GA	1.45E+07	7.160	-6.220	-7.820	-7.820	-7.820	1.000	0.517	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11890.483	1189.0483	-2.222	5.0823	40991.514	1.0	6.1248	49399.844	1.0	3.0	1.000	1.970	GA	4.27E+08	8.630	-5.080	-7.560	-7.560	-7.560	1.000	0.150	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11890.487	1189.0487	-0.544	5.5392	44676.661	4.0	6.5817	53084.991	5.0	11.0	1.500	1.390	GA	1.58E+08	8.200	-4.300	-7.450	-7.450	-7.450	1.000	0.207	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	11892.877	1189.2876	-1.730	1.4298	11532.115	2.0	2.4720	19938.025	1.0	3.0	0.670	0.500	GA	8.51E+06	6.930	-6.100	-7.790	-7.790	-7.790	1.000	0.077	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11892.910	1189.2910	-0.277	8.6430	69710.496	2.0	9.6852	78116.406	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.982	-6.982	-6.982	1.000	0.109	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11894.631	1189.4631	-1.906	3.5299	28470.564	1.5	4.5720	36875.667	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11894.734	1189.4734	-1.792	3.5299	28470.564	1.5	4.5719	36874.860	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11894.824	1189.4823	-1.917	3.5299	28470.564	1.5	4.5719	36874.860	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11894.867	1189.4867	-1.495	3.5299	28470.564	1.5	4.5720	36875.667	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11894.928	1189.4928	-2.111	3.5299	28470.564	1.5	4.5719	36874.860	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11894.972	1189.4972	-20.889	3.5299	28470.564	1.5	4.5719	36874.860	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11895.002	1189.5002	-2.093	3.5299	28470.564	1.5	4.5719	36874.860	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11895.150	1189.5150	-1.917	3.5299	28470.564	1.5	4.5719	36874.860	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11895.164	1189.5164	-1.906	3.5299	28470.564	1.5	4.5719	36874.860	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	11895.166	1189.5166	-1.792	3.5299	28470.564	1.5	4.5719	36874.860	1.5	4.0	0.910	0.790	GA	1.66E+08	8.220	-5.960	-7.730	-7.730	-7.730	1.000	0.061	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	11895.750	1189.5750	-0.008	8.6472	69744.372	3.0	9.6891	78147.862	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-6.980	-6.980	-6.980	1.000	0.141	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11896.026	1189.6027	-1.268	5.6424	45509.025	1.0	6.6844	53913.322	2.0	5.0	1.520	1.240	GA	1.62E+08	8.210	-4.170	-7.530	-7.530	-7.530	1.000	0.058	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11900.055	1190.0055	-1.864	5.9639	48102.097	2.0	7.0055	56503.168	2.0	5.0	1.170	1.090	GA	4.17E+07	7.620	-4.420	-7.380	-7.380	-7.380	1.000	0.067	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	11949.547	1194.9547	-1.570	1.4432	11640.193	3.0	2.4804	20005.775	2.0	5.0	1.080	1.160	GA	7.94E+06	6.900	-6.100	-7.790	-7.790	-7.790	1.000	0.103	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 2	11949.744	1194.9744	0.006	6.4679	52167.132	0.5	7.5051	60532.714	0.5	2.0	2.000	0.670	GA	3.09E+08	8.490	-5.530	-7.560	-7.560	-7.560	1.000	0.275	0.000	X	X	F	0	2	20.1	20.000000	20.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	11955.955	1195.5955	-0.849	4.1308	33317.149	0.0	5.1675	41678.698	1.0	3.0	0.000	1.000	GA	1.02E+08	8.010	-4.480	-7.300	-7.300	-7.300	1.000	0.107	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11970.497	1197.0497	-2.025	4.6070	37157.961	2.0	5.6424	45509.025	1.0	3.0	1.840	1.520	GA	2.69E+08	8.430	-5.380	-7.540	-7.540	-7.540	1.000	0.096	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11973.046	1197.3046	-1.483	2.1759	17549.817	3.0	3.2112	25900.075	4.0	9.0	1.670	1.500	GA	1.55E+07	7.190	-6.220	-7.820	-7.820	-7.820	1.000	0.583	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	11973.847	1197.3847	-1.390	1.4601	11776.501	4.0	2.4953	20125.952	3.0	7.0	1.260	1.340	GA	7.41E+06	6.870	-6.100	-7.790	-7.790	-7.790	1.000	0.137	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11984.198	1198.4198	0.239	4.9296	39759.905	1.0	5.9639	48102.097	2.0	5.0	1.500	1.170	GA	3.55E+08	8.550	-5.220	-7.298	-7.298	-7.298	1.000	0.512	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	11990.386	1199.0386	-1.587	5.3933	43499.898	4.0	6.4270	51837.251	3.0	7.0	1.490	1.660	GA	2.95E+08	8.470	-5.770	-7.470	-7.470	-7.470	1.000	0.051	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	11991.568	1199.1568	-0.109	4.9201	39683.283	0.0	5.9537	48019.829	1.0	3.0	0.000	0.510	GA	3.47E+08	8.540	-5.220	-7.300	-7.300	-7.300	1.000	0.480	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12005.397	1200.5397	-0.533	5.5869	45061.387	3.0	6.6193	53388.255	4.0	9.0	1.510	1.390	GA	1.91E+08	8.280	-5.380	-7.450	-7.450	-7.450	1.000	0.201	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12005.547	1200.5547	-0.918	5.6207	45334.003	2.0	6.6531	53660.870	3.0	7.0	1.500	1.210	GA	1.95E+08	8.290	-4.640	-7.510	-7.510	-7.510	1.000	0.116	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12010.578	1201.0578	-1.166	5.6925	45913.109	3.0	6.7246	54237.557	4.0	9.0	0.930	0.900	GA	1.58E+08	8.200	-4.530	-7.510	-7.510	-7.510	1.000	0.066	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12031.504	1203.1504	0.477	4.9538	39955.092	2.0	5.9840	48264.215	3.0	7.0	1.500	1.330	GA	3.55E+08	8.550	-5.210	-7.293	-7.293	-7.293	1.000	0.531	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12039.822	1203.9822	-1.530	5.7532	46402.687	2.0	6.7827	54706.165	1.0	3.0	99.000	99.000	GA	5.25E+07	7.720	0.000	0.000	0.000	0.000	1.000	0.188	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12053.082	1205.3082	-1.543	4.5585	36766.782	3.0	5.5869	45061.387	3.0	7.0	1.660	1.510	GA	2.75E+08	8.440	-5.380	-7.540	-7.540	-7.540	1.000	0.209	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12080.391	1208.0391	-1.635	6.2612	50499.984	2.0	7.2872	58775.232	2.0	5.0	1.500	0.760	GA	1.17E+08	8.070	-4.000	-7.330	-7.330	-7.330	1.000	0.062	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12081.972	1208.1972	-0.518	6.2612	50499.984	2.0	7.2871	58774.425	3.0	7.0	1.500	1.110	GA	1.20E+08	8.080	-4.510	-7.330	-7.330	-7.330	1.000	0.254	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12083.278	1208.3278	0.450	5.7532	46402.687	2.0	6.7790	54676.322	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.450	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12083.346	1208.3346	-0.790	5.7532	46402.687	2.0	6.7790	54676.322	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.317	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12083.649	1208.3649	0.410	5.7532	46402.687	2.0	6.7790	54676.322	3.0	7.0	99.000	99.000	GA	2.95E+07	7.470	0.000	-6.981	-6.981	-6.981	1.000	0.446	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
