wavelength_air_A,flux
8.673047662081064118e+03,9.715000000000000302e-01
8.673057659376599986e+03,9.720999999999999641e-01
8.673067656672130397e+03,9.728999999999999870e-01
8.673077653967664446e+03,9.737000000000000099e-01
8.673087651263200314e+03,9.745000000000000329e-01
8.673097648558730725e+03,9.752999999999999448e-01
8.673107645854266593e+03,9.759999999999999787e-01
8.673117643149798823e+03,9.767000000000000126e-01
8.673127640445331053e+03,9.772999999999999465e-01
8.673137637740865102e+03,9.778000000000000025e-01
8.673147635036397332e+03,9.781999999999999584e-01
8.673157632331929562e+03,9.785000000000000364e-01
8.673167629627463612e+03,9.788000000000000034e-01
8.673177626922999480e+03,9.790999999999999703e-01
8.673187624218528072e+03,9.792999999999999483e-01
8.673197621514062121e+03,9.795000000000000373e-01
8.673207618809594351e+03,9.797000000000000153e-01
8.673217616105124762e+03,9.798999999999999932e-01
8.673227613400658811e+03,9.801999999999999602e-01
8.673237610696194679e+03,9.802999999999999492e-01
8.673247607991725090e+03,9.805000000000000382e-01
8.673257605287257320e+03,9.805000000000000382e-01
8.673267602582791369e+03,9.805000000000000382e-01
8.673277599878323599e+03,9.805000000000000382e-01
8.673287597173854010e+03,9.805000000000000382e-01
8.673297594469386240e+03,9.805000000000000382e-01
8.673307591764918470e+03,9.806000000000000272e-01
8.673317589060452519e+03,9.807000000000000162e-01
8.673327586355984749e+03,9.807000000000000162e-01
8.673337583651513341e+03,9.807000000000000162e-01
8.673347580947047391e+03,9.807000000000000162e-01
8.673357578242579621e+03,9.806000000000000272e-01
8.673367575538111851e+03,9.806000000000000272e-01
8.673377572833642262e+03,9.806000000000000272e-01
8.673387570129174492e+03,9.805000000000000382e-01
8.673397567424706722e+03,9.804000000000000492e-01
8.673407564720237133e+03,9.802999999999999492e-01
8.673417562015771182e+03,9.801999999999999602e-01
8.673427559311301593e+03,9.800999999999999712e-01
8.673437556606832004e+03,9.800999999999999712e-01
8.673447553902366053e+03,9.800999999999999712e-01
8.673457551197896464e+03,9.798999999999999932e-01
8.673467548493428694e+03,9.795000000000000373e-01
8.673477545788959105e+03,9.791999999999999593e-01
8.673487543084489516e+03,9.788000000000000034e-01
8.673497540380021746e+03,9.784000000000000474e-01
8.673507537675555795e+03,9.778000000000000025e-01
8.673517534971086206e+03,9.769999999999999796e-01
8.673527532266614799e+03,9.760999999999999677e-01
8.673537529562147029e+03,9.748999999999999888e-01
8.673547526857677440e+03,9.736000000000000210e-01
8.673557524153209670e+03,9.721999999999999531e-01
8.673567521448740081e+03,9.707000000000000073e-01
8.673577518744268673e+03,9.693000000000000504e-01
8.673587516039799084e+03,9.678999999999999826e-01
8.673597513335331314e+03,9.667999999999999927e-01
8.673607510630863544e+03,9.658999999999999808e-01
8.673617507926393955e+03,9.650999999999999579e-01
8.673627505221924366e+03,9.646000000000000130e-01
8.673637502517454777e+03,9.643000000000000460e-01
8.673647499812983369e+03,9.644000000000000350e-01
8.673657497108515599e+03,9.646000000000000130e-01
8.673667494404046010e+03,9.648999999999999799e-01
