element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Si 1	24063.232	2406.3232	-2.511	6.6192	53387.448	1.0	7.1343	57542.010	1.0	3.0	0.990	1.840	GA	2.04E+08	8.310	-5.050	-7.300	-7.300	-7.300	1.000	0.010	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	24069.680	2406.9680	-1.029	7.2905	58801.848	1.0	7.8054	62954.797	2.0	5.0	0.960	0.890	GA	1.38E+08	8.140	-3.070	-6.980	-6.980	-6.980	1.000	0.060	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24071.535	2407.1535	-1.097	6.6155	53357.606	3.0	7.1304	57510.554	3.0	7.0	1.060	1.200	GA	8.91E+07	7.950	-4.630	-7.320	-7.320	-7.320	1.000	0.025	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24072.248	2407.2248	-2.845	5.7934	46726.922	2.0	6.3083	50879.871	1.0	3.0	1.440	1.660	GA	2.14E+08	8.330	-5.170	-7.550	-7.550	-7.550	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.630	2407.4630	-2.674	1.4283	11520.016	1.5	1.9432	15672.965	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.679	2407.4679	-2.560	1.4283	11520.016	1.5	1.9432	15672.965	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.725	2407.4725	-2.685	1.4283	11520.016	1.5	1.9432	15672.965	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.767	2407.4767	-2.263	1.4283	11520.016	1.5	1.9431	15672.158	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.784	2407.4784	-2.879	1.4283	11520.016	1.5	1.9432	15672.965	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.801	2407.4801	-21.657	1.4283	11520.016	1.5	1.9432	15672.965	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.816	2407.4816	-2.861	1.4283	11520.016	1.5	1.9432	15672.965	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.892	2407.4892	-2.685	1.4283	11520.016	1.5	1.9432	15672.965	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.906	2407.4906	-2.560	1.4283	11520.016	1.5	1.9432	15672.965	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Sc 1	24074.921	2407.4921	-2.674	1.4283	11520.016	1.5	1.9431	15672.158	1.5	4.0	0.400	0.430	GA	1.91E+05	5.280	-6.010	-7.820	-7.820	-7.820	1.000	0.004	0.000	X	X	F	0	1	21.0	21.000000	21.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24078.411	2407.8411	-2.191	6.7640	54555.339	4.0	7.2788	58707.481	5.0	11.0	0.870	1.330	GA	1.12E+08	8.050	-4.150	-7.330	-7.330	-7.330	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	24080.609	2408.0609	-2.481	5.4943	44314.518	4.0	6.0091	48466.660	5.0	11.0	1.180	1.400	GA	7.41E+08	8.870	-5.440	-7.590	-7.590	-7.590	1.000	0.002	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24082.262	2408.2262	-0.628	6.8346	55124.767	3.0	7.3493	59276.102	2.0	5.0	1.070	1.420	GA	6.17E+07	7.790	-3.670	-7.320	-7.320	-7.320	1.000	0.043	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	24083.416	2408.3416	-1.069	7.5006	60496.419	2.0	8.0153	64647.754	3.0	7.0	1.190	1.100	GA	1.62E+07	7.210	-2.270	-6.720	-6.720	-6.720	1.000	0.038	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24083.689	2408.3689	-0.573	6.0172	48531.991	3.0	6.5318	52682.520	2.0	5.0	1.110	1.150	GA	1.74E+08	8.240	-5.290	-7.540	-7.540	-7.540	1.000	0.172	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	24085.668	2408.5668	-1.606	5.9211	47756.892	2.0	6.4358	51908.228	1.0	3.0	1.120	1.500	GA	4.27E+07	7.630	-2.870	-6.660	-6.660	-6.660	1.000	0.001	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24092.743	2409.2743	-1.391	6.7640	54555.339	4.0	7.2785	58705.062	4.0	9.0	0.870	1.180	GA	1.20E+08	8.080	-4.160	-7.330	-7.330	-7.330	1.000	0.010	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24093.272	2409.3272	-2.419	5.8961	47555.254	1.0	6.4106	51704.976	2.0	5.0	1.880	0.970	GA	1.62E+08	8.210	-4.990	-7.500	-7.500	-7.500	1.000	0.007	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	24095.647	2409.5647	-1.421	5.4638	44068.519	3.0	5.9783	48218.241	2.0	5.0	1.500	1.240	GA	9.55E+07	7.980	-4.460	-7.380	-7.380	-7.380	1.000	0.001	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24096.849	2409.6849	-2.169	6.5232	52613.156	5.0	7.0376	56762.072	5.0	11.0	1.030	1.380	GA	1.29E+08	8.110	-3.770	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	24097.262	2409.7261	-2.140	7.4994	60486.740	1.0	8.0138	64635.656	1.0	3.0	1.360	0.860	GA	6.31E+07	7.800	-2.970	-6.660	-6.660	-6.660	1.000	0.004	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	24103.955	2410.3955	-2.490	7.1230	57450.869	3.0	7.6372	61598.172	2.0	5.0	1.080	0.920	GA	2.51E+07	7.400	-4.980	-7.130	-7.130	-7.130	1.000	0.004	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24105.687	2410.5687	-2.595	6.1654	49727.305	4.0	6.6796	53874.607	5.0	11.0	0.930	1.100	GA	2.00E+08	8.300	-4.360	-7.510	-7.510	-7.510	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	24108.262	2410.8262	-2.040	7.1230	57450.869	3.0	7.6371	61597.366	3.0	7.0	1.080	1.230	GA	2.51E+07	7.400	-3.570	-7.130	-7.130	-7.130	1.000	0.010	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24110.843	2411.0843	-0.230	6.8346	55124.767	3.0	7.3487	59271.263	3.0	7.0	1.070	1.300	GA	6.31E+07	7.800	-3.640	-7.320	-7.320	-7.320	1.000	0.091	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	24115.659	2411.5659	-1.039	5.4896	44276.610	0.0	6.0036	48422.300	1.0	3.0	0.000	1.000	GA	5.01E+07	7.700	-2.560	-6.550	-6.550	-6.550	1.000	0.011	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24116.450	2411.6450	-1.208	6.7640	54555.339	4.0	7.2780	58701.029	5.0	11.0	0.870	1.160	GA	1.20E+08	8.080	-4.320	-7.330	-7.330	-7.330	1.000	0.014	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24117.590	2411.7590	-1.017	6.8346	55124.767	3.0	7.3486	59270.456	2.0	5.0	1.070	1.020	GA	6.46E+07	7.810	-3.600	-7.330	-7.330	-7.330	1.000	0.019	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24122.793	2412.2793	-2.322	6.7417	54375.478	2.0	7.2556	58520.361	1.0	3.0	1.240	1.150	GA	1.48E+08	8.170	-4.710	-7.370	-7.370	-7.370	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 2	24124.633	2412.4633	0.070	11.5691	93311.084	1.5	12.0829	97455.161	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.006	0.000	X	X	F	0	2	12.1	12.000000	12.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24128.487	2412.8487	-4.068	3.4149	27543.026	1.0	3.9286	31686.296	2.0	5.0	0.820	1.170	GA	5.62E+06	6.750	-6.160	-7.820	-7.820	-7.820	1.000	0.032	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24135.926	2413.5926	-2.006	6.8358	55134.445	2.0	7.3493	59276.102	2.0	5.0	1.510	1.420	GA	4.37E+07	7.640	-3.670	-7.310	-7.310	-7.310	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	24140.011	2414.0011	-1.231	9.7282	78463.225	4.0	10.2416	82604.075	3.0	7.0	1.250	1.090	GA	3.55E+07	7.550	-3.450	-7.260	-7.260	-7.260	1.000	0.001	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24141.614	2414.1614	-1.894	6.1531	49628.098	4.0	6.6665	53768.949	4.0	9.0	0.910	1.230	GA	1.95E+08	8.290	-4.940	-7.510	-7.510	-7.510	1.000	0.012	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24141.882	2414.1883	-5.480	2.7275	21998.771	4.0	3.2410	26140.428	3.0	7.0	1.050	1.500	GA	1.48E+07	7.170	-6.220	-7.820	-7.820	-7.820	1.000	0.006	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	24143.112	2414.3112	-2.491	9.1718	73975.556	0.0	9.6852	78116.406	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.002	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24143.299	2414.3299	-0.262	6.8346	55124.767	3.0	7.3480	59265.617	4.0	9.0	1.070	1.250	GA	6.17E+07	7.790	-4.260	-7.330	-7.330	-7.330	1.000	0.086	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24144.856	2414.4856	-0.192	6.8346	55124.767	3.0	7.3480	59265.617	3.0	7.0	1.070	1.040	GA	6.46E+07	7.810	-3.570	-7.320	-7.320	-7.320	1.000	0.097	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	24144.885	2414.4885	-1.198	6.2570	50466.108	4.0	6.7704	54606.959	3.0	7.0	1.270	1.310	GA	9.33E+07	7.970	-3.800	-7.250	-7.250	-7.250	1.000	0.006	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24145.171	2414.5171	-2.587	5.7926	46720.470	4.0	6.3060	50861.320	3.0	7.0	1.340	1.630	GA	3.89E+08	8.590	-5.280	-7.540	-7.540	-7.540	1.000	0.005	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24145.410	2414.5410	-0.614	6.5373	52726.880	4.5	7.0506	56866.924	4.5	10.0	1.560	1.440	GA	4.17E+07	7.620	-3.820	-7.170	-7.170	-7.170	1.000	0.002	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24145.410	2414.5410	0.198	6.5373	52726.880	4.5	7.0506	56866.924	5.5	12.0	1.560	1.460	GA	4.17E+07	7.620	-3.790	-7.170	-7.170	-7.170	1.000	0.011	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24153.390	2415.3390	-2.210	6.7376	54342.409	2.0	7.2508	58481.646	3.0	7.0	1.210	1.670	GA	4.47E+08	8.650	-4.420	-7.410	-7.410	-7.410	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	24154.815	2415.4815	-2.690	7.0632	56968.550	3.0	7.5763	61106.981	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.004	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	24154.815	2415.4815	-1.560	7.0632	56968.550	3.0	7.5763	61106.981	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.041	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	24154.815	2415.4815	-1.360	7.0632	56968.550	3.0	7.5763	61106.981	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.061	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	24154.815	2415.4815	-0.080	7.0632	56968.550	3.0	7.5763	61106.981	4.0	9.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.265	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	24154.990	2415.4990	-1.370	7.0632	56968.550	2.0	7.5763	61106.981	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.060	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	24154.990	2415.4990	-1.320	7.0632	56968.550	2.0	7.5763	61106.981	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.066	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	24154.990	2415.4990	-0.400	7.0632	56968.550	2.0	7.5763	61106.981	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.219	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	24155.124	2415.5124	-0.420	7.0632	56968.550	1.0	7.5763	61106.981	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.215	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24163.402	2416.3402	0.152	6.8346	55124.767	3.0	7.3476	59262.391	4.0	9.0	1.070	1.050	GA	6.46E+07	7.810	-4.290	-7.330	-7.330	-7.330	1.000	0.159	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24164.635	2416.4635	-2.221	6.8358	55134.445	2.0	7.3487	59271.263	3.0	7.0	1.510	1.300	GA	4.37E+07	7.640	-3.640	-7.310	-7.310	-7.310	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	24166.019	2416.6019	-2.634	7.3940	59636.632	1.0	7.9069	63773.449	2.0	5.0	1.070	0.880	GA	6.03E+07	7.780	-2.800	-6.860	-6.860	-6.860	1.000	0.002	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24169.437	2416.9437	-0.447	6.5378	52730.913	3.5	7.0506	56866.924	3.5	8.0	1.590	1.400	GA	4.17E+07	7.620	-3.860	-7.170	-7.170	-7.170	1.000	0.003	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24169.437	2416.9437	0.031	6.5378	52730.913	3.5	7.0506	56866.924	4.5	10.0	1.590	1.440	GA	4.17E+07	7.620	-3.820	-7.170	-7.170	-7.170	1.000	0.008	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24169.682	2416.9682	-2.514	6.6750	53837.506	3.0	7.1879	57974.323	2.0	5.0	1.280	1.520	GA	1.95E+08	8.290	-4.570	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24171.412	2417.1412	-2.216	6.8358	55134.445	2.0	7.3486	59270.456	2.0	5.0	1.510	1.020	GA	4.68E+07	7.670	-3.600	-7.310	-7.310	-7.310	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	24173.189	2417.3189	-2.215	4.5322	36554.658	1.0	5.0450	40690.669	0.0	1.0	1.500	0.000	GA	2.69E+07	7.430	-4.450	-7.310	-7.310	-7.310	1.000	0.006	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24177.135	2417.7135	-2.578	6.1502	49604.708	5.0	6.6628	53739.106	5.0	11.0	1.080	1.250	GA	2.00E+08	8.300	-4.660	-7.520	-7.520	-7.520	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24178.708	2417.8708	-3.365	5.7934	46726.922	2.0	6.3061	50862.127	2.0	5.0	1.440	1.800	GA	2.57E+08	8.410	-5.380	-7.540	-7.540	-7.540	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24181.568	2418.1568	-3.257	5.7934	46726.922	2.0	6.3060	50861.320	3.0	7.0	1.440	1.630	GA	3.02E+08	8.480	-5.280	-7.540	-7.540	-7.540	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24182.264	2418.2264	-0.793	7.0751	57064.530	4.0	7.5876	61198.121	5.0	11.0	1.430	1.290	GA	5.25E+07	7.720	-3.840	-7.130	-7.130	-7.130	1.000	0.019	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24185.236	2418.5236	-0.435	6.5381	52733.333	2.5	7.0506	56866.924	2.5	6.0	1.660	1.320	GA	4.07E+07	7.610	-3.910	-7.170	-7.170	-7.170	1.000	0.003	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24185.236	2418.5236	-0.167	6.5381	52733.333	2.5	7.0506	56866.924	3.5	8.0	1.660	1.400	GA	4.17E+07	7.620	-3.860	-7.170	-7.170	-7.170	1.000	0.005	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24195.198	2419.5198	-0.520	6.5383	52734.946	1.5	7.0506	56866.924	1.5	4.0	1.870	1.070	GA	4.07E+07	7.610	-4.010	-7.170	-7.170	-7.170	1.000	0.002	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24195.198	2419.5198	-0.418	6.5383	52734.946	1.5	7.0506	56866.924	2.5	6.0	1.870	1.320	GA	4.17E+07	7.620	-3.910	-7.170	-7.170	-7.170	1.000	0.003	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24196.243	2419.6243	-2.733	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24196.381	2419.6381	-2.461	5.8294	47017.282	3.0	6.3417	51149.260	2.0	5.0	1.350	1.950	GA	2.95E+08	8.470	-5.200	-7.540	-7.540	-7.540	1.000	0.006	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24196.552	2419.6552	-2.398	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	24196.744	2419.6744	-3.193	5.8294	47017.282	3.0	6.3416	51148.453	3.0	7.0	1.350	1.500	GA	3.63E+08	8.560	-5.100	-7.540	-7.540	-7.540	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24196.827	2419.6827	-2.301	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24196.852	2419.6852	-1.318	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.059	2419.7059	-1.130	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.066	2419.7066	-2.432	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.232	2419.7232	-1.092	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.371	2419.7371	-1.147	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.474	2419.7474	-1.335	5.7065	46026.026	4.5	6.2187	50157.198	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.561	2419.7562	-0.222	5.7066	46026.833	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.668	2419.7668	-0.326	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.739	2419.7739	-0.439	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.746	2419.7746	-0.824	5.7065	46026.026	4.5	6.2187	50157.198	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	24197.776	2419.7776	-0.561	5.7065	46026.026	4.5	6.2188	50158.005	3.5	8.0	1.780	2.000	GA	3.55E+07	7.550	-4.820	-7.360	-7.360	-7.360	1.000	0.079	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
