Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position(angair),Position(cm-1),f-value(4sig),f-value,Eupper,Elower,A,Branch,Label,v',J',N',Fnp,Label,"v""","J""","N""",Fnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,1,X,5,e,1,3375.3285,29618.2396,0.001211,0.00121124,29943.98144,325.7417926,866246.0227,pP1(5),A,v=0,4,3,F1e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,2,X,5,e,1,3358.8763,29763.3085,0.0003657,0.000365688,30089.05033,325.7417926,264098.5226,qP21(5),A,v=0,4,4,F2e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,3,X,5,e,1,3339.8324,29933.0156,0.000008263,8.26E-06,30258.75738,325.7417926,6035.996174,rP31(5),A,v=0,4,5,F3e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,1,X,5,e,2,3416.5888,29260.5669,4.027E-07,4.03E-07,29943.98144,683.4144964,281.0734,nP13(5),A,v=0,4,3,F1e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,2,X,5,e,2,3399.7330,29405.6358,0.00002512,2.51E-05,30089.05033,683.4144964,17708.92385,oP23(5),A,v=0,4,4,F2e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,4,e,3,X,5,e,2,3380.2243,29575.3429,0.001549,0.001548671,30258.75738,683.4144964,1104360.978,pP3(5),A,v=0,4,5,F3e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,1,X,5,e,1,3360.3236,29750.4903,0.00382,0.003819762,30076.23206,325.7417926,2255104.89,qQ1(5),A,v=0,5,4,F1f,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,2,X,5,e,1,3340.5623,29926.4749,0.0003529,0.000352853,30252.21673,325.7417926,210788.4098,rQ21(5),A,v=0,5,5,F2f,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,3,X,5,e,1,3318.4171,30126.1808,0.000002326,2.33E-06,30451.92263,325.7417926,1408.02985,sQ31(5),A,v=0,5,6,F3f,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,1,X,5,e,2,3401.2157,29392.8176,0.000003205,3.20E-06,30076.23206,683.4144964,1846.896658,oQ13(5),A,v=0,5,4,F1f,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,2,X,5,e,2,3380.9720,29568.8022,0.0002154,0.000215388,30252.21673,683.4144964,125611.8522,pQ23(5),A,v=0,5,5,F2f,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,3,X,5,e,2,3358.2896,29768.5081,0.003967,0.003967162,30451.92263,683.4144964,2344964.799,qQ3(5),A,v=0,5,6,F3f,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,1,X,5,e,1,3341.8229,29915.1870,0.002706,0.002705796,30240.92883,325.7417926,1366690.074,rR1(5),A,v=0,6,5,F1e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,2,X,5,e,1,3319.3096,30118.0801,0.00004216,4.22E-05,30443.82186,325.7417926,21586.11846,sR21(5),A,v=0,6,6,F2e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,3,X,5,e,1,3293.8265,30351.0849,1.239E-08,1.24E-08,30676.82669,325.7417926,6.444335576,tR31(5),A,v=0,6,7,F3e,X,v=0,5,4,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,1,X,5,e,2,3382.2632,29557.5143,0.000006065,6.06E-06,30240.92883,683.4144964,2990.406914,pR13(5),A,v=0,6,5,F1e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,2,X,5,e,2,3359.2038,29760.4074,0.0002422,0.000242151,30443.82186,683.4144964,121047.3556,qR23(5),A,v=0,6,6,F2e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,3,X,5,e,2,3333.1068,29993.4122,0.002499,0.002498898,30676.82669,683.4144964,1268796.19,rR3(5),A,v=0,6,7,F3e,X,v=0,5,6,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,1,X,6,e,1,3378.7262,29588.4556,0.001384,0.001384039,30076.71476,488.2591531,955181.236,pP1(6),A,v=0,5,4,F1e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,2,X,6,e,1,3359.0225,29762.0136,0.0002643,0.000264306,30250.27278,488.2591531,184554.8019,qP21(6),A,v=0,5,5,F2e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,3,X,6,e,1,3336.4398,29963.4510,0.000004086,4.09E-06,30451.71018,488.2591531,2891.993699,rP31(6),A,v=0,5,6,F3e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,1,X,6,e,2,3427.5785,29166.7532,2.394E-07,2.39E-07,30076.71476,909.9615691,160.5213694,nP13(6),A,v=0,5,4,F1e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,2,X,6,e,2,3407.3026,29340.3112,0.00001949,1.95E-05,30250.27278,909.9615691,13228.95176,oP23(6),A,v=0,5,5,F2e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,e,3,X,6,e,2,3384.0683,29541.7486,0.001624,0.001624369,30451.71018,909.9615691,1117506.183,pP3(6),A,v=0,5,6,F3e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,1,X,6,e,1,3360.1674,29751.8729,0.003926,0.003925914,30240.13209,488.2591531,2317990.543,qQ1(6),A,v=0,6,5,F1f,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,2,X,6,e,1,3337.0601,29957.8818,0.0002507,0.000250698,30446.14095,488.2591531,150077.2202,rQ21(6),A,v=0,6,6,F2f,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,3,X,6,e,1,3311.5831,30188.3491,0.000001228,1.23E-06,30676.60826,488.2591531,746.2033414,sQ31(6),A,v=0,6,7,F3f,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,1,X,6,e,2,3408.4806,29330.1705,0.000001794,1.79E-06,30240.13209,909.9615691,1029.457617,oQ13(6),A,v=0,6,5,F1f,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,2,X,6,e,2,3384.7064,29536.1794,0.0001641,0.00016406,30446.14095,909.9615691,95466.82893,pQ23(6),A,v=0,6,6,F2f,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,3,X,6,e,2,3358.4996,29766.6467,0.004018,0.00401809,30676.60826,909.9615691,2374771.022,qQ3(6),A,v=0,6,7,F3f,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,1,X,6,e,1,3338.1113,29948.4474,0.002607,0.0026072,30436.7066,488.2591531,1351815.355,rR1(6),A,v=0,7,6,F1e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,2,X,6,e,1,3312.3868,30181.0248,0.00003065,3.07E-05,30669.28392,488.2591531,16141.94346,sR21(6),A,v=0,7,7,F2e,X,v=0,6,5,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,1,X,6,e,2,3385.7880,29526.7450,0.000003443,3.44E-06,30436.7066,909.9615691,1735.310858,pR13(6),A,v=0,7,6,F1e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,2,X,6,e,2,3359.3262,29759.3224,0.000181,0.000180986,30669.28392,909.9615691,92658.34452,qR23(6),A,v=0,7,7,F2e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,3,X,6,e,2,3329.7431,30023.7107,0.002455,0.002454589,30933.67226,909.9615691,1279092.097,rR3(6),A,v=0,7,8,F3e,X,v=0,6,7,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,1,X,6,f,1,3401.2939,29392.1417,0.00003187,3.19E-05,30076.23206,684.0903655,21700.61414,oP12(6),A,v=0,5,4,F1f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,2,X,6,f,1,3381.0493,29568.1264,0.001431,0.001431335,30252.21673,684.0903655,986465.4555,pP2(6),A,v=0,5,5,F2f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,5,f,3,X,6,f,1,3358.3659,29767.8323,0.0002133,0.000213278,30451.92263,684.0903655,148981.9811,qP32(6),A,v=0,5,6,F3f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,1,X,6,f,1,3382.3406,29556.8385,0.0002066,0.000206637,30240.92883,684.0903655,120410.8894,pQ12(6),A,v=0,6,5,F1e,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,2,X,6,f,1,3359.2801,29759.7315,0.003746,0.003745505,30443.82186,684.0903655,2212639.234,qQ2(6),A,v=0,6,6,F2e,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,3,X,6,f,1,3333.1820,29992.7363,0.0001798,0.000179824,30676.82669,684.0903655,107899.9686,rQ32(6),A,v=0,6,7,F3e,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,1,X,6,f,1,3360.2167,29751.4366,0.0002348,0.00023485,30435.52697,684.0903655,120171.2385,qR12(6),A,v=0,7,6,F1f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,2,X,6,f,1,3333.7151,29987.9400,0.002406,0.002405904,30672.03036,684.0903655,1250736.632,rR2(6),A,v=0,7,7,F2f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,3,X,6,f,1,3304.9547,30248.8925,0.00002142,2.14E-05,30932.9829,684.0903655,11331.18482,sR32(6),A,v=0,7,8,F3f,X,v=0,6,6,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,1,X,7,f,1,3408.5516,29329.5599,0.00002431,2.43E-05,30240.13209,910.5721816,16097.2915,oP12(7),A,v=0,6,5,F1f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,2,X,7,f,1,3384.7764,29535.5688,0.001529,0.001528682,30446.14095,910.5721816,1026355.871,pP2(7),A,v=0,6,6,F2f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,f,3,X,7,f,1,3358.5685,29766.0361,0.0001637,0.000163708,30676.60826,910.5721816,111635.2248,qP32(7),A,v=0,6,7,F3f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,1,X,7,f,1,3385.8580,29526.1344,0.0001579,0.00015785,30436.7066,910.5721816,91791.12722,pQ12(7),A,v=0,7,6,F1e,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,2,X,7,f,1,3359.3952,29758.7117,0.003838,0.003838186,30669.28392,910.5721816,2267234.713,qQ2(7),A,v=0,7,7,F2e,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,3,X,7,f,1,3329.8108,30023.1001,0.0001383,0.000138276,30933.67226,910.5721816,83137.96561,rQ32(7),A,v=0,7,8,F3e,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,1,X,7,f,1,3360.1806,29751.7561,0.0001769,0.000176882,30662.32825,910.5721816,92149.70072,qR12(7),A,v=0,8,7,F1f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,2,X,7,f,1,3330.2728,30018.9355,0.002379,0.002378979,30929.50765,910.5721816,1261728.045,rR2(7),A,v=0,8,8,F2f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,3,X,7,f,1,3298.2856,30310.0529,0.0000171,1.71E-05,31220.62507,910.5721816,9246.468089,sR32(7),A,v=0,8,9,F3f,X,v=0,7,7,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,1,X,7,e,1,3382.1987,29558.0783,0.001499,0.001498827,30240.92883,682.8505008,1007845.337,pP1(7),A,v=0,6,5,F1e,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,2,X,7,e,1,3359.1401,29760.9714,0.000198,0.000198025,30443.82186,682.8505008,134990.9697,qP21(7),A,v=0,6,6,F2e,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,3,X,7,e,1,3333.0442,29993.9762,0.000002222,2.22E-06,30676.82669,682.8505008,1538.712811,rP31(7),A,v=0,6,7,F3e,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,1,X,7,e,2,3438.6465,29072.8770,1.517E-07,1.52E-07,30240.92883,1168.051794,98.67424153,nP13(7),A,v=0,6,5,F1e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,2,X,7,e,2,3414.8145,29275.7701,0.00001544,1.54E-05,30443.82186,1168.051794,10183.16296,oP23(7),A,v=0,6,6,F2e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,6,e,3,X,7,e,2,3387.8499,29508.7749,0.001677,0.001676569,30676.82669,1168.051794,1123605.359,pP3(7),A,v=0,6,7,F3e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,1,X,7,e,1,3360.0766,29752.6765,0.003982,0.003981749,30435.52697,682.8505008,2351084.434,qQ1(7),A,v=0,7,6,F1f,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,2,X,7,e,1,3333.5773,29989.1799,0.0001862,0.000186204,30672.03036,682.8505008,111701.6595,rQ21(7),A,v=0,7,7,F2f,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,3,X,7,e,1,3304.8192,30250.1324,7.033E-07,7.03E-07,30932.9829,682.8505008,429.2832252,sQ31(7),A,v=0,7,8,F3f,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,1,X,7,e,2,3415.7824,29267.4752,0.00000108,1.08E-06,30435.52697,1168.051794,617.1258356,oQ13(7),A,v=0,7,6,F1f,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,2,X,7,e,2,3388.4007,29503.9786,0.0001287,0.000128718,30672.03036,1168.051794,74737.99191,pQ23(7),A,v=0,7,7,F2f,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,3,X,7,e,2,3358.6932,29764.9311,0.004042,0.00404246,30932.9829,1168.051794,2388898.466,qQ3(7),A,v=0,7,8,F3f,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,1,X,7,e,1,3334.4752,29981.1040,0.002531,0.002530549,30663.95448,682.8505008,1338734.571,rR1(7),A,v=0,8,7,F1e,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,2,X,7,e,1,3305.5515,30243.4316,0.00002324,2.32E-05,30926.28206,682.8505008,12509.16266,sR21(7),A,v=0,8,8,F2e,X,v=0,7,6,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,1,X,7,e,2,3389.3284,29495.9027,0.000002104,2.10E-06,30663.95448,1168.051794,1077.145341,pR13(7),A,v=0,8,7,F1e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,2,X,7,e,2,3359.4495,29758.2303,0.0001401,0.000140069,30926.28206,1168.051794,73003.25151,qR23(7),A,v=0,8,8,F2e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,3,X,7,e,2,3326.4120,30053.7761,0.002414,0.002413807,31221.82794,1168.051794,1283173.066,rR3(7),A,v=0,8,9,F3e,X,v=0,7,8,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,1,X,8,e,1,3385.7090,29527.4338,0.001577,0.001576908,30436.7066,909.2727581,1039339.755,pP1(8),A,v=0,7,6,F1e,X,v=0,8,7,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,2,X,8,e,1,3359.2485,29760.0112,0.0001531,0.000153061,30669.28392,909.2727581,102478.262,qP21(8),A,v=0,7,7,F2e,X,v=0,8,7,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,3,X,8,e,1,3329.6667,30024.3995,0.000001299,1.30E-06,30933.67226,909.2727581,885.4328923,rP31(8),A,v=0,7,8,F3e,X,v=0,8,7,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,1,X,8,e,2,3449.7458,28979.3398,1.019E-07,1.02E-07,30436.7066,1457.366832,64.67172461,nP13(8),A,v=0,7,6,F1e,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,2,X,8,e,2,3422.2790,29211.9171,0.00001247,1.25E-05,30669.28392,1457.366832,8041.507928,oP23(8),A,v=0,7,7,F2e,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,e,3,X,8,e,2,3391.5819,29476.3054,0.001713,0.001712612,30933.67226,1457.366832,1124876.974,pP3(8),A,v=0,7,8,F3e,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,1,X,8,e,1,3360.0338,29753.0555,0.004008,0.004007744,30662.32825,909.2727581,2366493.696,qQ1(8),A,v=0,8,7,F1f,X,v=0,8,7,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,2,X,8,e,1,3330.1287,30020.2349,0.0001432,0.000143205,30929.50765,909.2727581,86085.39638,rQ21(8),A,v=0,8,8,F2f,X,v=0,8,7,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,3,X,8,e,1,3298.1442,30311.3523,4.296E-07,4.30E-07,31220.62507,909.2727581,263.2567382,sQ31(8),A,v=0,8,9,F3f,X,v=0,8,7,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,1,X,8,e,2,3423.0941,29204.9614,6.904E-07,6.90E-07,30662.32825,1457.366832,392.7677836,oQ13(8),A,v=0,8,7,F1f,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,2,X,8,e,2,3392.0611,29472.1408,0.0001035,0.000103457,30929.50765,1457.366832,59941.26268,pQ23(8),A,v=0,8,8,F2f,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,3,X,8,e,2,3358.8820,29763.2582,0.004049,0.004049377,31220.62507,1457.366832,2392717.308,qQ3(8),A,v=0,8,9,F3f,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,e,1,X,8,e,1,3330.9095,30013.1972,0.002467,0.002467419,30922.46995,909.2727581,1326492.913,rR1(8),A,v=0,9,8,F1e,X,v=0,8,7,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,e,2,X,8,e,1,3298.8179,30305.1630,0.0000182,1.82E-05,31214.43579,909.2727581,9976.881689,sR21(8),A,v=0,9,9,F2e,X,v=0,8,7,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,e,1,X,8,e,2,3392.8714,29465.1031,0.000001362,1.36E-06,30922.46995,1457.366832,705.5169819,pR13(8),A,v=0,9,8,F1e,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,e,2,X,8,e,2,3359.5806,29757.0690,0.0001114,0.000111389,31214.43579,1457.366832,58865.60588,qR23(8),A,v=0,9,9,F2e,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,e,3,X,8,e,2,3323.1255,30083.4977,0.002376,0.002375616,31540.86457,1457.366832,1283129.264,rR3(8),A,v=0,9,10,F3e,X,v=0,8,9,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,1,X,8,f,1,3415.8465,29266.9258,0.00001895,1.90E-05,30435.52697,1168.601145,12272.51156,oP12(8),A,v=0,7,6,F1f,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,2,X,8,f,1,3388.4637,29503.4292,0.001596,0.001596396,30672.03036,1168.601145,1050474.416,pP2(8),A,v=0,7,7,F2f,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,7,f,3,X,8,f,1,3358.7552,29764.3818,0.0001293,0.000129267,30932.9829,1168.601145,86573.0519,qP32(8),A,v=0,7,8,F3f,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,1,X,8,f,1,3389.3915,29495.3533,0.000124,0.000123983,30663.95448,1168.601145,71946.68273,pQ12(8),A,v=0,8,7,F1e,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,2,X,8,f,1,3359.5116,29757.6809,0.003891,0.003891459,30926.28206,1168.601145,2298544.451,qQ2(8),A,v=0,8,8,F2e,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,3,X,8,f,1,3326.4728,30053.2268,0.0001094,0.000109385,31221.82794,1168.601145,65899.38795,rQ32(8),A,v=0,8,9,F3e,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,f,1,X,8,f,1,3360.1828,29751.7368,0.0001376,0.000137624,30920.3379,1168.601145,72703.92499,qR12(8),A,v=0,9,8,F1f,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,f,2,X,8,f,1,3326.8754,30049.5895,0.00235,0.00234966,31218.19064,1168.601145,1266250.689,rR2(8),A,v=0,9,9,F2f,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,f,3,X,8,f,1,3291.7203,30370.5042,0.00001396,1.40E-05,31539.10534,1168.601145,7686.385803,sR32(8),A,v=0,9,10,F3f,X,v=0,8,8,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,1,X,9,f,1,3423.1517,29204.4704,0.00001509,1.51E-05,30662.32825,1457.857824,9597.408647,oP12(9),A,v=0,8,7,F1f,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,2,X,9,f,1,3392.1177,29471.6498,0.001644,0.001643628,30929.50765,1457.857824,1064288.242,pP2(9),A,v=0,8,8,F2f,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,f,3,X,9,f,1,3358.9374,29762.7672,0.0001044,0.000104438,31220.62507,1457.857824,68968.97342,qP32(9),A,v=0,8,9,F3f,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,e,1,X,9,f,1,3392.9279,29464.6121,0.00009967,9.97E-05,30922.46995,1457.857824,57719.18631,pQ12(9),A,v=0,9,8,F1e,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,e,2,X,9,f,1,3359.6361,29756.5780,0.003919,0.003918733,31214.43579,1457.857824,2314482.327,qQ2(9),A,v=0,9,9,F2e,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,9,e,3,X,9,f,1,3323.1797,30083.0067,0.00008853,8.85E-05,31540.86457,1457.857824,53438.71331,rQ32(9),A,v=0,9,10,F3e,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,10,f,1,X,9,f,1,3360.2183,29751.4226,0.0001099,0.000109865,31209.28039,1457.857824,58688.04183,qR12(9),A,v=0,10,9,F1f,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,10,f,2,X,9,f,1,3323.5321,30079.8173,0.002319,0.002319199,31537.67509,1457.857824,1266382.769,rR2(9),A,v=0,10,10,F2f,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,10,f,3,X,9,f,1,3285.2718,30430.1154,0.00001162,1.16E-05,31887.97318,1457.857824,6491.963683,sR32(9),A,v=0,10,11,F3f,X,v=0,9,9,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,1,X,9,e,1,3389.2356,29496.7102,0.001631,0.001630586,30663.95448,1167.244325,1057640.095,pP1(9),A,v=0,8,7,F1e,X,v=0,9,8,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,2,X,9,e,1,3359.3584,29759.0377,0.0001214,0.000121418,30926.28206,1167.244325,80161.89118,qP21(9),A,v=0,8,8,F2e,X,v=0,9,8,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,3,X,9,e,1,3326.3226,30054.5836,8.041E-07,8.04E-07,31221.82794,1167.244325,541.4982591,rP31(9),A,v=0,8,9,F3e,X,v=0,9,8,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,8,e,1,X,9,e,2,3460.8449,28886.4044,7.187E-08,7.19E-08,30663.95448,1777.550083,44.70690613,nP13(9),A,v=0,8,7,F1e,X,v=0,9,10,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
