element,wave_A,teff_K,logg,feh,delta_nlte
Cr,6734.16,5500,4.0,0.0,0.117
Cr,6882.48,5500,4.0,0.0,0.043
Cr,5908.235,5500,4.0,0.3,0.054
Cr,5970.685,5500,4.0,0.3,0.071
Cr,5972.272,5500,4.0,0.3,0.064
Cr,6172.05,5500,4.0,0.3,0.077
Cr,6317.153,5500,4.0,0.3,0.069
Cr,6522.572,5500,4.0,0.3,0.022
Cr,6643.02,5500,4.0,0.3,0.06
Cr,6661.076,5500,4.0,0.3,0.104
Cr,6669.26,5500,4.0,0.3,0.097
Cr,6729.72,5500,4.0,0.3,0.067
Cr,6734.16,5500,4.0,0.3,0.092
Cr,6882.48,5500,4.0,0.3,0.025
Cr,5908.235,5500,4.4,-0.5,
Cr,5970.685,5500,4.4,-0.5,
Cr,5972.272,5500,4.4,-0.5,
Cr,6172.05,5500,4.4,-0.5,
Cr,6317.153,5500,4.4,-0.5,
Cr,6522.572,5500,4.4,-0.5,
Cr,6643.02,5500,4.4,-0.5,
Cr,6661.076,5500,4.4,-0.5,0.164
Cr,6669.26,5500,4.4,-0.5,0.156
Cr,6729.72,5500,4.4,-0.5,
Cr,6734.16,5500,4.4,-0.5,
Cr,6882.48,5500,4.4,-0.5,0.077
Cr,5908.235,5500,4.4,0.0,0.062
Cr,5970.685,5500,4.4,0.0,0.083
Cr,5972.272,5500,4.4,0.0,0.074
Cr,6172.05,5500,4.4,0.0,0.092
Cr,6317.153,5500,4.4,0.0,
Cr,6522.572,5500,4.4,0.0,0.024
Cr,6643.02,5500,4.4,0.0,0.075
Cr,6661.076,5500,4.4,0.0,0.114
Cr,6669.26,5500,4.4,0.0,0.11
Cr,6729.72,5500,4.4,0.0,0.084
Cr,6734.16,5500,4.4,0.0,0.103
Cr,6882.48,5500,4.4,0.0,0.043
Cr,5908.235,5500,4.4,0.3,0.046
Cr,5970.685,5500,4.4,0.3,0.062
Cr,5972.272,5500,4.4,0.3,0.055
Cr,6172.05,5500,4.4,0.3,0.068
Cr,6317.153,5500,4.4,0.3,0.059
Cr,6522.572,5500,4.4,0.3,0.018
Cr,6643.02,5500,4.4,0.3,0.052
Cr,6661.076,5500,4.4,0.3,0.09
Cr,6669.26,5500,4.4,0.3,0.084
Cr,6729.72,5500,4.4,0.3,0.057
Cr,6734.16,5500,4.4,0.3,0.079
Cr,6882.48,5500,4.4,0.3,0.026
Cr,5908.235,5500,4.5,-0.5,
Cr,5970.685,5500,4.5,-0.5,
Cr,5972.272,5500,4.5,-0.5,
Cr,6172.05,5500,4.5,-0.5,
Cr,6317.153,5500,4.5,-0.5,
Cr,6522.572,5500,4.5,-0.5,
Cr,6643.02,5500,4.5,-0.5,
Cr,6661.076,5500,4.5,-0.5,0.16
Cr,6669.26,5500,4.5,-0.5,0.153
Cr,6729.72,5500,4.5,-0.5,
Cr,6734.16,5500,4.5,-0.5,
Cr,6882.48,5500,4.5,-0.5,0.076
Cr,5908.235,5500,4.5,0.0,0.06
Cr,5970.685,5500,4.5,0.0,0.08
Cr,5972.272,5500,4.5,0.0,0.071
Cr,6172.05,5500,4.5,0.0,0.089
Cr,6317.153,5500,4.5,0.0,
Cr,6522.572,5500,4.5,0.0,0.024
Cr,6643.02,5500,4.5,0.0,0.073
Cr,6661.076,5500,4.5,0.0,0.11
Cr,6669.26,5500,4.5,0.0,0.106
Cr,6729.72,5500,4.5,0.0,0.081
Cr,6734.16,5500,4.5,0.0,0.099
Cr,6882.48,5500,4.5,0.0,0.042
Cr,5908.235,5500,4.5,0.3,0.044
Cr,5970.685,5500,4.5,0.3,0.059
Cr,5972.272,5500,4.5,0.3,0.053
Cr,6172.05,5500,4.5,0.3,0.065
Cr,6317.153,5500,4.5,0.3,0.056
Cr,6522.572,5500,4.5,0.3,0.018
Cr,6643.02,5500,4.5,0.3,0.05
Cr,6661.076,5500,4.5,0.3,0.086
Cr,6669.26,5500,4.5,0.3,0.08
Cr,6729.72,5500,4.5,0.3,0.054
Cr,6734.16,5500,4.5,0.3,0.076
Cr,6882.48,5500,4.5,0.3,0.026
Cr,5908.235,5750,3.5,-0.5,
Cr,5970.685,5750,3.5,-0.5,
Cr,5972.272,5750,3.5,-0.5,
Cr,6172.05,5750,3.5,-0.5,
Cr,6317.153,5750,3.5,-0.5,
Cr,6522.572,5750,3.5,-0.5,
Cr,6643.02,5750,3.5,-0.5,
Cr,6661.076,5750,3.5,-0.5,0.209
Cr,6669.26,5750,3.5,-0.5,
Cr,6729.72,5750,3.5,-0.5,
Cr,6734.16,5750,3.5,-0.5,
Cr,6882.48,5750,3.5,-0.5,0.102
Cr,5908.235,5750,3.5,0.0,0.086
Cr,5970.685,5750,3.5,0.0,0.104
Cr,5972.272,5750,3.5,0.0,0.093
Cr,6172.05,5750,3.5,0.0,0.115
Cr,6317.153,5750,3.5,0.0,
Cr,6522.572,5750,3.5,0.0,0.032
Cr,6643.02,5750,3.5,0.0,0.096
Cr,6661.076,5750,3.5,0.0,0.16
Cr,6669.26,5750,3.5,0.0,0.153
Cr,6729.72,5750,3.5,0.0,0.127
Cr,6734.16,5750,3.5,0.0,0.143
Cr,6882.48,5750,3.5,0.0,0.06
Cr,5908.235,5750,3.5,0.3,0.07
Cr,5970.685,5750,3.5,0.3,0.089
Cr,5972.272,5750,3.5,0.3,0.08
Cr,6172.05,5750,3.5,0.3,0.093
Cr,6317.153,5750,3.5,0.3,0.088
Cr,6522.572,5750,3.5,0.3,0.028
Cr,6643.02,5750,3.5,0.3,0.078
Cr,6661.076,5750,3.5,0.3,0.138
Cr,6669.26,5750,3.5,0.3,0.132
Cr,6729.72,5750,3.5,0.3,0.092
Cr,6734.16,5750,3.5,0.3,0.122
Cr,6882.48,5750,3.5,0.3,0.038
Cr,5908.235,5750,4.0,-0.5,
Cr,5970.685,5750,4.0,-0.5,
Cr,5972.272,5750,4.0,-0.5,
Cr,6172.05,5750,4.0,-0.5,
Cr,6317.153,5750,4.0,-0.5,
Cr,6522.572,5750,4.0,-0.5,
Cr,6643.02,5750,4.0,-0.5,
Cr,6661.076,5750,4.0,-0.5,0.191
Cr,6669.26,5750,4.0,-0.5,
Cr,6729.72,5750,4.0,-0.5,
Cr,6734.16,5750,4.0,-0.5,
Cr,6882.48,5750,4.0,-0.5,0.094
Cr,5908.235,5750,4.0,0.0,0.077
Cr,5970.685,5750,4.0,0.0,0.099
Cr,5972.272,5750,4.0,0.0,0.085
Cr,6172.05,5750,4.0,0.0,0.106
Cr,6317.153,5750,4.0,0.0,
Cr,6522.572,5750,4.0,0.0,0.029
Cr,6643.02,5750,4.0,0.0,0.088
Cr,6661.076,5750,4.0,0.0,0.146
Cr,6669.26,5750,4.0,0.0,0.139
Cr,6729.72,5750,4.0,0.0,0.108
Cr,6734.16,5750,4.0,0.0,0.129
Cr,6882.48,5750,4.0,0.0,0.059
Cr,5908.235,5750,4.0,0.3,0.061
Cr,5970.685,5750,4.0,0.3,0.081
Cr,5972.272,5750,4.0,0.3,0.071
Cr,6172.05,5750,4.0,0.3,0.084
Cr,6317.153,5750,4.0,0.3,0.076
Cr,6522.572,5750,4.0,0.3,0.024
Cr,6643.02,5750,4.0,0.3,0.068
Cr,6661.076,5750,4.0,0.3,0.122
Cr,6669.26,5750,4.0,0.3,0.114
Cr,6729.72,5750,4.0,0.3,0.079
Cr,6734.16,5750,4.0,0.3,0.105
Cr,6882.48,5750,4.0,0.3,0.04
Cr,5908.235,5750,4.4,-0.5,
Cr,5970.685,5750,4.4,-0.5,
Cr,5972.272,5750,4.4,-0.5,
Cr,6172.05,5750,4.4,-0.5,
Cr,6317.153,5750,4.4,-0.5,
Cr,6522.572,5750,4.4,-0.5,
Cr,6643.02,5750,4.4,-0.5,
Cr,6661.076,5750,4.4,-0.5,0.178
Cr,6669.26,5750,4.4,-0.5,
Cr,6729.72,5750,4.4,-0.5,
Cr,6734.16,5750,4.4,-0.5,
Cr,6882.48,5750,4.4,-0.5,0.087
Cr,5908.235,5750,4.4,0.0,0.069
Cr,5970.685,5750,4.4,0.0,0.092
Cr,5972.272,5750,4.4,0.0,0.078
Cr,6172.05,5750,4.4,0.0,0.097
Cr,6317.153,5750,4.4,0.0,
Cr,6522.572,5750,4.4,0.0,0.026
Cr,6643.02,5750,4.4,0.0,0.079
Cr,6661.076,5750,4.4,0.0,0.131
Cr,6669.26,5750,4.4,0.0,0.124
Cr,6729.72,5750,4.4,0.0,0.096
Cr,6734.16,5750,4.4,0.0,0.115
Cr,6882.48,5750,4.4,0.0,0.056
Cr,5908.235,5750,4.4,0.3,0.053
Cr,5970.685,5750,4.4,0.3,0.071
Cr,5972.272,5750,4.4,0.3,0.062
Cr,6172.05,5750,4.4,0.3,0.074
Cr,6317.153,5750,4.4,0.3,0.066
Cr,6522.572,5750,4.4,0.3,0.02
Cr,6643.02,5750,4.4,0.3,0.059
Cr,6661.076,5750,4.4,0.3,0.105
Cr,6669.26,5750,4.4,0.3,0.097
Cr,6729.72,5750,4.4,0.3,0.067
Cr,6734.16,5750,4.4,0.3,0.09
Cr,6882.48,5750,4.4,0.3,0.039
Cr,5908.235,5750,4.5,-0.5,
Cr,5970.685,5750,4.5,-0.5,
Cr,5972.272,5750,4.5,-0.5,
Cr,6172.05,5750,4.5,-0.5,
Cr,6317.153,5750,4.5,-0.5,
Cr,6522.572,5750,4.5,-0.5,
Cr,6643.02,5750,4.5,-0.5,
Cr,6661.076,5750,4.5,-0.5,0.174
Cr,6669.26,5750,4.5,-0.5,
Cr,6729.72,5750,4.5,-0.5,
Cr,6734.16,5750,4.5,-0.5,
Cr,6882.48,5750,4.5,-0.5,0.086
Cr,5908.235,5750,4.5,0.0,0.067
Cr,5970.685,5750,4.5,0.0,0.089
Cr,5972.272,5750,4.5,0.0,0.076
Cr,6172.05,5750,4.5,0.0,0.095
Cr,6317.153,5750,4.5,0.0,
Cr,6522.572,5750,4.5,0.0,0.025
Cr,6643.02,5750,4.5,0.0,0.077
Cr,6661.076,5750,4.5,0.0,0.126
Cr,6669.26,5750,4.5,0.0,0.119
Cr,6729.72,5750,4.5,0.0,0.092
Cr,6734.16,5750,4.5,0.0,0.111
Cr,6882.48,5750,4.5,0.0,0.055
Cr,5908.235,5750,4.5,0.3,0.051
Cr,5970.685,5750,4.5,0.3,0.068
Cr,5972.272,5750,4.5,0.3,0.059
Cr,6172.05,5750,4.5,0.3,0.072
Cr,6317.153,5750,4.5,0.3,0.064
Cr,6522.572,5750,4.5,0.3,0.02
Cr,6643.02,5750,4.5,0.3,0.057
Cr,6661.076,5750,4.5,0.3,0.101
Cr,6669.26,5750,4.5,0.3,0.093
Cr,6729.72,5750,4.5,0.3,0.064
Cr,6734.16,5750,4.5,0.3,0.086
Cr,6882.48,5750,4.5,0.3,0.038
Cr,5908.235,5777,3.5,-0.5,
Cr,5970.685,5777,3.5,-0.5,
Cr,5972.272,5777,3.5,-0.5,
Cr,6172.05,5777,3.5,-0.5,
Cr,6317.153,5777,3.5,-0.5,
Cr,6522.572,5777,3.5,-0.5,
Cr,6643.02,5777,3.5,-0.5,
Cr,6661.076,5777,3.5,-0.5,0.211
Cr,6669.26,5777,3.5,-0.5,
Cr,6729.72,5777,3.5,-0.5,
Cr,6734.16,5777,3.5,-0.5,
Cr,6882.48,5777,3.5,-0.5,0.104
Cr,5908.235,5777,3.5,0.0,0.086
Cr,5970.685,5777,3.5,0.0,0.105
Cr,5972.272,5777,3.5,0.0,0.093
Cr,6172.05,5777,3.5,0.0,0.115
Cr,6317.153,5777,3.5,0.0,
Cr,6522.572,5777,3.5,0.0,0.032
Cr,6643.02,5777,3.5,0.0,0.096
Cr,6661.076,5777,3.5,0.0,0.162
Cr,6669.26,5777,3.5,0.0,0.155
Cr,6729.72,5777,3.5,0.0,0.129
Cr,6734.16,5777,3.5,0.0,0.144
Cr,6882.48,5777,3.5,0.0,0.061
Cr,5908.235,5777,3.5,0.3,0.07
Cr,5970.685,5777,3.5,0.3,0.09
Cr,5972.272,5777,3.5,0.3,0.081
Cr,6172.05,5777,3.5,0.3,0.094
Cr,6317.153,5777,3.5,0.3,0.088
Cr,6522.572,5777,3.5,0.3,0.028
Cr,6643.02,5777,3.5,0.3,0.079
Cr,6661.076,5777,3.5,0.3,0.139
Cr,6669.26,5777,3.5,0.3,0.133
Cr,6729.72,5777,3.5,0.3,0.093
Cr,6734.16,5777,3.5,0.3,0.124
Cr,6882.48,5777,3.5,0.3,0.04
Cr,5908.235,5777,4.0,-0.5,
Cr,5970.685,5777,4.0,-0.5,
Cr,5972.272,5777,4.0,-0.5,
Cr,6172.05,5777,4.0,-0.5,
Cr,6317.153,5777,4.0,-0.5,
Cr,6522.572,5777,4.0,-0.5,
Cr,6643.02,5777,4.0,-0.5,
Cr,6661.076,5777,4.0,-0.5,0.192
Cr,6669.26,5777,4.0,-0.5,
Cr,6729.72,5777,4.0,-0.5,
Cr,6734.16,5777,4.0,-0.5,
Cr,6882.48,5777,4.0,-0.5,0.094
Cr,5908.235,5777,4.0,0.0,0.078
Cr,5970.685,5777,4.0,0.0,0.1
Cr,5972.272,5777,4.0,0.0,0.086
Cr,6172.05,5777,4.0,0.0,0.106
Cr,6317.153,5777,4.0,0.0,
Cr,6522.572,5777,4.0,0.0,0.029
Cr,6643.02,5777,4.0,0.0,0.087
Cr,6661.076,5777,4.0,0.0,0.147
Cr,6669.26,5777,4.0,0.0,0.14
Cr,6729.72,5777,4.0,0.0,0.109
Cr,6734.16,5777,4.0,0.0,0.13
Cr,6882.48,5777,4.0,0.0,0.06
Cr,5908.235,5777,4.0,0.3,0.062
Cr,5970.685,5777,4.0,0.3,0.082
Cr,5972.272,5777,4.0,0.3,0.071
Cr,6172.05,5777,4.0,0.3,0.084
Cr,6317.153,5777,4.0,0.3,0.077
Cr,6522.572,5777,4.0,0.3,0.024
Cr,6643.02,5777,4.0,0.3,0.069
Cr,6661.076,5777,4.0,0.3,0.123
Cr,6669.26,5777,4.0,0.3,0.115
Cr,6729.72,5777,4.0,0.3,0.08
Cr,6734.16,5777,4.0,0.3,0.106
Cr,6882.48,5777,4.0,0.3,0.041
Cr,5908.235,5777,4.4,-0.5,
Cr,5970.685,5777,4.4,-0.5,
Cr,5972.272,5777,4.4,-0.5,
Cr,6172.05,5777,4.4,-0.5,
Cr,6317.153,5777,4.4,-0.5,
Cr,6522.572,5777,4.4,-0.5,
Cr,6643.02,5777,4.4,-0.5,
Cr,6661.076,5777,4.4,-0.5,0.179
Cr,6669.26,5777,4.4,-0.5,
Cr,6729.72,5777,4.4,-0.5,
Cr,6734.16,5777,4.4,-0.5,
Cr,6882.48,5777,4.4,-0.5,0.088
Cr,5908.235,5777,4.4,0.0,0.069
Cr,5970.685,5777,4.4,0.0,0.093
Cr,5972.272,5777,4.4,0.0,0.078
Cr,6172.05,5777,4.4,0.0,0.097
Cr,6317.153,5777,4.4,0.0,
Cr,6522.572,5777,4.4,0.0,0.026
Cr,6643.02,5777,4.4,0.0,0.079
Cr,6661.076,5777,4.4,0.0,0.132
Cr,6669.26,5777,4.4,0.0,0.125
Cr,6729.72,5777,4.4,0.0,0.096
Cr,6734.16,5777,4.4,0.0,0.116
Cr,6882.48,5777,4.4,0.0,0.057
Cr,5908.235,5777,4.4,0.3,0.054
Cr,5970.685,5777,4.4,0.3,0.072
Cr,5972.272,5777,4.4,0.3,0.062
Cr,6172.05,5777,4.4,0.3,0.075
Cr,6317.153,5777,4.4,0.3,0.067
Cr,6522.572,5777,4.4,0.3,0.021
Cr,6643.02,5777,4.4,0.3,0.06
Cr,6661.076,5777,4.4,0.3,0.106
Cr,6669.26,5777,4.4,0.3,0.098
Cr,6729.72,5777,4.4,0.3,0.068
Cr,6734.16,5777,4.4,0.3,0.091
Cr,6882.48,5777,4.4,0.3,0.04
Cr,5908.235,5777,4.5,-0.5,
Cr,5970.685,5777,4.5,-0.5,
Cr,5972.272,5777,4.5,-0.5,
Cr,6172.05,5777,4.5,-0.5,
Cr,6317.153,5777,4.5,-0.5,
Cr,6522.572,5777,4.5,-0.5,
Cr,6643.02,5777,4.5,-0.5,
Cr,6661.076,5777,4.5,-0.5,0.175
Cr,6669.26,5777,4.5,-0.5,
Cr,6729.72,5777,4.5,-0.5,
Cr,6734.16,5777,4.5,-0.5,
Cr,6882.48,5777,4.5,-0.5,0.086
Cr,5908.235,5777,4.5,0.0,0.067
Cr,5970.685,5777,4.5,0.0,0.09
Cr,5972.272,5777,4.5,0.0,0.076
Cr,6172.05,5777,4.5,0.0,0.095
Cr,6317.153,5777,4.5,0.0,
Cr,6522.572,5777,4.5,0.0,0.025
Cr,6643.02,5777,4.5,0.0,0.077
Cr,6661.076,5777,4.5,0.0,0.127
Cr,6669.26,5777,4.5,0.0,0.12
Cr,6729.72,5777,4.5,0.0,0.093
Cr,6734.16,5777,4.5,0.0,0.111
Cr,6882.48,5777,4.5,0.0,0.056
Cr,5908.235,5777,4.5,0.3,0.052
Cr,5970.685,5777,4.5,0.3,0.069
Cr,5972.272,5777,4.5,0.3,0.06
Cr,6172.05,5777,4.5,0.3,0.072
Cr,6317.153,5777,4.5,0.3,0.064
Cr,6522.572,5777,4.5,0.3,0.02
Cr,6643.02,5777,4.5,0.3,0.057
Cr,6661.076,5777,4.5,0.3,0.102
Cr,6669.26,5777,4.5,0.3,0.094
Cr,6729.72,5777,4.5,0.3,0.065
Cr,6734.16,5777,4.5,0.3,0.087
Cr,6882.48,5777,4.5,0.3,0.039
Cr,5908.235,6000,3.5,-0.5,
Cr,5970.685,6000,3.5,-0.5,
Cr,5972.272,6000,3.5,-0.5,
Cr,6172.05,6000,3.5,-0.5,
Cr,6317.153,6000,3.5,-0.5,
Cr,6522.572,6000,3.5,-0.5,
Cr,6643.02,6000,3.5,-0.5,
Cr,6661.076,6000,3.5,-0.5,0.229
Cr,6669.26,6000,3.5,-0.5,
Cr,6729.72,6000,3.5,-0.5,
Cr,6734.16,6000,3.5,-0.5,
Cr,6882.48,6000,3.5,-0.5,0.117
Cr,5908.235,6000,3.5,0.0,0.091
Cr,5970.685,6000,3.5,0.0,
Cr,5972.272,6000,3.5,0.0,0.096
Cr,6172.05,6000,3.5,0.0,0.12
Cr,6317.153,6000,3.5,0.0,
Cr,6522.572,6000,3.5,0.0,0.032
Cr,6643.02,6000,3.5,0.0,0.096
Cr,6661.076,6000,3.5,0.0,0.178
Cr,6669.26,6000,3.5,0.0,0.168
Cr,6729.72,6000,3.5,0.0,0.145
Cr,6734.16,6000,3.5,0.0,
Cr,6882.48,6000,3.5,0.0,0.076
Cr,5908.235,6000,3.5,0.3,0.076
Cr,5970.685,6000,3.5,0.3,0.099
Cr,5972.272,6000,3.5,0.3,0.084
Cr,6172.05,6000,3.5,0.3,0.099
Cr,6317.153,6000,3.5,0.3,
Cr,6522.572,6000,3.5,0.3,0.03
Cr,6643.02,6000,3.5,0.3,0.083
Cr,6661.076,6000,3.5,0.3,0.155
Cr,6669.26,6000,3.5,0.3,0.147
Cr,6729.72,6000,3.5,0.3,0.106
Cr,6734.16,6000,3.5,0.3,0.135
Cr,6882.48,6000,3.5,0.3,0.055
Cr,5908.235,6000,4.0,-0.5,
Cr,5970.685,6000,4.0,-0.5,
Cr,5972.272,6000,4.0,-0.5,
Cr,6172.05,6000,4.0,-0.5,
Cr,6317.153,6000,4.0,-0.5,
Cr,6522.572,6000,4.0,-0.5,
Cr,6643.02,6000,4.0,-0.5,
Cr,6661.076,6000,4.0,-0.5,0.203
Cr,6669.26,6000,4.0,-0.5,
Cr,6729.72,6000,4.0,-0.5,
Cr,6734.16,6000,4.0,-0.5,
Cr,6882.48,6000,4.0,-0.5,0.101
Cr,5908.235,6000,4.0,0.0,0.08
Cr,5970.685,6000,4.0,0.0,
Cr,5972.272,6000,4.0,0.0,0.086
Cr,6172.05,6000,4.0,0.0,0.108
Cr,6317.153,6000,4.0,0.0,
Cr,6522.572,6000,4.0,0.0,0.028
Cr,6643.02,6000,4.0,0.0,0.086
Cr,6661.076,6000,4.0,0.0,0.158
Cr,6669.26,6000,4.0,0.0,0.149
Cr,6729.72,6000,4.0,0.0,0.119
Cr,6734.16,6000,4.0,0.0,
Cr,6882.48,6000,4.0,0.0,0.07
Cr,5908.235,6000,4.0,0.3,0.066
Cr,5970.685,6000,4.0,0.3,0.089
Cr,5972.272,6000,4.0,0.3,0.073
Cr,6172.05,6000,4.0,0.3,0.088
Cr,6317.153,6000,4.0,0.3,
Cr,6522.572,6000,4.0,0.3,0.025
Cr,6643.02,6000,4.0,0.3,0.072
Cr,6661.076,6000,4.0,0.3,0.135
Cr,6669.26,6000,4.0,0.3,0.126
Cr,6729.72,6000,4.0,0.3,0.088
Cr,6734.16,6000,4.0,0.3,0.115
Cr,6882.48,6000,4.0,0.3,0.052
Cr,5908.235,6000,4.4,-0.5,
Cr,5970.685,6000,4.4,-0.5,
Cr,5972.272,6000,4.4,-0.5,
Cr,6172.05,6000,4.4,-0.5,
Cr,6317.153,6000,4.4,-0.5,
Cr,6522.572,6000,4.4,-0.5,
Cr,6643.02,6000,4.4,-0.5,
Cr,6661.076,6000,4.4,-0.5,0.187
Cr,6669.26,6000,4.4,-0.5,
Cr,6729.72,6000,4.4,-0.5,
Cr,6734.16,6000,4.4,-0.5,
Cr,6882.48,6000,4.4,-0.5,0.092
Cr,5908.235,6000,4.4,0.0,0.072
Cr,5970.685,6000,4.4,0.0,
Cr,5972.272,6000,4.4,0.0,0.079
Cr,6172.05,6000,4.4,0.0,0.098
Cr,6317.153,6000,4.4,0.0,
Cr,6522.572,6000,4.4,0.0,0.025
Cr,6643.02,6000,4.4,0.0,0.077
Cr,6661.076,6000,4.4,0.0,0.14
Cr,6669.26,6000,4.4,0.0,0.132
Cr,6729.72,6000,4.4,0.0,0.099
Cr,6734.16,6000,4.4,0.0,
Cr,6882.48,6000,4.4,0.0,0.064
Cr,5908.235,6000,4.4,0.3,0.057
Cr,5970.685,6000,4.4,0.3,0.078
Cr,5972.272,6000,4.4,0.3,0.064
Cr,6172.05,6000,4.4,0.3,0.078
Cr,6317.153,6000,4.4,0.3,
Cr,6522.572,6000,4.4,0.3,0.021
Cr,6643.02,6000,4.4,0.3,0.062
Cr,6661.076,6000,4.4,0.3,0.116
Cr,6669.26,6000,4.4,0.3,0.106
Cr,6729.72,6000,4.4,0.3,0.075
Cr,6734.16,6000,4.4,0.3,0.097
Cr,6882.48,6000,4.4,0.3,0.047
Cr,5908.235,6000,4.5,-0.5,
Cr,5970.685,6000,4.5,-0.5,
Cr,5972.272,6000,4.5,-0.5,
Cr,6172.05,6000,4.5,-0.5,
Cr,6317.153,6000,4.5,-0.5,
Cr,6522.572,6000,4.5,-0.5,
Cr,6643.02,6000,4.5,-0.5,
Cr,6661.076,6000,4.5,-0.5,0.183
Cr,6669.26,6000,4.5,-0.5,
Cr,6729.72,6000,4.5,-0.5,
Cr,6734.16,6000,4.5,-0.5,
Cr,6882.48,6000,4.5,-0.5,0.089
Cr,5908.235,6000,4.5,0.0,0.069
Cr,5970.685,6000,4.5,0.0,
Cr,5972.272,6000,4.5,0.0,0.077
Cr,6172.05,6000,4.5,0.0,0.095
Cr,6317.153,6000,4.5,0.0,
Cr,6522.572,6000,4.5,0.0,0.024
Cr,6643.02,6000,4.5,0.0,0.075
Cr,6661.076,6000,4.5,0.0,0.135
Cr,6669.26,6000,4.5,0.0,0.128
Cr,6729.72,6000,4.5,0.0,0.096
Cr,6734.16,6000,4.5,0.0,
Cr,6882.48,6000,4.5,0.0,0.062
Cr,5908.235,6000,4.5,0.3,0.055
Cr,5970.685,6000,4.5,0.3,0.075
Cr,5972.272,6000,4.5,0.3,0.062
Cr,6172.05,6000,4.5,0.3,0.075
Cr,6317.153,6000,4.5,0.3,
Cr,6522.572,6000,4.5,0.3,0.02
Cr,6643.02,6000,4.5,0.3,0.06
Cr,6661.076,6000,4.5,0.3,0.111
Cr,6669.26,6000,4.5,0.3,0.101
Cr,6729.72,6000,4.5,0.3,0.071
Cr,6734.16,6000,4.5,0.3,0.093
Cr,6882.48,6000,4.5,0.3,0.046
Cr,5908.235,6500,3.5,-0.5,
Cr,5970.685,6500,3.5,-0.5,
Cr,5972.272,6500,3.5,-0.5,
Cr,6172.05,6500,3.5,-0.5,
Cr,6317.153,6500,3.5,-0.5,
Cr,6522.572,6500,3.5,-0.5,
Cr,6643.02,6500,3.5,-0.5,
Cr,6661.076,6500,3.5,-0.5,0.309
Cr,6669.26,6500,3.5,-0.5,
Cr,6729.72,6500,3.5,-0.5,
Cr,6734.16,6500,3.5,-0.5,
Cr,6882.48,6500,3.5,-0.5,0.16
Cr,5908.235,6500,3.5,0.0,
Cr,5970.685,6500,3.5,0.0,
Cr,5972.272,6500,3.5,0.0,
Cr,6172.05,6500,3.5,0.0,
Cr,6317.153,6500,3.5,0.0,
Cr,6522.572,6500,3.5,0.0,
Cr,6643.02,6500,3.5,0.0,
Cr,6661.076,6500,3.5,0.0,0.317
Cr,6669.26,6500,3.5,0.0,
Cr,6729.72,6500,3.5,0.0,
Cr,6734.16,6500,3.5,0.0,
Cr,6882.48,6500,3.5,0.0,0.152
Cr,5908.235,6500,3.5,0.3,0.124
Cr,5970.685,6500,3.5,0.3,
Cr,5972.272,6500,3.5,0.3,0.127
Cr,6172.05,6500,3.5,0.3,0.159
Cr,6317.153,6500,3.5,0.3,
Cr,6522.572,6500,3.5,0.3,0.04
Cr,6643.02,6500,3.5,0.3,0.134
Cr,6661.076,6500,3.5,0.3,0.304
Cr,6669.26,6500,3.5,0.3,0.281
Cr,6729.72,6500,3.5,0.3,0.205
Cr,6734.16,6500,3.5,0.3,
Cr,6882.48,6500,3.5,0.3,0.142
Cr,5908.235,6500,4.0,-0.5,
Cr,5970.685,6500,4.0,-0.5,
Cr,5972.272,6500,4.0,-0.5,
Cr,6172.05,6500,4.0,-0.5,
Cr,6317.153,6500,4.0,-0.5,
Cr,6522.572,6500,4.0,-0.5,
Cr,6643.02,6500,4.0,-0.5,
Cr,6661.076,6500,4.0,-0.5,0.262
Cr,6669.26,6500,4.0,-0.5,
Cr,6729.72,6500,4.0,-0.5,
Cr,6734.16,6500,4.0,-0.5,
Cr,6882.48,6500,4.0,-0.5,0.128
Cr,5908.235,6500,4.0,0.0,
Cr,5970.685,6500,4.0,0.0,
Cr,5972.272,6500,4.0,0.0,
Cr,6172.05,6500,4.0,0.0,
Cr,6317.153,6500,4.0,0.0,
Cr,6522.572,6500,4.0,0.0,
Cr,6643.02,6500,4.0,0.0,
Cr,6661.076,6500,4.0,0.0,0.198
Cr,6669.26,6500,4.0,0.0,0.187
Cr,6729.72,6500,4.0,0.0,0.149
Cr,6734.16,6500,4.0,0.0,
Cr,6882.48,6500,4.0,0.0,0.092
Cr,5908.235,6500,4.0,0.3,0.077
Cr,5970.685,6500,4.0,0.3,
Cr,5972.272,6500,4.0,0.3,0.083
Cr,6172.05,6500,4.0,0.3,0.102
Cr,6317.153,6500,4.0,0.3,
Cr,6522.572,6500,4.0,0.3,0.028
Cr,6643.02,6500,4.0,0.3,0.081
Cr,6661.076,6500,4.0,0.3,0.17
Cr,6669.26,6500,4.0,0.3,0.16
Cr,6729.72,6500,4.0,0.3,0.114
Cr,6734.16,6500,4.0,0.3,0.142
Cr,6882.48,6500,4.0,0.3,0.076
Cr,5908.235,6500,4.4,-0.5,
Cr,5970.685,6500,4.4,-0.5,
Cr,5972.272,6500,4.4,-0.5,
Cr,6172.05,6500,4.4,-0.5,
Cr,6317.153,6500,4.4,-0.5,
Cr,6522.572,6500,4.4,-0.5,
Cr,6643.02,6500,4.4,-0.5,
Cr,6661.076,6500,4.4,-0.5,0.228
Cr,6669.26,6500,4.4,-0.5,
Cr,6729.72,6500,4.4,-0.5,
