element,ion,wave_A,teff_K,logg,feh,delta_nlte
Fe,I,3892.9,6200,4.3,-0.2,0.019
Fe,I,3893.39,6200,4.3,-0.2,0.015
Fe,I,3900.52,6200,4.3,-0.2,0.016
Fe,I,3791.73,6200,4.3,0.0,0.016
Fe,I,3811.8,6200,4.3,0.0,0.015
Fe,I,3830.85,6200,4.3,0.0,0.017
Fe,I,3843.72,6200,4.3,0.0,0.012
Fe,I,3873.76,6200,4.3,0.0,0.009
Fe,I,3876.67,6200,4.3,0.0,0.01
Fe,I,3885.93,6200,4.3,0.0,0.012
Fe,I,3892.9,6200,4.3,0.0,0.016
Fe,I,3893.39,6200,4.3,0.0,0.013
Fe,I,3900.52,6200,4.3,0.0,0.013
Fe,I,3791.73,6200,4.3,0.2,0.014
Fe,I,3811.8,6200,4.3,0.2,0.012
Fe,I,3830.85,6200,4.3,0.2,0.015
Fe,I,3843.72,6200,4.3,0.2,0.011
Fe,I,3873.76,6200,4.3,0.2,0.008
Fe,I,3876.67,6200,4.3,0.2,0.009
Fe,I,3885.93,6200,4.3,0.2,0.01
Fe,I,3892.9,6200,4.3,0.2,0.014
Fe,I,3893.39,6200,4.3,0.2,0.011
Fe,I,3900.52,6200,4.3,0.2,0.01
Fe,I,3791.73,6200,4.3,0.35,0.012
Fe,I,3811.8,6200,4.3,0.35,0.011
Fe,I,3830.85,6200,4.3,0.35,0.014
Fe,I,3843.72,6200,4.3,0.35,0.01
Fe,I,3873.76,6200,4.3,0.35,0.007
Fe,I,3876.67,6200,4.3,0.35,0.009
Fe,I,3885.93,6200,4.3,0.35,0.009
Fe,I,3892.9,6200,4.3,0.35,0.013
Fe,I,3893.39,6200,4.3,0.35,0.01
Fe,I,3900.52,6200,4.3,0.35,0.009
Fe,I,3791.73,6200,4.5,-0.2,0.016
Fe,I,3811.8,6200,4.5,-0.2,0.015
Fe,I,3830.85,6200,4.5,-0.2,0.016
Fe,I,3843.72,6200,4.5,-0.2,0.013
Fe,I,3873.76,6200,4.5,-0.2,0.009
Fe,I,3876.67,6200,4.5,-0.2,0.009
Fe,I,3885.93,6200,4.5,-0.2,0.012
Fe,I,3892.9,6200,4.5,-0.2,0.016
Fe,I,3893.39,6200,4.5,-0.2,0.013
Fe,I,3900.52,6200,4.5,-0.2,0.014
Fe,I,3791.73,6200,4.5,0.0,0.014
Fe,I,3811.8,6200,4.5,0.0,0.013
Fe,I,3830.85,6200,4.5,0.0,0.014
Fe,I,3843.72,6200,4.5,0.0,0.011
Fe,I,3873.76,6200,4.5,0.0,0.008
Fe,I,3876.67,6200,4.5,0.0,0.008
Fe,I,3885.93,6200,4.5,0.0,0.01
Fe,I,3892.9,6200,4.5,0.0,0.014
Fe,I,3893.39,6200,4.5,0.0,0.011
Fe,I,3900.52,6200,4.5,0.0,0.01
Fe,I,3791.73,6200,4.5,0.2,0.012
Fe,I,3811.8,6200,4.5,0.2,0.011
Fe,I,3830.85,6200,4.5,0.2,0.013
Fe,I,3843.72,6200,4.5,0.2,0.009
Fe,I,3873.76,6200,4.5,0.2,0.007
Fe,I,3876.67,6200,4.5,0.2,0.008
Fe,I,3885.93,6200,4.5,0.2,0.009
Fe,I,3892.9,6200,4.5,0.2,0.012
Fe,I,3893.39,6200,4.5,0.2,0.01
Fe,I,3900.52,6200,4.5,0.2,0.008
Fe,I,3791.73,6200,4.5,0.35,0.011
Fe,I,3811.8,6200,4.5,0.35,0.01
Fe,I,3830.85,6200,4.5,0.35,0.013
Fe,I,3843.72,6200,4.5,0.35,0.008
Fe,I,3873.76,6200,4.5,0.35,0.006
Fe,I,3876.67,6200,4.5,0.35,0.008
Fe,I,3885.93,6200,4.5,0.35,0.008
Fe,I,3892.9,6200,4.5,0.35,0.011
Fe,I,3893.39,6200,4.5,0.35,0.009
Fe,I,3900.52,6200,4.5,0.35,0.008
Fe,I,3791.73,6200,4.6,-0.2,0.015
Fe,I,3811.8,6200,4.6,-0.2,0.014
Fe,I,3830.85,6200,4.6,-0.2,0.014
Fe,I,3843.72,6200,4.6,-0.2,0.012
Fe,I,3873.76,6200,4.6,-0.2,0.008
Fe,I,3876.67,6200,4.6,-0.2,0.008
Fe,I,3885.93,6200,4.6,-0.2,0.011
Fe,I,3892.9,6200,4.6,-0.2,0.015
Fe,I,3893.39,6200,4.6,-0.2,0.012
Fe,I,3900.52,6200,4.6,-0.2,0.012
Fe,I,3791.73,6200,4.6,0.0,0.013
Fe,I,3811.8,6200,4.6,0.0,0.012
Fe,I,3830.85,6200,4.6,0.0,0.013
Fe,I,3843.72,6200,4.6,0.0,0.01
Fe,I,3873.76,6200,4.6,0.0,0.007
Fe,I,3876.67,6200,4.6,0.0,0.008
Fe,I,3885.93,6200,4.6,0.0,0.009
Fe,I,3892.9,6200,4.6,0.0,0.013
Fe,I,3893.39,6200,4.6,0.0,0.01
Fe,I,3900.52,6200,4.6,0.0,0.009
Fe,I,3791.73,6200,4.6,0.2,0.011
Fe,I,3811.8,6200,4.6,0.2,0.01
Fe,I,3830.85,6200,4.6,0.2,0.012
Fe,I,3843.72,6200,4.6,0.2,0.009
Fe,I,3873.76,6200,4.6,0.2,0.007
Fe,I,3876.67,6200,4.6,0.2,0.007
Fe,I,3885.93,6200,4.6,0.2,0.008
Fe,I,3892.9,6200,4.6,0.2,0.011
Fe,I,3893.39,6200,4.6,0.2,0.009
Fe,I,3900.52,6200,4.6,0.2,0.008
Fe,I,3791.73,6200,4.6,0.35,0.01
Fe,I,3811.8,6200,4.6,0.35,0.009
Fe,I,3830.85,6200,4.6,0.35,0.012
Fe,I,3843.72,6200,4.6,0.35,0.008
Fe,I,3873.76,6200,4.6,0.35,0.006
Fe,I,3876.67,6200,4.6,0.35,0.007
Fe,I,3885.93,6200,4.6,0.35,0.007
Fe,I,3892.9,6200,4.6,0.35,0.011
Fe,I,3893.39,6200,4.6,0.35,0.008
Fe,I,3900.52,6200,4.6,0.35,0.007
Fe,I,3791.73,6600,4.0,-0.2,0.033
Fe,I,3811.8,6600,4.0,-0.2,0.032
Fe,I,3830.85,6600,4.0,-0.2,0.033
Fe,I,3843.72,6600,4.0,-0.2,0.028
Fe,I,3873.76,6600,4.0,-0.2,0.015
Fe,I,3876.67,6600,4.0,-0.2,0.016
Fe,I,3885.93,6600,4.0,-0.2,0.027
Fe,I,3892.9,6600,4.0,-0.2,0.034
Fe,I,3893.39,6600,4.0,-0.2,0.028
Fe,I,3900.52,6600,4.0,-0.2,0.027
Fe,I,3791.73,6600,4.0,0.0,0.026
Fe,I,3811.8,6600,4.0,0.0,0.024
Fe,I,3830.85,6600,4.0,0.0,0.027
Fe,I,3843.72,6600,4.0,0.0,0.021
Fe,I,3873.76,6600,4.0,0.0,0.012
Fe,I,3876.67,6600,4.0,0.0,0.015
Fe,I,3885.93,6600,4.0,0.0,0.021
Fe,I,3892.9,6600,4.0,0.0,0.026
Fe,I,3893.39,6600,4.0,0.0,0.022
Fe,I,3900.52,6600,4.0,0.0,0.023
Fe,I,3791.73,6600,4.0,0.2,0.02
Fe,I,3811.8,6600,4.0,0.2,0.019
Fe,I,3830.85,6600,4.0,0.2,0.022
Fe,I,3843.72,6600,4.0,0.2,0.017
Fe,I,3873.76,6600,4.0,0.2,0.009
Fe,I,3876.67,6600,4.0,0.2,0.013
Fe,I,3885.93,6600,4.0,0.2,0.017
Fe,I,3892.9,6600,4.0,0.2,0.021
Fe,I,3893.39,6600,4.0,0.2,0.017
Fe,I,3900.52,6600,4.0,0.2,0.019
Fe,I,3791.73,6600,4.0,0.35,0.017
Fe,I,3811.8,6600,4.0,0.35,0.016
Fe,I,3830.85,6600,4.0,0.35,0.02
Fe,I,3843.72,6600,4.0,0.35,0.014
Fe,I,3873.76,6600,4.0,0.35,0.008
Fe,I,3876.67,6600,4.0,0.35,0.012
Fe,I,3885.93,6600,4.0,0.35,0.015
Fe,I,3892.9,6600,4.0,0.35,0.017
Fe,I,3893.39,6600,4.0,0.35,0.015
Fe,I,3900.52,6600,4.0,0.35,0.015
Fe,I,3791.73,6600,4.3,-0.2,0.027
Fe,I,3811.8,6600,4.3,-0.2,0.026
Fe,I,3830.85,6600,4.3,-0.2,0.027
Fe,I,3843.72,6600,4.3,-0.2,0.022
Fe,I,3873.76,6600,4.3,-0.2,0.013
Fe,I,3876.67,6600,4.3,-0.2,0.013
Fe,I,3885.93,6600,4.3,-0.2,0.022
Fe,I,3892.9,6600,4.3,-0.2,0.028
Fe,I,3893.39,6600,4.3,-0.2,0.023
Fe,I,3900.52,6600,4.3,-0.2,0.023
Fe,I,3791.73,6600,4.3,0.0,0.021
Fe,I,3811.8,6600,4.3,0.0,0.02
Fe,I,3830.85,6600,4.3,0.0,0.022
Fe,I,3843.72,6600,4.3,0.0,0.017
Fe,I,3873.76,6600,4.3,0.0,0.01
Fe,I,3876.67,6600,4.3,0.0,0.012
Fe,I,3885.93,6600,4.3,0.0,0.017
Fe,I,3892.9,6600,4.3,0.0,0.022
Fe,I,3893.39,6600,4.3,0.0,0.018
Fe,I,3900.52,6600,4.3,0.0,0.018
Fe,I,3791.73,6600,4.3,0.2,0.018
Fe,I,3811.8,6600,4.3,0.2,0.017
Fe,I,3830.85,6600,4.3,0.2,0.019
Fe,I,3843.72,6600,4.3,0.2,0.014
Fe,I,3873.76,6600,4.3,0.2,0.008
Fe,I,3876.67,6600,4.3,0.2,0.011
Fe,I,3885.93,6600,4.3,0.2,0.014
Fe,I,3892.9,6600,4.3,0.2,0.018
Fe,I,3893.39,6600,4.3,0.2,0.015
Fe,I,3900.52,6600,4.3,0.2,0.015
Fe,I,3791.73,6600,4.3,0.35,0.015
Fe,I,3811.8,6600,4.3,0.35,0.014
Fe,I,3830.85,6600,4.3,0.35,0.017
Fe,I,3843.72,6600,4.3,0.35,0.012
Fe,I,3873.76,6600,4.3,0.35,0.007
Fe,I,3876.67,6600,4.3,0.35,0.01
Fe,I,3885.93,6600,4.3,0.35,0.012
Fe,I,3892.9,6600,4.3,0.35,0.016
Fe,I,3893.39,6600,4.3,0.35,0.013
Fe,I,3900.52,6600,4.3,0.35,0.012
Fe,I,3791.73,6600,4.5,-0.2,0.023
Fe,I,3811.8,6600,4.5,-0.2,0.022
Fe,I,3830.85,6600,4.5,-0.2,0.022
Fe,I,3843.72,6600,4.5,-0.2,0.019
Fe,I,3873.76,6600,4.5,-0.2,0.011
Fe,I,3876.67,6600,4.5,-0.2,0.011
Fe,I,3885.93,6600,4.5,-0.2,0.019
Fe,I,3892.9,6600,4.5,-0.2,0.023
Fe,I,3893.39,6600,4.5,-0.2,0.019
Fe,I,3900.52,6600,4.5,-0.2,0.019
Fe,I,3791.73,6600,4.5,0.0,0.019
Fe,I,3811.8,6600,4.5,0.0,0.018
Fe,I,3830.85,6600,4.5,0.0,0.019
Fe,I,3843.72,6600,4.5,0.0,0.015
Fe,I,3873.76,6600,4.5,0.0,0.009
Fe,I,3876.67,6600,4.5,0.0,0.01
Fe,I,3885.93,6600,4.5,0.0,0.014
Fe,I,3892.9,6600,4.5,0.0,0.019
Fe,I,3893.39,6600,4.5,0.0,0.016
Fe,I,3900.52,6600,4.5,0.0,0.015
Fe,I,3791.73,6600,4.5,0.2,0.015
Fe,I,3811.8,6600,4.5,0.2,0.014
Fe,I,3830.85,6600,4.5,0.2,0.016
Fe,I,3843.72,6600,4.5,0.2,0.012
Fe,I,3873.76,6600,4.5,0.2,0.008
Fe,I,3876.67,6600,4.5,0.2,0.009
Fe,I,3885.93,6600,4.5,0.2,0.012
Fe,I,3892.9,6600,4.5,0.2,0.016
Fe,I,3893.39,6600,4.5,0.2,0.013
Fe,I,3900.52,6600,4.5,0.2,0.013
Fe,I,3791.73,6600,4.5,0.35,0.013
Fe,I,3811.8,6600,4.5,0.35,0.012
Fe,I,3830.85,6600,4.5,0.35,0.015
Fe,I,3843.72,6600,4.5,0.35,0.01
Fe,I,3873.76,6600,4.5,0.35,0.007
Fe,I,3876.67,6600,4.5,0.35,0.009
Fe,I,3885.93,6600,4.5,0.35,0.01
Fe,I,3892.9,6600,4.5,0.35,0.014
Fe,I,3893.39,6600,4.5,0.35,0.011
Fe,I,3900.52,6600,4.5,0.35,0.011
Fe,I,3791.73,6600,4.6,-0.2,0.021
Fe,I,3811.8,6600,4.6,-0.2,0.02
Fe,I,3830.85,6600,4.6,-0.2,0.02
Fe,I,3843.72,6600,4.6,-0.2,0.017
Fe,I,3873.76,6600,4.6,-0.2,0.01
Fe,I,3876.67,6600,4.6,-0.2,0.01
Fe,I,3885.93,6600,4.6,-0.2,0.017
Fe,I,3892.9,6600,4.6,-0.2,0.021
Fe,I,3893.39,6600,4.6,-0.2,0.017
Fe,I,3900.52,6600,4.6,-0.2,0.018
Fe,I,3791.73,6600,4.6,0.0,0.017
Fe,I,3811.8,6600,4.6,0.0,0.016
Fe,I,3830.85,6600,4.6,0.0,0.017
Fe,I,3843.72,6600,4.6,0.0,0.014
Fe,I,3873.76,6600,4.6,0.0,0.009
Fe,I,3876.67,6600,4.6,0.0,0.009
Fe,I,3885.93,6600,4.6,0.0,0.013
Fe,I,3892.9,6600,4.6,0.0,0.018
Fe,I,3893.39,6600,4.6,0.0,0.015
Fe,I,3900.52,6600,4.6,0.0,0.014
Fe,I,3791.73,6600,4.6,0.2,0.015
Fe,I,3811.8,6600,4.6,0.2,0.014
Fe,I,3830.85,6600,4.6,0.2,0.015
Fe,I,3843.72,6600,4.6,0.2,0.011
Fe,I,3873.76,6600,4.6,0.2,0.007
Fe,I,3876.67,6600,4.6,0.2,0.009
Fe,I,3885.93,6600,4.6,0.2,0.011
Fe,I,3892.9,6600,4.6,0.2,0.015
Fe,I,3893.39,6600,4.6,0.2,0.012
Fe,I,3900.52,6600,4.6,0.2,0.011
Fe,I,3791.73,6600,4.6,0.35,0.013
Fe,I,3811.8,6600,4.6,0.35,0.012
Fe,I,3830.85,6600,4.6,0.35,0.014
Fe,I,3843.72,6600,4.6,0.35,0.01
Fe,I,3873.76,6600,4.6,0.35,0.006
Fe,I,3876.67,6600,4.6,0.35,0.008
Fe,I,3885.93,6600,4.6,0.35,0.009
Fe,I,3892.9,6600,4.6,0.35,0.013
Fe,I,3893.39,6600,4.6,0.35,0.011
Fe,I,3900.52,6600,4.6,0.35,0.009
Fe,I,3907.46,5000,4.0,-0.2,0.003
Fe,I,3947.0,5000,4.0,-0.2,0.003
Fe,I,3951.63,5000,4.0,-0.2,0.003
Fe,I,3976.56,5000,4.0,-0.2,0.003
Fe,I,3976.86,5000,4.0,-0.2,0.003
Fe,I,3981.77,5000,4.0,-0.2,0.004
Fe,I,3985.32,5000,4.0,-0.2,0.004
Fe,I,4210.353,5000,4.0,-0.2,0.003
Fe,I,4220.35,5000,4.0,-0.2,0.004
Fe,I,4222.22,5000,4.0,-0.2,0.003
Fe,I,3907.46,5000,4.0,0.0,0.002
Fe,I,3947.0,5000,4.0,0.0,0.003
Fe,I,3951.63,5000,4.0,0.0,0.003
Fe,I,3976.56,5000,4.0,0.0,0.002
Fe,I,3976.86,5000,4.0,0.0,0.003
Fe,I,3981.77,5000,4.0,0.0,0.003
Fe,I,3985.32,5000,4.0,0.0,0.003
Fe,I,4210.353,5000,4.0,0.0,0.002
Fe,I,4220.35,5000,4.0,0.0,0.003
Fe,I,4222.22,5000,4.0,0.0,0.002
Fe,I,3907.46,5000,4.0,0.2,0.002
Fe,I,3947.0,5000,4.0,0.2,0.001
Fe,I,3951.63,5000,4.0,0.2,0.002
Fe,I,3976.56,5000,4.0,0.2,0.001
Fe,I,3976.86,5000,4.0,0.2,0.002
Fe,I,3981.77,5000,4.0,0.2,0.002
Fe,I,3985.32,5000,4.0,0.2,0.002
Fe,I,4210.353,5000,4.0,0.2,0.002
Fe,I,4220.35,5000,4.0,0.2,0.002
Fe,I,4222.22,5000,4.0,0.2,0.002
Fe,I,3907.46,5000,4.0,0.35,0.002
Fe,I,3947.0,5000,4.0,0.35,0.002
Fe,I,3951.63,5000,4.0,0.35,0.002
Fe,I,3976.56,5000,4.0,0.35,0.001
Fe,I,3976.86,5000,4.0,0.35,0.001
Fe,I,3981.77,5000,4.0,0.35,0.002
Fe,I,3985.32,5000,4.0,0.35,0.002
Fe,I,4210.353,5000,4.0,0.35,0.001
Fe,I,4220.35,5000,4.0,0.35,0.002
Fe,I,4222.22,5000,4.0,0.35,0.002
Fe,I,3907.46,5000,4.3,-0.2,0.002
Fe,I,3947.0,5000,4.3,-0.2,0.002
Fe,I,3951.63,5000,4.3,-0.2,0.002
Fe,I,3976.56,5000,4.3,-0.2,0.002
Fe,I,3976.86,5000,4.3,-0.2,0.002
Fe,I,3981.77,5000,4.3,-0.2,0.002
Fe,I,3985.32,5000,4.3,-0.2,0.002
Fe,I,4210.353,5000,4.3,-0.2,0.002
Fe,I,4220.35,5000,4.3,-0.2,0.002
Fe,I,4222.22,5000,4.3,-0.2,0.002
Fe,I,3907.46,5000,4.3,0.0,0.001
Fe,I,3947.0,5000,4.3,0.0,0.002
Fe,I,3951.63,5000,4.3,0.0,0.002
Fe,I,3976.56,5000,4.3,0.0,0.001
Fe,I,3976.86,5000,4.3,0.0,0.001
Fe,I,3981.77,5000,4.3,0.0,0.002
Fe,I,3985.32,5000,4.3,0.0,0.002
Fe,I,4210.353,5000,4.3,0.0,0.001
Fe,I,4220.35,5000,4.3,0.0,0.002
Fe,I,4222.22,5000,4.3,0.0,0.001
Fe,I,3907.46,5000,4.3,0.2,0.001
Fe,I,3947.0,5000,4.3,0.2,0.001
Fe,I,3951.63,5000,4.3,0.2,0.001
Fe,I,3976.56,5000,4.3,0.2,0.001
Fe,I,3976.86,5000,4.3,0.2,0.001
Fe,I,3981.77,5000,4.3,0.2,0.001
Fe,I,3985.32,5000,4.3,0.2,0.001
Fe,I,4210.353,5000,4.3,0.2,0.001
Fe,I,4220.35,5000,4.3,0.2,0.001
Fe,I,4222.22,5000,4.3,0.2,0.001
Fe,I,3907.46,5000,4.3,0.35,0.001
Fe,I,3947.0,5000,4.3,0.35,0.001
Fe,I,3951.63,5000,4.3,0.35,0.001
Fe,I,3976.56,5000,4.3,0.35,0.0
Fe,I,3976.86,5000,4.3,0.35,0.001
Fe,I,3981.77,5000,4.3,0.35,0.001
Fe,I,3985.32,5000,4.3,0.35,0.001
Fe,I,4210.353,5000,4.3,0.35,0.001
Fe,I,4220.35,5000,4.3,0.35,0.001
Fe,I,4222.22,5000,4.3,0.35,0.001
Fe,I,3907.46,5000,4.5,-0.2,0.001
Fe,I,3947.0,5000,4.5,-0.2,0.001
Fe,I,3951.63,5000,4.5,-0.2,0.001
Fe,I,3976.56,5000,4.5,-0.2,0.001
Fe,I,3976.86,5000,4.5,-0.2,0.001
Fe,I,3981.77,5000,4.5,-0.2,0.002
Fe,I,3985.32,5000,4.5,-0.2,0.002
Fe,I,4210.353,5000,4.5,-0.2,0.001
Fe,I,4220.35,5000,4.5,-0.2,0.002
Fe,I,4222.22,5000,4.5,-0.2,0.001
Fe,I,3907.46,5000,4.5,0.0,0.001
Fe,I,3947.0,5000,4.5,0.0,0.001
Fe,I,3951.63,5000,4.5,0.0,0.001
Fe,I,3976.56,5000,4.5,0.0,0.001
Fe,I,3976.86,5000,4.5,0.0,0.001
Fe,I,3981.77,5000,4.5,0.0,0.001
Fe,I,3985.32,5000,4.5,0.0,0.001
Fe,I,4210.353,5000,4.5,0.0,0.001
Fe,I,4220.35,5000,4.5,0.0,0.001
Fe,I,4222.22,5000,4.5,0.0,0.001
Fe,I,3907.46,5000,4.5,0.2,0.0
Fe,I,3947.0,5000,4.5,0.2,0.001
Fe,I,3951.63,5000,4.5,0.2,0.001
Fe,I,3976.56,5000,4.5,0.2,0.0
Fe,I,3976.86,5000,4.5,0.2,0.001
Fe,I,3981.77,5000,4.5,0.2,0.001
Fe,I,3985.32,5000,4.5,0.2,0.001
Fe,I,4210.353,5000,4.5,0.2,0.001
Fe,I,4220.35,5000,4.5,0.2,0.001
Fe,I,4222.22,5000,4.5,0.2,0.001
Fe,I,3907.46,5000,4.5,0.35,0.0
Fe,I,3947.0,5000,4.5,0.35,0.0
Fe,I,3951.63,5000,4.5,0.35,0.001
Fe,I,3976.56,5000,4.5,0.35,0.0
Fe,I,3976.86,5000,4.5,0.35,0.001
Fe,I,3981.77,5000,4.5,0.35,0.001
Fe,I,3985.32,5000,4.5,0.35,0.001
Fe,I,4210.353,5000,4.5,0.35,0.001
Fe,I,4220.35,5000,4.5,0.35,0.001
Fe,I,4222.22,5000,4.5,0.35,0.001
Fe,I,3907.46,5000,4.6,-0.2,0.001
Fe,I,3947.0,5000,4.6,-0.2,0.001
Fe,I,3951.63,5000,4.6,-0.2,0.001
Fe,I,3976.56,5000,4.6,-0.2,0.001
Fe,I,3976.86,5000,4.6,-0.2,0.001
Fe,I,3981.77,5000,4.6,-0.2,0.001
Fe,I,3985.32,5000,4.6,-0.2,0.001
Fe,I,4210.353,5000,4.6,-0.2,0.001
Fe,I,4220.35,5000,4.6,-0.2,0.001
Fe,I,4222.22,5000,4.6,-0.2,0.001
Fe,I,3907.46,5000,4.6,0.0,0.001
Fe,I,3947.0,5000,4.6,0.0,0.001
Fe,I,3951.63,5000,4.6,0.0,0.001
Fe,I,3976.56,5000,4.6,0.0,0.001
Fe,I,3976.86,5000,4.6,0.0,0.001
Fe,I,3981.77,5000,4.6,0.0,0.001
Fe,I,3985.32,5000,4.6,0.0,0.001
Fe,I,4210.353,5000,4.6,0.0,0.001
Fe,I,4220.35,5000,4.6,0.0,0.001
Fe,I,4222.22,5000,4.6,0.0,0.001
Fe,I,3907.46,5000,4.6,0.2,0.0
Fe,I,3947.0,5000,4.6,0.2,0.0
Fe,I,3951.63,5000,4.6,0.2,0.001
Fe,I,3976.56,5000,4.6,0.2,0.0
Fe,I,3976.86,5000,4.6,0.2,0.001
Fe,I,3981.77,5000,4.6,0.2,0.001
Fe,I,3985.32,5000,4.6,0.2,0.001
Fe,I,4210.353,5000,4.6,0.2,0.001
Fe,I,4220.35,5000,4.6,0.2,0.001
Fe,I,4222.22,5000,4.6,0.2,0.001
Fe,I,3907.46,5000,4.6,0.35,0.0
Fe,I,3947.0,5000,4.6,0.35,0.0
Fe,I,3951.63,5000,4.6,0.35,0.0
Fe,I,3976.56,5000,4.6,0.35,0.0
Fe,I,3976.86,5000,4.6,0.35,0.0
Fe,I,3981.77,5000,4.6,0.35,0.001
Fe,I,3985.32,5000,4.6,0.35,0.0
Fe,I,4210.353,5000,4.6,0.35,0.0
Fe,I,4220.35,5000,4.6,0.35,0.0
Fe,I,4222.22,5000,4.6,0.35,0.001
Fe,I,3907.46,5400,4.0,-0.2,0.007
Fe,I,3947.0,5400,4.0,-0.2,0.007
Fe,I,3951.63,5400,4.0,-0.2,0.008
Fe,I,3976.56,5400,4.0,-0.2,0.007
Fe,I,3976.86,5400,4.0,-0.2,0.008
Fe,I,3981.77,5400,4.0,-0.2,0.008
Fe,I,3985.32,5400,4.0,-0.2,0.011
Fe,I,4210.353,5400,4.0,-0.2,0.007
Fe,I,4220.35,5400,4.0,-0.2,0.009
Fe,I,4222.22,5400,4.0,-0.2,0.007
Fe,I,3907.46,5400,4.0,0.0,0.007
Fe,I,3947.0,5400,4.0,0.0,0.007
Fe,I,3951.63,5400,4.0,0.0,0.007
Fe,I,3976.56,5400,4.0,0.0,0.007
Fe,I,3976.86,5400,4.0,0.0,0.008
Fe,I,3981.77,5400,4.0,0.0,0.007
Fe,I,3985.32,5400,4.0,0.0,0.01
Fe,I,4210.353,5400,4.0,0.0,0.007
Fe,I,4220.35,5400,4.0,0.0,0.008
Fe,I,4222.22,5400,4.0,0.0,0.006
Fe,I,3907.46,5400,4.0,0.2,0.006
Fe,I,3947.0,5400,4.0,0.2,0.006
Fe,I,3951.63,5400,4.0,0.2,0.006
Fe,I,3976.56,5400,4.0,0.2,0.006
Fe,I,3976.86,5400,4.0,0.2,0.006
Fe,I,3981.77,5400,4.0,0.2,0.006
Fe,I,3985.32,5400,4.0,0.2,0.009
Fe,I,4210.353,5400,4.0,0.2,0.006
Fe,I,4220.35,5400,4.0,0.2,0.007
Fe,I,4222.22,5400,4.0,0.2,0.005
Fe,I,3907.46,5400,4.0,0.35,0.005
Fe,I,3947.0,5400,4.0,0.35,0.005
Fe,I,3951.63,5400,4.0,0.35,0.005
Fe,I,3976.56,5400,4.0,0.35,0.005
Fe,I,3976.86,5400,4.0,0.35,0.005
Fe,I,3981.77,5400,4.0,0.35,0.005
Fe,I,3985.32,5400,4.0,0.35,0.008
Fe,I,4210.353,5400,4.0,0.35,0.005
Fe,I,4220.35,5400,4.0,0.35,0.006
Fe,I,4222.22,5400,4.0,0.35,0.005
Fe,I,3907.46,5400,4.3,-0.2,0.005
Fe,I,3947.0,5400,4.3,-0.2,0.005
Fe,I,3951.63,5400,4.3,-0.2,0.006
Fe,I,3976.56,5400,4.3,-0.2,0.005
Fe,I,3976.86,5400,4.3,-0.2,0.006
Fe,I,3981.77,5400,4.3,-0.2,0.006
Fe,I,3985.32,5400,4.3,-0.2,0.008
Fe,I,4210.353,5400,4.3,-0.2,0.005
Fe,I,4220.35,5400,4.3,-0.2,0.006
Fe,I,4222.22,5400,4.3,-0.2,0.005
Fe,I,3907.46,5400,4.3,0.0,0.004
Fe,I,3947.0,5400,4.3,0.0,0.004
Fe,I,3951.63,5400,4.3,0.0,0.005
Fe,I,3976.56,5400,4.3,0.0,0.004
Fe,I,3976.86,5400,4.3,0.0,0.005
Fe,I,3981.77,5400,4.3,0.0,0.005
Fe,I,3985.32,5400,4.3,0.0,0.007
Fe,I,4210.353,5400,4.3,0.0,0.004
Fe,I,4220.35,5400,4.3,0.0,0.005
Fe,I,4222.22,5400,4.3,0.0,0.004
Fe,I,3907.46,5400,4.3,0.2,0.004
Fe,I,3947.0,5400,4.3,0.2,0.004
Fe,I,3951.63,5400,4.3,0.2,0.004
Fe,I,3976.56,5400,4.3,0.2,0.004
Fe,I,3976.86,5400,4.3,0.2,0.004
Fe,I,3981.77,5400,4.3,0.2,0.004
Fe,I,3985.32,5400,4.3,0.2,0.006
Fe,I,4210.353,5400,4.3,0.2,0.004
Fe,I,4220.35,5400,4.3,0.2,0.005
Fe,I,4222.22,5400,4.3,0.2,0.004
Fe,I,3907.46,5400,4.3,0.35,0.003
Fe,I,3947.0,5400,4.3,0.35,0.003
Fe,I,3951.63,5400,4.3,0.35,0.004
Fe,I,3976.56,5400,4.3,0.35,0.003
Fe,I,3976.86,5400,4.3,0.35,0.004
Fe,I,3981.77,5400,4.3,0.35,0.004
Fe,I,3985.32,5400,4.3,0.35,0.005
Fe,I,4210.353,5400,4.3,0.35,0.003
Fe,I,4220.35,5400,4.3,0.35,0.004
Fe,I,4222.22,5400,4.3,0.35,0.003
Fe,I,3907.46,5400,4.5,-0.2,0.004
Fe,I,3947.0,5400,4.5,-0.2,0.004
Fe,I,3951.63,5400,4.5,-0.2,0.004
Fe,I,3976.56,5400,4.5,-0.2,0.004
Fe,I,3976.86,5400,4.5,-0.2,0.005
Fe,I,3981.77,5400,4.5,-0.2,0.005
Fe,I,3985.32,5400,4.5,-0.2,0.006
Fe,I,4210.353,5400,4.5,-0.2,0.004
Fe,I,4220.35,5400,4.5,-0.2,0.005
Fe,I,4222.22,5400,4.5,-0.2,0.004
Fe,I,3907.46,5400,4.5,0.0,0.003
Fe,I,3947.0,5400,4.5,0.0,0.003
Fe,I,3951.63,5400,4.5,0.0,0.004
Fe,I,3976.56,5400,4.5,0.0,0.003
Fe,I,3976.86,5400,4.5,0.0,0.004
Fe,I,3981.77,5400,4.5,0.0,0.004
Fe,I,3985.32,5400,4.5,0.0,0.005
Fe,I,4210.353,5400,4.5,0.0,0.003
Fe,I,4220.35,5400,4.5,0.0,0.004
