element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Ni 1	15632.663	1563.2663	-0.456	5.3053	42790.130	2.0	6.0982	49185.300	2.0	5.0	1.090	1.000	GA	1.35E+08	8.130	-5.210	-7.510	-7.510	-7.510	1.000	0.200	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15632.691	1563.2691	-1.818	5.3053	42790.130	2.0	6.0982	49185.300	2.0	5.0	1.090	1.000	GA	1.35E+08	8.130	-5.210	-7.510	-7.510	-7.510	1.000	0.014	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15632.719	1563.2719	-1.314	5.3053	42790.130	2.0	6.0982	49185.300	2.0	5.0	1.090	1.000	GA	1.35E+08	8.130	-5.210	-7.510	-7.510	-7.510	1.000	0.044	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15632.771	1563.2771	-1.908	5.3053	42790.130	2.0	6.0982	49185.300	2.0	5.0	1.090	1.000	GA	1.35E+08	8.130	-5.210	-7.510	-7.510	-7.510	1.000	0.012	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	15635.204	1563.5204	-0.452	6.7784	54671.483	1.0	7.5712	61065.846	1.0	3.0	1.260	1.430	GA	1.86E+08	8.270	-4.410	-7.260	-7.260	-7.260	1.000	0.001	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 2	15637.236	1563.7236	-2.707	6.7239	54231.911	5.5	7.5166	60625.468	5.5	12.0	1.270	1.240	GA	3.98E+08	8.600	-6.530	-7.892	-7.892	-7.892	1.000	0.009	0.000	X	X	F	0	2	26.1	26.000000	26.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15638.024	1563.8024	-3.318	5.5068	44415.337	4.0	6.2994	50808.087	4.0	9.0	1.400	1.570	GA	2.69E+08	8.430	-5.070	-7.540	-7.540	-7.540	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	15638.320	1563.8320	-2.335	10.0831	81325.686	1.0	10.8757	87718.436	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.001	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15638.471	1563.8472	-2.007	6.7341	54314.179	1.0	7.5267	60706.930	1.0	3.0	1.470	1.310	GA	8.91E+07	7.950	-3.800	-7.140	-7.140	-7.140	1.000	0.037	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15638.944	1563.8944	-1.461	5.8135	46889.040	4.0	6.6061	53281.790	5.0	11.0	1.340	1.220	GA	1.55E+08	8.190	-5.280	-7.510	-7.510	-7.510	1.000	0.078	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15639.477	1563.9477	-0.070	6.4149	51739.658	2.0	7.2075	58132.408	2.0	5.0	1.120	1.250	GA	2.24E+08	8.350	-4.780	-7.430	-7.430	-7.430	1.000	0.270	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15639.697	1563.9697	-2.816	6.3515	51228.302	5.0	7.1441	57621.052	5.0	11.0	1.380	1.350	GA	1.78E+08	8.250	-4.500	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15641.004	1564.1004	-2.162	6.0982	49185.300	2.0	6.8907	55577.244	3.0	7.0	1.000	1.070	GA	1.86E+08	8.270	-4.990	-7.510	-7.510	-7.510	1.000	0.001	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15643.380	1564.3380	-2.350	6.7827	54706.165	1.0	7.5751	61097.302	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.021	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15645.016	1564.5016	-0.390	6.3109	50900.841	2.0	7.1032	57291.172	2.0	5.0	2.320	1.860	GA	6.17E+07	7.790	-4.420	-7.290	-7.290	-7.290	1.000	0.214	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	15645.378	1564.5378	-2.288	4.9931	40272.067	0.5	5.7853	46661.591	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.005	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15645.415	1564.5415	-1.561	7.1133	57372.634	2.0	7.9055	63762.158	3.0	7.0	0.670	0.950	GA	1.48E+07	7.170	-2.760	-6.870	-6.870	-6.870	1.000	0.045	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15645.843	1564.5843	-1.238	7.1660	57797.688	2.0	7.9583	64188.018	3.0	7.0	1.010	1.080	GA	5.01E+07	7.700	-2.790	-6.740	-6.740	-6.740	1.000	0.077	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15647.413	1564.7413	-2.292	6.3292	51048.441	1.0	7.1213	57437.158	2.0	5.0	1.800	1.260	GA	2.14E+08	8.330	-4.360	-7.290	-7.290	-7.290	1.000	0.005	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15648.510	1564.8510	-0.599	5.4260	43763.641	1.0	6.2181	50152.359	1.0	3.0	3.000	2.950	GA	1.66E+08	8.220	-4.870	-7.490	-7.490	-7.490	1.000	0.373	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15649.674	1564.9674	-2.614	5.5496	44760.543	1.0	6.3417	51149.260	2.0	5.0	1.390	1.950	GA	2.82E+08	8.450	-5.200	-7.540	-7.540	-7.540	1.000	0.011	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15650.563	1565.0563	-1.102	7.2297	58311.463	0.0	8.0217	64699.374	1.0	3.0	0.000	0.980	GA	3.09E+08	8.490	-3.240	-6.910	-6.910	-6.910	1.000	0.088	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15652.871	1565.2871	-0.161	6.2461	50378.194	5.0	7.0379	56764.492	4.0	9.0	1.510	1.500	GA	2.57E+08	8.410	-4.480	-7.320	-7.320	-7.320	1.000	0.289	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15655.685	1565.5685	-2.356	6.4258	51827.572	2.0	7.2175	58213.063	2.0	5.0	1.040	1.350	GA	1.62E+08	8.210	-4.700	-7.300	-7.300	-7.300	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	15655.930	1565.5930	-2.212	10.0831	81325.686	1.0	10.8748	87711.177	0.0	1.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.002	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	15656.232	1565.6232	-0.434	5.1719	41714.187	2.0	5.9636	48099.678	3.0	7.0	0.970	0.340	GA	1.86E+08	8.270	-4.590	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15656.632	1565.6632	-2.005	5.8741	47377.812	4.0	6.6658	53763.303	3.0	7.0	1.330	1.080	GA	1.29E+08	8.110	-4.820	-7.520	-7.520	-7.520	1.000	0.023	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15656.767	1565.6767	-1.873	6.4258	51827.572	1.0	7.2175	58213.063	2.0	5.0	1.460	1.350	GA	1.66E+08	8.220	-4.470	-7.300	-7.300	-7.300	1.000	0.010	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15659.280	1565.9280	-2.590	6.5608	52916.421	2.0	7.3523	59300.299	1.0	3.0	1.500	1.640	GA	3.16E+08	8.500	-4.120	-7.470	-7.470	-7.470	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	15659.454	1565.9454	-2.149	4.3888	35398.059	4.0	5.1803	41781.937	4.0	9.0	1.500	1.500	GA	1.95E+08	8.290	-5.770	-7.640	-7.640	-7.640	1.000	0.003	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15659.803	1565.9803	-2.329	5.5376	44663.756	2.0	6.3292	51048.441	1.0	3.0	1.380	1.800	GA	2.95E+08	8.470	-5.340	-7.550	-7.550	-7.550	1.000	0.022	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Al 1	15659.855	1565.9855	-1.987	4.9938	40277.713	1.5	5.7853	46661.591	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.010	0.000	X	X	F	0	1	13.0	13.000000	13.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15660.259	1566.0259	-3.450	6.7790	54676.322	2.0	7.5705	61060.200	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.002	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	15660.375	1566.0375	-2.060	6.7790	54676.322	3.0	7.5705	61060.200	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.040	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15660.416	1566.0416	-1.624	6.6417	53568.923	2.0	7.4332	59952.801	3.0	7.0	1.400	1.290	GA	1.10E+08	8.040	-3.920	-7.180	-7.180	-7.180	1.000	0.011	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15661.299	1566.1299	-2.637	5.6066	45220.279	3.0	6.3981	51604.157	3.0	7.0	1.350	1.280	GA	1.55E+08	8.190	-4.300	-7.500	-7.500	-7.500	1.000	0.010	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15661.623	1566.1623	-3.837	4.7955	38678.316	2.0	5.5869	45061.387	3.0	7.0	1.150	1.510	GA	2.57E+08	8.410	-5.380	-7.540	-7.540	-7.540	1.000	0.004	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15661.908	1566.1908	-2.390	5.5496	44760.543	1.0	6.3410	51143.614	0.0	1.0	1.390	0.000	GA	3.55E+08	8.550	-5.290	-7.550	-7.550	-7.550	1.000	0.019	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15662.013	1566.2013	0.371	5.8279	47005.184	5.0	6.6193	53388.255	4.0	9.0	1.420	1.390	GA	1.55E+08	8.190	-5.330	-7.450	-7.450	-7.450	1.000	0.445	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15662.313	1566.2313	-1.386	6.3292	51048.441	1.0	7.1206	57431.512	2.0	5.0	1.800	1.020	GA	2.14E+08	8.330	-4.640	-7.320	-7.320	-7.320	1.000	0.036	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	15662.335	1566.2335	-0.789	9.9336	80119.887	1.0	10.7250	86502.959	2.0	5.0	1.500	1.500	GA	3.55E+08	8.550	-3.240	-6.990	-6.990	-6.990	1.000	0.005	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15665.240	1566.5240	-0.337	5.9787	48221.468	1.0	6.7699	54602.926	1.0	3.0	0.010	1.330	GA	1.74E+08	8.240	-4.630	-7.440	-7.440	-7.440	1.000	0.311	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	15668.756	1566.8756	-1.879	6.3387	51125.063	3.0	7.1297	57504.909	2.0	5.0	1.080	1.100	GA	2.09E+08	8.320	-4.150	-7.150	-7.150	-7.150	1.000	0.002	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15670.124	1567.0124	-0.986	6.2057	50052.346	5.0	6.9967	56432.191	5.0	11.0	1.510	1.540	GA	6.61E+07	7.820	-4.260	-7.290	-7.290	-7.290	1.000	0.098	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	15670.156	1567.0156	-0.424	5.2096	42018.258	5.0	6.0006	48398.103	5.0	11.0	1.150	1.270	GA	2.00E+08	8.300	-4.190	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15671.004	1567.1004	-0.221	6.3292	51048.441	1.0	7.1201	57427.479	2.0	5.0	1.800	1.350	GA	2.14E+08	8.330	-4.680	-7.320	-7.320	-7.320	1.000	0.254	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15671.866	1567.1866	-1.060	5.9209	47755.279	3.0	6.7118	54134.318	3.0	7.0	1.240	0.970	GA	1.10E+08	8.040	-4.340	-7.470	-7.470	-7.470	1.000	0.137	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15672.119	1567.2119	-2.407	6.6417	53568.923	2.0	7.4326	59947.962	2.0	5.0	1.400	1.370	GA	1.23E+08	8.090	-3.890	-7.190	-7.190	-7.190	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15672.657	1567.2657	-2.607	6.2461	50378.194	5.0	7.0369	56756.426	4.0	9.0	1.510	1.520	GA	2.45E+08	8.390	-3.720	-7.260	-7.260	-7.260	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15673.151	1567.3151	-0.726	6.2461	50378.194	5.0	7.0369	56756.426	6.0	13.0	1.510	1.310	GA	2.57E+08	8.410	-4.480	-7.320	-7.320	-7.320	1.000	0.142	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15673.205	1567.3205	-2.579	6.6417	53568.923	2.0	7.4325	59947.155	3.0	7.0	1.400	0.720	GA	1.15E+08	8.060	-4.180	-7.320	-7.320	-7.320	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	15673.308	1567.3308	-2.098	8.4173	67890.103	3.0	9.2081	74268.335	2.0	5.0	1.460	1.500	GA	7.59E+07	7.880	-4.730	-7.340	-7.340	-7.340	1.000	0.004	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.389	1567.3389	-2.818	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.404	1567.3404	-2.438	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.431	1567.3431	-2.262	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.471	1567.3471	-2.216	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.537	1567.3537	-1.894	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.563	1567.3563	-1.739	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.602	1567.3602	-1.718	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.653	1567.3653	-1.864	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.669	1567.3669	-2.070	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.761	1567.3761	-1.660	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15673.802	1567.3802	-1.222	6.3292	51048.441	1.0	7.1200	57426.673	1.0	3.0	1.800	0.510	GA	2.14E+08	8.330	-4.510	-7.320	-7.320	-7.320	1.000	0.050	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.866	1567.3866	-1.387	5.1334	41403.663	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	15673.983	1567.3983	-1.175	5.1335	41404.470	2.5	5.9243	47782.702	1.5	4.0	2.000	2.670	GA	5.37E+07	7.730	-5.320	-7.560	-7.560	-7.560	1.000	0.043	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15674.652	1567.4652	-1.332	7.0644	56978.229	1.0	7.8552	63356.461	2.0	5.0	0.700	0.940	GA	2.00E+07	7.300	-3.290	-6.890	-6.890	-6.890	1.000	0.077	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15676.584	1567.6584	-1.958	5.1055	41178.635	1.0	5.8961	47555.254	1.0	3.0	1.500	1.880	GA	7.76E+07	7.890	-6.090	-7.770	-7.770	-7.770	1.000	0.109	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15677.012	1567.7012	-0.137	6.2461	50378.194	5.0	7.0367	56754.813	4.0	9.0	1.510	1.420	GA	2.57E+08	8.410	-4.570	-7.320	-7.320	-7.320	1.000	0.296	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15677.519	1567.7519	-0.544	6.2461	50378.194	5.0	7.0367	56754.813	5.0	11.0	1.510	1.360	GA	2.57E+08	8.410	-4.960	-7.320	-7.320	-7.320	1.000	0.188	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15678.020	1567.8020	-2.649	5.9004	47589.935	4.0	6.6910	53966.554	3.0	7.0	1.150	1.110	GA	1.35E+08	8.130	-4.770	-7.510	-7.510	-7.510	1.000	0.005	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15678.337	1567.8337	-1.468	5.8294	47017.282	3.0	6.6200	53393.901	3.0	7.0	1.350	1.350	GA	2.45E+08	8.390	-4.690	-7.510	-7.510	-7.510	1.000	0.076	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15678.519	1567.8519	-2.947	7.1252	57468.614	2.0	7.9157	63844.426	1.0	3.0	1.480	1.390	GA	6.03E+07	7.780	-3.270	-6.800	-6.800	-6.800	1.000	0.002	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15679.377	1567.9377	-3.378	5.8723	47363.294	6.0	6.6628	53739.106	5.0	11.0	1.310	1.250	GA	1.23E+08	8.090	-4.660	-7.520	-7.520	-7.520	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	15679.982	1567.9982	-2.256	6.2739	50602.416	0.0	7.0644	56978.229	1.0	3.0	0.000	0.700	GA	9.55E+07	7.980	-4.440	-7.320	-7.320	-7.320	1.000	0.051	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	15680.068	1568.0068	0.068	4.6969	37883.053	2.0	5.4874	44258.866	3.0	7.0	2.000	1.680	GA	2.88E+08	8.460	-4.510	-7.440	-7.440	-7.440	1.000	0.175	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15680.221	1568.0221	-1.904	6.5472	52806.729	5.0	7.3377	59182.542	5.0	11.0	1.170	1.340	GA	1.10E+08	8.040	-3.650	-7.140	-7.140	-7.140	1.000	0.007	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15681.394	1568.1394	-0.900	6.2529	50433.040	3.0	7.0433	56808.046	4.0	9.0	1.550	1.220	GA	3.80E+07	7.580	-4.320	-7.330	-7.330	-7.330	1.000	0.107	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15682.016	1568.2016	-1.745	5.4099	43633.786	2.0	6.2003	50008.792	2.0	5.0	2.010	1.980	GA	1.66E+08	8.220	-4.860	-7.490	-7.490	-7.490	1.000	0.095	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15682.513	1568.2513	-0.265	6.3691	51370.256	2.0	7.1595	57745.262	3.0	7.0	0.950	1.030	GA	1.51E+08	8.180	-4.740	-7.320	-7.320	-7.320	1.000	0.233	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
N 1	15682.875	1568.2875	-0.470	12.1220	97770.524	0.5	12.9123	104144.723	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.002	0.000	X	X	F	0	1	7.0	7.000000	7.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	15683.050	1568.3050	-2.115	10.0854	81344.237	2.0	10.8757	87718.436	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.002	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15683.387	1568.3387	-2.176	5.6207	45334.003	2.0	6.4110	51708.202	2.0	5.0	1.500	1.030	GA	1.95E+08	8.290	-5.220	-7.540	-7.540	-7.540	1.000	0.027	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15685.596	1568.5596	-2.631	5.9132	47693.174	3.0	6.7034	54066.567	2.0	5.0	0.930	1.010	GA	1.23E+08	8.090	-4.660	-7.510	-7.510	-7.510	1.000	0.004	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	15685.990	1568.5990	-0.400	5.2096	42018.258	5.0	5.9998	48391.651	6.0	13.0	1.150	1.290	GA	2.00E+08	8.300	-4.440	-7.330	-7.330	-7.330	1.000	0.001	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15686.020	1568.6020	-0.014	6.3292	51048.441	1.0	7.1194	57421.834	1.0	3.0	1.800	1.360	GA	2.14E+08	8.330	-4.540	-7.320	-7.320	-7.320	1.000	0.307	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15686.357	1568.6357	-1.822	6.3691	51370.256	2.0	7.1593	57743.649	2.0	5.0	0.950	0.380	GA	1.51E+08	8.180	-4.640	-7.320	-7.320	-7.320	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	15686.441	1568.6441	0.578	6.2461	50378.194	5.0	7.0362	56750.780	5.0	11.0	1.510	1.450	GA	2.57E+08	8.410	-4.460	-7.330	-7.330	-7.330	1.000	0.421	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
