teff_K,logg,log_eps_Fe,vturb_kms,species,lambda_air_nm,e_low,log_gf,lambda_air_min_nm,lambda_air_max_nm,clean,delta_mean3d_nlte_minus_mean3d_lte
5750,4.50,7.50,1.50,Fe2,435.1761,2.704371,-2.2500,435.1653,435.2200,no,-0.0172
5750,4.50,7.50,3.00,Fe2,435.1761,2.704371,-2.2500,435.1653,435.2200,no,-0.0195
5750,4.50,7.50,0.75,Fe1,435.2734,2.222730,-1.2861,435.2200,435.6528,no,-0.0406
5750,4.50,7.50,1.50,Fe1,435.2734,2.222730,-1.2861,435.2200,435.6528,no,-0.0550
5750,4.50,7.50,3.00,Fe1,435.2734,2.222730,-1.2861,435.2200,435.6528,no,-0.0835
5750,4.50,7.50,0.75,Fe1,435.8500,2.948817,-1.6831,435.6528,436.2099,yes,-0.0402
5750,4.50,7.50,1.50,Fe1,435.8500,2.948817,-1.6831,435.6528,436.2099,yes,-0.0519
5750,4.50,7.50,3.00,Fe1,435.8500,2.948817,-1.6831,435.6528,436.2099,yes,-0.0707
5750,4.50,7.50,0.75,Fe1,436.5896,2.990377,-2.2500,436.2099,436.6447,yes,-0.0261
5750,4.50,7.50,1.50,Fe1,436.5896,2.990377,-2.2500,436.2099,436.6447,yes,-0.0349
5750,4.50,7.50,3.00,Fe1,436.5896,2.990377,-2.2500,436.2099,436.6447,yes,-0.0498
5750,4.50,7.50,0.75,Fe1,436.7577,2.990377,-1.3090,436.6447,436.7739,no,-0.0568
5750,4.50,7.50,1.50,Fe1,436.7577,2.990377,-1.3090,436.6447,436.7739,no,-0.0722
5750,4.50,7.50,3.00,Fe1,436.7577,2.990377,-1.3090,436.6447,436.7739,no,-0.0966
5750,4.50,7.50,0.75,Fe1,436.7903,1.607909,-2.8851,436.7739,436.8774,no,-0.0110
5750,4.50,7.50,1.50,Fe1,436.7903,1.607909,-2.8851,436.7739,436.8774,no,-0.0180
5750,4.50,7.50,3.00,Fe1,436.7903,1.607909,-2.8851,436.7739,436.8774,no,-0.0316
5750,4.50,7.50,0.75,Fe2,436.9400,2.778486,-3.6501,436.8774,436.9536,no,-0.0029
5750,4.50,7.50,1.50,Fe2,436.9400,2.778486,-3.6501,436.8774,436.9536,no,-0.0024
5750,4.50,7.50,3.00,Fe2,436.9400,2.778486,-3.6501,436.8774,436.9536,no,-0.0013
5750,4.50,7.50,0.75,Fe1,436.9735,3.943359,-1.8099,436.9536,436.9536,no,-0.0160
5750,4.50,7.50,1.50,Fe1,436.9735,3.943359,-1.8099,436.9536,436.9536,no,-0.0240
5750,4.50,7.50,3.00,Fe1,436.9735,3.943359,-1.8099,436.9536,436.9536,no,-0.0411
5750,4.50,7.50,0.75,Fe1,436.9771,3.046894,-0.8030,436.9536,437.1783,no,-0.0594
5750,4.50,7.50,1.50,Fe1,436.9771,3.046894,-0.8030,436.9536,437.1783,no,-0.0804
5750,4.50,7.50,3.00,Fe1,436.9771,3.046894,-0.8030,436.9536,437.1783,no,-0.1145
5750,4.50,7.50,0.75,Fe1,437.3560,3.017647,-1.8259,437.1783,437.4050,no,-0.0373
5750,4.50,7.50,1.50,Fe1,437.3560,3.017647,-1.8259,437.1783,437.4050,no,-0.0483
5750,4.50,7.50,3.00,Fe1,437.3560,3.017647,-1.8259,437.1783,437.4050,no,-0.0662
5750,4.50,7.50,0.75,Fe1,437.4488,3.300950,-2.4720,437.4050,437.4729,no,-0.0180
5750,4.50,7.50,1.50,Fe1,437.4488,3.300950,-2.4720,437.4050,437.4729,no,-0.0265
5750,4.50,7.50,3.00,Fe1,437.4488,3.300950,-2.4720,437.4050,437.4729,no,-0.0410
5750,4.50,7.50,0.75,Fe1,437.5929,0.000000,-3.0052,437.4729,437.6588,no,-0.0078
5750,4.50,7.50,1.50,Fe1,437.5929,0.000000,-3.0052,437.4729,437.6588,no,-0.0133
5750,4.50,7.50,3.00,Fe1,437.5929,0.000000,-3.0052,437.4729,437.6588,no,-0.0216
5750,4.50,7.50,0.75,Fe1,437.6772,3.017275,-2.3350,437.6588,437.7307,no,-0.0215
5750,4.50,7.50,1.50,Fe1,437.6772,3.017275,-2.3350,437.6588,437.7307,no,-0.0300
5750,4.50,7.50,3.00,Fe1,437.6772,3.017275,-2.3350,437.6588,437.7307,no,-0.0442
5750,4.50,7.50,0.75,Fe1,438.2767,3.573248,-1.3110,437.7307,438.2885,no,-0.0162
5750,4.50,7.50,1.50,Fe1,438.2767,3.573248,-1.3110,437.7307,438.2885,no,-0.0250
5750,4.50,7.50,3.00,Fe1,438.2767,3.573248,-1.3110,437.7307,438.2885,no,-0.0426
5750,4.50,7.50,0.75,Fe1,438.3544,1.484877,0.2081,438.2885,438.4717,no,-0.0255
5750,4.50,7.50,1.50,Fe1,438.3544,1.484877,0.2081,438.2885,438.4717,no,-0.0375
5750,4.50,7.50,3.00,Fe1,438.3544,1.484877,0.2081,438.2885,438.4717,no,-0.0690
5750,4.50,7.50,0.75,Fe2,438.4312,2.657047,-3.4399,438.4717,438.5203,no,-0.0137
5750,4.50,7.50,1.50,Fe2,438.4312,2.657047,-3.4399,438.4717,438.5203,no,-0.0213
5750,4.50,7.50,3.00,Fe2,438.4312,2.657047,-3.4399,438.4717,438.5203,no,-0.0360
5750,4.50,7.50,0.75,Fe2,438.5376,2.778486,-2.6600,438.5203,438.7570,no,-0.0125
5750,4.50,7.50,1.50,Fe2,438.5376,2.778486,-2.6600,438.5203,438.7570,no,-0.0177
5750,4.50,7.50,3.00,Fe2,438.5376,2.778486,-2.6600,438.5203,438.7570,no,-0.0254
5750,4.50,7.50,0.75,Fe1,438.7890,3.071364,-1.5230,438.7570,438.8103,no,-0.0372
5750,4.50,7.50,1.50,Fe1,438.7890,3.071364,-1.5230,438.7570,438.8103,no,-0.0497
5750,4.50,7.50,3.00,Fe1,438.7890,3.071364,-1.5230,438.7570,438.8103,no,-0.0702
5750,4.50,7.50,0.75,Fe1,438.8406,3.602555,-0.6810,438.8103,438.8987,no,-0.0454
5750,4.50,7.50,1.50,Fe1,438.8406,3.602555,-0.6810,438.8103,438.8987,no,-0.0632
5750,4.50,7.50,3.00,Fe1,438.8406,3.602555,-0.6810,438.8103,438.8987,no,-0.0932
5750,4.50,7.50,0.75,Fe1,438.9244,0.051570,-4.5520,438.8987,439.0187,no,-0.0005
5750,4.50,7.50,1.50,Fe1,438.9244,0.051570,-4.5520,438.8987,439.0187,no,-0.0067
5750,4.50,7.50,3.00,Fe1,438.9244,0.051570,-4.5520,438.8987,439.0187,no,-0.0198
5750,4.50,7.50,0.75,Fe1,439.0950,3.017647,-1.5200,439.0187,439.5449,yes,-0.0493
5750,4.50,7.50,1.50,Fe1,439.0950,3.017647,-1.5200,439.0187,439.5449,yes,-0.0621
5750,4.50,7.50,3.00,Fe1,439.0950,3.017647,-1.5200,439.0187,439.5449,yes,-0.0826
5750,4.50,7.50,0.75,Fe1,440.1289,3.602555,-0.9900,439.5449,440.1367,no,-0.0382
5750,4.50,7.50,1.50,Fe1,440.1289,3.602555,-0.9900,439.5449,440.1367,no,-0.0525
5750,4.50,7.50,3.00,Fe1,440.1289,3.602555,-0.9900,439.5449,440.1367,no,-0.0815
5750,4.50,7.50,0.75,Fe1,440.1442,2.831615,-2.1469,440.1367,440.1745,no,-0.0278
5750,4.50,7.50,1.50,Fe1,440.1442,2.831615,-2.1469,440.1367,440.1745,no,-0.0383
5750,4.50,7.50,3.00,Fe1,440.1442,2.831615,-2.1469,440.1367,440.1745,no,-0.0638
5750,4.50,7.50,0.75,Fe1,440.4749,1.557370,-0.1472,440.1745,440.4928,no,-0.0256
5750,4.50,7.50,1.50,Fe1,440.4749,1.557370,-0.1472,440.1745,440.4928,no,-0.0372
5750,4.50,7.50,3.00,Fe1,440.4749,1.557370,-0.1472,440.1745,440.4928,no,-0.0679
5750,4.50,7.50,0.75,Fe1,440.5018,0.051570,-5.2210,440.4928,440.7201,no,-0.0128
5750,4.50,7.50,1.50,Fe1,440.5018,0.051570,-5.2210,440.4928,440.7201,no,-0.0205
5750,4.50,7.50,3.00,Fe1,440.5018,0.051570,-5.2210,440.4928,440.7201,no,-0.0354
5750,4.50,7.50,0.75,Fe1,440.7708,2.175963,-1.9731,440.7201,440.8044,no,-0.0163
5750,4.50,7.50,1.50,Fe1,440.7708,2.175963,-1.9731,440.7201,440.8044,no,-0.0245
5750,4.50,7.50,3.00,Fe1,440.7708,2.175963,-1.9731,440.7201,440.8044,no,-0.0417
5750,4.50,7.50,0.75,Fe1,440.8413,2.197885,-1.7749,440.8044,441.1157,no,-0.0168
5750,4.50,7.50,1.50,Fe1,440.8413,2.197885,-1.7749,440.8044,441.1157,no,-0.0250
5750,4.50,7.50,3.00,Fe1,440.8413,2.197885,-1.7749,440.8044,441.1157,no,-0.0424
5750,4.50,7.50,0.75,Fe2,441.3591,2.675801,-3.7899,441.1157,441.3742,no,-0.0058
5750,4.50,7.50,1.50,Fe2,441.3591,2.675801,-3.7899,441.1157,441.3742,no,-0.0071
5750,4.50,7.50,3.00,Fe2,441.3591,2.675801,-3.7899,441.1157,441.3742,no,-0.0080
5750,4.50,7.50,0.75,Fe1,441.5122,1.607909,-0.6210,441.3742,441.6558,no,-0.0226
5750,4.50,7.50,1.50,Fe1,441.5122,1.607909,-0.6210,441.3742,441.6558,no,-0.0329
5750,4.50,7.50,3.00,Fe1,441.5122,1.607909,-0.6210,441.3742,441.6558,no,-0.0581
5750,4.50,7.50,0.75,Fe2,441.6818,2.778486,-2.6501,441.6558,442.1103,no,-0.0100
5750,4.50,7.50,1.50,Fe2,441.6818,2.778486,-2.6501,441.6558,442.1103,no,-0.0122
5750,4.50,7.50,3.00,Fe2,441.6818,2.778486,-2.6501,441.6558,442.1103,no,-0.0132
5750,4.50,7.50,0.75,Fe1,442.2567,2.845066,-1.1150,442.1103,442.3369,yes,-0.0581
5750,4.50,7.50,1.50,Fe1,442.2567,2.845066,-1.1150,442.1103,442.3369,yes,-0.0769
5750,4.50,7.50,3.00,Fe1,442.2567,2.845066,-1.1150,442.1103,442.3369,yes,-0.1134
5750,4.50,7.50,0.75,Fe1,442.3840,3.653723,-1.6100,442.3369,442.4653,yes,-0.0264
5750,4.50,7.50,1.50,Fe1,442.3840,3.653723,-1.6100,442.3369,442.4653,yes,-0.0368
5750,4.50,7.50,3.00,Fe1,442.3840,3.653723,-1.6100,442.3369,442.4653,yes,-0.0526
5750,4.50,7.50,0.75,Fe1,442.7309,0.051570,-2.9239,442.4653,442.9137,no,-0.0088
5750,4.50,7.50,1.50,Fe1,442.7309,0.051570,-2.9239,442.4653,442.9137,no,-0.0150
5750,4.50,7.50,3.00,Fe1,442.7309,0.051570,-2.9239,442.4653,442.9137,no,-0.0243
5750,4.50,7.50,0.75,Fe1,443.0188,3.017275,-1.7530,442.9137,443.0341,no,-0.0376
5750,4.50,7.50,1.50,Fe1,443.0188,3.017275,-1.7530,442.9137,443.0341,no,-0.0495
5750,4.50,7.50,3.00,Fe1,443.0188,3.017275,-1.7530,442.9137,443.0341,no,-0.0687
5750,4.50,7.50,0.75,Fe1,443.0613,2.222730,-1.7280,443.0341,443.2730,no,-0.0186
5750,4.50,7.50,1.50,Fe1,443.0613,2.222730,-1.7280,443.0341,443.2730,no,-0.0274
5750,4.50,7.50,3.00,Fe1,443.0613,2.222730,-1.7280,443.0341,443.2730,no,-0.0460
5750,4.50,7.50,0.75,Fe1,443.3781,3.602555,-1.2670,443.2730,443.4523,yes,-0.0308
5750,4.50,7.50,1.50,Fe1,443.3781,3.602555,-1.2670,443.2730,443.4523,yes,-0.0427
5750,4.50,7.50,3.00,Fe1,443.3781,3.602555,-1.2670,443.2730,443.4523,yes,-0.0626
5750,4.50,7.50,0.75,Fe1,443.5148,0.087286,-4.3100,443.4523,443.6284,yes,0.0049
5750,4.50,7.50,1.50,Fe1,443.5148,0.087286,-4.3100,443.4523,443.6284,yes,-0.0014
5750,4.50,7.50,3.00,Fe1,443.5148,0.087286,-4.3100,443.4523,443.6284,yes,-0.0151
5750,4.50,7.50,0.75,Fe1,443.6920,3.046894,-2.1250,443.6284,443.7452,yes,-0.0293
5750,4.50,7.50,1.50,Fe1,443.6920,3.046894,-2.1250,443.6284,443.7452,yes,-0.0385
5750,4.50,7.50,3.00,Fe1,443.6920,3.046894,-2.1250,443.6284,443.7452,yes,-0.0540
5750,4.50,7.50,0.75,Fe1,443.9633,3.046894,-0.5000,443.7452,444.0577,no,-0.0638
5750,4.50,7.50,1.50,Fe1,443.9633,3.046894,-0.5000,443.7452,444.0577,no,-0.0864
5750,4.50,7.50,3.00,Fe1,443.9633,3.046894,-0.5000,443.7452,444.0577,no,-0.1302
5750,4.50,7.50,0.75,Fe1,444.2338,2.197885,-1.2280,444.0577,444.2687,no,-0.0216
5750,4.50,7.50,1.50,Fe1,444.2338,2.197885,-1.2280,444.0577,444.2687,no,-0.0314
5750,4.50,7.50,3.00,Fe1,444.2338,2.197885,-1.2280,444.0577,444.2687,no,-0.0531
5750,4.50,7.50,0.75,Fe1,444.2830,2.175963,-2.8339,444.2687,444.2985,no,-0.0137
5750,4.50,7.50,1.50,Fe1,444.2830,2.175963,-2.8339,444.2687,444.2985,no,-0.0215
5750,4.50,7.50,3.00,Fe1,444.2830,2.175963,-2.8339,444.2687,444.2985,no,-0.0361
5750,4.50,7.50,0.75,Fe1,444.3193,2.858076,-1.0430,444.2985,444.5040,no,-0.0565
5750,4.50,7.50,1.50,Fe1,444.3193,2.858076,-1.0430,444.2985,444.5040,no,-0.0759
5750,4.50,7.50,3.00,Fe1,444.3193,2.858076,-1.0430,444.2985,444.5040,no,-0.1149
5750,4.50,7.50,0.75,Fe1,444.5470,0.087286,-5.3820,444.5040,444.5783,no,-0.0014
5750,4.50,7.50,1.50,Fe1,444.5470,0.087286,-5.3820,444.5040,444.5783,no,-0.0091
5750,4.50,7.50,3.00,Fe1,444.5470,0.087286,-5.3820,444.5040,444.5783,no,-0.0224
5750,4.50,7.50,0.75,Fe1,444.7129,2.197885,-2.7329,444.5783,444.7283,no,-0.0140
5750,4.50,7.50,1.50,Fe1,444.7129,2.197885,-2.7329,444.5783,444.7283,no,-0.0218
5750,4.50,7.50,3.00,Fe1,444.7129,2.197885,-2.7329,444.5783,444.7283,no,-0.0366
5750,4.50,7.50,0.75,Fe1,444.7716,2.222730,-1.3390,444.7283,444.9861,no,-0.0207
5750,4.50,7.50,1.50,Fe1,444.7716,2.222730,-1.3390,444.7283,444.9861,no,-0.0302
5750,4.50,7.50,3.00,Fe1,444.7716,2.222730,-1.3390,444.7283,444.9861,no,-0.0510
5750,4.50,7.50,0.75,Fe1,445.0315,3.110987,-1.9889,444.9861,445.2497,yes,-0.0277
5750,4.50,7.50,1.50,Fe1,445.0315,3.110987,-1.9889,444.9861,445.2497,yes,-0.0371
5750,4.50,7.50,3.00,Fe1,445.0315,3.110987,-1.9889,444.9861,445.2497,yes,-0.0525
5750,4.50,7.50,0.75,Fe1,445.4380,2.831615,-1.2980,445.2497,445.5551,yes,-0.0556
5750,4.50,7.50,1.50,Fe1,445.4380,2.831615,-1.2980,445.2497,445.5551,yes,-0.0726
5750,4.50,7.50,3.00,Fe1,445.4380,2.831615,-1.2980,445.2497,445.5551,yes,-0.1051
5750,4.50,7.50,0.75,Fe1,445.6325,3.046894,-2.1710,445.5551,445.6727,yes,-0.0281
5750,4.50,7.50,1.50,Fe1,445.6325,3.046894,-2.1710,445.5551,445.6727,yes,-0.0372
5750,4.50,7.50,3.00,Fe1,445.6325,3.046894,-2.1710,445.5551,445.6727,yes,-0.0525
5750,4.50,7.50,0.75,Fe1,445.9116,2.175963,-1.3320,445.6727,446.0481,no,-0.0206
5750,4.50,7.50,1.50,Fe1,445.9116,2.175963,-1.3320,445.6727,446.0481,no,-0.0300
5750,4.50,7.50,3.00,Fe1,445.9116,2.175963,-1.3320,445.6727,446.0481,no,-0.0506
5750,4.50,7.50,0.75,Fe1,446.1652,0.087286,-3.1942,446.0481,446.1830,no,-0.0038
5750,4.50,7.50,1.50,Fe1,446.1652,0.087286,-3.1942,446.0481,446.1830,no,-0.0076
5750,4.50,7.50,3.00,Fe1,446.1652,0.087286,-3.1942,446.0481,446.1830,no,-0.0141
5750,4.50,7.50,0.75,Fe1,446.1968,3.602555,-1.2070,446.1830,446.4021,no,-0.0344
5750,4.50,7.50,1.50,Fe1,446.1968,3.602555,-1.2070,446.1830,446.4021,no,-0.0475
5750,4.50,7.50,3.00,Fe1,446.1968,3.602555,-1.2070,446.1830,446.4021,no,-0.0682
5750,4.50,7.50,0.75,Fe1,446.4765,3.017275,-2.0020,446.4021,446.5189,yes,-0.0327
5750,4.50,7.50,1.50,Fe1,446.4765,3.017275,-2.0020,446.4021,446.5189,yes,-0.0429
5750,4.50,7.50,3.00,Fe1,446.4765,3.017275,-2.0020,446.4021,446.5189,yes,-0.0593
5750,4.50,7.50,0.75,Fe1,446.6550,2.831615,-0.6000,446.5189,446.8086,yes,-0.0600
5750,4.50,7.50,1.50,Fe1,446.6550,2.831615,-0.6000,446.5189,446.8086,yes,-0.0828
5750,4.50,7.50,3.00,Fe1,446.6550,2.831615,-0.6000,446.5189,446.8086,yes,-0.1333
5750,4.50,7.50,0.75,Fe1,446.9375,3.653723,-0.4770,446.8086,447.1867,yes,-0.0496
5750,4.50,7.50,1.50,Fe1,446.9375,3.653723,-0.4770,446.8086,447.1867,yes,-0.0688
5750,4.50,7.50,3.00,Fe1,446.9375,3.653723,-0.4770,446.8086,447.1867,yes,-0.1021
5750,4.50,7.50,0.75,Fe2,447.2922,2.844141,-3.3600,447.1867,447.3476,yes,-0.0023
5750,4.50,7.50,1.50,Fe2,447.2922,2.844141,-3.3600,447.1867,447.3476,yes,-0.0015
5750,4.50,7.50,3.00,Fe2,447.2922,2.844141,-3.3600,447.1867,447.3476,yes,0.0002
5750,4.50,7.50,0.75,Fe1,447.6018,2.845066,-0.8190,447.3476,447.7222,no,-0.0559
5750,4.50,7.50,1.50,Fe1,447.6018,2.845066,-0.8190,447.3476,447.7222,no,-0.0739
5750,4.50,7.50,3.00,Fe1,447.6018,2.845066,-0.8190,447.3476,447.7222,no,-0.1106
5750,4.50,7.50,0.75,Fe1,447.6075,3.686420,-0.3399,447.7222,447.8773,no,-0.0204
5750,4.50,7.50,1.50,Fe1,447.6075,3.686420,-0.3399,447.7222,447.8773,no,-0.0287
5750,4.50,7.50,3.00,Fe1,447.6075,3.686420,-0.3399,447.7222,447.8773,no,-0.0457
5750,4.50,7.50,0.75,Fe1,448.0136,3.046894,-1.9332,447.8773,448.0508,no,-0.0352
5750,4.50,7.50,1.50,Fe1,448.0136,3.046894,-1.9332,447.8773,448.0508,no,-0.0454
5750,4.50,7.50,3.00,Fe1,448.0136,3.046894,-1.9332,447.8773,448.0508,no,-0.0627
5750,4.50,7.50,0.75,Fe1,448.1608,3.686420,-1.5000,448.0508,448.1772,no,-0.0254
5750,4.50,7.50,1.50,Fe1,448.1608,3.686420,-1.5000,448.0508,448.1772,no,-0.0354
5750,4.50,7.50,3.00,Fe1,448.1608,3.686420,-1.5000,448.0508,448.1772,no,-0.0513
5750,4.50,7.50,0.75,Fe1,448.2168,0.110115,-3.4528,448.1772,448.1980,no,-0.0143
5750,4.50,7.50,1.50,Fe1,448.2168,0.110115,-3.4528,448.1772,448.1980,no,-0.0219
5750,4.50,7.50,3.00,Fe1,448.2168,0.110115,-3.4528,448.1772,448.1980,no,-0.0370
5750,4.50,7.50,0.75,Fe1,448.2252,2.222730,-1.4811,448.1980,448.2588,no,-0.0146
5750,4.50,7.50,1.50,Fe1,448.2252,2.222730,-1.4811,448.1980,448.2588,no,-0.0222
5750,4.50,7.50,3.00,Fe1,448.2252,2.222730,-1.4811,448.1980,448.2588,no,-0.0370
5750,4.50,7.50,0.75,Fe1,448.2738,3.653723,-1.4400,448.2588,448.3556,no,-0.0298
5750,4.50,7.50,1.50,Fe1,448.2738,3.653723,-1.4400,448.2588,448.3556,no,-0.0407
5750,4.50,7.50,3.00,Fe1,448.2738,3.653723,-1.4400,448.2588,448.3556,no,-0.0576
5750,4.50,7.50,0.75,Fe1,448.4219,3.602555,-0.6400,448.3556,448.7025,no,-0.0486
5750,4.50,7.50,1.50,Fe1,448.4219,3.602555,-0.6400,448.3556,448.7025,no,-0.0663
5750,4.50,7.50,3.00,Fe1,448.4219,3.602555,-0.6400,448.3556,448.7025,no,-0.0963
5750,4.50,7.50,0.75,Fe1,448.8905,3.653723,-1.7200,448.7025,448.9037,no,-0.0225
5750,4.50,7.50,1.50,Fe1,448.8905,3.653723,-1.7200,448.7025,448.9037,no,-0.0315
5750,4.50,7.50,3.00,Fe1,448.8905,3.653723,-1.7200,448.7025,448.9037,no,-0.0456
5750,4.50,7.50,0.75,Fe2,448.9175,2.828146,-2.9599,448.9037,448.9402,no,-0.0051
5750,4.50,7.50,1.50,Fe2,448.9175,2.828146,-2.9599,448.9037,448.9402,no,-0.0042
5750,4.50,7.50,3.00,Fe2,448.9175,2.828146,-2.9599,448.9037,448.9402,no,-0.0015
5750,4.50,7.50,0.75,Fe1,448.9738,0.121267,-3.8989,448.9402,449.0671,no,0.0051
5750,4.50,7.50,1.50,Fe1,448.9738,0.121267,-3.8989,448.9402,449.0671,no,0.0006
5750,4.50,7.50,3.00,Fe1,448.9738,0.121267,-3.8989,448.9402,449.0671,no,-0.0111
5750,4.50,7.50,0.75,Fe2,449.1396,2.855539,-2.7100,449.0671,449.2052,no,-0.0069
5750,4.50,7.50,1.50,Fe2,449.1396,2.855539,-2.7100,449.0671,449.2052,no,-0.0064
5750,4.50,7.50,3.00,Fe2,449.1396,2.855539,-2.7100,449.0671,449.2052,no,-0.0038
5750,4.50,7.50,0.75,Fe1,449.4562,2.197885,-1.1430,449.2052,449.5255,no,-0.0217
5750,4.50,7.50,1.50,Fe1,449.4562,2.197885,-1.1430,449.2052,449.5255,no,-0.0315
5750,4.50,7.50,3.00,Fe1,449.4562,2.197885,-1.1430,449.2052,449.5255,no,-0.0531
5750,4.50,7.50,0.75,Fe1,449.5390,2.885184,-3.3900,449.5255,449.5716,no,-0.0103
5750,4.50,7.50,1.50,Fe1,449.5390,2.885184,-3.3900,449.5255,449.5716,no,-0.0167
5750,4.50,7.50,3.00,Fe1,449.5390,2.885184,-3.3900,449.5255,449.5716,no,-0.0287
5750,4.50,7.50,0.75,Fe1,449.5952,3.653723,-1.6999,449.5716,450.1359,no,-0.0227
5750,4.50,7.50,1.50,Fe1,449.5952,3.653723,-1.6999,449.5716,450.1359,no,-0.0322
5750,4.50,7.50,3.00,Fe1,449.5952,3.653723,-1.6999,449.5716,450.1359,no,-0.0472
5750,4.50,7.50,0.75,Fe2,450.8280,2.855539,-2.4400,450.1359,451.2051,yes,-0.0092
5750,4.50,7.50,1.50,Fe2,450.8280,2.855539,-2.4400,450.1359,451.2051,yes,-0.0095
5750,4.50,7.50,3.00,Fe2,450.8280,2.855539,-2.4400,450.1359,451.2051,yes,-0.0077
5750,4.50,7.50,0.75,Fe2,451.5332,2.844141,-2.6000,451.2051,451.6554,yes,-0.0081
5750,4.50,7.50,1.50,Fe2,451.5332,2.844141,-2.6000,451.2051,451.6554,yes,-0.0078
5750,4.50,7.50,3.00,Fe2,451.5332,2.844141,-2.6000,451.2051,451.6554,yes,-0.0052
5750,4.50,7.50,0.75,Fe1,451.7523,3.071364,-1.8580,451.6554,451.8722,yes,-0.0366
5750,4.50,7.50,1.50,Fe1,451.7523,3.071364,-1.8580,451.6554,451.8722,yes,-0.0474
5750,4.50,7.50,3.00,Fe1,451.7523,3.071364,-1.8580,451.6554,451.8722,yes,-0.0646
5750,4.50,7.50,0.75,Fe2,452.0218,2.806678,-2.6499,451.8722,452.1227,yes,-0.0081
5750,4.50,7.50,1.50,Fe2,452.0218,2.806678,-2.6499,451.8722,452.1227,yes,-0.0077
5750,4.50,7.50,3.00,Fe2,452.0218,2.806678,-2.6499,451.8722,452.1227,yes,-0.0051
5750,4.50,7.50,0.75,Fe2,452.2627,2.844141,-2.2500,452.1227,452.4132,yes,-0.0113
5750,4.50,7.50,1.50,Fe2,452.2627,2.844141,-2.2500,452.1227,452.4132,yes,-0.0128
5750,4.50,7.50,3.00,Fe2,452.2627,2.844141,-2.2500,452.1227,452.4132,yes,-0.0125
5750,4.50,7.50,0.75,Fe1,452.8613,2.175963,-0.8870,452.4132,452.9515,no,-0.0250
5750,4.50,7.50,1.50,Fe1,452.8613,2.175963,-0.8870,452.4132,452.9515,no,-0.0364
5750,4.50,7.50,3.00,Fe1,452.8613,2.175963,-0.8870,452.4132,452.9515,no,-0.0601
5750,4.50,7.50,0.75,Fe1,452.8756,3.301430,-2.0200,452.9515,453.0253,no,-0.0133
5750,4.50,7.50,1.50,Fe1,452.8756,3.301430,-2.0200,452.9515,453.0253,no,-0.0204
5750,4.50,7.50,3.00,Fe1,452.8756,3.301430,-2.0200,452.9515,453.0253,no,-0.0342
5750,4.50,7.50,0.75,Fe1,453.1147,1.484877,-2.1010,453.0253,453.3633,no,-0.0196
5750,4.50,7.50,1.50,Fe1,453.1147,1.484877,-2.1010,453.0253,453.3633,no,-0.0281
5750,4.50,7.50,3.00,Fe1,453.1147,1.484877,-2.1010,453.0253,453.3633,no,-0.0434
5750,4.50,7.50,0.75,Fe2,453.4159,2.855539,-3.2800,453.3633,453.7352,yes,-0.0021
5750,4.50,7.50,1.50,Fe2,453.4159,2.855539,-3.2800,453.3633,453.7352,yes,-0.0011
5750,4.50,7.50,3.00,Fe2,453.4159,2.855539,-3.2800,453.3633,453.7352,yes,0.0008
5750,4.50,7.50,0.75,Fe2,454.1515,2.855539,-2.9800,453.7352,454.4204,yes,-0.0040
5750,4.50,7.50,1.50,Fe2,454.1515,2.855539,-2.9800,453.7352,454.4204,yes,-0.0030
5750,4.50,7.50,3.00,Fe2,454.1515,2.855539,-2.9800,453.7352,454.4204,yes,-0.0005
5750,4.50,7.50,0.75,Fe1,454.7846,3.546549,-1.0121,454.4204,454.8476,yes,-0.0528
5750,4.50,7.50,1.50,Fe1,454.7846,3.546549,-1.0121,454.4204,454.8476,yes,-0.0683
5750,4.50,7.50,3.00,Fe1,454.7846,3.546549,-1.0121,454.4204,454.8476,yes,-0.0915
5750,4.50,7.50,0.75,Fe2,454.9466,2.828146,-2.0900,454.8476,455.2477,yes,-0.0131
5750,4.50,7.50,1.50,Fe2,454.9466,2.828146,-2.0900,454.8476,455.2477,yes,-0.0156
5750,4.50,7.50,3.00,Fe2,454.9466,2.828146,-2.0900,454.8476,455.2477,yes,-0.0171
5750,4.50,7.50,0.75,Fe1,455.4450,2.865415,-2.8099,455.2477,455.4832,yes,-0.0126
5750,4.50,7.50,1.50,Fe1,455.4450,2.865415,-2.8099,455.2477,455.4832,yes,-0.0197
5750,4.50,7.50,3.00,Fe1,455.4450,2.865415,-2.8099,455.2477,455.4832,yes,-0.0322
5750,4.50,7.50,0.75,Fe2,455.5886,2.828146,-2.4000,455.4832,455.5998,no,-0.0144
5750,4.50,7.50,1.50,Fe2,455.5886,2.828146,-2.4000,455.4832,455.5998,no,-0.0160
5750,4.50,7.50,3.00,Fe2,455.5886,2.828146,-2.4000,455.4832,455.5998,no,-0.0153
5750,4.50,7.50,0.75,Fe1,455.6125,3.602555,-0.7870,455.5998,456.1438,no,-0.0444
5750,4.50,7.50,1.50,Fe1,455.6125,3.602555,-0.7870,455.5998,456.1438,no,-0.0615
5750,4.50,7.50,3.00,Fe1,455.6125,3.602555,-0.7870,455.5998,456.1438,no,-0.0906
5750,4.50,7.50,0.75,Fe1,456.5661,3.240996,-2.1700,456.1438,456.6141,yes,-0.0200
5750,4.50,7.50,1.50,Fe1,456.5661,3.240996,-2.1700,456.1438,456.6141,yes,-0.0280
