canonical_line_id,merged_row_number,species,wavelength_air_A,lower_EP,component_loggf,source,gf_fraction,parent_sum_loggf,source_total_loggf,rescaled_component_loggf,raw_path,raw_line_number,lower_J,upper_J,raw_lower_EP,raw_upper_EP,lower_term,upper_term,source_annotation,component_semantics
alphys_II_1724.9820_0006,19793,Al II,1724.99103,4.6591,-1.933,VALD3,0.0035230898,0.5200762844,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,79168,2.0,3.0,4.6591,11.8466,LS                                                            3s.3p                  3P*,LS                                                              3s.3d                 3D,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:GUES,S53 Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1727.2140_0007,20011,Al II,1727.20914,4.6437,-5.583,VALD3,0.2222446094,-4.9298312359,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,80040,1.0,0.0,4.6437,11.822,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 1S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,K16 Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1727.2140_0007,20012,Al II,1727.21261,4.6437,-5.407,VALD3,0.3332968705,-4.9298312359,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,80044,1.0,0.0,4.6437,11.822,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 1S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,K16 Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1727.2140_0007,20013,Al II,1727.21747,4.6437,-5.282,VALD3,0.4444585201,-4.9298312359,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,80048,1.0,0.0,4.6437,11.822,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 1S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,K16 Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1760.1060_0008,22820,Al II,1760.106,4.6437,-0.12,VALD3,1.0,-0.12,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,91276,1.0,2.0,4.6437,11.6878,LS                                                            3s.3p                  3P*,LS                                                              3p2                   3P,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1761.9770_0009,22988,Al II,1761.977,4.6361,-0.21,VALD3,1.0,-0.21,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,91948,0.0,1.0,4.6361,11.6728,LS                                                            3s.3p                  3P*,LS                                                              3p2                   3P,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1763.8690_0010,23163,Al II,1763.869,4.6437,-0.34,VALD3,1.0,-0.34,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,92648,1.0,1.0,4.6437,11.6728,LS                                                            3s.3p                  3P*,LS                                                              3p2                   3P,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1763.9520_0011,23170,Al II,1763.952,4.6591,0.36,VALD3,1.0,0.36,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,92676,2.0,2.0,4.6591,11.6878,LS                                                            3s.3p                  3P*,LS                                                              3p2                   3P,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1765.8160_0012,23376,Al II,1765.81092,4.6437,-0.863,VALD3,0.2222446094,-0.2098312359,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,93500,1.0,0.0,4.6437,11.665,LS                                                            3s.3p                  3P*,LS                                                              3p2                   3P,"'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM   hfs:HR,K16 Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1765.8160_0012,23377,Al II,1765.81455,4.6437,-0.687,VALD3,0.3332968705,-0.2098312359,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,93504,1.0,0.0,4.6437,11.665,LS                                                            3s.3p                  3P*,LS                                                              3p2                   3P,"'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM   hfs:HR,K16 Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1765.8160_0012,23378,Al II,1765.81963,4.6437,-0.562,VALD3,0.4444585201,-0.2098312359,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,93508,1.0,0.0,4.6437,11.665,LS                                                            3s.3p                  3P*,LS                                                              3p2                   3P,"'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM   hfs:HR,K16 Al+'",RAW_PHYSICAL_COMPONENT
alphys_I_1766.3810_0013,23440,Al I,1766.381,0.0139,0.46,VALD3,1.0,0.46,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,93756,1.5,1.5,0.0139,7.033,LS                                                                  3s2.3p           2P*,LS                                                                   3s.3p2           2P,'_          Al 1 Kurucz NLTE  51 wl:LCK  51 gf:LCK  51 LCK  51 LCK  51 LCK  51 LCK  51 LCK  51 LCK  51 LCK    Al',RAW_PHYSICAL_COMPONENT
alphys_II_1767.7320_0014,23528,Al II,1767.732,4.6591,-0.12,VALD3,1.0,-0.12,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,94108,2.0,1.0,4.6591,11.6728,LS                                                            3s.3p                  3P*,LS                                                              3p2                   3P,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_I_1769.1330_0015,23647,Al I,1769.133,0.0139,-0.21,VALD3,1.0,-0.21,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,94584,1.5,0.5,0.0139,7.0221,LS                                                                  3s2.3p           2P*,LS                                                                   3s.3p2           2P,'_          Al 1 Kurucz NLTE  51 wl:LCK  51 gf:LCK  51 LCK  51 LCK  51 LCK  51 LCK  51 LCK  51 LCK  51 LCK    Al',RAW_PHYSICAL_COMPONENT
alphys_II_1772.8030_0016,23953,Al II,1772.803,11.665,0.08,VALD3,1.0,0.08,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,95808,0.0,1.0,11.665,18.6587,LS                                                             3p2                    3P,LS                                                             3p.3d                 3D*,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1774.0020_0017,24049,Al II,1774.002,11.6728,0.43,VALD3,1.0,0.43,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,96192,1.0,2.0,11.6728,18.6618,LS                                                             3p2                    3P,LS                                                             3p.3d                 3D*,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1774.7700_0018,24133,Al II,1774.77,11.6728,-0.05,VALD3,1.0,-0.05,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,96528,1.0,1.0,11.6728,18.6587,LS                                                             3p2                    3P,LS                                                             3p.3d                 3D*,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1776.9730_0019,24403,Al II,1776.973,11.6878,0.7,VALD3,1.0,0.7,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,97608,2.0,3.0,11.6878,18.6651,LS                                                             3p2                    3P,LS                                                             3p.3d                 3D*,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1777.8260_0020,24471,Al II,1777.826,11.6878,-0.05,VALD3,1.0,-0.05,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,97880,2.0,2.0,11.6878,18.6618,LS                                                             3p2                    3P,LS                                                             3p.3d                 3D*,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1818.3550_0021,27757,Al II,1818.355,11.8466,0.19,VALD3,1.0,0.19,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,111024,3.0,3.0,11.8466,18.6651,LS                                                             3s.3d                  3D,LS                                                             3p.3d                 3D*,'_          Li 1 - K 5 Bell   15 wl:WSM  15 gf:WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM  15 WSM    Al+',RAW_PHYSICAL_COMPONENT
alphys_II_1855.9182_0022,31096,Al II,1855.91816,4.6361,-1.382,VALD3,1.0,-1.382,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124380,0.0,1.0,4.6361,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:K16,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1855.9323_0023,31097,Al II,1855.92913,4.6361,-1.507,VALD3,0.5999495673,-1.2851147445,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124384,0.0,1.0,4.6361,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:K16,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1855.9323_0023,31099,Al II,1855.93697,4.6361,-1.683,VALD3,0.4000504327,-1.2851147445,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124392,0.0,1.0,4.6361,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:K16,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1858.0250_0024,31221,Al II,1858.01554,4.6437,-1.349,VALD3,0.158791664,-0.5498276998,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124880,1.0,1.0,4.6437,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1858.0250_0024,31222,Al II,1858.02116,4.6437,-1.094,VALD3,0.285645706,-0.5498276998,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124884,1.0,1.0,4.6437,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1858.0250_0024,31223,Al II,1858.02252,4.6437,-1.358,VALD3,0.1555348447,-0.5498276998,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124888,1.0,1.0,4.6437,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1858.0250_0024,31228,Al II,1858.02654,4.6437,-2.27,VALD3,0.019047049,-0.5498276998,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124908,1.0,1.0,4.6437,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1858.0250_0024,31241,Al II,1858.03037,4.6437,-1.726,VALD3,0.0666542276,-0.5498276998,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124960,1.0,1.0,4.6437,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1858.0250_0024,31242,Al II,1858.03216,4.6437,-1.349,VALD3,0.158791664,-0.5498276998,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124964,1.0,1.0,4.6437,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1858.0250_0024,31243,Al II,1858.03439,4.6437,-1.358,VALD3,0.1555348447,-0.5498276998,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,124968,1.0,1.0,4.6437,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:HR,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1862.3110_0025,31639,Al II,1862.29827,4.659,-2.119,VALD3,0.0158836123,-0.3199492783,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,126552,2.0,1.0,4.659,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:GUES,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1862.3110_0025,31645,Al II,1862.30392,4.6591,-1.341,VALD3,0.0952684893,-0.3199492783,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,126576,2.0,1.0,4.6591,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:GUES,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1862.3110_0025,31646,Al II,1862.30528,4.659,-1.718,VALD3,0.0399898043,-0.3199492783,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,126580,2.0,1.0,4.659,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:GUES,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1862.3110_0025,31647,Al II,1862.30931,4.659,-1.234,VALD3,0.121884724,-0.3199492783,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,126584,2.0,1.0,4.659,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:GUES,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1862.3110_0025,31648,Al II,1862.31075,4.659,-1.496,VALD3,0.0666728897,-0.3199492783,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,126588,2.0,1.0,4.659,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:GUES,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_1862.3110_0025,31649,Al II,1862.31118,4.6591,-0.797,VALD3,0.3333874738,-0.3199492783,,,data/linelists/vald_solar_fuv_1150_2000_hfson_raw.txt,126592,2.0,1.0,4.6591,11.3166,LS                                                            3s.3p                  3P*,LS                                                              3s.4s                 3S,"'_          Li 1 - K 5 Bell   15 wl:KP  15 gf:KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP  15 KP   hfs:GUES,HR Al+'",RAW_PHYSICAL_COMPONENT
