source_record_id,wavelength_vac_A,Aul_s,branching_fraction,lifetime_ns,lifetime_unc_ns,lifetime_source,lifetime_kind,source_table,component_note,species,wavelength_air,lower_EP,upper_EP,lower_level,upper_level,lower_J,upper_J,loggf,recomputed_loggf,gf_bound_dex,uncertainty_basis,source_class,source_key,source_path,source_semantics,priority,unc_pct,other_Aul_s,other_reference,aki_limit,aki_note,uncertainty_limit,intensity_limit,theory_flag,branching_limit,upper_statistical_weight_from_A_f,nist_grade,source_reference,bibliography_key,bibliography_chain,source_doi,citation_role
burheim2023_t1_01,6697.864,1300000.0,0.358,275.0,8.0,Buurman1986,experimental,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,6696.0151949693,3.1427212,4.993821,4s $^2$S$_{1/2}$,5p $^2$P$_{3/2}$,0.5,1.5,-1.46,-1.4562673298,0.0374264979,published fractional uncertainty; confidence not specified,PRIMARY_LABORATORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,0,,,,,,,,,,,,,burheim2023,burheim2023;buurman1986_al,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_02,6700.522,1280000.0,0.352,275.0,8.0,Buurman1986,experimental,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,6698.6724801445,3.1427212,4.9930889,4s $^2$S$_{1/2}$,5p $^2$P$_{1/2}$,0.5,0.5,-1.76,-1.7636860831,0.0334237555,published fractional uncertainty; confidence not specified,PRIMARY_LABORATORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,0,,,,,,,,,,,,,burheim2023,burheim2023;buurman1986_al,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_03,11256.27,12900000.0,0.778,60.4,1.2,Papoulia2019,theoretical,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,11253.1884049513,4.0214836,5.1229514,3d $^2$D$_{3/2}$,4f $^2$F$_{5/2}$,1.5,2.5,0.167,0.167386641,0.0211892991,published fractional uncertainty; confidence not specified,MIXED_LAB_THEORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,1,,,,,,,,,,,,,burheim2023,burheim2023;papoulia2019,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_04,11258.008,14000000.0,0.843,60.4,1.2,Papoulia2019,theoretical,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,11254.9259333976,4.0216502,5.1229524,3d $^2$D$_{5/2}$,4f $^2$F$_{7/2}$,2.5,3.5,0.327,0.3279978052,0.0086001718,published fractional uncertainty; confidence not specified,MIXED_LAB_THEORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,1,,,,,,,,,,,,,burheim2023,burheim2023;papoulia2019,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_05,12753.397,53100.0,0.015,275.0,8.0,Buurman1986,experimental,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,12749.9089846441,4.0216502,4.993821,3d $^2$D$_{5/2}$,5p $^2$P$_{3/2}$,2.5,1.5,-2.29,-2.2857370528,0.0374264979,published fractional uncertainty; confidence not specified,PRIMARY_LABORATORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,0,,,,,,,,,,,,,burheim2023,burheim2023;buurman1986_al,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_06,12760.765,48800.0,0.013,275.0,8.0,Buurman1986,experimental,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,12757.2749835176,4.0214836,4.9930889,3d $^2$D$_{3/2}$,5p $^2$P$_{1/2}$,1.5,0.5,-2.62,-2.6229400839,0.0453229788,published fractional uncertainty; confidence not specified,PRIMARY_LABORATORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,0,,,,,,,,,,,,,burheim2023,burheim2023;buurman1986_al,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_07,13127.005,16500000.0,0.9998,60.5,0.9,BuurmanDonszelmann1990,experimental,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,13123.4155037306,3.1427212,4.0872183,4s $^2$S$_{1/2}$,4p $^2$P$_{3/2}$,0.5,1.5,0.232,0.2317319136,0.0064660422,published fractional uncertainty; confidence not specified,PRIMARY_LABORATORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,0,,,,,,,,,,,,,burheim2023,burheim2023;buurman_donszelmann1990_al,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_08,13154.35,15400000.0,0.9998,65.0,2.0,BuurmanDonszelmann1990,experimental,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,13150.7530753857,3.1427212,4.0852554,4s $^2$S$_{1/2}$,4p $^2$P$_{1/2}$,0.5,0.5,-0.098,-0.0974538208,0.0132586653,published fractional uncertainty; confidence not specified,PRIMARY_LABORATORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,0,,,,,,,,,,,,,burheim2023,burheim2023;buurman_donszelmann1990_al,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_09,38632.83,2030000.0,0.557,275.0,8.0,Buurman1986,experimental,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,38622.2965886931,4.6728909,4.993821,5s $^2$S$_{1/2}$,5p $^2$P$_{3/2}$,0.5,1.5,0.259,0.259325752,0.0293837777,published fractional uncertainty; confidence not specified,PRIMARY_LABORATORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,0,,,,,,,,,,,,,burheim2023,burheim2023;buurman1986_al,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_10,38721.19,2030000.0,0.558,275.0,8.0,Buurman1986,experimental,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,38710.6325150508,4.6728909,4.9930889,5s $^2$S$_{1/2}$,5p $^2$P$_{1/2}$,0.5,0.5,-0.0396,-0.0397198981,0.0253058653,published fractional uncertainty; confidence not specified,PRIMARY_LABORATORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,0,,,,,,,,,,,,,burheim2023,burheim2023;buurman1986_al,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_11,41841.42,2570000.0,0.155,60.4,1.2,Papoulia2019,theoretical,Burheim2023 Table 1; loggf crosscheck Table 3,fine-structure transition total,Al I,41830.0123852549,4.8266321,5.1229514,nd $^2$D$_{3/2}$,4f $^2$F$_{5/2}$,1.5,2.5,0.607,0.6071538805,0.0413926852,published fractional uncertainty; confidence not specified,MIXED_LAB_THEORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,1,,,,,,,,,,,,,burheim2023,burheim2023;papoulia2019,10.1051/0004-6361/202245394,published source of the retained quantities
burheim2023_t1_12,41920.7,2590000.0,0.157,60.4,1.2,Papoulia2019,theoretical,Burheim2023 Table 1; loggf crosscheck Table 3,omitted weak fine-structure blend included in published uncertainty,Al I,41909.2707842584,4.8271968,5.1229524,nd $^2$D$_{5/2}$,4f $^2$F$_{7/2}$,2.5,3.5,0.737,0.7371034797,0.0453229788,published fractional uncertainty; confidence not specified,MIXED_LAB_THEORY,Burheim2023,data/reference/al_gf_lab/al1_lab_loggf.csv,FINE_STRUCTURE_TOTAL,1,,,,,,,,,,,,,burheim2023,burheim2023;papoulia2019,10.1051/0004-6361/202245394,published source of the retained quantities
vuj2002_t2_001,3945.1224280304,47000000.0,,,,,,,,Al I,3944.006,0.0,,3p ^2^P^o^_1/2_,3s^2^4s ^2^S_1/2_,0.5,0.5,-0.6588944995,-0.6588944995,0.0413926852,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,10.0,49300000.0,Wiese & Martin (1980),,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_002,3962.6409977897,99000000.0,,,,,,,,Al I,3961.52,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^4s ^2^S_1/2_,1.5,0.5,-0.3315086761,-0.3315086761,0.0253058653,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,6.0,98000000.0,Wiese & Martin (1980),,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_003,2653.2736825857,14199999.999999998,,,,,,,,Al I,2652.484,0.0,,3p ^2^P^o^_1/2_,3s^2^5s ^2^S_1/2_,0.5,0.5,-1.5232608846,-1.5232608846,0.0492180227,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,12.0,13300000.0,Wiese & Martin (1980),,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_004,2661.1845758656,28399999.999999996,,,,,,,,Al I,2660.393,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^5s ^2^S_1/2_,1.5,0.5,-1.2196449923,-1.2196449923,0.0453229788,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,11.0,26400000.0,Wiese & Martin (1980),,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_005,21098.7977816201,3000000.0,,,,,,,,Al I,21093.04,,,4p ^2^P^o^_1/2_,3s^2^5s ^2^S_1/2_,0.5,0.5,-0.3974766535,-0.3974766535,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MIXED_LAB_THEORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,30.0,,,,,>,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_006,21169.5270346479,6000000.0,,,,,,,,Al I,21163.75,,,4p ^2^P^o^_3/2_,3s^2^5s ^2^S_1/2_,1.5,0.5,-0.0935397668,-0.0935397668,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MIXED_LAB_THEORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,30.0,,,,,>,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_007,13154.3569329218,16000000.0,,,,,,,,Al I,13150.76,,,4s ^2^S_1/2_,3s^2^4p ^2^P^o^_1/2_,0.5,0.5,-0.0808541012,-0.0808541012,0.0128372247,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,3.0,16900000.0,Buurman et al. (1986),,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_008,13126.9995012136,15000000.0,,,,,,,,Al I,13123.41,,,4s ^2^S_1/2_,3s^2^4p ^2^P^o^_3/2_,0.5,1.5,0.1903388646,0.1903388646,0.0211892991,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,5.0,16900000.0,Buurman et al. (1986),,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_009,3083.0482421052,59000000.0,,,,,,,,Al I,3082.153,0.0,,3p ^2^P^o^_1/2_,3s^2^3d ^2^D_3/2_,0.5,1.5,-0.4732706795,-0.4732706795,0.0492180227,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,12.0,63000000.0,Wiese & Martin (1980),,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_010,3093.7369230866,12000000.0,,,,,,,,Al I,3092.839,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^3d ^2^D_3/2_,1.5,1.5,-1.1619353248,-1.1619353248,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",MIXED_LAB_THEORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,,,,,),,~,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_011,3093.6078907093,71000000.0,,,,,,,,Al I,3092.71,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^3d ^2^D_5/2_,1.5,2.5,-0.2138031906,-0.2138031906,0.0086001718,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,FINE_STRUCTURE_TOTAL,2,2.0,74000000.0,Wiese & Martin (1980),,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_012,2568.7536106066,28000000.000000004,,,,,,,,Al I,2567.984,0.0,,3p ^2^P^o^_1/2_,y ^2^D_3/2_,0.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,23000000.0,Wiese & Martin (1980),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_013,2568.7536106066,28000000.000000004,,,,,,,,Al I,2567.984,0.0,,3p ^2^P^o^_1/2_,y ^2^D_3/2_,0.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,19200000.0,Davidson et al. (1990),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_014,2576.1643584742,5000000.0,,,,,,,,Al I,2575.393,0.0138937931,,3p ^2^P^o^_3/2_,y ^2^D_3/2_,1.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,4400000.0,Wiese & Martin (1980),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_015,2576.1643584742,5000000.0,,,,,,,,Al I,2575.393,0.0138937931,,3p ^2^P^o^_3/2_,y ^2^D_3/2_,1.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,3800000.0,Davidson et al. (1990),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_016,2575.8652878895,34000000.0,,,,,,,,Al I,2575.094,0.0138937931,,3p ^2^P^o^_3/2_,y ^2^D_5/2_,1.5,2.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,28000000.000000004,Wiese & Martin (1980),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_017,2575.8652878895,34000000.0,,,,,,,,Al I,2575.094,0.0138937931,,3p ^2^P^o^_3/2_,y ^2^D_5/2_,1.5,2.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,23000000.0,Davidson et al. (1990),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_018,2367.7482883017,63000000.0,,,,,,,,Al I,2367.025,0.0,,3p ^2^P^o^_1/2_,3s^2^5d ^2^D_3/2_,0.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,72000000.0,Wiese & Martin (1980),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_019,2367.7482883017,63000000.0,,,,,,,,Al I,2367.025,0.0,,3p ^2^P^o^_1/2_,3s^2^5d ^2^D_3/2_,0.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,52600000.0,Davidson et al. (1990),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_020,2374.0737087987,13000000.0,,,,,,,,Al I,2373.349,0.0138937931,,3p ^2^P^o^_3/2_,(4d),1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,14000000.000000002,Wiese & Martin (1980),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_021,2374.0737087987,13000000.0,,,,,,,,Al I,2373.349,0.0138937931,,3p ^2^P^o^_3/2_,(4d),1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,10500000.0,Davidson et al. (1990),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_022,2373.8486582109,76000000.0,,,,,,,,Al I,2373.124,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^5d ^2^D_5/2_,1.5,2.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,86000000.0,Wiese & Martin (1980),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_023,2373.8486582109,76000000.0,,,,,,,,Al I,2373.124,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^5d ^2^D_5/2_,1.5,2.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,63100000.0,Davidson et al. (1990),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_024,2264.1624685031,59000000.0,,,,,,,,Al I,2263.462,0.0,,3p ^2^P^o^_1/2_,3s^2^6d ^2^D_3/2_,0.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,66000000.0,Wiese & Martin (1980),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_025,2264.1624685031,59000000.0,,,,,,,,Al I,2263.462,0.0,,3p ^2^P^o^_1/2_,3s^2^6d ^2^D_3/2_,0.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,57599999.99999999,Davidson et al. (1990),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_026,2269.9217131518,12000000.0,,,,,,,,Al I,2269.22,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^6d ^2^D_3/2_,1.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,13000000.0,Wiese & Martin (1980),<,,,~,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_027,2269.9217131518,12000000.0,,,,,,,,Al I,2269.22,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^6d ^2^D_3/2_,1.5,1.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,11500000.0,Davidson et al. (1990),<,,,~,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_028,2269.7976863152,71000000.0,,,,,,,,Al I,2269.096,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^6d ^2^D_5/2_,1.5,2.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,79000000.0,Wiese & Martin (1980),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t2_029,2269.7976863152,71000000.0,,,,,,,,Al I,2269.096,0.0138937931,,3p ^2^P^o^_3/2_,3s^2^6d ^2^D_5/2_,1.5,2.5,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table2.dat,RATIO_ONLY,2,,69100000.0,Davidson et al. (1990),<,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_001,3060.8136721005,,,,,,,,,Al I,3059.924,,,2p^2^ ^4^P_1/2_,3s3p4s ^4^P^o^1_/2_,0.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_002,3065.1807653529,,,,,,,,,Al I,3064.29,,,2p^2^ ^4^P_3/2_,3s3p4s ^4^P^o^1_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_003,3055.5673592382,,,,,,,,,Al I,3054.679,,,2p^2^ ^4^P_1/2_,3s3p4s ^4^P^o^3_/2_,0.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_004,3059.9184480373,,,,,,,,,Al I,3059.029,,,2p^2^ ^4^P_3/2_,3s3p4s ^4^P^o^3_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_005,3067.0362299597,,,,,,,,,Al I,3066.145,,,2p^2^ ^4^P_5/2_,3s3p4s ^4^P^o^3_/2_,2.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_006,3050.960206769,,,,,,,,,Al I,3050.073,,,2p^2^ ^4^P_3/2_,3s3p4s ^4^P^o^5_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_007,3058.0329761787,,,,,,,,,Al I,3057.144,,,2p^2^ ^4^P_5/2_,3s3p4s ^4^P^o^5_/2_,2.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_008,2311.7458415212,,,,,,,,,Al I,2311.035,,,2p^2^ ^4^P_1/2_,3s3p3d ^4^P^o^1_/2_,0.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_009,2314.237390054,,,,,,,,,Al I,2313.526,,,2p^2^ ^4^P_3/2_,3s3p3d ^4^P^o^1_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_010,2313.2021620789,,,,,,,,,Al I,2312.491,,,2p^2^ ^4^P_1/2_,3s3p3d ^4^P^o^3_/2_,0.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
vuj2002_t3_011,2315.6947111304,,,,,,,,,Al I,2314.983,,,2p^2^ ^4^P_3/2_,3s3p3d ^4^P^o^3_/2_,1.5,,,,,"published bound; Vujnovic sums relative errors, not Gaussian quadrature",PRIMARY_LABORATORY,Vujnovic2002,data/reference/vujnovic2002_al/raw/table3.dat,RATIO_ONLY,2,,,,,,,,,,,,,vujnovic2002,vujnovic2002,10.1051/0004-6361:20020560,published source of the retained quantities
