wavelength_air_A,flux_normalized,n_frames,min_mtrans
23893.3941,1.021782,2,0.6425
23893.4617,1.02412,2,0.7249
23893.5293,1.009272,2,0.7857
23893.5969,1.006311,2,0.8286
23893.6645,1.008088,2,0.8588
23893.732,1.006047,2,0.8803
23893.7996,0.999623,2,0.8961
23893.8672,1.001819,2,0.9078
23893.9348,1.001423,2,0.9168
23894.0024,1.00033,2,0.9237
23894.0699,1.008961,2,0.929
23894.1375,0.997431,2,0.9331
23894.2051,1.004556,2,0.9362
23894.2727,1.003292,2,0.9386
23894.3403,1.005413,2,0.9404
23894.4078,1.005461,2,0.9418
23894.4754,1.006329,2,0.9426
23894.543,0.998123,2,0.9426
23894.6106,0.999462,2,0.9413
23894.6782,0.999683,2,0.939
23894.7458,0.99934,2,0.9368
23894.8133,1.001605,2,0.936
23894.8809,0.998717,2,0.9375
23894.9485,0.998407,2,0.9403
23895.0161,0.994566,2,0.9431
23895.0837,1.000678,2,0.9448
23895.1512,0.995184,2,0.9454
23895.2188,0.993443,2,0.9456
23895.2864,0.991524,2,0.9462
23895.354,0.987844,2,0.9475
23895.4216,0.979018,2,0.9491
23895.4892,0.970371,2,0.9506
23895.5567,0.944649,2,0.9517
23895.6243,0.924909,2,0.9525
23895.6919,0.907831,2,0.9532
23895.7595,0.892687,2,0.9539
23895.8271,0.885387,2,0.9543
23895.8946,0.893244,2,0.9546
23895.9622,0.913819,2,0.9547
23896.0298,0.934324,2,0.9546
23896.0974,0.957129,2,0.9543
23896.165,0.966691,2,0.9538
23896.2325,0.985168,2,0.9528
23896.3001,0.994258,2,0.9513
23896.3677,0.990187,2,0.9492
23896.4353,0.996786,2,0.9471
23896.5029,0.995507,2,0.9459
23896.5705,1.000331,2,0.9462
23896.638,0.996875,2,0.9476
23896.7056,0.998841,2,0.9492
23896.7732,1.002289,2,0.9506
23896.8408,1.001816,2,0.9514
23896.9084,1.004231,2,0.9517
23896.9759,1.000532,2,0.9518
23897.0435,1.001003,2,0.9517
23897.1111,1.007853,2,0.9514
23897.1787,1.006889,2,0.9509
23897.2463,1.004211,2,0.9502
23897.3138,0.998016,2,0.9492
23897.3814,1.007507,2,0.9478
23897.449,1.009698,2,0.9457
23897.5166,1.004644,2,0.9428
23897.5842,1.001266,2,0.9395
23897.6518,1.001136,2,0.9371
23897.7193,1.001498,2,0.9366
23897.7869,0.999344,2,0.938
23897.8545,1.002051,2,0.9401
23897.9221,1.002353,2,0.9418
23897.9897,0.992486,2,0.9427
23898.0572,0.994703,2,0.943
23898.1248,0.982949,2,0.9428
23898.1924,0.972988,2,0.9422
23898.26,0.966101,2,0.9413
23898.3276,0.962015,2,0.94
23898.3952,0.96467,2,0.9385
23898.4627,0.969789,2,0.9368
23898.5303,0.974302,2,0.935
23898.5979,0.980992,2,0.933
23898.6655,0.983974,2,0.9309
23898.7331,0.982213,2,0.9288
23898.8006,0.982507,2,0.927
23898.8682,0.991802,2,0.9254
23898.9358,0.993695,2,0.9238
23899.0034,0.989636,2,0.9221
23899.071,0.993488,2,0.9202
23899.1385,0.996267,2,0.9182
23899.2061,0.998955,2,0.916
23899.2737,1.002639,2,0.9132
23899.3413,0.997901,2,0.9096
23899.4089,1.001321,2,0.9051
23899.4765,0.996177,2,0.8995
23899.544,0.996528,2,0.8926
23899.6116,1.004885,2,0.8841
23899.6792,1.01274,2,0.8737
23899.7468,1.013742,2,0.8606
23899.8144,1.001511,2,0.8446
23899.8819,1.008543,2,0.8251
23899.9495,1.008536,2,0.801
23900.0171,1.012848,2,0.7713
23900.0847,1.023325,2,0.7355
23900.1523,1.029609,2,0.6949
23900.2198,1.025031,2,0.6536
23900.2874,1.030295,2,0.6183
23900.355,1.031461,2,0.5967
23900.4226,1.036812,2,0.5937
23900.4902,1.042324,2,0.6093
23900.5578,1.036532,2,0.6387
23900.6253,1.031851,2,0.6749
23900.6929,1.024094,2,0.7111
23900.7605,1.015752,2,0.7428
23900.8281,1.011195,2,0.7676
23900.8957,1.002143,2,0.7852
23900.9632,0.990569,2,0.796
23901.0308,0.981019,2,0.8015
23901.0984,0.977256,2,0.8032
23901.166,0.970552,2,0.8011
23901.2336,0.977879,2,0.7937
23901.3012,0.987375,2,0.7688
23901.3687,1.008238,2,0.6936
23901.4363,1.022898,2,0.6085
23901.5039,0.997083,2,0.5504
23901.5715,0.955157,2,0.5534
23901.6391,0.94806,2,0.5016
23901.7066,0.905835,1,0.6944
23901.7742,1.017024,2,0.5368
23901.8418,1.026481,2,0.6076
23901.9094,1.015555,2,0.678
23901.977,1.006302,2,0.734
23902.0445,1.004388,2,0.7739
23902.1121,0.998646,2,0.8011
23902.1797,0.993488,2,0.8195
23902.2473,0.995857,2,0.8319
23902.3149,0.994352,2,0.8403
23902.3825,0.997959,2,0.8459
23902.45,0.991876,2,0.8494
23902.5176,0.992659,2,0.8514
23902.5852,0.997711,2,0.8522
23902.6528,0.997792,2,0.8521
23902.7204,0.995075,2,0.8512
23902.7879,0.991851,2,0.8495
23902.8555,0.990832,2,0.8471
23902.9231,0.992889,2,0.8442
23902.9907,0.995191,2,0.8407
23903.0583,0.993769,2,0.8369
23903.1258,0.994068,2,0.8326
23903.1934,0.994624,2,0.8282
23903.261,0.996867,2,0.8236
23903.3286,0.992844,2,0.8189
23903.3962,0.988077,2,0.814
23903.4638,0.996966,2,0.8086
23903.5313,0.973672,2,0.8025
23903.5989,0.978457,2,0.7956
23903.6665,0.958805,2,0.7878
23903.7341,0.94035,2,0.7791
23903.8017,0.926238,2,0.7694
23903.8692,0.896904,2,0.7585
23903.9368,0.890901,2,0.7463
23904.0044,0.89204,2,0.7325
23904.072,0.899379,2,0.7164
23904.1396,0.926958,2,0.6974
23904.2072,0.942046,2,0.674
23904.2747,0.976759,2,0.6441
23904.3423,1.008676,2,0.6046
23904.4099,1.035969,2,0.536
23904.6126,0.905183,1,0.535
23904.6802,0.926779,1,0.6035
23904.7478,0.924809,1,0.657
23904.8154,0.945251,1,0.6892
23904.883,0.954263,1,0.7045
23904.9505,0.953621,1,0.7079
23905.0181,0.960842,1,0.7028
23905.0857,0.947339,1,0.6912
23905.1533,0.945442,1,0.6744
23905.2209,0.965552,1,0.6528
23905.2885,0.981529,1,0.6267
23905.356,1.004624,1,0.5959
23905.4236,1.018501,1,0.5603
23905.4912,1.049945,1,0.5195
23907.5186,0.936492,1,0.5185
23907.5862,0.934062,1,0.5664
23907.6538,0.942772,1,0.6074
23907.7214,0.960281,1,0.6432
23907.789,0.970951,1,0.6745
23907.8565,0.97261,1,0.7015
23907.9241,0.97064,1,0.7243
23907.9917,0.979522,1,0.7434
23908.0593,0.977867,1,0.759
23908.1269,0.982543,1,0.7721
23908.1945,0.992588,1,0.7835
23908.262,0.99612,1,0.7945
23908.3296,1.009316,2,0.5145
23908.3972,1.013904,2,0.5333
23908.4648,1.007763,2,0.553
23908.5324,1.006409,2,0.5745
23908.5999,1.009426,2,0.5974
23908.6675,1.009642,2,0.6206
23908.7351,1.011704,2,0.6431
23908.8027,1.009978,2,0.6638
23908.8703,1.004082,2,0.6823
23908.9378,0.994774,2,0.6985
23909.0054,1.000324,2,0.7127
23909.073,1.008583,2,0.7254
23909.1406,1.003476,2,0.737
23909.2082,1.00335,2,0.7476
23909.2758,1.004963,2,0.7575
23909.3433,1.000051,2,0.7672
23909.4109,1.003143,2,0.7772
23909.4785,1.001225,2,0.7873
23909.5461,0.996546,2,0.7965
23909.6137,0.984218,2,0.8045
23909.6812,0.970163,2,0.8116
23909.7488,0.970499,2,0.818
23909.8164,0.963407,2,0.824
23909.884,0.960765,2,0.8293
23909.9516,0.969132,2,0.834
23910.0191,0.966658,2,0.8383
23910.0867,0.979184,2,0.8425
23910.1543,0.991236,2,0.8468
23910.2219,0.99194,2,0.8509
23910.2895,1.000081,2,0.8546
23910.3571,0.998487,2,0.858
23910.4246,1.000257,2,0.8611
23910.4922,0.997717,2,0.864
23910.5598,1.002637,2,0.8668
23910.6274,0.998011,2,0.8692
23910.695,0.99674,2,0.8711
23910.7625,0.997939,2,0.8724
23910.8301,1.001807,2,0.8731
23910.8977,0.999729,2,0.8738
23910.9653,1.002032,2,0.8748
23911.0329,1.005995,2,0.8763
23911.1005,0.996903,2,0.8781
23911.168,1.004862,2,0.8799
23911.2356,1.006071,2,0.8811
23911.3032,1.003519,2,0.8813
23911.3708,0.9969,2,0.8812
23911.4384,0.997448,2,0.8821
23911.5059,0.994965,2,0.8849
23911.5735,1.006444,2,0.8885
23911.6411,0.997233,2,0.8913
23911.7087,1.005831,2,0.8925
23911.7763,1.00336,2,0.8926
23911.8438,0.9978,2,0.8923
23911.9114,1.003198,2,0.8923
23911.979,0.998313,2,0.8932
23912.0466,0.996917,2,0.8949
23912.1142,0.992354,2,0.8976
23912.1818,0.98453,2,0.9013
23912.2493,0.974226,2,0.9057
23912.3169,0.952467,2,0.9104
23912.3845,0.93441,2,0.9146
23912.4521,0.914288,2,0.9181
23912.5197,0.902085,2,0.9209
23912.5872,0.892057,2,0.9231
23912.6548,0.900623,2,0.9248
23912.7224,0.92312,2,0.9261
23912.79,0.940621,2,0.9271
23912.8576,0.964139,2,0.9281
23912.9251,0.981126,2,0.9291
23912.9927,0.99065,2,0.93
23913.0603,0.990059,2,0.9306
23913.1279,1.001912,2,0.9309
23913.1955,0.999949,2,0.9309
23913.2631,1.000185,2,0.9306
23913.3306,1.004518,2,0.9304
23913.3982,0.996828,2,0.9305
23913.4658,1.00504,2,0.9313
23913.5334,1.003564,2,0.9328
23913.601,0.995879,2,0.9343
23913.6685,0.99929,2,0.9355
23913.7361,1.003823,2,0.9363
23913.8037,0.999145,2,0.9369
23913.8713,0.99983,2,0.9374
23913.9389,1.000658,2,0.9379
23914.0065,1.000745,2,0.9383
23914.074,0.998566,2,0.9385
23914.1416,0.998747,2,0.9385
23914.2092,0.99911,2,0.9385
23914.2768,0.99858,2,0.9384
23914.3444,1.000383,2,0.9382
23914.4119,1.00298,2,0.9379
23914.4795,0.998789,2,0.9374
23914.5471,1.000425,2,0.9368
23914.6147,1.001477,2,0.9359
23914.6823,1.000997,2,0.9347
23914.7498,1.002571,2,0.9329
23914.8174,1.002244,2,0.9303
23914.885,1.000848,2,0.927
23914.9526,0.998475,2,0.9232
23915.0202,0.988286,2,0.9197
23915.0878,0.98694,2,0.9169
23915.1553,0.981344,2,0.915
23915.2229,0.969849,2,0.9131
23915.2905,0.955852,2,0.9104
23915.3581,0.949163,2,0.9066
23915.4257,0.951107,2,0.9014
23915.4932,0.951886,2,0.8944
23915.5608,0.962543,2,0.8851
23915.6284,0.983385,2,0.8726
23915.696,0.989035,2,0.856
23915.7636,0.997985,2,0.8339
23915.8311,1.013253,2,0.8055
23915.8987,1.013325,2,0.7702
23915.9663,1.027122,2,0.7293
23916.0339,1.023537,2,0.6874
23916.1015,1.028661,2,0.6524
23916.1691,1.035675,2,0.6332
23916.2366,1.04031,2,0.6354
23916.3042,1.038499,2,0.6582
23916.3718,1.050482,2,0.695
23916.4394,1.035449,2,0.7372
23916.507,1.033508,2,0.7777
23916.5745,1.022724,2,0.8127
23916.6421,1.018698,2,0.841
23916.7097,1.018997,2,0.8632
23916.7773,1.011459,2,0.8803
23916.8449,1.012825,2,0.8935
23916.9125,1.008178,2,0.9037
23916.98,1.006984,2,0.9116
23917.0476,1.008824,2,0.9179
23917.1152,1.004622,2,0.9228
23917.1828,1.006952,2,0.9268
23917.2504,1.003335,2,0.9299
23917.3179,1.003636,2,0.9323
23917.3855,1.001716,2,0.9342
23917.4531,1.005535,2,0.9356
23917.5207,1.005349,2,0.9365
23917.5883,1.003829,2,0.9369
23917.6558,1.002671,2,0.937
23917.7234,1.002471,2,0.9366
23917.791,0.996802,2,0.9357
23917.8586,1.000878,2,0.9343
23917.9262,0.997951,2,0.9325
23917.9938,0.991376,2,0.9299
23918.0613,0.991922,2,0.9264
23918.1289,0.995356,2,0.9216
23918.1965,0.997412,2,0.9151
23918.2641,0.997511,2,0.9062
23918.3317,1.003311,2,0.8942
23918.3992,1.002835,2,0.8792
23918.4668,1.000808,2,0.8625
23918.5344,1.001908,2,0.8481
23918.602,1.002957,2,0.8405
23918.6696,0.999411,2,0.8416
23918.7371,0.993134,2,0.8496
23918.8047,0.983394,2,0.8608
23918.8723,0.977374,2,0.8713
23918.9399,0.972599,2,0.8787
23919.0075,0.965954,2,0.8819
23919.0751,0.959073,2,0.8818
23919.1426,0.964129,2,0.8822
23919.2102,0.975841,2,0.8868
23919.2778,0.990129,2,0.8967
23919.3454,0.994895,2,0.9094
23919.413,0.997627,2,0.9213
23919.4805,0.996564,2,0.9307
23919.5481,1.007209,2,0.9375
23919.6157,1.008032,2,0.9423
23919.6833,1.003939,2,0.9457
23919.7509,0.999562,2,0.9483
23919.8185,1.00418,2,0.9504
23919.886,1.002366,2,0.9519
23919.9536,1.00242,2,0.9529
23920.0212,0.994959,2,0.9536
23920.0888,1.007219,2,0.9543
23920.1564,0.997956,2,0.9549
23920.2239,1.00065,2,0.9556
23920.2915,0.995338,2,0.9563
23920.3591,1.006806,2,0.9567
23920.4267,0.998933,2,0.9569
23920.4943,1.000435,2,0.9568
23920.5618,1.001088,2,0.9562
23920.6294,1.000549,2,0.9551
23920.697,1.003539,2,0.9533
23920.7646,1.001429,2,0.9515
23920.8322,0.999206,2,0.9504
23920.8998,1.001692,2,0.9506
23920.9673,1.002261,2,0.952
23921.0349,0.993572,2,0.9535
23921.1025,0.987242,2,0.9547
23921.1701,0.990707,2,0.9552
23921.2377,0.980306,2,0.955
23921.3052,0.960453,2,0.9542
23921.3728,0.941518,2,0.9526
23921.4404,0.922029,2,0.9504
23921.508,0.902665,2,0.9481
23921.5756,0.895259,2,0.9465
23921.6431,0.895814,2,0.9458
23921.7107,0.909534,2,0.9458
23921.7783,0.932708,2,0.9457
23921.8459,0.968763,1,0.9753
23921.9135,0.982997,1,0.9741
23921.9811,0.992,1,0.9725
23922.0486,0.991666,1,0.9705
23922.1162,0.994489,1,0.9679
23922.1838,0.997117,1,0.9648
23922.2514,0.994595,1,0.9612
23922.319,0.983436,1,0.9576
23922.3865,0.971624,1,0.9542
23922.4541,0.967114,1,0.9513
23922.5217,0.962274,1,0.9491
23922.5893,0.965209,1,0.9473
23922.6569,0.981861,1,0.945
23922.7245,0.986412,1,0.9414
23922.792,0.990507,1,0.9354
23922.8596,1.002788,1,0.9257
23922.9272,1.013826,1,0.9101
23922.9948,1.022189,1,0.8848
23923.0624,1.029806,1,0.8433
23923.1299,1.065643,1,0.7787
23923.1975,1.098211,1,0.6944
23923.2651,1.084664,1,0.6186
23923.3327,0.992872,1,0.5931
23923.4003,0.899495,1,0.6329
23923.4678,0.880423,1,0.71
23923.5354,0.899085,1,0.7867
23923.603,0.917377,1,0.8446
23923.6706,0.928406,1,0.8836
23923.7382,0.950556,1,0.9089
23923.8058,0.963418,1,0.9252
23923.8733,0.960532,1,0.9358
23923.9409,0.960099,1,0.9426
23924.0085,0.96449,1,0.9466
23924.0761,0.957946,1,0.9485
23924.1437,0.95632,1,0.9484
23924.2112,0.940886,1,0.9464
23924.2788,0.919274,1,0.942
23924.3464,0.897016,1,0.9346
23924.414,0.907526,1,0.9235
23924.4816,0.904161,1,0.9082
23924.5491,0.924984,1,0.8868
23924.6167,0.936195,1,0.8538
23924.6843,0.982506,1,0.8007
23924.7519,1.046664,1,0.7249
23924.8195,1.051085,1,0.645
23924.8871,1.002249,1,0.6027
23924.9546,0.940013,1,0.6257
23925.0222,0.926114,1,0.6963
23925.0898,0.923618,1,0.7747
23925.1574,0.948501,1,0.837
23925.225,0.955369,1,0.88
23925.2925,0.965297,1,0.9087
23925.3601,0.996928,1,0.9281
23925.4277,0.986031,1,0.9415
23925.4953,0.993178,1,0.951
23925.5629,0.999928,1,0.958
23925.6305,1.000914,1,0.9632
23925.698,0.997739,1,0.9671
23925.7656,0.999049,1,0.9702
23925.8332,0.998035,1,0.9726
23925.9008,1.000128,1,0.9745
23925.9684,1.001963,1,0.976
23926.0359,1.007388,1,0.9773
23926.1035,0.997123,1,0.9783
23926.1711,1.002782,1,0.9791
23926.2387,0.997023,1,0.9796
23926.3063,1.001902,1,0.98
23926.3738,1.006976,1,0.9802
23926.4414,1.003591,1,0.98
23926.509,0.998783,1,0.9796
23926.5766,0.996744,1,0.9787
23926.6442,1.002423,1,0.9773
23926.7118,1.010595,1,0.9756
23926.7793,1.009961,1,0.9742
23926.8469,1.001358,1,0.9738
23926.9145,0.997191,1,0.9743
23926.9821,0.999816,1,0.9747
23927.0497,0.998548,1,0.9743
23927.1172,1.002502,1,0.9724
23927.1848,1.011199,1,0.9685
23927.2524,1.01325,1,0.9622
23927.32,1.012945,1,0.9536
23927.3876,1.02052,1,0.943
23927.4551,1.013373,1,0.9309
23927.5227,1.010133,1,0.9198
23927.5903,1.010524,1,0.9151
23927.6579,1.00358,1,0.9196
23927.7255,0.999325,1,0.9284
23927.7931,1.003092,1,0.9335
23927.8606,1.003183,1,0.9313
23927.9282,1.004744,1,0.9261
23927.9958,0.998335,1,0.9259
23928.0634,0.984243,1,0.9347
23928.131,0.985937,1,0.9482
23928.1985,0.977127,1,0.9603
23928.2661,0.992334,1,0.9687
23928.3337,0.981602,1,0.9741
23928.4013,0.967048,1,0.9774
23928.4689,0.963275,1,0.9797
23928.5365,0.95699,1,0.9813
23928.604,0.960078,1,0.9825
23928.6716,0.962059,1,0.9832
23928.7392,0.972904,1,0.9836
23928.8068,0.972862,1,0.9839
23928.8744,0.981339,1,0.9844
23928.9419,0.994481,1,0.9851
23929.0095,0.991739,1,0.9856
23929.0771,0.992492,1,0.986
23929.1447,1.004877,1,0.9863
23929.2123,1.002541,1,0.9864
23929.2798,0.99015,1,0.9863
23929.3474,1.003595,1,0.9862
23929.415,1.006716,1,0.9861
23929.4826,1.007209,1,0.9858
23929.5502,1.002197,1,0.9856
23929.6178,1.004288,1,0.9854
23929.6853,1.013406,1,0.9853
23929.7529,1.005604,1,0.9853
23929.8205,1.008374,1,0.9853
23929.8881,1.004988,1,0.9854
23929.9557,1.004317,1,0.9855
23930.0232,1.007198,1,0.9858
23930.0908,1.006093,1,0.9861
23930.1584,1.002247,1,0.9864
23930.226,1.001698,1,0.9866
23930.2936,1.006301,1,0.9869
23930.3611,1.003604,1,0.9871
23930.4287,1.002411,1,0.9872
23930.4963,0.998378,1,0.9873
23930.5639,0.998991,1,0.9873
23930.6315,0.98944,1,0.9873
23930.6991,0.976227,1,0.9873
23930.7666,0.949473,1,0.9872
23930.8342,0.927501,1,0.9872
23930.9018,0.911425,1,0.9871
23930.9694,0.890734,1,0.987
23931.037,0.890252,1,0.9868
23931.1045,0.909529,1,0.9867
23931.1721,0.928105,1,0.9865
23931.2397,0.942792,1,0.9863
23931.3073,0.9784,1,0.9861
23931.3749,0.982796,1,0.9859
23931.4425,0.996584,1,0.9857
23931.51,0.996049,1,0.9854
23931.5776,1.004337,1,0.9851
23931.6452,0.998601,1,0.9847
23931.7128,1.008406,1,0.9843
23931.7804,0.996791,1,0.9838
23931.8479,1.001922,1,0.9832
23931.9155,1.006574,1,0.9824
23931.9831,1.006831,1,0.9812
23932.0507,1.010532,1,0.9799
23932.1183,1.007177,1,0.9786
23932.1858,1.009545,1,0.9776
23932.2534,0.994907,1,0.977
23932.321,0.991317,1,0.9763
23932.3886,0.996676,1,0.9751
23932.4562,1.006658,1,0.9728
23932.5238,1.007664,1,0.9689
23932.5913,1.009376,1,0.9633
23932.6589,1.010923,1,0.9573
23932.7265,1.006745,1,0.9537
23932.7941,1.002898,1,0.954
23932.8617,1.001814,1,0.957
23932.9292,1.002128,1,0.96
23932.9968,1.006179,1,0.9614
23933.0644,1.010556,1,0.9611
23933.132,1.011128,1,0.9594
23933.1996,1.007026,1,0.9563
23933.2671,1.005117,1,0.9518
23933.3347,1.009239,1,0.946
23933.4023,1.012816,1,0.9386
23933.4699,1.018998,1,0.9296
23933.5375,1.016531,1,0.9177
23933.6051,1.013852,1,0.9012
23933.6726,1.028301,1,0.8775
23933.7402,1.038254,1,0.8427
23933.8078,1.053952,1,0.7909
23933.8754,1.088983,1,0.714
23933.943,1.152592,1,0.6109
23934.0105,1.117563,1,0.5052
23934.2133,0.896981,1,0.5539
23934.2809,0.903243,1,0.6555
23934.3484,0.919177,2,0.6375
23934.416,0.951338,2,0.7029
23934.4836,0.969803,2,0.7473
23934.5512,0.984824,2,0.7744
23934.6188,0.994505,2,0.7886
23934.6864,1.003794,2,0.7932
23934.7539,1.009521,2,0.7901
23934.8215,1.016574,2,0.7803
23934.8891,1.016483,2,0.7641
23934.9567,1.023776,2,0.7413
23935.0243,1.036434,2,0.7113
23935.0918,1.042639,2,0.6733
23935.1594,1.059896,2,0.6268
23935.227,1.07595,2,0.572
23935.2946,1.086794,2,0.5106
23935.3622,1.04962,1,0.7285
23935.4298,1.052621,1,0.6921
23935.4973,1.044378,1,0.6638
23935.5649,1.030076,1,0.6509
23935.6325,1.009363,1,0.6567
23935.7001,0.988301,1,0.6792
23935.7677,0.979395,1,0.7119
23935.8352,0.983724,1,0.7476
23935.9028,0.986759,1,0.7818
23935.9704,0.962466,2,0.5515
23936.038,0.970388,2,0.6056
23936.1056,0.976029,2,0.6517
23936.1731,0.981184,2,0.6885
23936.2407,0.996787,2,0.7158
23936.3083,1.001391,2,0.7342
23936.3759,1.003983,2,0.7447
23936.4435,1.023925,2,0.7486
23936.5111,1.025762,2,0.7472
23936.5786,1.027352,2,0.7428
23936.6462,1.031777,2,0.7382
23936.7138,1.029188,2,0.7368
23936.7814,1.021275,2,0.7415
23936.849,1.020041,2,0.7532
23936.9165,1.013775,2,0.7709
23936.9841,1.010531,2,0.7919
23937.0517,1.005427,2,0.8137
23937.1193,1.004058,2,0.834
23937.1869,1.007173,2,0.8518
23937.2544,1.00241,2,0.8669
23937.322,0.998531,2,0.8795
23937.3896,1.003934,2,0.8899
23937.4572,1.008325,2,0.8985
23937.5248,1.001593,2,0.9056
23937.5924,1.004392,2,0.9115
23937.6599,1.000178,2,0.9162
23937.7275,0.995475,2,0.9202
23937.7951,0.992242,2,0.9234
23937.8627,1.000864,2,0.9261
23937.9303,1.000011,2,0.9283
23937.9978,0.997364,2,0.9302
23938.0654,1.000482,2,0.9319
23938.133,0.998343,2,0.9335
23938.2006,1.001582,2,0.9349
23938.2682,0.996016,2,0.9362
23938.3358,0.996964,2,0.9373
23938.4033,0.990356,2,0.9382
23938.4709,0.985376,2,0.9389
23938.5385,0.971287,2,0.9391
23938.6061,0.963517,2,0.939
23938.6737,0.968617,2,0.9384
23938.7412,0.96786,2,0.9373
23938.8088,0.975637,2,0.9354
23938.8764,0.976144,2,0.9326
23938.944,0.978972,2,0.9286
23939.0116,0.993421,2,0.9231
23939.0791,0.995626,2,0.9157
23939.1467,0.998995,2,0.9062
23939.2143,1.004298,2,0.8944
23939.2819,1.008605,2,0.8785
23939.3495,1.027989,2,0.8549
23939.4171,1.051586,2,0.818
23939.4846,1.074269,2,0.7629
23939.5522,1.116952,2,0.6929
23939.6198,1.107265,2,0.6281
23939.6874,1.043402,2,0.5984
23939.755,0.959222,2,0.6193
23939.8225,0.929604,2,0.6775
23939.8901,0.939364,2,0.7455
23939.9577,0.962408,2,0.8038
23940.0253,0.970784,2,0.8467
23940.0929,0.975505,2,0.8765
23940.1604,0.98498,2,0.8969
23940.228,0.987039,2,0.911
23940.2956,0.987821,2,0.9211
23940.3632,0.98501,2,0.9285
23940.4308,0.978338,2,0.9344
23940.4984,0.975692,2,0.9391
23940.5659,0.962675,2,0.9429
23940.6335,0.957022,2,0.9459
23940.7011,0.936394,2,0.9483
23940.7687,0.919237,2,0.9502
23940.8363,0.897323,2,0.9518
23940.9038,0.885662,2,0.953
23940.9714,0.894455,2,0.954
23941.039,0.912891,2,0.9547
23941.1066,0.931448,2,0.9553
23941.1742,0.955828,2,0.9557
23941.2418,0.972745,2,0.9558
23941.3093,0.984426,2,0.9558
23941.3769,0.985209,2,0.9556
23941.4445,0.990744,2,0.9551
23941.5121,0.990866,2,0.9544
23941.5797,0.998544,2,0.9534
23941.6472,0.997888,2,0.9521
23941.7148,0.993353,2,0.9505
23941.7824,0.99393,2,0.9485
23941.85,0.998033,2,0.9459
23941.9176,0.986838,2,0.9422
23941.9851,0.988271,2,0.9369
23942.0527,0.99015,2,0.929
23942.1203,0.982046,2,0.9165
23942.1879,0.992269,2,0.8961
23942.2555,0.999892,2,0.8616
23942.3231,1.029276,2,0.8074
23942.3906,1.061268,2,0.7382
23942.4582,1.055383,2,0.6783
23942.5258,0.991798,2,0.6592
23942.5934,0.94193,2,0.6907
23942.661,0.935371,2,0.7519
23942.7285,0.948281,2,0.814
23942.7961,0.967365,2,0.8611
23942.8637,0.976058,2,0.8923
23942.9313,0.986355,2,0.9122
23942.9989,0.9838,2,0.9253
23943.0664,0.986716,2,0.9342
23943.134,0.991462,2,0.9403
23943.2016,0.999939,2,0.9444
23943.2692,1.002595,2,0.9471
23943.3368,1.002824,2,0.9489
23943.4044,1.002582,2,0.95
23943.4719,1.001183,2,0.951
23943.5395,0.99481,2,0.9522
23943.6071,0.994623,2,0.9539
23943.6747,0.997136,2,0.9558
23943.7423,0.998554,2,0.9572
23943.8098,0.995439,2,0.9582
23943.8774,0.99962,2,0.9585
23943.945,1.004823,2,0.9582
23944.0126,0.999469,2,0.9576
23944.0802,0.996555,2,0.9569
23944.1478,0.988911,2,0.9565
23944.2153,0.981087,2,0.9566
23944.2829,0.964543,2,0.9571
23944.3505,0.951147,2,0.958
23944.4181,0.948761,2,0.9589
23944.4857,0.942248,2,0.9596
23944.5532,0.94234,2,0.96
23944.6208,0.952815,2,0.9601
23944.6884,0.962067,2,0.9599
23944.756,0.977848,2,0.9596
23944.8236,0.986656,2,0.9592
23944.8911,0.990774,2,0.9587
23944.9587,0.992947,2,0.9581
23945.0263,1.002307,2,0.9572
23945.0939,0.99922,2,0.9561
23945.1615,0.998967,2,0.9548
23945.2291,1.006033,2,0.9531
23945.2966,1.002424,2,0.9511
23945.3642,1.00024,2,0.9486
23945.4318,0.997045,2,0.9456
23945.4994,0.999284,2,0.9421
23945.567,1.002455,2,0.9381
23945.6345,1.003069,2,0.9337
23945.7021,1.00261,2,0.9291
23945.7697,0.996936,2,0.9243
23945.8373,1.005789,2,0.919
23945.9049,1.00716,2,0.9125
23945.9724,1.013014,2,0.9034
23946.04,1.019102,2,0.8896
23946.1076,1.021625,2,0.8677
23946.1752,1.041655,2,0.8326
23946.2428,1.069739,2,0.779
23946.3104,1.118148,2,0.708
23946.3779,1.116317,2,0.6362
23946.4455,1.063721,2,0.5933
23946.5131,0.978079,2,0.6006
23946.5807,0.931181,2,0.6517
23946.6483,0.935347,2,0.7193
23946.7158,0.94993,2,0.7782
23946.7834,0.962508,2,0.8171
23946.851,0.967026,2,0.8371
23946.9186,0.969067,2,0.8454
23946.9862,0.963463,2,0.8516
23947.0538,0.946244,2,0.8623
23947.1213,0.940006,2,0.8773
23947.1889,0.944327,2,0.8913
23947.2565,0.957247,2,0.8995
23947.3241,0.976577,2,0.8992
23947.3917,0.990682,2,0.8901
23947.4592,1.006026,2,0.8751
23947.5268,1.010647,2,0.8613
23947.5944,1.004818,2,0.8581
23947.662,0.991329,2,0.8689
23947.7296,0.981918,2,0.8883
23947.7971,0.987342,2,0.9078
23947.8647,0.988778,2,0.9227
23947.9323,0.992878,2,0.9327
23947.9999,1.000831,2,0.9393
23948.0675,0.997242,2,0.9437
23948.1351,0.998679,2,0.9465
23948.2026,1.00247,2,0.9482
23948.2702,1.003297,2,0.949
23948.3378,1.000305,2,0.9491
23948.4054,0.99494,2,0.9486
23948.473,1.003331,2,0.9478
23948.5405,0.995016,2,0.947
