species,lam_nm,e_low,log_gf,vturb,clean,corr
Fe1,261.8018,0.958165,-0.9671,1.50,no,-0.0199
Fe1,261.8018,0.958165,-0.9671,3.00,no,-0.0338
Fe1,261.8709,0.000000,-2.4260,0.75,no,-0.0095
Fe1,261.8709,0.000000,-2.4260,1.50,no,-0.0168
Fe1,261.8709,0.000000,-2.4260,3.00,no,-0.0303
Fe1,262.3365,0.110115,-2.5740,0.75,no,-0.0109
Fe1,262.3365,0.110115,-2.5740,1.50,no,-0.0181
Fe1,262.3365,0.110115,-2.5740,3.00,no,-0.0310
Fe1,262.3533,0.958165,-0.7040,0.75,no,-0.0127
Fe1,262.3533,0.958165,-0.7040,1.50,no,-0.0203
Fe1,262.3533,0.958165,-0.7040,3.00,no,-0.0345
Fe1,262.7224,0.914610,-2.9931,0.75,no,-0.0117
Fe1,262.7224,0.914610,-2.9931,1.50,no,-0.0173
Fe1,262.7224,0.914610,-2.9931,3.00,no,-0.0277
Fe1,263.2237,0.990119,-1.2010,0.75,no,-0.0138
Fe1,263.2237,0.990119,-1.2010,1.50,no,-0.0218
Fe1,263.2237,0.990119,-1.2010,3.00,no,-0.0367
Fe1,263.2593,0.087286,-2.3290,0.75,no,-0.0104
Fe1,263.2593,0.087286,-2.3290,1.50,no,-0.0178
Fe1,263.2593,0.087286,-2.3290,3.00,no,-0.0316
Fe1,263.5719,2.432715,-1.3939,0.75,no,-0.0125
Fe1,263.5719,2.432715,-1.3939,1.50,no,-0.0198
Fe1,263.5719,2.432715,-1.3939,3.00,no,-0.0344
Fe1,263.5809,0.990119,-0.8130,0.75,no,-0.0145
Fe1,263.5809,0.990119,-0.8130,1.50,no,-0.0227
Fe1,263.5809,0.990119,-0.8130,3.00,no,-0.0383
Fe1,263.6478,0.914610,-2.0449,0.75,no,-0.0138
Fe1,263.6478,0.914610,-2.0449,1.50,no,-0.0212
Fe1,263.6478,0.914610,-2.0449,3.00,no,-0.0350
Fe1,264.1029,2.453451,-1.2480,0.75,no,-0.0150
Fe1,264.1029,2.453451,-1.2480,1.50,no,-0.0222
Fe1,264.1029,2.453451,-1.2480,3.00,no,-0.0356
Fe1,264.1645,0.914610,-1.3240,0.75,no,-0.0144
Fe1,264.1645,0.914610,-1.3240,1.50,no,-0.0226
Fe1,264.1645,0.914610,-1.3240,3.00,no,-0.0387
Fe1,264.3998,1.011064,-0.9110,0.75,no,-0.0138
Fe1,264.3998,1.011064,-0.9110,1.50,no,-0.0218
Fe1,264.3998,1.011064,-0.9110,3.00,no,-0.0371
Fe1,264.5421,0.110115,-2.7510,0.75,no,-0.0098
Fe1,264.5421,0.110115,-2.7510,1.50,no,-0.0167
Fe1,264.5421,0.110115,-2.7510,3.00,no,-0.0289
Fe1,264.7557,0.051570,-2.4160,0.75,no,-0.0093
Fe1,264.7557,0.051570,-2.4160,1.50,no,-0.0167
Fe1,264.7557,0.051570,-2.4160,3.00,no,-0.0300
Fe1,265.1706,0.958165,-2.0350,0.75,yes,-0.0144
Fe1,265.1706,0.958165,-2.0350,1.50,yes,-0.0220
Fe1,265.1706,0.958165,-2.0350,3.00,yes,-0.0356
Fe1,265.6145,2.404094,-0.5870,0.75,no,-0.0169
Fe1,265.6145,2.404094,-0.5870,1.50,no,-0.0247
Fe1,265.6145,2.404094,-0.5870,3.00,no,-0.0395
Fe1,265.6791,1.484877,-1.7721,0.75,no,-0.0171
Fe1,265.6791,1.484877,-1.7721,1.50,no,-0.0275
Fe1,265.6791,1.484877,-1.7721,3.00,no,-0.0489
Fe1,266.0397,0.990119,-2.3280,0.75,no,-0.0142
Fe1,266.0397,0.990119,-2.3280,1.50,no,-0.0213
Fe1,266.0397,0.990119,-2.3280,3.00,no,-0.0339
Fe1,266.2056,0.958165,-1.6080,0.75,no,-0.0144
Fe1,266.2056,0.958165,-1.6080,1.50,no,-0.0225
Fe1,266.2056,0.958165,-1.6080,3.00,no,-0.0382
Fe1,266.6398,0.958165,-1.8741,0.75,no,-0.0142
Fe1,266.6398,0.958165,-1.8741,1.50,no,-0.0222
Fe1,266.6398,0.958165,-1.8741,3.00,no,-0.0376
Fe1,266.6812,0.859003,-1.0680,0.75,no,-0.0174
Fe1,266.6812,0.859003,-1.0680,1.50,no,-0.0272
Fe1,266.6812,0.859003,-1.0680,3.00,no,-0.0457
Fe1,266.6964,1.484877,-1.2180,0.75,no,-0.0158
Fe1,266.6964,1.484877,-1.2180,1.50,no,-0.0251
Fe1,266.6964,1.484877,-1.2180,3.00,no,-0.0427
Fe1,266.7912,0.087286,-2.8989,0.75,no,-0.0101
Fe1,266.7912,0.087286,-2.8989,1.50,no,-0.0170
Fe1,266.7912,0.087286,-2.8989,3.00,no,-0.0290
Fe1,266.9493,2.432715,-0.7300,0.75,no,-0.0159
Fe1,266.9493,2.432715,-0.7300,1.50,no,-0.0231
Fe1,266.9493,2.432715,-0.7300,3.00,no,-0.0366
Fe1,267.3213,1.011064,-2.1369,0.75,yes,-0.0146
Fe1,267.3213,1.011064,-2.1369,1.50,yes,-0.0223
Fe1,267.3213,1.011064,-2.1369,3.00,yes,-0.0371
Fe1,267.9022,2.453451,-0.8850,0.75,no,-0.0119
Fe1,267.9022,2.453451,-0.8850,1.50,no,-0.0190
Fe1,267.9022,2.453451,-0.8850,3.00,no,-0.0331
Fe1,267.9061,0.859003,-0.7499,0.75,no,-0.0136
Fe1,267.9061,0.859003,-0.7499,1.50,no,-0.0214
Fe1,267.9061,0.859003,-0.7499,3.00,no,-0.0361
Fe1,268.0453,0.990119,-1.7340,0.75,no,-0.0144
Fe1,268.0453,0.990119,-1.7340,1.50,no,-0.0223
Fe1,268.0453,0.990119,-1.7340,3.00,no,-0.0377
Fe1,268.4855,0.990119,-2.8489,0.75,yes,-0.0130
Fe1,268.4855,0.990119,-2.8489,1.50,yes,-0.0194
Fe1,268.4855,0.990119,-2.8489,3.00,yes,-0.0321
Fe1,268.9212,0.914610,-0.8941,0.75,no,-0.0139
Fe1,268.9212,0.914610,-0.8941,1.50,no,-0.0221
Fe1,268.9212,0.914610,-0.8941,3.00,no,-0.0380
Fe1,268.9828,1.557370,-1.5270,0.75,no,-0.0183
Fe1,268.9828,1.557370,-1.5270,1.50,no,-0.0305
Fe1,268.9828,1.557370,-1.5270,3.00,no,-0.0575
Fe1,269.0046,2.453451,-1.7819,0.75,no,-0.0123
Fe1,269.0046,2.453451,-1.7819,1.50,no,-0.0207
Fe1,269.0046,2.453451,-1.7819,3.00,no,-0.0348
Fe1,269.0068,0.000000,-2.7160,0.75,no,-0.0116
Fe1,269.0068,0.000000,-2.7160,1.50,no,-0.0187
Fe1,269.0068,0.000000,-2.7160,3.00,no,-0.0314
Fe1,269.2248,1.484877,-2.2110,0.75,no,-0.0161
Fe1,269.2248,1.484877,-2.2110,1.50,no,-0.0245
Fe1,269.2248,1.484877,-2.2110,3.00,no,-0.0397
Fe1,269.2650,1.011064,-2.6640,0.75,no,-0.0139
Fe1,269.2650,1.011064,-2.6640,1.50,no,-0.0208
Fe1,269.2650,1.011064,-2.6640,3.00,no,-0.0341
Fe1,269.5035,0.859003,-2.3300,0.75,no,-0.0135
Fe1,269.5035,0.859003,-2.3300,1.50,no,-0.0205
Fe1,269.5035,0.859003,-2.3300,3.00,no,-0.0326
Fe1,269.7021,1.557370,-1.4610,0.75,no,-0.0164
Fe1,269.7021,1.557370,-1.4610,1.50,no,-0.0255
Fe1,269.7021,1.557370,-1.4610,3.00,no,-0.0430
Fe1,269.9106,0.914610,-1.2600,0.75,no,-0.0138
Fe1,269.9106,0.914610,-1.2600,1.50,no,-0.0218
Fe1,269.9106,0.914610,-1.2600,3.00,no,-0.0370
Fe1,270.1909,2.559193,-1.0940,0.75,no,-0.0164
Fe1,270.1909,2.559193,-1.0940,1.50,no,-0.0239
Fe1,270.1909,2.559193,-1.0940,3.00,no,-0.0377
Fe1,270.2449,2.404094,-1.2930,0.75,no,-0.0168
Fe1,270.2449,2.404094,-1.2930,1.50,no,-0.0248
Fe1,270.2449,2.404094,-1.2930,3.00,no,-0.0389
Fe1,270.6012,2.404094,-0.4871,0.75,no,-0.0159
Fe1,270.6012,2.404094,-0.4871,1.50,no,-0.0241
Fe1,270.6012,2.404094,-0.4871,3.00,no,-0.0392
Fe1,270.6582,0.958165,-0.8300,0.75,no,-0.0139
Fe1,270.6582,0.958165,-0.8300,1.50,no,-0.0221
Fe1,270.6582,0.958165,-0.8300,3.00,no,-0.0379
Fe1,270.8570,2.559193,-0.1920,0.75,no,-0.0164
Fe1,270.8570,2.559193,-0.1920,1.50,no,-0.0243
Fe1,270.8570,2.559193,-0.1920,3.00,no,-0.0392
Fe1,271.0543,1.607909,-1.3350,0.75,no,-0.0165
Fe1,271.0543,1.607909,-1.3350,1.50,no,-0.0256
Fe1,271.0543,1.607909,-1.3350,3.00,no,-0.0431
Fe1,271.1655,0.914610,-1.2180,0.75,no,-0.0141
Fe1,271.1655,0.914610,-1.2180,1.50,no,-0.0222
Fe1,271.1655,0.914610,-1.2180,3.00,no,-0.0377
Fe1,271.4869,0.958165,-2.1880,0.75,no,-0.0135
Fe1,271.4869,0.958165,-2.1880,1.50,no,-0.0206
Fe1,271.4869,0.958165,-2.1880,3.00,no,-0.0331
Fe1,271.6258,2.453451,-1.4320,0.75,no,-0.0101
Fe1,271.6258,2.453451,-1.4320,1.50,no,-0.0175
Fe1,271.6258,2.453451,-1.4320,3.00,no,-0.0315
Fe1,271.6418,2.432715,-1.3050,0.75,no,-0.0146
Fe1,271.6418,2.432715,-1.3050,1.50,no,-0.0235
Fe1,271.6418,2.432715,-1.3050,3.00,no,-0.0406
Fe1,271.7366,0.914610,-2.8270,0.75,no,-0.0086
Fe1,271.7366,0.914610,-2.8270,1.50,no,-0.0160
Fe1,271.7366,0.914610,-2.8270,3.00,no,-0.0301
Fe1,271.7786,0.958165,-1.9731,0.75,no,-0.0102
Fe1,271.7786,0.958165,-1.9731,1.50,no,-0.0186
Fe1,271.7786,0.958165,-1.9731,3.00,no,-0.0347
Fe1,271.8436,0.990119,-0.9000,0.75,no,-0.0107
Fe1,271.8436,0.990119,-0.9000,1.50,no,-0.0210
Fe1,271.8436,0.990119,-0.9000,3.00,no,-0.0411
Fe1,271.9027,0.000000,0.0420,0.75,no,0.0116
Fe1,271.9027,0.000000,0.0420,1.50,no,-0.0058
Fe1,271.9027,0.000000,0.0420,3.00,no,-0.0430
Fe1,271.9060,2.588127,-0.2410,0.75,no,-0.0116
Fe1,271.9060,2.588127,-0.2410,1.50,no,-0.0186
Fe1,271.9060,2.588127,-0.2410,3.00,no,-0.0337
Fe1,271.9420,2.432715,-0.4080,0.75,no,-0.0087
Fe1,271.9420,2.432715,-0.4080,1.50,no,-0.0203
Fe1,271.9420,2.432715,-0.4080,3.00,no,-0.0423
Fe1,272.0902,0.051570,-0.2380,0.75,no,-0.0064
Fe1,272.0902,0.051570,-0.2380,1.50,no,-0.0163
Fe1,272.0902,0.051570,-0.2380,3.00,no,-0.0355
Fe1,272.2038,1.484877,-2.2000,0.75,no,-0.0094
Fe1,272.2038,1.484877,-2.2000,1.50,no,-0.0174
Fe1,272.2038,1.484877,-2.2000,3.00,no,-0.0333
Fe1,272.3577,0.087286,-0.7210,0.75,no,-0.0081
Fe1,272.3577,0.087286,-0.7210,1.50,no,-0.0163
Fe1,272.3577,0.087286,-0.7210,3.00,no,-0.0321
Fe1,272.4953,0.958165,-1.3210,0.75,no,-0.0138
Fe1,272.4953,0.958165,-1.3210,1.50,no,-0.0223
Fe1,272.4953,0.958165,-1.3210,3.00,no,-0.0387
Fe1,272.5015,0.000000,-3.5079,0.75,no,-0.0115
Fe1,272.5015,0.000000,-3.5079,1.50,no,-0.0192
Fe1,272.5015,0.000000,-3.5079,3.00,no,-0.0341
Fe1,272.5601,0.990119,-2.5620,0.75,no,-0.0118
Fe1,272.5601,0.990119,-2.5620,1.50,no,-0.0187
Fe1,272.5601,0.990119,-2.5620,3.00,no,-0.0313
Fe1,272.5806,2.588127,-1.6170,0.75,no,-0.0150
Fe1,272.5806,2.588127,-1.6170,1.50,no,-0.0234
Fe1,272.5806,2.588127,-1.6170,3.00,no,-0.0398
Fe1,272.6055,1.011064,-1.2109,0.75,no,-0.0127
Fe1,272.6055,1.011064,-1.2109,1.50,no,-0.0206
Fe1,272.6055,1.011064,-1.2109,3.00,no,-0.0356
Fe1,272.8021,0.914610,-1.4600,0.75,no,-0.0147
Fe1,272.8021,0.914610,-1.4600,1.50,no,-0.0229
Fe1,272.8021,0.914610,-1.4600,3.00,no,-0.0381
Fe1,272.8820,2.453451,-0.5231,0.75,no,-0.0187
Fe1,272.8820,2.453451,-0.5231,1.50,no,-0.0280
Fe1,272.8820,2.453451,-0.5231,3.00,no,-0.0442
Fe1,272.8969,0.110115,-3.0600,0.75,no,-0.0122
Fe1,272.8969,0.110115,-3.0600,1.50,no,-0.0188
Fe1,272.8969,0.110115,-3.0600,3.00,no,-0.0298
Fe1,273.0982,1.011064,-1.6760,0.75,no,-0.0130
Fe1,273.0982,1.011064,-1.6760,1.50,no,-0.0205
Fe1,273.0982,1.011064,-1.6760,3.00,no,-0.0343
Fe1,273.1281,2.608523,-1.2708,0.75,no,-0.0154
Fe1,273.1281,2.608523,-1.2708,1.50,no,-0.0231
Fe1,273.1281,2.608523,-1.2708,3.00,no,-0.0372
Fe1,273.3367,1.557370,-2.4290,0.75,no,-0.0103
Fe1,273.3367,1.557370,-2.4290,1.50,no,-0.0175
Fe1,273.3367,1.557370,-2.4290,3.00,no,-0.0314
Fe1,273.3580,0.859003,-0.1450,0.75,no,-0.0225
Fe1,273.3580,0.859003,-0.1450,1.50,no,-0.0348
Fe1,273.3580,0.859003,-0.1450,3.00,no,-0.0589
Fe1,273.4005,0.990119,-1.7630,0.75,no,-0.0119
Fe1,273.4005,0.990119,-1.7630,1.50,no,-0.0194
Fe1,273.4005,0.990119,-1.7630,3.00,no,-0.0334
Fe1,273.4615,0.958165,-2.2650,0.75,no,-0.0122
Fe1,273.4615,0.958165,-2.2650,1.50,no,-0.0193
Fe1,273.4615,0.958165,-2.2650,3.00,no,-0.0326
Fe1,273.5475,0.914610,-0.4030,0.75,no,-0.0120
Fe1,273.5475,0.914610,-0.4030,1.50,no,-0.0198
Fe1,273.5475,0.914610,-0.4030,3.00,no,-0.0348
Fe1,273.6527,0.859003,-1.5280,0.75,no,-0.0116
Fe1,273.6527,0.859003,-1.5280,1.50,no,-0.0197
Fe1,273.6527,0.859003,-1.5280,3.00,no,-0.0349
Fe1,273.7309,0.110115,-0.6120,0.75,no,-0.0080
Fe1,273.7309,0.110115,-0.6120,1.50,no,-0.0182
Fe1,273.7309,0.110115,-0.6120,3.00,no,-0.0380
Fe1,273.7640,2.404094,-0.8510,0.75,no,-0.0229
Fe1,273.7640,2.404094,-0.8510,1.50,no,-0.0396
Fe1,273.7640,2.404094,-0.8510,3.00,no,-0.0776
Fe1,273.7833,0.859003,-2.3921,0.75,no,-0.0097
Fe1,273.7833,0.859003,-2.3921,1.50,no,-0.0174
Fe1,273.7833,0.859003,-2.3921,3.00,no,-0.0321
Fe1,273.8213,1.011064,-2.6370,0.75,no,-0.0089
Fe1,273.8213,1.011064,-2.6370,1.50,no,-0.0161
Fe1,273.8213,1.011064,-2.6370,3.00,no,-0.0297
Fe1,274.1576,1.607909,-2.4040,0.75,no,-0.0095
Fe1,274.1576,1.607909,-2.4040,1.50,no,-0.0171
Fe1,274.1576,1.607909,-2.4040,3.00,no,-0.0319
Fe1,274.2015,0.087286,-2.4890,0.75,no,-0.0104
Fe1,274.2015,0.087286,-2.4890,1.50,no,-0.0192
Fe1,274.2015,0.087286,-2.4890,3.00,no,-0.0357
Fe1,274.2254,0.958165,-0.7160,0.75,no,-0.0596
Fe1,274.2254,0.958165,-0.7160,1.50,no,-0.0935
Fe1,274.2254,0.958165,-0.7160,3.00,no,-0.1849
Fe1,274.2405,0.087286,-0.5770,0.75,no,-0.0089
Fe1,274.2405,0.087286,-0.5770,1.50,no,-0.0181
Fe1,274.2405,0.087286,-0.5770,3.00,no,-0.0360
Fe1,274.3565,0.958165,-1.4170,0.75,no,-0.0140
Fe1,274.3565,0.958165,-1.4170,1.50,no,-0.0236
Fe1,274.3565,0.958165,-1.4170,3.00,no,-0.0417
Fe1,274.4067,0.121267,-0.9801,0.75,no,-0.0098
Fe1,274.4067,0.121267,-0.9801,1.50,no,-0.0212
Fe1,274.4067,0.121267,-0.9801,3.00,no,-0.0435
Fe1,274.4527,0.990119,-1.0670,0.75,no,-0.0120
Fe1,274.4527,0.990119,-1.0670,1.50,no,-0.0199
Fe1,274.4527,0.990119,-1.0670,3.00,no,-0.0350
Fe1,274.7002,0.990119,-1.6490,0.75,no,-0.0122
Fe1,274.7002,0.990119,-1.6490,1.50,no,-0.0199
Fe1,274.7002,0.990119,-1.6490,3.00,no,-0.0341
Fe1,274.9681,1.011064,-2.5610,0.75,no,-0.0083
Fe1,274.9681,1.011064,-2.5610,1.50,no,-0.0159
Fe1,274.9681,1.011064,-2.5610,3.00,no,-0.0303
Fe1,275.0140,0.051570,-0.6620,0.75,no,-0.0075
Fe1,275.0140,0.051570,-0.6620,1.50,no,-0.0157
Fe1,275.0140,0.051570,-0.6620,3.00,no,-0.0313
Fe1,275.3687,1.011064,-1.3419,0.75,no,-0.0153
Fe1,275.3687,1.011064,-1.3419,1.50,no,-0.0237
Fe1,275.3687,1.011064,-1.3419,3.00,no,-0.0395
Fe1,275.4032,0.990119,-1.3820,0.75,no,-0.0174
Fe1,275.4032,0.990119,-1.3820,1.50,no,-0.0271
Fe1,275.4032,0.990119,-1.3820,3.00,no,-0.0452
Fe1,275.4427,0.958165,-1.7800,0.75,no,-0.0152
Fe1,275.4427,0.958165,-1.7800,1.50,no,-0.0237
Fe1,275.4427,0.958165,-1.7800,3.00,no,-0.0390
Fe1,275.5181,2.432715,-1.2790,0.75,no,-0.0169
Fe1,275.5181,2.432715,-1.2790,1.50,no,-0.0253
Fe1,275.5181,2.432715,-1.2790,3.00,no,-0.0412
Fe1,275.6266,0.051570,-2.1720,0.75,no,-0.0087
Fe1,275.6266,0.051570,-2.1720,1.50,no,-0.0168
Fe1,275.6266,0.051570,-2.1720,3.00,no,-0.0324
Fe1,275.6328,0.110115,-1.0951,0.75,no,-0.0108
Fe1,275.6328,0.110115,-1.0951,1.50,no,-0.0198
Fe1,275.6328,0.110115,-1.0951,3.00,no,-0.0365
Fe1,275.7315,1.011064,-1.0110,0.75,no,-0.0213
Fe1,275.7315,1.011064,-1.0110,1.50,no,-0.0316
Fe1,275.7315,1.011064,-1.0110,3.00,no,-0.0511
Fe1,275.7422,1.484877,-2.0410,0.75,no,-0.0136
Fe1,275.7422,1.484877,-2.0410,1.50,no,-0.0216
Fe1,275.7422,1.484877,-2.0410,3.00,no,-0.0370
Fe1,275.9813,1.011064,-1.5840,0.75,no,-0.0147
Fe1,275.9813,1.011064,-1.5840,1.50,no,-0.0231
Fe1,275.9813,1.011064,-1.5840,3.00,no,-0.0383
Fe1,276.1779,0.990119,-0.9551,0.75,no,-0.0167
Fe1,276.1779,0.990119,-0.9551,1.50,no,-0.0255
Fe1,276.1779,0.990119,-0.9551,3.00,no,-0.0419
Fe1,276.2026,0.958165,-0.8511,0.75,no,-0.0176
Fe1,276.2026,0.958165,-0.8511,1.50,no,-0.0267
Fe1,276.2026,0.958165,-0.8511,3.00,no,-0.0440
Fe1,276.3109,0.990119,-1.5810,0.75,no,-0.0151
Fe1,276.3109,0.990119,-1.5810,1.50,no,-0.0235
Fe1,276.3109,0.990119,-1.5810,3.00,no,-0.0389
Fe1,276.6909,1.011064,-1.6350,0.75,no,-0.0150
Fe1,276.6909,1.011064,-1.6350,1.50,no,-0.0234
Fe1,276.6909,1.011064,-1.6350,3.00,no,-0.0388
Fe1,276.7522,0.914610,-0.8151,0.75,no,-0.0158
Fe1,276.7522,0.914610,-0.8151,1.50,no,-0.0247
Fe1,276.7522,0.914610,-0.8151,3.00,no,-0.0417
Fe1,276.9298,2.404094,-0.5701,0.75,no,-0.0197
Fe1,276.9298,2.404094,-0.5701,1.50,no,-0.0292
Fe1,276.9298,2.404094,-0.5701,3.00,no,-0.0467
Fe1,276.9671,0.859003,-2.1290,0.75,no,-0.0146
Fe1,276.9671,0.859003,-2.1290,1.50,no,-0.0227
Fe1,276.9671,0.859003,-2.1290,3.00,no,-0.0369
Fe1,277.0543,0.914610,-0.8251,0.75,no,-0.0160
Fe1,277.0543,0.914610,-0.8251,1.50,no,-0.0256
Fe1,277.0543,0.914610,-0.8251,3.00,no,-0.0440
Fe1,277.1881,0.914610,-1.3210,0.75,no,-0.0133
Fe1,277.1881,0.914610,-1.3210,1.50,no,-0.0223
Fe1,277.1881,0.914610,-1.3210,3.00,no,-0.0390
Fe1,277.2110,0.087286,-1.4780,0.75,no,-0.0099
Fe1,277.2110,0.087286,-1.4780,1.50,no,-0.0187
Fe1,277.2110,0.087286,-1.4780,3.00,no,-0.0352
Fe1,277.4729,1.011064,-1.8170,0.75,no,-0.0166
Fe1,277.4729,1.011064,-1.8170,1.50,no,-0.0251
Fe1,277.4729,1.011064,-1.8170,3.00,no,-0.0405
Fe1,277.8220,0.859003,-0.9362,0.75,no,-0.0151
Fe1,277.8220,0.859003,-0.9362,1.50,no,-0.0244
Fe1,277.8220,0.859003,-0.9362,3.00,no,-0.0422
Fe1,278.0697,2.559193,-1.0258,0.75,no,-0.0218
Fe1,278.0697,2.559193,-1.0258,1.50,no,-0.0319
Fe1,278.0697,2.559193,-1.0258,3.00,no,-0.0495
Fe1,278.0882,0.914610,-3.2330,0.75,no,-0.0109
Fe1,278.0882,0.914610,-3.2330,1.50,no,-0.0167
Fe1,278.0882,0.914610,-3.2330,3.00,no,-0.0277
Fe1,278.1836,0.990119,-1.7380,0.75,no,-0.0172
Fe1,278.1836,0.990119,-1.7380,1.50,no,-0.0260
Fe1,278.1836,0.990119,-1.7380,3.00,no,-0.0421
Fe1,278.4340,2.432715,-1.5310,0.75,no,-0.0205
Fe1,278.4340,2.432715,-1.5310,1.50,no,-0.0297
Fe1,278.4340,2.432715,-1.5310,3.00,no,-0.0454
Fe1,278.7931,1.484877,-1.5360,0.75,no,-0.0148
Fe1,278.7931,1.484877,-1.5360,1.50,no,-0.0243
Fe1,278.7931,1.484877,-1.5360,3.00,no,-0.0423
Fe1,278.8105,0.859003,-0.0470,0.75,no,-0.0158
Fe1,278.8105,0.859003,-0.0470,1.50,no,-0.0260
Fe1,278.8105,0.859003,-0.0470,3.00,no,-0.0456
Fe1,278.9801,2.692430,-0.6060,0.75,no,-0.0196
Fe1,278.9801,2.692430,-0.6060,1.50,no,-0.0294
Fe1,278.9801,2.692430,-0.6060,3.00,no,-0.0472
Fe1,279.2399,1.557370,-1.9099,0.75,no,-0.0208
Fe1,279.2399,1.557370,-1.9099,1.50,no,-0.0304
Fe1,279.2399,1.557370,-1.9099,3.00,no,-0.0469
Fe1,279.4702,0.958165,-1.9361,0.75,no,-0.0175
Fe1,279.4702,0.958165,-1.9361,1.50,no,-0.0266
Fe1,279.4702,0.958165,-1.9361,3.00,no,-0.0431
Fe1,279.5005,0.000000,-3.0079,0.75,no,-0.0105
Fe1,279.5005,0.000000,-3.0079,1.50,no,-0.0177
Fe1,279.5005,0.000000,-3.0079,3.00,no,-0.0293
Fe1,279.5540,0.914610,-1.9342,0.75,no,-0.0155
Fe1,279.5540,0.914610,-1.9342,1.50,no,-0.0243
Fe1,279.5540,0.914610,-1.9342,3.00,no,-0.0395
Fe1,279.9147,0.958165,-0.8470,0.75,no,-0.0176
Fe1,279.9147,0.958165,-0.8470,1.50,no,-0.0279
Fe1,279.9147,0.958165,-0.8470,3.00,no,-0.0474
Fe1,280.3166,0.051570,-3.3050,0.75,no,-0.0111
Fe1,280.3166,0.051570,-3.3050,1.50,no,-0.0179
Fe1,280.3166,0.051570,-3.3050,3.00,no,-0.0296
Fe1,280.3613,2.453451,-0.9569,0.75,no,-0.0238
Fe1,280.3613,2.453451,-0.9569,1.50,no,-0.0348
Fe1,280.3613,2.453451,-0.9569,3.00,no,-0.0543
Fe1,280.4520,0.914610,-0.9530,0.75,no,-0.0190
Fe1,280.4520,0.914610,-0.9530,1.50,no,-0.0303
Fe1,280.4520,0.914610,-0.9530,3.00,no,-0.0514
Fe1,280.4862,2.727567,-0.7029,0.75,no,-0.0199
Fe1,280.4862,2.727567,-0.7029,1.50,no,-0.0303
Fe1,280.4862,2.727567,-0.7029,3.00,no,-0.0493
Fe1,280.7245,0.000000,-2.8599,0.75,no,-0.0100
Fe1,280.7245,0.000000,-2.8599,1.50,no,-0.0176
Fe1,280.7245,0.000000,-2.8599,3.00,no,-0.0303
Fe1,280.8327,0.958165,-2.4310,0.75,no,-0.0141
Fe1,280.8327,0.958165,-2.4310,1.50,no,-0.0213
Fe1,280.8327,0.958165,-2.4310,3.00,no,-0.0333
Fe1,281.2042,2.727567,-1.2730,0.75,no,-0.0171
Fe1,281.2042,2.727567,-1.2730,1.50,no,-0.0263
Fe1,281.2042,2.727567,-1.2730,3.00,no,-0.0431
Fe1,281.3286,0.914610,-0.3500,0.75,no,-0.0162
Fe1,281.3286,0.914610,-0.3500,1.50,no,-0.0263
Fe1,281.3286,0.914610,-0.3500,3.00,no,-0.0459
Fe1,281.5506,1.607909,-1.9179,0.75,no,-0.0184
Fe1,281.5506,1.607909,-1.9179,1.50,no,-0.0275
Fe1,281.5506,1.607909,-1.9179,3.00,no,-0.0438
Fe1,281.7504,0.958165,-2.0521,0.75,no,-0.0146
Fe1,281.7504,0.958165,-2.0521,1.50,no,-0.0227
Fe1,281.7504,0.958165,-2.0521,3.00,no,-0.0366
Fe1,281.7939,1.484877,-2.9021,0.75,no,-0.0145
Fe1,281.7939,1.484877,-2.9021,1.50,no,-0.0218
Fe1,281.7939,1.484877,-2.9021,3.00,no,-0.0349
Fe1,282.0803,0.051570,-3.4390,0.75,no,-0.0067
Fe1,282.0803,0.051570,-3.4390,1.50,no,-0.0120
Fe1,282.0803,0.051570,-3.4390,3.00,no,-0.0209
Fe1,282.3276,0.958165,-0.8979,0.75,no,-0.0153
Fe1,282.3276,0.958165,-0.8979,1.50,no,-0.0246
Fe1,282.3276,0.958165,-0.8979,3.00,no,-0.0424
Fe1,282.5687,0.000000,-2.9358,0.75,no,-0.0098
Fe1,282.5687,0.000000,-2.9358,1.50,no,-0.0170
Fe1,282.5687,0.000000,-2.9358,3.00,no,-0.0293
Fe1,282.7892,0.051570,-2.7960,0.75,no,-0.0100
Fe1,282.7892,0.051570,-2.7960,1.50,no,-0.0174
Fe1,282.7892,0.051570,-2.7960,3.00,no,-0.0301
Fe1,282.8808,0.990119,-1.8040,0.75,no,-0.0153
Fe1,282.8808,0.990119,-1.8040,1.50,no,-0.0237
Fe1,282.8808,0.990119,-1.8040,3.00,no,-0.0386
Fe1,283.2435,0.958165,-0.5891,0.75,no,-0.0149
Fe1,283.2435,0.958165,-0.5891,1.50,no,-0.0241
Fe1,283.2435,0.958165,-0.5891,3.00,no,-0.0419
Fe1,283.4173,1.557370,-2.7030,0.75,no,-0.0154
Fe1,283.4173,1.557370,-2.7030,1.50,no,-0.0228
Fe1,283.4173,1.557370,-2.7030,3.00,no,-0.0361
Fe1,283.4753,2.559193,-1.1440,0.75,no,-0.0201
Fe1,283.4753,2.559193,-1.1440,1.50,no,-0.0295
Fe1,283.4753,2.559193,-1.1440,3.00,no,-0.0462
Fe1,283.5456,0.000000,-2.4540,0.75,no,-0.0099
Fe1,283.5456,0.000000,-2.4540,1.50,no,-0.0176
Fe1,283.5456,0.000000,-2.4540,3.00,no,-0.0318
Fe1,283.5950,1.557370,-1.8500,0.75,no,-0.0182
