key,species,wl,gf_ll,gf_synth,dgf,ep,n_comp_ll,n_comp_synth,nist_grade,ll_source,synth_ref,hfs
"(26, 1)",Fe I,5498.48205,-2.868,-1.942,0.9259999999999999,5.1055,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5498.86766,-4.086,-4.014,0.07200000000000006,4.1864,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5499.1045,-5.878,-5.751,0.12699999999999978,2.8316,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5499.58792,-2.67,-2.67,0.0,4.4733,1,1,,VALD3,FMW,False
"(26, 1)",Fe I,5501.46462,-3.047,-3.046,0.001000000000000334,0.9582,1,1,,VALD3,BWL,False
"(26, 1)",Fe I,5502.64711,-3.532,-3.279,0.2530000000000001,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5503.44349,-1.275,-3.279,-2.004,5.1055,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5504.36133,-3.21,-3.208,0.0019999999999997797,3.5732,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5504.40316,-2.328,-2.45,-0.12200000000000033,4.9556,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5504.54166,-3.871,-3.892,-0.020999999999999908,4.7331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5505.73305,-0.978,-0.982,-0.0040000000000000036,4.4733,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5505.88072,-1.306,-1.298,0.008000000000000007,4.4153,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5506.77845,-2.797,-2.795,0.002000000000000224,0.9901,1,1,,VALD3,GESB79b+BW,False
"(26, 1)",Fe I,5508.40844,-1.968,-2.007,-0.039000000000000146,4.9556,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5508.70013,-1.824,-1.83,-0.006000000000000005,4.607,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5510.2283,-4.175,-4.334,-0.1589999999999998,4.0758,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5510.91356,-3.304,-4.943,-1.6389999999999998,5.0703,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5511.03265,-5.089,-5.025,0.06400000000000006,3.5465,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5511.82356,-4.686,-4.692,-0.006000000000000227,3.2367,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5512.05635,-3.909,-3.881,0.028000000000000025,3.3009,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5512.2567,-1.42,-1.32,0.09999999999999987,4.3714,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5512.40162,-1.465,-1.458,0.007000000000000117,4.4153,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5513.39359,-4.465,-3.794,0.6709999999999998,4.1034,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5513.55293,-3.022,-3.118,-0.09600000000000009,4.988,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5513.86524,-4.08,-3.977,0.1030000000000002,3.6946,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5516.29527,-4.208,-4.135,0.0730000000000004,4.1034,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5516.48186,-3.045,-3.037,0.008000000000000007,3.5465,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5517.0655,-2.37,-2.27,0.10000000000000009,4.2089,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5518.5666,-2.328,-3.569,-1.241,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5519.44957,-3.548,-3.609,-0.06099999999999994,4.5585,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5520.19839,-2.622,-2.681,-0.05900000000000016,4.4456,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5520.49042,-1.792,-4.954,-3.162,5.1124,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5520.9273,-1.981,-2.042,-0.06099999999999972,5.0095,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5521.12518,-2.776,-2.772,0.0040000000000000036,3.6343,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5521.28,-2.39,-0.809,1.581,4.4346,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5521.46976,-3.236,-3.748,-0.512,5.0674,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5521.69635,-5.243,-5.082,0.16100000000000048,3.274,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5522.445790000001,-1.55,-1.45,0.10000000000000009,4.2089,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5523.43101,-3.988,-3.949,0.039000000000000146,3.6352,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5523.86927,-3.494,-3.734,-0.23999999999999977,5.0117,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5523.97915,-1.346,-1.35,-0.0040000000000000036,4.5585,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5523.99075,-2.051,-2.047,0.0040000000000000036,5.1055,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5524.24929,-2.83,-2.841,-0.01100000000000012,4.1544,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5524.44711,-4.591,-4.988,-0.39700000000000024,4.1034,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5524.76584,-3.384,-3.277,0.10699999999999976,5.0856,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5525.47702,-1.992,-1.994,-0.0020000000000000018,4.2089,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5525.54329,-1.084,-1.084,0.0,4.2305,1,1,,VALD3,BK,False
"(26, 1)",Fe I,5525.84749,-1.602,-1.574,0.028000000000000025,5.1055,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5526.20243,-1.828,-2.353,-0.5250000000000001,5.0674,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5527.06524,-4.943,-4.966,-0.023000000000000576,3.0713,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5528.79318,-3.557,-3.581,-0.02400000000000002,4.8349,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5528.89714,-2.02,-1.92,0.10000000000000009,4.4733,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5529.1602,-2.73,-2.63,0.10000000000000009,3.6416,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5529.49591,-3.26,-2.921,0.33899999999999997,5.0638,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5529.78954,-4.662,-4.663,-0.001000000000000334,2.8581,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5531.98046,-1.61,-1.51,0.10000000000000009,4.913,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5532.11944,-4.48,-4.49,-0.009999999999999787,2.845,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5532.26425,-1.803,-2.091,-0.28800000000000026,5.0703,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5532.40661,-3.441,-3.58,-0.13900000000000023,5.0117,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5532.74616,-2.15,-2.05,0.10000000000000009,3.5732,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5532.86558,-1.525,-1.522,0.0029999999999998916,4.4456,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5533.24899,-2.671,-2.73,-0.05900000000000016,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5534.24879,-1.844,-4.109,-2.2649999999999997,5.0638,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5534.31405,-3.099,-2.944,0.15500000000000025,4.9913,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5534.32477,-5.223,-5.229,-0.006000000000000227,3.2671,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5534.65905,-2.578,-2.582,-0.0040000000000000036,3.6398,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5534.78009,-3.782,-3.782,0.0,4.1864,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5534.91522,-4.477,-4.455,0.02200000000000024,4.1864,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5535.41232,-4.089,-4.84,-0.7509999999999994,3.2515,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5535.41783,-1.158,-1.158,0.0,4.1864,1,1,,VALD3,BWL,False
"(26, 1)",Fe I,5535.58641,-2.584,-2.589,-0.004999999999999893,5.0117,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5536.44417,-3.502,-3.507,-0.0050000000000003375,4.7955,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5536.5801,-3.81,-3.71,0.10000000000000009,2.8316,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5537.87028,-4.432,-4.444,-0.011999999999999567,3.274,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5538.05465,-2.335,-2.379,-0.04400000000000004,4.988,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5538.51488,-5.074,-5.097,-0.023000000000000576,3.6343,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5539.27993,-2.66,-2.56,0.10000000000000009,3.6416,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5539.81618,-2.53,-2.43,0.09999999999999964,4.2944,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5541.59358,-4.109,-4.088,0.020999999999999908,3.3009,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5543.02971,-4.088,-3.97,0.11799999999999988,4.1909,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5543.045699999999,-3.738,-3.741,-0.0030000000000001137,3.6946,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5543.14681,-1.57,-1.47,0.10000000000000009,3.6946,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5543.18861,-2.282,-2.413,-0.13099999999999978,4.913,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5543.93529,-1.14,-1.04,0.09999999999999987,4.2176,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5544.09608,-3.544,-3.627,-0.08299999999999974,4.7331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5545.70271,-2.053,-2.891,-0.8380000000000001,5.0703,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5546.50515,-1.31,-1.21,0.10000000000000009,4.3714,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5546.99016,-1.91,-1.81,0.09999999999999987,4.2176,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5549.65096,-1.69,-1.59,0.09999999999999987,4.9913,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5549.94858,-2.91,-2.81,0.10000000000000009,3.6946,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5551.77688,-3.105,-2.959,0.1459999999999999,4.1034,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5552.15212,-3.599,-3.625,-0.0259999999999998,4.985,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5552.69148,-1.99,-1.89,0.10000000000000009,4.9556,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5552.8312,-5.022,-5.004,0.018000000000000682,2.8316,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5553.22138,-3.504,-3.626,-0.12199999999999989,4.2176,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5553.57646,-1.41,-1.31,0.09999999999999987,4.4346,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5554.74071,-2.756,-2.822,-0.06600000000000028,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5554.8938,-0.44,-0.2700000000000001,0.16999999999999993,4.5485,1,1,,VALD3,2014MNRAS.,False
"(26, 1)",Fe I,5555.00863,-2.94,-2.567,0.3729999999999998,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5555.12191,-2.045,-2.142,-0.09699999999999998,4.1426,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5555.18427,-4.358,-4.273,0.08499999999999996,3.5465,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5556.84613,-3.324,-3.38,-0.05600000000000005,4.985,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5557.38579,-3.006,-3.02,-0.014000000000000234,5.0638,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5557.89619,-3.792,-3.797,-0.0050000000000003375,3.111,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5557.951952588361,-1.0706348495893196,-1.0048964873371606,0.06573836225215901,4.4733,2,2,,VALD3,MRW,True
"(26, 1)",Fe I,5559.35903,-2.61,-2.656,-0.04600000000000026,5.0638,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5559.63821,-1.83,-1.73,0.10000000000000009,4.988,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5559.89268,-1.655,-1.661,-0.006000000000000005,4.6382,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5560.21088,-1.19,-1.09,0.09999999999999987,4.4346,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5561.24211,-1.204,-1.21,-0.006000000000000005,4.607,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5561.86988,-2.693,-2.603,0.08999999999999986,4.4456,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5562.11496,-0.436,-0.439,-0.0030000000000000027,4.3865,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5562.70423,-4.818,-4.891,-0.0730000000000004,3.274,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5562.70516,-0.642,-0.641,0.0010000000000000009,4.4346,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5563.06145,-4.881,-4.94,-0.05900000000000016,2.7275,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5563.59953,-0.99,-0.75,0.24,4.1909,1,1,,VALD3,2014MNRAS.,False
"(26, 1)",Fe I,5563.67539,-3.196,-2.98,0.2160000000000002,4.1426,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5563.69304,-3.409,-3.406,0.0029999999999996696,2.4242,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5564.099,-3.519,-3.552,-0.03299999999999992,4.607,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5565.68471,-8.086,-8.085389790210499,0.0006102097895013259,0.0516,1,2,,VALD3,K07,True
"(26, 1)",Fe I,5565.70361,-0.214,-0.21300000000000002,0.0009999999999999731,4.6076,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5566.72199,-2.47,-2.571,-0.10099999999999998,5.0095,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5566.79856,-3.649,-4.057,-0.40800000000000036,3.2515,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5567.2738,-1.647,-1.64,0.007000000000000117,4.4153,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5567.39069,-2.564,-2.568,-0.0040000000000000036,2.6085,1,1,,VALD3,BKK+BWL,False
"(26, 1)",Fe I,5568.0735,-2.964,-2.807,0.15700000000000003,4.1544,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5568.43078,-3.898,-3.976,-0.07799999999999985,4.1544,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5568.57656,-3.83,-3.765,0.06499999999999995,4.1909,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5568.67923,-3.546,-3.329,0.21699999999999964,4.1426,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5568.81,-2.95,-2.85,0.10000000000000009,3.6352,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5569.61772,-0.486,-0.517,-0.031000000000000028,3.417,1,1,,VALD3,BK+GESHRL1,False
"(26, 1)",Fe I,5569.89545,-3.319,-3.541,-0.22199999999999998,4.1426,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5570.05062,-4.27,-4.277,-0.007000000000000561,2.845,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5571.65649,-3.768,-3.781,-0.013000000000000345,4.1864,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5572.20431,-4.489,-4.458,0.030999999999999694,3.2515,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5572.40215,-2.389,-2.411,-0.02200000000000024,4.9913,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5572.84201,-0.275,-0.2889999999999999,-0.013999999999999901,3.3965,1,1,,VALD3,BKK+GESHRL,False
"(26, 1)",Fe I,5573.10173,-1.317,-1.295,0.02200000000000002,4.1909,1,1,,VALD3,BWL+GESHRL,False
"(26, 1)",Fe I,5573.756730000001,-2.775,-2.852,-0.07699999999999996,5.0703,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5574.38826,-2.599,-3.015,-0.4159999999999999,4.4153,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5576.0888,-1.0,-0.9,0.09999999999999998,3.4302,1,1,B,VALD3,MRW,False
"(26, 1)",Fe I,5576.72168,-3.72,-3.884,-0.1639999999999997,4.1864,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5577.02439,-1.55,-1.543,0.007000000000000117,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5577.25494,-3.668,-3.734,-0.06599999999999984,4.985,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5578.71398,-3.159,-3.196,-0.037000000000000366,5.0638,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5579.34,-2.4,-3.138,-0.738,4.2305,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5579.94268,-3.045,-3.081,-0.03600000000000003,4.5585,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5580.27688,-4.67,-4.593,0.07699999999999996,3.6398,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5581.9005,-4.049,-4.089,-0.040000000000000036,2.6924,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5583.96761,-2.77,-2.77,0.0,4.1909,1,1,,VALD3,FMW,False
"(26, 1)",Fe I,5584.02157,-2.367,-2.354,0.0129999999999999,4.3714,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5584.26736,-0.988,-0.991,-0.0030000000000000027,4.3865,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5584.76431,-2.32,-2.22,0.09999999999999964,3.5732,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5584.80892,-3.068,-3.132,-0.06400000000000006,4.988,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5585.64487,-3.759,-3.865,-0.10600000000000032,4.2305,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5585.72133,-2.496,-2.472,0.02400000000000002,4.3714,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5585.72695,-1.498,-1.394,0.10400000000000009,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5586.26724,-1.288,-1.295,-0.006999999999999895,4.6382,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5586.755180000001,-0.12,-0.11099999999999997,0.009000000000000022,3.3683,1,1,,VALD3,BKK+BWL+GE,False
"(26, 1)",Fe I,5586.76642,-2.903,-3.023,-0.1200000000000001,4.2605,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5587.33719,-4.323,-4.328,-0.004999999999999893,3.2671,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5587.57391,-1.85,-1.75,0.10000000000000009,4.1426,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5587.820319999999,-3.735,-3.75,-0.015000000000000124,4.4456,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5588.06801,-3.971,-3.961,0.010000000000000231,4.2089,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5588.76402,-4.862,-4.369,0.4930000000000003,3.3009,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5588.96836,-2.705,-2.86,-0.1549999999999998,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5589.00992,-1.507,-3.439,-1.9320000000000002,4.4733,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5589.34552,-2.893,-2.581,0.31199999999999983,5.0674,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5589.45177,-3.352,-3.289,0.06299999999999972,5.0331,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5589.76867,-2.853,-2.81,0.04300000000000015,4.913,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5590.15125,-2.86,-2.881,-0.020999999999999908,4.1034,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5592.23199,-2.645,-2.647,-0.0019999999999997797,3.6352,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5592.64463,-2.013,-2.004,0.008999999999999897,4.2944,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5594.6549,-0.658,-0.657,0.0010000000000000009,4.5485,1,1,,VALD3,BWL,False
"(26, 1)",Fe I,5595.06,-1.77,-1.51,0.26,5.0638,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5595.211,-3.317,-3.157,0.16000000000000014,5.0703,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5596.07889,-4.111,-4.116,-0.004999999999999893,4.1864,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5597.06079,-2.173,-2.21,-0.03699999999999992,4.9913,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5598.28661,-0.37,-0.37,0.0,4.652,1,1,,VALD3,FMW,False
"(26, 1)",Fe I,5598.42518,-3.088,-3.118,-0.029999999999999805,3.6352,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5598.46625,-4.773,-4.791,-0.018000000000000682,2.4242,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5599.13977,-3.569,-3.613,-0.04400000000000004,4.652,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5599.50325,-3.857,-2.787,1.0700000000000003,4.1864,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5600.09702,-1.076,-1.068,0.008000000000000007,5.0674,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5600.22408,-1.42,-1.42,0.0,4.2605,1,1,,VALD3,BK,False
"(26, 1)",Fe I,5600.83526,-2.421,-2.662,-0.2410000000000001,5.0117,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5601.43026,-1.623,-1.545,0.07800000000000007,5.0674,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5602.54119,-2.819,-2.776,0.04300000000000015,4.9556,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5602.76727,-1.135,-0.996,0.139,4.1544,1,1,,VALD3,BWL+GESHRL,False
"(26, 1)",Fe I,5602.80903,-1.645,-1.724,-0.07899999999999996,5.0674,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5602.94468,-0.85,-0.886,-0.03600000000000003,3.4302,1,1,,VALD3,BK+GESHRL1,False
"(26, 1)",Fe I,5603.74178,-3.339,-3.377,-0.03799999999999981,3.6398,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5603.77256,-1.518,-2.973,-1.4549999999999998,5.0638,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5605.312140000001,-3.444,-3.381,0.06300000000000017,4.5844,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5607.6637,-2.27,-3.437,-1.1669999999999998,4.1544,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5608.47878,-4.239,-4.288,-0.04900000000000038,3.6416,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5608.87809,-4.41,-4.525,-0.11500000000000021,4.1544,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5608.9723,-2.4,-1.493,0.9069999999999998,4.2089,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5609.78233,-3.14,-3.142,-0.0019999999999997797,4.9556,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5609.9605,-3.24,-4.153,-0.9129999999999994,3.6398,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5610.17017,-3.294,-3.215,0.07900000000000018,5.0638,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5611.35608,-2.99,-3.596,-0.6059999999999999,3.6352,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5611.67137,-1.665,-1.113,0.552,5.0703,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5612.263,-2.708,-2.928,-0.21999999999999975,5.0856,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5612.4886,-2.9,-2.803,0.09699999999999998,4.913,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5614.15435,-4.43,-4.532,-0.10200000000000031,3.6946,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5614.27542,-1.488,-1.478,0.010000000000000009,5.0856,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5615.15837,-3.023,-3.035,-0.01200000000000001,4.3714,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5615.2962,-2.438,-2.406,0.03200000000000003,2.5881,1,1,,VALD3,BK+BWL,False
"(26, 1)",Fe I,5615.619829999999,-3.042,-2.941,0.10099999999999998,4.1909,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5615.64349,0.04999999999999996,0.04299999999999999,-0.0069999999999999715,3.332,1,1,,VALD3,BKK+2014MN,False
"(26, 1)",Fe I,5617.1372,-2.855,-2.876,-0.020999999999999908,4.2204,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5617.1896,-2.88,-2.78,0.10000000000000009,3.2515,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5618.63203,-1.276,-1.255,0.02100000000000013,4.2089,1,1,,VALD3,BWL+GESHRL,False
"(26, 1)",Fe I,5619.22418,-3.27,-2.641,0.629,3.6946,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5619.59501,-1.7,-1.6,0.09999999999999987,4.3865,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5620.02655,-2.321,-2.314,0.007000000000000117,4.1426,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5620.37631,-4.881,-4.206378993312298,0.6746210066877021,3.3014,1,2,,VALD3,K07,True
"(26, 1)",Fe I,5620.38895,-4.305,-4.206378993312298,0.09862100668770157,3.3009,1,2,,VALD3,K07,True
"(26, 1)",Fe I,5620.41834,-1.385,-1.249,0.1359999999999999,5.0703,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5620.4924,-1.79,-1.69,0.10000000000000009,4.1544,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5621.60289,-1.443,-1.787,-0.34399999999999986,5.1055,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5622.08848,-3.04,-2.57,0.4700000000000002,4.4153,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5622.9448,-3.07,-3.096,-0.026000000000000245,3.6398,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5623.28354,-1.662,-4.768,-3.106,4.4346,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5623.6334,-5.042,-5.964,-0.9220000000000006,3.274,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5624.02126,-1.48,-1.38,0.10000000000000009,4.3865,1,1,,VALD3,MRW,False
"(26, 1)",Fe I,5624.54177,-0.755,-0.769,-0.014000000000000012,3.417,1,1,,VALD3,BKK+GESHRL,False
"(26, 1)",Fe I,5626.3673,-3.974,-3.884,0.0900000000000003,4.1909,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5626.83567,-3.416,-3.474,-0.058000000000000274,4.985,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5627.08049,-3.459,-3.514,-0.054999999999999716,4.1777,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5627.23126,-2.322,-2.259,0.06300000000000017,4.58,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5627.50843,-3.101,-3.021,0.08000000000000007,4.5931,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5627.71434,-4.193,-3.995,0.1979999999999995,3.6416,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5629.67635,-4.394,-4.247,0.14700000000000024,4.2089,1,1,,VALD3,K07,False
"(26, 1)",Fe I,5630.77791,-4.747,-4.816,-0.06899999999999995,3.3009,1,1,,VALD3,K07,False
