line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry,w,band,depth,tier,ionx
gf_057006,pk_964b0145e631,26,1.0,Fe I,4911.779,3.929,1,-1.75,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.79,,-1.79,True,False,True,,RU14,0.07,10.1093/mnras/stu780,True,LAB,False,4911.779,VIS,0.434,GRADED,1.0
gf_057080,pk_9732688a4296,26,1.0,Fe I,4933.873,3.943,1,-1.56,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.56,,-3.759,True,False,True,,RU14,0.05,10.1093/mnras/stu780,True,LAB,False,4933.873,VIS,0.01,below floor,1.0
gf_057082,pk_43c2131a201a,26,1.0,Fe I,4934.084,3.301,1,-2.39,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-2.454,,-2.473,True,False,True,,BEL17,0.07,10.3847/1538-4357/aa8cd3,True,LAB,False,4934.084,VIS,0.413,GRADED,1.0
gf_057111,pk_f74276936d33,26,1.0,Fe I,4946.387,3.368,1,-1.11,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.11,,-1.17,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,4946.387,VIS,0.716,DEEPGRADED,1.0
gf_057120,pk_9db8b888ffa2,26,1.0,Fe I,4950.105,3.417,1,-1.5,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.49,,-1.67,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,4950.105,VIS,0.628,DEEPGRADED,1.0
gf_057159,pk_bd30282565e1,26,1.0,Fe I,4966.088,3.332,1,-0.79,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.792,,-0.871,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,4966.088,VIS,0.757,DEEPGRADED,1.0
gf_057183,pk_36352159418a,26,1.0,Fe I,4973.102,3.96,1,-0.69,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.73,,-0.95,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,4973.102,VIS,0.648,DEEPGRADED,1.0
gf_057222,pk_f5cb76fcf6e1,26,1.0,Fe I,4985.253,3.929,1,-0.44,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.447,-0.56,-0.56,True,True,True,0.113,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,4985.253,VIS,0.708,DEEPGRADED,1.0
gf_057280,pk_4663969b48b1,26,1.0,Fe I,5001.863,3.882,1,-0.01,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.01,,0.01,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5001.863,VIS,0.779,DEEPGRADED,1.0
gf_057284,pk_1015ea32fb22,26,1.0,Fe I,5002.792,3.397,1,-1.46,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.46,,-1.58,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,5002.792,VIS,0.644,DEEPGRADED,1.0
gf_057293,pk_c8e26451a52e,26,1.0,Fe I,5005.712,3.884,1,-0.12,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.12,,0.033,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5005.712,VIS,0.78,DEEPGRADED,1.0
gf_057322,pk_a98f40ca9955,26,1.0,Fe I,5014.942,3.943,1,-0.18,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.183,-0.303,-0.303,True,True,True,0.12,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5014.942,VIS,0.735,DEEPGRADED,1.0
gf_057363,pk_e0247b57b8bb,26,1.0,Fe I,5022.235,3.984,1,-0.33,PRIMARY LAB Ruffoni2014,,regions(VALD3),lab_rya945,-0.37,-0.53,-0.53,True,True,True,0.16,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5022.235,VIS,0.7,DEEPGRADED,1.0
gf_057367,pk_b1f1fa4205c7,26,1.0,Fe I,5023.498,4.313,1,-1.67,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.67,,-1.71,True,False,True,,RU14,0.08,10.1093/mnras/stu780,True,LAB,False,5023.498,VIS,0.298,GRADED,1.0
gf_057390,pk_7cf175f1b748,26,1.0,Fe I,5028.126,3.573,1,-1.02,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.036,,-1.123,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5028.126,VIS,0.682,DEEPGRADED,1.0
gf_057425,pk_1b977021f0f3,26,1.0,Fe I,5039.251,3.368,1,-1.52,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.528,,-1.573,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,5039.251,VIS,0.647,DEEPGRADED,1.0
gf_057460,pk_3c1348f2f9d4,26,1.0,Fe I,5048.436,3.96,1,-1.0,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-1.005,-1.03,-1.03,True,True,True,0.025,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5048.436,VIS,0.627,DEEPGRADED,1.0
gf_057614,pk_9683109276cd,26,1.0,Fe I,5098.573,3.929,1,-0.88,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.88,,-0.779,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5098.573,VIS,0.667,DEEPGRADED,1.0
gf_057618,pk_2b995b59b334,26,1.0,Fe I,5099.077,3.984,1,-1.39,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.37,,-1.265,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,5099.077,VIS,0.568,GRADED,1.0
gf_057659,pk_1763c6d4584f,26,1.0,Fe I,5110.358,3.573,1,-1.41,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.366,,-1.366,True,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,5110.358,VIS,0.636,DEEPGRADED,1.0
gf_057724,pk_0bfc50bd59a4,26,1.0,Fe I,5129.631,3.943,1,-1.67,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.67,,-1.85,True,False,True,,RU14,0.07,10.1093/mnras/stu780,True,LAB,False,5129.631,VIS,0.387,GRADED,1.0
gf_057736,pk_3bf47b4f17d3,26,1.0,Fe I,5133.688,4.178,1,0.36,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,0.36,0.14,0.14,True,True,True,0.22,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5133.688,VIS,0.744,DEEPGRADED,1.0
gf_057749,pk_ecf967911f22,26,1.0,Fe I,5139.251,2.998,1,-0.73,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.734,,-0.741,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5139.251,VIS,0.798,DEEPGRADED,1.0
gf_057841,pk_f52447923152,26,1.0,Fe I,5171.672,3.642,1,-2.27,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-2.27,,-1.933,True,False,True,,RU14,0.1,10.1093/mnras/stu780,True,LAB,False,5171.672,VIS,0.865,DEEPGRADED,1.0
gf_057956,pk_35f6c7ad4a02,26,1.0,Fe I,5208.594,3.241,1,-0.89,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.891,,-0.897,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5208.594,VIS,0.745,DEEPGRADED,1.0
gf_057975,pk_845df3cec070,26,1.0,Fe I,5215.18,3.266,1,-0.86,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.861,,-0.871,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5215.18,VIS,0.744,DEEPGRADED,1.0
gf_057980,pk_cfe958fe90d4,26,1.0,Fe I,5217.389,3.211,1,-1.07,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.074,,-1.07,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5217.389,VIS,0.728,DEEPGRADED,1.0
gf_058011,pk_6724c3cc3b54,26,1.0,Fe I,5226.861,3.039,1,-0.55,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.551,,-0.555,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5226.861,VIS,0.804,DEEPGRADED,1.0
gf_058072,pk_4a1eea73ab68,26,1.0,Fe I,5242.491,3.634,1,-0.83,PRIMARY LAB Belmonte2017,,regions(VALD3),lab_rya945,-0.967,-0.967,-0.967,True,True,True,0.0,BEL17,0.02,10.3847/1538-4357/aa8cd3,True,LAB,False,5242.491,VIS,0.674,DEEPGRADED,1.0
gf_058105,pk_5c4f5ba13601,26,1.0,Fe I,5253.462,3.283,1,-1.58,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.579,,-1.573,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5253.462,VIS,0.641,DEEPGRADED,1.0
gf_058133,pk_8cf92584b8a4,26,1.0,Fe I,5263.306,3.266,1,-0.87,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.88,,-0.879,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5263.306,VIS,0.739,DEEPGRADED,1.0
gf_058170,pk_60287823ec99,26,1.0,Fe I,5273.163,3.292,1,-1.01,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.008,,-0.993,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5273.163,VIS,0.721,DEEPGRADED,1.0
gf_058213,pk_458e0c3874ed,26,1.0,Fe I,5283.621,3.241,1,-0.45,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.452,,-0.432,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5283.621,VIS,0.789,DEEPGRADED,1.0
gf_058217,pk_87f5d90c9e2c,26,1.0,Fe I,5285.127,4.435,1,-1.66,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.66,,-1.64,True,False,True,,RU14,0.13,10.1093/mnras/stu780,True,LAB,False,5285.127,VIS,0.264,GRADED,1.0
gf_058223,pk_2f879d390477,26,1.0,Fe I,5288.525,3.695,1,-1.49,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.493,,-1.508,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5288.525,VIS,0.565,GRADED,1.0
gf_058272,pk_17c4402e238c,26,1.0,Fe I,5302.3,3.283,1,-0.73,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.738,-0.72,-0.72,True,True,True,-0.018,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5302.3,VIS,0.752,DEEPGRADED,1.0
gf_058336,pk_0c54aee4365c,26,1.0,Fe I,5324.179,3.211,1,-0.11,PRIMARY LAB Ruffoni2014,,regions(VALD3),lab_rya945,-0.108,-0.103,-0.103,True,True,True,-0.005,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5324.179,VIS,0.818,DEEPGRADED,1.0
gf_058382,pk_56b6e5e34dab,26,1.0,Fe I,5339.929,3.266,1,-0.63,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.635,-0.647,-0.647,True,True,True,0.012,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5339.929,VIS,0.759,DEEPGRADED,1.0
gf_058417,pk_a5d78c603b94,26,1.0,Fe I,5353.374,4.103,1,-0.76,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.76,,-0.84,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,5353.374,VIS,0.602,DEEPGRADED,1.0
gf_058473,pk_e9f565fc708c,26,1.0,Fe I,5373.709,4.473,1,-0.71,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.71,,-0.86,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,5373.709,VIS,0.513,GRADED,1.0
gf_058491,pk_49e988ea631c,26,1.0,Fe I,5379.574,3.695,1,-1.42,PRIMARY LAB Belmonte2017,,regions(VALD3),lab_rya945,-1.514,-1.514,-1.514,True,True,True,0.0,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,5379.574,VIS,0.555,GRADED,1.0
gf_058535,pk_7458732eabfd,26,1.0,Fe I,5393.167,3.241,1,-0.72,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.719,,-0.715,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5393.167,VIS,0.751,DEEPGRADED,1.0
gf_058572,pk_2d105adcd73f,26,1.0,Fe I,5403.822,4.076,1,-0.98,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-1.034,,-1.034,True,False,True,,BEL17,0.03,10.3847/1538-4357/aa8cd3,True,LAB,False,5403.822,VIS,0.567,GRADED,1.0
gf_058722,pk_ef3073d8bdf4,26,1.0,Fe I,5455.454,4.32,1,0.27,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,0.27,,0.329,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5455.454,VIS,0.718,DEEPGRADED,1.0
gf_058775,pk_f149e336e667,26,1.0,Fe I,5473.9,4.154,1,-0.72,PRIMARY LAB Ruffoni2014,,regions(VALD3),lab_rya945,-0.72,-0.76,-0.76,True,True,True,0.04,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,5473.9,VIS,0.594,GRADED,1.0
gf_058784,pk_3bf9374abfeb,26,1.0,Fe I,5476.564,4.103,1,-0.28,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.309,,-0.453,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5476.564,VIS,0.649,DEEPGRADED,1.0
gf_058796,pk_dcc0b39671cc,26,1.0,Fe I,5481.438,4.191,1,-1.33,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.36,,-1.45,True,False,True,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,5481.438,VIS,0.416,GRADED,1.0
gf_058805,pk_8bd48cdd3ff6,26,1.0,Fe I,5483.099,4.154,1,-1.39,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-1.392,-1.407,-1.407,True,True,True,0.015,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,5483.099,VIS,0.442,GRADED,1.0
gf_058840,pk_46d43868fd72,26,1.0,Fe I,5493.499,4.103,1,-1.48,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.48,,-1.84,True,False,True,,RU14,0.08,10.1093/mnras/stu780,True,LAB,False,5493.499,VIS,0.302,GRADED,1.0
gf_058942,pk_a43f33d0be20,26,1.0,Fe I,5532.747,3.573,1,-1.89,PRIMARY LAB Belmonte2017,,synth(GES),lab_rya945,-2.05,,-2.15,True,False,True,,BEL17,0.06,10.3847/1538-4357/aa8cd3,True,LAB,False,5532.747,VIS,0.39,GRADED,1.0
gf_058964,pk_47b0c207f807,26,1.0,Fe I,5538.516,4.218,1,-1.54,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.54,,-3.036,True,False,True,,RU14,0.06,10.1093/mnras/stu780,True,LAB,False,5538.516,VIS,0.024,below floor,1.0
gf_059004,pk_dd7f09f63555,26,1.0,Fe I,5554.894,4.549,1,-0.27,PRIMARY LAB Ruffoni2014,,regions(VALD3),lab_rya945,-0.27,-0.44,-0.44,True,True,True,0.17,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5554.894,VIS,0.568,GRADED,1.0
gf_059029,pk_87bd9858be89,26,1.0,Fe I,5563.6,4.191,1,-0.75,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.75,,-0.99,True,False,True,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,5563.6,VIS,0.536,GRADED,1.0
gf_059048,pk_643eb03ef1f8,26,1.0,Fe I,5569.618,3.417,1,-0.52,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.517,,-0.486,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5569.618,VIS,0.739,DEEPGRADED,1.0
gf_059057,pk_927535ba854f,26,1.0,Fe I,5572.842,3.397,1,-0.28,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.289,,-0.275,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5572.842,VIS,0.764,DEEPGRADED,1.0
gf_059058,pk_d0248f107687,26,1.0,Fe I,5573.102,4.191,1,-1.29,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.295,,-1.317,True,False,True,,DH14,0.04,10.1088/0067-0049/215/2/23,True,LAB,False,5573.102,VIS,0.452,GRADED,1.0
gf_059089,pk_5644ee9cb6cd,26,1.0,Fe I,5586.756,3.368,1,-0.11,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.111,-0.12,-0.12,True,True,True,0.009,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5586.756,VIS,0.781,DEEPGRADED,1.0
gf_059136,pk_5929731eb84d,26,1.0,Fe I,5602.767,4.154,1,-0.95,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.996,,-1.135,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,5602.767,VIS,0.508,GRADED,1.0
gf_059138,pk_7d22bc898c63,26,1.0,Fe I,5602.945,3.43,1,-0.89,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.886,,-0.85,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5602.945,VIS,0.691,DEEPGRADED,1.0
gf_059167,pk_e7fa44cd4609,26,1.0,Fe I,5615.644,3.332,1,0.04,PRIMARY LAB Ruffoni2014,,regions(VALD3),lab_rya945,0.043,0.05,0.05,True,True,True,-0.007,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5615.644,VIS,0.798,DEEPGRADED,1.0
gf_059172,pk_6047a0a60af2,26,1.0,Fe I,5618.632,4.209,1,-1.25,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-1.255,-1.276,-1.276,True,True,True,0.021,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,5618.632,VIS,0.455,GRADED,1.0
gf_059191,pk_3b8dec159fb8,26,1.0,Fe I,5624.542,3.417,1,-0.76,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.769,-0.755,-0.755,True,True,True,-0.014,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5624.542,VIS,0.703,DEEPGRADED,1.0
gf_059226,pk_1e9fe7bb34d4,26,1.0,Fe I,5638.262,4.22,1,-0.72,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.72,,-0.87,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5638.262,VIS,0.548,GRADED,1.0
gf_059275,pk_1e40815b961e,26,1.0,Fe I,5658.532,3.43,1,-1.85,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.859,,-1.856,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,5658.532,VIS,0.518,GRADED,1.0
gf_059277,pk_7b81a4971a77,26,1.0,Fe I,5658.816,3.397,1,-0.76,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.766,,-0.793,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5658.816,VIS,0.699,DEEPGRADED,1.0
gf_059295,pk_bd876c33c871,26,1.0,Fe I,5662.516,4.178,1,-0.41,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.447,,-0.573,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5662.516,VIS,0.604,DEEPGRADED,1.0
gf_059388,pk_e58982cce1b0,26,1.0,Fe I,5705.992,4.608,1,-0.46,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.46,,-0.53,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,5705.992,VIS,0.526,GRADED,1.0
gf_059396,pk_075866cbaf48,26,1.0,Fe I,5709.378,3.368,1,-1.01,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.015,,-1.028,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,5709.378,VIS,0.668,DEEPGRADED,1.0
gf_059400,pk_137022acd9a9,26,1.0,Fe I,5712.131,3.417,1,-2.01,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-1.994,-1.99,-1.99,True,True,True,-0.004,DH14,0.07,10.1088/0067-0049/215/2/23,True,LAB,False,5712.131,VIS,0.483,GRADED,1.0
gf_059413,pk_188b4de6d485,26,1.0,Fe I,5717.833,4.284,1,-0.96,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.99,,-1.13,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,5717.833,VIS,0.467,GRADED,1.0
gf_059492,pk_23f34c1f957a,26,1.0,Fe I,5753.122,4.26,1,-0.62,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.623,-0.688,-0.688,True,True,True,0.065,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,5753.122,VIS,0.563,GRADED,1.0
gf_059555,pk_5083fa38cb6c,26,1.0,Fe I,5775.081,4.22,1,-1.08,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.126,,-1.298,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,5775.081,VIS,0.434,GRADED,1.0
gf_059591,pk_b1b6c44bff5e,26,1.0,Fe I,5784.658,3.397,1,-2.67,PRIMARY LAB Ruffoni2014,,regions(VALD3),lab_rya945,-2.547,-2.532,-2.532,True,True,True,-0.015,RU14,0.09,10.1093/mnras/stu780,True,LAB,False,5784.658,VIS,0.299,GRADED,1.0
gf_060255,pk_77efba81ea33,26,1.0,Fe I,6003.011,3.882,1,-1.1,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.1,,-1.12,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,6003.011,VIS,0.542,GRADED,1.0
gf_060269,pk_011ce288b460,26,1.0,Fe I,6008.556,3.884,1,-0.98,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.98,,-0.982,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,6008.556,VIS,0.565,GRADED,1.0
gf_060412,pk_e2014b5d7676,26,1.0,Fe I,6056.005,4.733,1,-0.32,PRIMARY LAB Ruffoni2014,,regions(VALD3),lab_rya945,-0.32,-0.46,-0.46,True,True,True,0.14,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,6056.005,VIS,0.486,GRADED,1.0
gf_060704,pk_0653fbb438fd,26,1.0,Fe I,6141.731,3.603,1,-1.46,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-1.467,,-1.459,True,False,True,,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,6141.731,VIS,0.527,GRADED,1.0
gf_060984,pk_784a404df5a2,26,1.0,Fe I,6232.64,3.654,1,-1.24,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-1.235,-1.223,-1.223,True,True,True,-0.012,DH14,0.03,10.1088/0067-0049/215/2/23,True,LAB,False,6232.64,VIS,0.551,GRADED,1.0
gf_061019,pk_329016100df5,26,1.0,Fe I,6246.318,3.603,1,-0.77,PRIMARY LAB DenHartog2014,,synth(GES),lab_rya945,-0.771,,-0.733,True,False,True,,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,6246.318,VIS,0.632,DEEPGRADED,1.0
gf_061186,pk_2a868001f591,26,1.0,Fe I,6301.5,3.654,1,-0.71,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.72,-0.718,-0.718,True,True,True,-0.002,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,6301.5,VIS,0.623,DEEPGRADED,1.0
gf_061220,pk_c8218cca7cbf,26,1.0,Fe I,6315.811,4.076,1,-1.63,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.63,,-1.71,True,False,True,,RU14,0.1,10.1093/mnras/stu780,True,LAB,False,6315.811,VIS,0.322,GRADED,1.0
gf_061265,pk_87574c23e632,26,1.0,Fe I,6336.823,3.686,1,-0.85,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.852,-0.856,-0.856,True,True,True,0.004,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,6336.823,VIS,0.595,GRADED,1.0
gf_061426,pk_9ec7781fa117,26,1.0,Fe I,6400.0,3.603,1,-0.27,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.276,,-0.29,True,False,True,,RU14,0.02,10.1093/mnras/stu780,True,LAB,False,6400.0,VIS,0.679,DEEPGRADED,1.0
gf_061444,pk_19a668cc4f42,26,1.0,Fe I,6408.017,3.686,1,-0.99,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-1.005,-1.018,-1.018,True,True,True,0.013,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,6408.017,VIS,0.567,GRADED,1.0
gf_061458,pk_fa1a42004e24,26,1.0,Fe I,6411.648,3.654,1,-0.59,PRIMARY LAB DenHartog2014,,regions(VALD3),lab_rya945,-0.596,-0.595,-0.595,True,True,True,-0.001,DH14,0.02,10.1088/0067-0049/215/2/23,True,LAB,False,6411.648,VIS,0.632,DEEPGRADED,1.0
gf_061941,pk_8ccf46c29786,26,1.0,Fe I,6627.544,4.549,1,-1.59,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.59,,-1.68,True,False,True,,RU14,0.1,10.1093/mnras/stu780,True,LAB,False,6627.544,VIS,0.171,GRADED,1.0
gf_062011,pk_3c98e14c0591,26,1.0,Fe I,6663.231,4.559,1,-1.2,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-1.2,,-1.039,True,False,True,,RU14,0.11,10.1093/mnras/stu780,True,LAB,False,6663.231,VIS,0.357,GRADED,1.0
gf_062106,pk_e7dc0a275ed5,26,1.0,Fe I,6705.101,4.607,1,-0.87,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.87,,-1.382,True,False,True,,RU14,0.04,10.1093/mnras/stu780,True,LAB,False,6705.101,VIS,0.239,GRADED,1.0
gf_062165,pk_034f48e29061,26,1.0,Fe I,6725.356,4.103,1,-2.1,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-2.1,,-2.3,True,False,True,,RU14,0.1,10.1093/mnras/stu780,True,LAB,False,6725.356,VIS,0.125,GRADED,1.0
gf_062460,pk_2b3a1b31fa2c,26,1.0,Fe I,6841.339,4.607,1,-0.49,PRIMARY LAB Ruffoni2014,,synth(GES),lab_rya945,-0.49,,-0.75,True,False,True,,RU14,0.03,10.1093/mnras/stu780,True,LAB,False,6841.339,VIS,0.406,GRADED,1.0
