canonical_line_id,canonical_source_line_id,species,wavelength_air,wavelength_vac,lower_EP,upper_lower_level_identity,band,instrument_reach,transition_source,loggf_adopted,gf_source,gf_source_type,gf_grade,gf_sigma_dex,gf_source_doi,current_canonical_loggf,current_canonical_source,competing_gf_summary,HFS_status,component_or_total,literature_line_set_membership,telluric_risk,synthesis_context_status,intake_status,measurement_suitability_status,rejection_problem_code,source_ticket,notes
alphys_I_7993.0500_0388,gf_000065,Al I,7993.05,7995.2485,4.0853,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-2.18,SEMIEMP-K75,FALLBACK,EXCLUDED-SHALLOW,0.2,,-2.18,K75,Burheim=nan; canonical=-2.18; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8003.1850_0389,gf_000066,Al I,8003.185,8005.3863,4.0872,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-1.879,SEMIEMP-K75,FALLBACK,EXCLUDED-SHALLOW,0.2,,-1.879,K75,Burheim=nan; canonical=-1.879; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8065.9680_0390,gf_000070,Al I,8065.968,8068.1862,4.0853,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-1.7629592086,NIST-C+,CRITICALLY_EVALUATED,C+,0.0718820073,,-1.936,K75,Burheim=nan; canonical=-1.936; NIST=-1.7629592086208092,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,SCALE_MISMATCH|BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8075.3530_0391,gf_000071,Al I,8075.353,8077.5738,4.0872,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-1.5086383062,NIST-C+,CRITICALLY_EVALUATED,C+,0.0718820073,,-1.681,K75,Burheim=nan; canonical=-1.681; NIST=-1.5086383061657274,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,SCALE_MISMATCH|BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8076.2890_0392,gf_000072,Al I,8076.289,8078.51,4.0872,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-2.4624327428,NIST-C,CRITICALLY_EVALUATED,C,0.096910013,,-2.636,K75,Burheim=nan; canonical=-2.636; NIST=-2.4624327428473247,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,SCALE_MISMATCH|BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8772.8650_0393,gf_000073,Al I,8772.865,8775.2744,4.0215,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-0.348721986,NIST-B+,CRITICALLY_EVALUATED,B+,0.0293837777,,-0.17,1995JPhB..,Burheim=nan; canonical=-0.17; NIST=-0.348721986001856,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,SCALE_MISMATCH,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8773.8961_0394,gf_000074,Al I,8773.8961,8776.3058,4.0216,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-0.1713529907,NIST-B+,CRITICALLY_EVALUATED,B+,0.0314971089,,-0.023,1995JPhB..,Burheim=nan; canonical=-0.023; NIST=-0.1713529907325012,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,SCALE_MISMATCH,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8828.9090_0395,gf_000075,Al I,8828.909,8831.3335,4.0853,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-1.8896613158,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,-1.89,WSM,Burheim=nan; canonical=-1.89; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8841.2770_0396,gf_000076,Al I,8841.277,8843.7049,4.0872,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-1.5898160962,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,-1.59,WSM,Burheim=nan; canonical=-1.59; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8912.9000_0397,gf_000077,Al I,8912.9,8915.3472,4.0853,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-2.348,SEMIEMP-K75,FALLBACK,EXCLUDED-SHALLOW,0.2,,-2.348,K75,Burheim=nan; canonical=-2.348; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0|AGSS21_NL2017_SCOTT2015B,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001;RYA-1173,No abundance adoption; provenance ranking fixed before measurement. AGSS21 LINEAGE: this transition is one of the seven Scott et al. 2015b retained for the solar Al abundance AGSS21 adopts (A(Al) = 6.43). It is one of the SIX that carry the adopted value. Its gf here is NOT graded by this membership: the source's own gf is Opacity Project LS-coupling theory (RYA-946 -- an abundance value is not a gf grade). See data/audit/rya1173_al_agss21_census/.
alphys_I_8923.5550_0398,gf_000078,Al I,8923.555,8926.0051,4.0872,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-2.093,SEMIEMP-K75,FALLBACK,EXCLUDED-SHALLOW,0.2,,-2.093,K75,Burheim=nan; canonical=-2.093; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_8925.5040_0399,gf_000079,Al I,8925.504,8927.9547,4.0872,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-3.048,SEMIEMP-K75,FALLBACK,EXCLUDED-SHALLOW,0.2,,-3.048,K75,Burheim=nan; canonical=-3.048; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_9170.8700_0400,gf_000081,Al I,9170.87,9173.3871,4.0216,,red-optical,kpno_solar_atlas|iag_fts_solar_atlas|delbouille_liege_intensity,RYA-1001 physical-feature census,-3.088,SEMIEMP-K75,FALLBACK,EXCLUDED-SHALLOW,0.2,,-3.088,K75,Burheim=nan; canonical=-3.088; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_10768.3650_0401,,Al I,10768.365,10771.315,4.0853,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.5048160962,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0|AGSS21_NL2017_SCOTT2015B,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001;RYA-1173,No abundance adoption; provenance ranking fixed before measurement. AGSS21 LINEAGE: this transition is one of the seven Scott et al. 2015b retained for the solar Al abundance AGSS21 adopts (A(Al) = 6.43). It is one of the SIX that carry the adopted value. Its gf here is NOT graded by this membership: the source's own gf is Opacity Project LS-coupling theory (RYA-946 -- an abundance value is not a gf grade). See data/audit/rya1173_al_agss21_census/.
alphys_I_10782.0450_0402,gf_167454,Al I,10782.045,10784.9988,4.0872,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.2499793047,UNGRADED,FALLBACK,GRADEABLE,0.2,,-1.2499793047,VALD3,Burheim=nan; canonical=-1.249979304661504; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_10786.7680_0403,,Al I,10786.768,10789.723,4.0872,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-2.2049563524,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_10872.9730_0404,gf_167476,Al I,10872.973,10875.9514,4.0853,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.3996613158,UNGRADED,FALLBACK,GRADEABLE,0.2,,-1.3996613158,VALD3,Burheim=nan; canonical=-1.3996613158447315; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0|AGSS21_NL2017_SCOTT2015B,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,,RYA-1132;RYA-1001;RYA-1173,No abundance adoption; provenance ranking fixed before measurement. AGSS21 LINEAGE: this transition is one of the seven Scott et al. 2015b retained for the solar Al abundance AGSS21 adopts (A(Al) = 6.43). It is one of the SIX that carry the adopted value. Its gf here is NOT graded by this membership: the source's own gf is Opacity Project LS-coupling theory (RYA-946 -- an abundance value is not a gf grade). See data/audit/rya1173_al_agss21_census/.
alphys_I_10891.7360_0405,gf_167483,Al I,10891.736,10894.7196,4.0872,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.0998160962,UNGRADED,FALLBACK,GRADEABLE,0.2,,-1.0998160962,VALD3,Burheim=nan; canonical=-1.0998160962029186; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0|AGSS21_NL2017_SCOTT2015B_EXCLUDED,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,,RYA-1132;RYA-1001;RYA-1173,"No abundance adoption; provenance ranking fixed before measurement. AGSS21 LINEAGE: this transition is one of the seven Scott et al. 2015b retained for the solar Al abundance AGSS21 adopts (A(Al) = 6.43). Nordlander & Lind 2017 EXCLUDED it for telluric contamination, so it does NOT carry the adopted value and must not be measured as part of a replication. See data/audit/rya1173_al_agss21_census/."
alphys_I_11253.1890_0406,gf_167530,Al I,11253.189,11256.2706,4.0215,3d 2D3/2 - 4f 2F5/2,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,0.167,EXP-BURHEIM23,PRIMARY_LABORATORY,GF-LAB,0.0211892991,10.1051/0004-6361/202245394,0.167,"Burheim, Hartman & Nilsson 2023, A&A 672, A197 (experimental Al I log gf)",Burheim=0.167; canonical=0.1669999999999999; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_11254.9239_0407,gf_167531,Al I,11254.9239,11258.006,4.0216,3d 2D5/2 - 4f 2F7/2,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,0.3537510081,VALD3,FALLBACK,VALD3,,,0.3537510081,VALD3,Burheim=0.327; canonical=0.3537510080742936; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,SCALE_MISMATCH,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_11427.6490_0408,,Al I,11427.649,11430.778,4.6729,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-2.529,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_11649.0350_0409,,Al I,11649.035,11652.224,4.8266,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.154,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_11655.2220_0410,,Al I,11655.222,11658.4127,4.8272,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-0.9778092725,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_11851.0190_0411,,Al I,11851.019,11854.2629,4.8266,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-2.036,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_11857.4230_0412,,Al I,11857.423,11860.6686,4.8272,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.881,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12127.7220_0413,,Al I,12127.722,12131.041,4.8266,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.914,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12134.4280_0414,,Al I,12134.428,12137.7488,4.8272,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.76,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12253.3900_0415,,Al I,12253.39,12256.7432,4.6729,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-2.2278160962,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12254.8760_0416,,Al I,12254.876,12258.2296,4.6729,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-2.529,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12523.2870_0417,,Al I,12523.287,12526.7135,4.8266,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.783,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12530.4380_0418,,Al I,12530.438,12533.8664,4.8272,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-1.628,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12747.6510_0419,,Al I,12747.651,12751.1384,4.0215,,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-3.1709563524,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,,,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12749.9090_0420,,Al I,12749.909,12753.397,4.0216,3d 2D5/2 - 5p 2P3/2,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-2.29,EXP-BURHEIM23,PRIMARY_LABORATORY,GF-LAB,0.0374264979,10.1051/0004-6361/202245394,,,Burheim=-2.29; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_12757.2750_0421,,Al I,12757.275,12760.765,4.0215,3d 2D3/2 - 5p 2P1/2,NIR,kpno_solar_atlas,RYA-1001 physical-feature census,-2.62,EXP-BURHEIM23,PRIMARY_LABORATORY,GF-LAB,0.0453229788,10.1051/0004-6361/202245394,,,Burheim=-2.62; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,CROSSMATCH_REVIEW,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY|ABSENT_CANONICAL,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_13122.3220_0422,gf_171233,Al I,13122.322,13125.9112,4.8266,,OUTSIDE_CURRENT_INSTRUMENT_REACH,,RYA-1001 physical-feature census,-1.642,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,-1.642,K75,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_13123.4160_0423,gf_171235,Al I,13123.416,13127.0055,3.1427,4s 2S1/2 - 4p 2P3/2,OUTSIDE_CURRENT_INSTRUMENT_REACH,,RYA-1001 physical-feature census,0.232,EXP-BURHEIM23,PRIMARY_LABORATORY,GF-LAB,0.0064660422,10.1051/0004-6361/202245394,0.2321839038,VALD3,Burheim=0.232; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_13130.1740_0424,gf_171240,Al I,13130.174,13133.7653,4.8272,,OUTSIDE_CURRENT_INSTRUMENT_REACH,,RYA-1001 physical-feature census,-1.487,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,-1.487,K75,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_13150.7530_0425,gf_171246,Al I,13150.753,13154.3499,3.1427,4s 2S1/2 - 4p 2P1/2,OUTSIDE_CURRENT_INSTRUMENT_REACH,,RYA-1001 physical-feature census,-0.098,EXP-BURHEIM23,PRIMARY_LABORATORY,GF-LAB,0.0132586653,10.1051/0004-6361/202245394,-0.0976613158,VALD3,Burheim=-0.098; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,ELIGIBLE_WITH_STATED_GF_TIER,,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_13323.0030_0426,gf_171381,Al I,13323.003,13326.6467,4.8272,,J,,RYA-1001 physical-feature census,-2.785,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,-2.785,K75,Burheim=nan; canonical=nan; NIST=nan,NO_SPLIT_COMPONENTS_IN_CENSUS,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_13823.9180_0427,gf_171769,Al I,13823.918,13827.6979,4.6729,,J,,RYA-1001 physical-feature census,-1.8148160962,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,-1.8148160962,K75,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
alphys_I_13827.0170_0428,gf_171775,Al I,13827.017,13830.7977,4.6729,,J,,RYA-1001 physical-feature census,-2.1166613158,UNGRADED,FALLBACK,EXCLUDED-SHALLOW,0.2,,-2.1166613158,K75,Burheim=nan; canonical=nan; NIST=nan,COMPONENT_SUM_VERIFIED,TOTAL_TRANSITION_GF,RYA1001_PHASE0,VERIFICATION_REQUIRED,AVAILABLE,FROZEN,CANDIDATE_NOT_SELECTED,BELOW_OBSERVABILITY,RYA-1132;RYA-1001,No abundance adoption; provenance ranking fixed before measurement.
