band,species,wavelength_A,lower_ep_eV,elgueta_loggf,gd_depth,gd_saturation,gd_purity,gd_gof,gd_robust,elgueta_status,failure_reasons,canonical_match,canonical_line_id,canonical_grade,canonical_gf_source,gf_sigma_dex,gradeable_currently,in_current_main_rya904,in_recent_rya1054_commit,implementation_artifact,conditioned_spectrum_reaches,coverage_note,gap_class,recommended_next_action
H,FeI,16679.161,5.921,-0.795,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169583,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16680.834,6.419,-0.979,,,,,,unassessed,,True,gf_169585,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16693.072,6.417,-0.143,,,,,,unassessed,,True,gf_169587,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16707.551,6.453,-0.91,,,,,,unassessed,,True,gf_169591,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16711.598,6.606,-1.04,,,,,,unassessed,,True,gf_169595,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16717.805,6.264,-1.49,,,,,,unassessed,,True,gf_169597,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16719.071,5.874,-0.512,,,,,,unassessed,,True,gf_169598,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16720.727,6.38,-0.834,,,,,,unassessed,,True,gf_169599,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16721.462,6.38,-0.582,,,,,,unassessed,,True,gf_169600,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16723.949,6.38,-1.497,,,,,,unassessed,,True,gf_169601,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16724.685,6.38,-0.408,Y,Y,Y,Y,Y,robust,,True,gf_169602,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16725.44,6.38,-0.561,Y,Y,Y,Y,Y,robust,,True,gf_169603,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16728.664,6.38,-1.389,,,,,,unassessed,,True,gf_169605,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16737.24,6.612,-0.793,,,,,,unassessed,,True,gf_169607,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16739.311,6.38,-0.802,,,,,,unassessed,,True,gf_169608,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16747.906,6.299,-0.935,,,,,,unassessed,,True,gf_169610,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16750.305,6.398,-1.635,,,,,,unassessed,,True,gf_169611,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16751.33,5.956,-1.935,,,,,,unassessed,,True,gf_169612,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16753.065,6.38,0.407,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169613,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16780.778,6.347,-1.668,,,,,,unassessed,,True,gf_169616,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16782.84,6.347,-0.954,,,,,,unassessed,,True,gf_169619,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16783.037,6.299,-0.711,,,,,,unassessed,,True,gf_169620,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16784.806,6.349,-1.409,,,,,,unassessed,,True,gf_169621,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16786.585,6.347,-0.526,,,,,,unassessed,,True,gf_169622,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16788.313,6.347,-1.627,,,,,,unassessed,,True,gf_169623,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16792.224,6.347,-1.109,,,,,,unassessed,,True,gf_169625,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16794.21,6.565,-1.427,,,,,,unassessed,,True,gf_169626,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16798.276,5.539,-2.672,,,,,,unassessed,,True,gf_169627,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16803.5,6.35,-0.87,,,,,,unassessed,,True,gf_169629,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16807.435,5.828,-1.301,,,,,,unassessed,,True,gf_169630,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16807.61,6.349,-1.437,,,,,,unassessed,,True,gf_169631,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16810.614,6.349,-1.196,,,,,,unassessed,,True,gf_169632,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16811.375,6.299,-0.849,,,,,,unassessed,,True,gf_169633,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16820.253,5.966,-1.236,,,,,,unassessed,,True,gf_169640,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16822.691,5.112,-2.046,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169642,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16833.052,5.956,-0.889,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169644,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16836.445,5.55,-2.432,,,,,,unassessed,,True,gf_169645,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16837.877,6.411,-0.384,Y,Y,Y,Y,Y,robust,,True,gf_169646,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16843.228,5.874,-1.321,Y,Y,U,N,N,assessed_nonrobust,purity;gof,True,gf_169649,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16843.877,6.35,-0.623,,,,,,unassessed,,True,gf_169651,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16845.345,6.323,-1.321,,,,,,unassessed,,True,gf_169652,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16850.955,5.879,-1.863,,,,,,unassessed,,True,gf_169655,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16855.024,6.303,-1.332,,,,,,unassessed,,True,gf_169659,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16856.442,6.35,-0.088,,,,,,unassessed,,True,gf_169660,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16856.848,6.35,-1.266,,,,,,unassessed,,True,gf_169661,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16857.135,5.946,-0.247,,,,,,unassessed,,True,gf_169662,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16857.744,5.72,-1.902,,,,,,unassessed,,True,gf_169663,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16858.523,6.35,0.139,,,,,,unassessed,,True,gf_169664,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16863.431,6.306,-0.682,Y,Y,U,Y,N,assessed_nonrobust,purity,True,gf_169666,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16864.045,6.35,-1.694,,,,,,unassessed,,True,gf_169667,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16864.079,6.222,-1.547,,,,,,unassessed,,True,gf_169668,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16865.513,6.411,-0.749,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169670,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16869.95,6.411,-0.415,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169672,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16874.116,6.351,-0.159,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169676,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16874.913,6.299,-1.309,,,,,,unassessed,,True,gf_169677,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16877.967,6.303,-1.549,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16878.54,6.303,-0.772,,,,,,unassessed,,True,gf_169679,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16883.606,6.303,-0.943,,,,,,unassessed,,True,gf_169682,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16884.809,5.946,-1.718,,,,,,unassessed,,True,gf_169683,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16889.473,6.351,-0.842,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169685,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16890.414,6.615,-1.159,,,,,,unassessed,,True,gf_169686,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16890.551,6.242,-1.093,,,,,,unassessed,,True,gf_169687,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16892.384,6.306,-0.799,Y,Y,U,Y,N,assessed_nonrobust,purity,True,gf_169689,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16893.954,6.303,-1.481,,,,,,unassessed,,True,gf_169690,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16898.883,6.306,-0.908,Y,Y,Y,Y,Y,robust,,True,gf_169691,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16900.231,6.303,-0.814,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16905.006,6.411,-1.117,,,,,,unassessed,,True,gf_169694,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16910.682,5.872,-1.611,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16927.611,6.427,-0.163,Y,Y,Y,Y,Y,robust,,True,gf_169702,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16928.623,5.921,-1.063,Y,Y,U,Y,N,assessed_nonrobust,purity,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16928.792,6.275,-1.126,,,,,,unassessed,,True,gf_169705,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16930.962,6.306,-0.927,,,,,,unassessed,,True,gf_169707,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16934.65,6.306,-1.394,,,,,,unassessed,,True,gf_169709,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16937.0,6.667,-1.285,,,,,,unassessed,,True,gf_169710,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16945.196,6.39,-1.234,,,,,,unassessed,,True,gf_169712,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16947.692,6.303,-1.58,,,,,,unassessed,,True,gf_169714,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16961.877,6.703,-0.894,,,,,,unassessed,,True,gf_169716,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16962.91,6.306,-1.226,,,,,,unassessed,,True,gf_169718,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16964.283,6.39,-1.611,,,,,,unassessed,,True,gf_169719,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16969.27,6.39,-1.303,,,,,,unassessed,,True,gf_169720,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16969.91,5.946,-0.069,Y,Y,Y,Y,Y,robust,,True,gf_169721,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16977.994,6.612,-1.388,,,,,,unassessed,,True,gf_169724,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16979.473,6.39,-1.354,,,,,,unassessed,,True,gf_169725,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16979.502,6.277,-1.594,,,,,,unassessed,,True,gf_169726,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16982.072,6.664,-0.768,,,,,,unassessed,,True,gf_169727,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16986.919,6.329,-1.484,,,,,,unassessed,,True,gf_169729,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16993.275,6.246,-1.616,,,,,,unassessed,,True,gf_169730,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16994.742,6.62,-0.655,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169731,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,16995.921,6.38,-1.035,,,,,,unassessed,,True,gf_169732,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17004.631,6.523,-0.822,,,,,,unassessed,,True,gf_169736,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17005.45,6.066,0.005,Y,Y,Y,Y,Y,robust,,True,gf_169737,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17007.489,6.417,-0.567,,,,,,unassessed,,True,gf_169738,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17008.971,6.62,-0.301,,,,,,unassessed,,True,gf_169739,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17009.098,6.565,-0.714,,,,,,unassessed,,True,gf_169740,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17011.095,5.946,0.102,Y,Y,Y,Y,Y,robust,,True,gf_169741,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17012.728,5.956,-0.955,,,,,,unassessed,,True,gf_169743,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17015.476,6.612,-0.989,,,,,,unassessed,,True,gf_169744,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17018.624,6.36,-0.967,,,,,,unassessed,,True,gf_169745,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17019.972,6.303,-1.375,,,,,,unassessed,,True,gf_169746,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17020.739,5.067,-2.271,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17022.191,6.666,-0.96,,,,,,unassessed,,True,gf_169748,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17025.116,6.62,-0.368,,,,,,unassessed,,True,gf_169751,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17032.896,6.394,-0.926,,,,,,unassessed,,True,gf_169753,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17033.659,6.394,-0.251,Y,Y,Y,Y,Y,robust,,True,gf_169754,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17036.826,6.612,-1.317,,,,,,unassessed,,True,gf_169755,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17037.787,6.394,-0.852,Y,Y,Y,Y,Y,robust,,True,gf_169756,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17040.099,6.712,-0.347,,,,,,unassessed,,True,gf_169757,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17047.636,6.394,-1.078,,,,,,unassessed,,True,gf_169759,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17047.651,6.417,0.157,,,,,,unassessed,,True,gf_169760,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17052.181,6.394,-0.741,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169761,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17052.876,6.417,-0.787,,,,,,unassessed,,True,gf_169762,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17061.092,6.615,-1.259,,,,,,unassessed,,True,gf_169766,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17061.249,6.394,-1.296,,,,,,unassessed,,True,gf_169767,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17065.265,6.325,-0.501,,,,,,unassessed,,True,gf_169770,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17067.529,6.394,-1.392,,,,,,unassessed,,True,gf_169772,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17070.539,6.286,-1.386,,,,,,unassessed,,True,gf_169774,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17070.548,6.674,-0.669,,,,,,unassessed,,True,gf_169775,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17072.825,5.067,-1.906,,,,,,unassessed,,True,gf_169777,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17072.933,6.36,-1.556,,,,,,unassessed,,True,gf_169778,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17075.12,5.921,-2.118,,,,,,unassessed,,True,gf_169779,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17091.304,6.674,-0.942,,,,,,unassessed,,True,gf_169783,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17094.434,6.674,-0.364,Y,Y,Y,Y,Y,robust,,True,gf_169784,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17098.22,5.754,-2.288,,,,,,unassessed,,True,gf_169785,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17098.942,6.615,-0.949,,,,,,unassessed,,True,gf_169786,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17107.673,5.966,-1.947,,,,,,unassessed,,True,gf_169787,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17114.313,6.411,-1.433,,,,,,unassessed,,True,gf_169789,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17120.503,6.615,-1.211,,,,,,unassessed,,True,gf_169792,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17121.596,5.943,-1.567,,,,,,unassessed,,True,gf_169793,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17125.28,6.287,-1.429,,,,,,unassessed,,True,gf_169794,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17130.952,6.351,-0.896,Y,Y,Y,Y,Y,robust,,True,gf_169795,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17132.928,6.398,-1.089,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169796,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17134.2,6.347,-1.29,,,,,,unassessed,,True,gf_169797,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
