line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry
gf_008821,pk_b7a58a360e5b,CN,,CN,3883.7203,2.4923,1,-0.462,VALD3,,linelist(VALD3),single_source,,,-0.462,False,False,True,,,,,False,VALD3,False
gf_008822,pk_07e24f876bb8,CN,,CN,3883.7528,2.2513,1,-0.2538,VALD3,,linelist(VALD3),single_source,,,-0.2538,False,False,True,,,,,False,VALD3,False
gf_008823,pk_06a808aa6b7a,CN,,CN,3883.975,2.483,1,-0.462,VALD3,,linelist(VALD3),single_source,,,-0.462,False,False,True,,,,,False,VALD3,False
gf_008824,pk_25f0a989e315,CN,,CN,3884.1248,2.483,1,-0.483,VALD3,,linelist(VALD3),single_source,,,-0.483,False,False,True,,,,,False,VALD3,False
gf_008825,pk_bbeecaa7f5c6,CN,,CN,3884.2987,2.2603,1,-0.2323,VALD3,,linelist(VALD3),single_source,,,-0.2323,False,False,True,,,,,False,VALD3,False
gf_008826,pk_94535ba7c460,CN,,CN,3884.3619,2.4741,1,-0.483,VALD3,,linelist(VALD3),single_source,,,-0.483,False,False,True,,,,,False,VALD3,False
gf_008827,pk_8fb9df64bb2d,CN,,CN,3884.5208,2.4741,1,-0.505,VALD3,,linelist(VALD3),single_source,,,-0.505,False,False,True,,,,,False,VALD3,False
gf_008828,pk_0c996b6a792e,CN,,CN,3884.8479,2.2697,1,-0.2119,VALD3,,linelist(VALD3),single_source,,,-0.2119,False,False,True,,,,,False,VALD3,False
gf_008829,pk_a8a9c0211afa,CN,,CN,3885.4009,2.2796,1,-0.1919,VALD3,,linelist(VALD3),single_source,,,-0.1919,False,False,True,,,,,False,VALD3,False
gf_008830,pk_24faafd201fb,CN,,CN,3885.9581,2.2898,1,-0.1729,VALD3,,linelist(VALD3),single_source,,,-0.1729,False,False,True,,,,,False,VALD3,False
gf_008831,pk_f3b3426d8af8,CN,,CN,3886.52,2.3005,1,-0.1549,VALD3,,linelist(VALD3),single_source,,,-0.1549,False,False,True,,,,,False,VALD3,False
gf_008832,pk_5f7d689c5cfc,CN,,CN,3887.0873,2.3116,1,-0.1369,VALD3,,linelist(VALD3),single_source,,,-0.1369,False,False,True,,,,,False,VALD3,False
gf_008833,pk_640bd3da5ef2,CN,,CN,3887.6605,2.3232,1,-0.1199,VALD3,,linelist(VALD3),single_source,,,-0.1199,False,False,True,,,,,False,VALD3,False
gf_008834,pk_4b7f54c21a95,CN,,CN,3888.2402,2.3351,1,-0.1034,VALD3,,linelist(VALD3),single_source,,,-0.1034,False,False,True,,,,,False,VALD3,False
gf_008835,pk_97ca2203ce16,CN,,CN,3888.8274,2.3475,1,-0.0879,VALD3,,linelist(VALD3),single_source,,,-0.0879,False,False,True,,,,,False,VALD3,False
gf_008836,pk_e6f77712b364,CN,,CN,3889.4226,2.3603,1,-0.0719,VALD3,,linelist(VALD3),single_source,,,-0.0719,False,False,True,,,,,False,VALD3,False
gf_008837,pk_75cdf731c7d5,CN,,CN,3890.0269,2.3735,1,-0.0574,VALD3,,linelist(VALD3),single_source,,,-0.0574,False,False,True,,,,,False,VALD3,False
gf_008838,pk_2efd212001eb,CN,,CN,3890.641,2.3871,1,-0.0424,VALD3,,linelist(VALD3),single_source,,,-0.0424,False,False,True,,,,,False,VALD3,False
gf_008839,pk_c4a8c4180563,CN,,CN,3891.2661,2.4012,1,-0.0279,VALD3,,linelist(VALD3),single_source,,,-0.0279,False,False,True,,,,,False,VALD3,False
gf_008840,pk_1d0aeb432c4e,CN,,CN,3891.9034,2.4157,1,-0.0139,VALD3,,linelist(VALD3),single_source,,,-0.0139,False,False,True,,,,,False,VALD3,False
gf_008841,pk_8424e40d5432,CN,,CN,3892.5539,2.4306,1,-0.0004,VALD3,,linelist(VALD3),single_source,,,-0.0004,False,False,True,,,,,False,VALD3,False
gf_008842,pk_cdeaefabc488,CN,,CN,3893.2191,2.4459,1,0.0126,VALD3,,linelist(VALD3),single_source,,,0.0126,False,False,True,,,,,False,VALD3,False
gf_008843,pk_983ecf019204,CN,,CN,3893.8557,2.4616,1,-0.282,VALD3,,linelist(VALD3),single_source,,,-0.282,False,False,True,,,,,False,VALD3,False
gf_008844,pk_4ef680415bc5,CN,,CN,3906.0295,2.483,1,-0.502,VALD3,,linelist(VALD3),single_source,,,-0.502,False,False,True,,,,,False,VALD3,False
gf_008845,pk_ba673974f28b,CN,,CN,3906.6584,2.4923,1,-0.481,VALD3,,linelist(VALD3),single_source,,,-0.481,False,False,True,,,,,False,VALD3,False
gf_008846,pk_4106e48c653b,CN,,CN,3908.077,2.5122,1,-0.462,VALD3,,linelist(VALD3),single_source,,,-0.462,False,False,True,,,,,False,VALD3,False
gf_008847,pk_082f987d73af,CN,,CN,3908.673,2.5228,1,-0.1329,VALD3,,linelist(VALD3),single_source,,,-0.1329,False,False,True,,,,,False,VALD3,False
gf_008848,pk_d804ce56075b,CN,,CN,3909.2573,2.5337,1,-0.426,VALD3,,linelist(VALD3),single_source,,,-0.426,False,False,True,,,,,False,VALD3,False
gf_008849,pk_c6a4a66a36a1,CN,,CN,3909.4028,2.5337,1,-0.408,VALD3,,linelist(VALD3),single_source,,,-0.408,False,False,True,,,,,False,VALD3,False
gf_008850,pk_b9a6c1e92a25,CN,,CN,3909.7843,2.5451,1,-0.408,VALD3,,linelist(VALD3),single_source,,,-0.408,False,False,True,,,,,False,VALD3,False
gf_008851,pk_a61d289685ec,CN,,CN,3910.2001,2.5452,1,-0.391,VALD3,,linelist(VALD3),single_source,,,-0.391,False,False,True,,,,,False,VALD3,False
gf_008852,pk_a17ffa154505,CN,,CN,3910.2441,2.557,1,-0.391,VALD3,,linelist(VALD3),single_source,,,-0.391,False,False,True,,,,,False,VALD3,False
gf_008853,pk_4a762274fc63,CN,,CN,3910.6121,2.5692,1,-0.375,VALD3,,linelist(VALD3),single_source,,,-0.375,False,False,True,,,,,False,VALD3,False
gf_008854,pk_ddac6533ef5e,CN,,CN,3910.8376,2.6084,1,-0.329,VALD3,,linelist(VALD3),single_source,,,-0.329,False,False,True,,,,,False,VALD3,False
gf_008855,pk_6b64ca1b6954,CN,,CN,3910.8588,2.5819,1,-0.36,VALD3,,linelist(VALD3),single_source,,,-0.36,False,False,True,,,,,False,VALD3,False
gf_008856,pk_a79cc27d5a7e,CN,,CN,3910.9481,2.595,1,-0.344,VALD3,,linelist(VALD3),single_source,,,-0.344,False,False,True,,,,,False,VALD3,False
gf_008857,pk_61bb5459a122,CN,,CN,3911.0737,2.557,1,-0.375,VALD3,,linelist(VALD3),single_source,,,-0.375,False,False,True,,,,,False,VALD3,False
gf_008858,pk_06c5d05cc7f1,CN,,CN,3912.0467,2.5692,1,-0.36,VALD3,,linelist(VALD3),single_source,,,-0.36,False,False,True,,,,,False,VALD3,False
gf_008859,pk_ce2c2bbc03bd,CN,,CN,3913.1461,2.5819,1,-0.344,VALD3,,linelist(VALD3),single_source,,,-0.344,False,False,True,,,,,False,VALD3,False
gf_008860,pk_d823758ca31b,CN,,CN,3914.4047,2.595,1,-0.33,VALD3,,linelist(VALD3),single_source,,,-0.33,False,False,True,,,,,False,VALD3,False
gf_008861,pk_62862cf65956,CN,,CN,4090.251,1.3882,1,-0.758,VALD3,,linelist(VALD3),single_source,,,-0.758,False,False,True,,,,,False,VALD3,False
gf_008862,pk_70d59ee52678,CN,,CN,4092.7438,1.3568,1,-0.46,VALD3,,linelist(VALD3),single_source,,,-0.46,False,False,True,,,,,False,VALD3,False
gf_008863,pk_87eb01bef4fb,CN,,CN,4095.2555,1.3258,1,-0.467,VALD3,,linelist(VALD3),single_source,,,-0.467,False,False,True,,,,,False,VALD3,False
gf_008864,pk_103fefebd4ac,CN,,CN,4097.746,1.2952,1,-0.473,VALD3,,linelist(VALD3),single_source,,,-0.473,False,False,True,,,,,False,VALD3,False
gf_008865,pk_96ba6e115ac8,CN,,CN,4100.2151,1.265,1,-0.48,VALD3,,linelist(VALD3),single_source,,,-0.48,False,False,True,,,,,False,VALD3,False
gf_008866,pk_ed84d472a602,CN,,CN,4102.6624,1.2353,1,-0.4865,VALD3,,linelist(VALD3),single_source,,,-0.4865,False,False,True,,,,,False,VALD3,False
gf_008867,pk_e974a4e5d070,CN,,CN,4105.0878,1.2059,1,-0.493,VALD3,,linelist(VALD3),single_source,,,-0.493,False,False,True,,,,,False,VALD3,False
gf_008868,pk_cccc1fde3a28,CN,,CN,4107.4912,1.177,1,-0.5,VALD3,,linelist(VALD3),single_source,,,-0.5,False,False,True,,,,,False,VALD3,False
gf_008869,pk_9c77dffd0bca,CN,,CN,4108.0377,1.9789,1,-0.708,VALD3,,linelist(VALD3),single_source,,,-0.708,False,False,True,,,,,False,VALD3,False
gf_008870,pk_46edf61987ae,CN,,CN,4109.1687,1.9636,1,-0.4124,VALD3,,linelist(VALD3),single_source,,,-0.4124,False,False,True,,,,,False,VALD3,False
gf_008871,pk_d0b1f23d1fc5,CN,,CN,4109.8724,1.1485,1,-0.507,VALD3,,linelist(VALD3),single_source,,,-0.507,False,False,True,,,,,False,VALD3,False
gf_008872,pk_64a4df2c9fe9,CN,,CN,4110.3123,1.9489,1,-0.4239,VALD3,,linelist(VALD3),single_source,,,-0.4239,False,False,True,,,,,False,VALD3,False
gf_008873,pk_05f499737ac4,CN,,CN,4111.4172,1.9345,1,-0.731,VALD3,,linelist(VALD3),single_source,,,-0.731,False,False,True,,,,,False,VALD3,False
gf_008874,pk_e5947b014434,CN,,CN,4112.2311,1.1204,1,-0.514,VALD3,,linelist(VALD3),single_source,,,-0.514,False,False,True,,,,,False,VALD3,False
gf_008875,pk_5d0d7e776b3d,CN,,CN,4112.5632,1.9206,1,-0.4479,VALD3,,linelist(VALD3),single_source,,,-0.4479,False,False,True,,,,,False,VALD3,False
gf_008876,pk_63a50c1b1fa6,CN,,CN,4113.6421,1.9071,1,-0.755,VALD3,,linelist(VALD3),single_source,,,-0.755,False,False,True,,,,,False,VALD3,False
gf_008877,pk_64094079a9f0,CN,,CN,4114.0816,1.6756,1,-0.735,VALD3,,linelist(VALD3),single_source,,,-0.735,False,False,True,,,,,False,VALD3,False
gf_008878,pk_a0699a8eda00,CN,,CN,4114.567,1.0928,1,-0.5215,VALD3,,linelist(VALD3),single_source,,,-0.5215,False,False,True,,,,,False,VALD3,False
gf_008879,pk_7e0827088020,CN,,CN,4114.7355,1.8941,1,-0.768,VALD3,,linelist(VALD3),single_source,,,-0.768,False,False,True,,,,,False,VALD3,False
gf_008880,pk_eaa631f1b2ac,CN,,CN,4115.3128,1.6624,1,-0.749,VALD3,,linelist(VALD3),single_source,,,-0.749,False,False,True,,,,,False,VALD3,False
gf_008881,pk_c4ad7b1f19fb,CN,,CN,4115.5139,1.6624,1,-0.736,VALD3,,linelist(VALD3),single_source,,,-0.736,False,False,True,,,,,False,VALD3,False
gf_008882,pk_6648c790f8d0,CN,,CN,4116.5216,1.6496,1,-0.763,VALD3,,linelist(VALD3),single_source,,,-0.763,False,False,True,,,,,False,VALD3,False
gf_008883,pk_28e28909caea,CN,,CN,4116.6456,1.6496,1,-0.749,VALD3,,linelist(VALD3),single_source,,,-0.749,False,False,True,,,,,False,VALD3,False
gf_008884,pk_2493e4eb52df,CN,,CN,4116.8804,1.0657,1,-0.5285,VALD3,,linelist(VALD3),single_source,,,-0.5285,False,False,True,,,,,False,VALD3,False
gf_008885,pk_cee7521edd92,CN,,CN,4117.082,1.7671,1,-2.847,VALD3,,linelist(VALD3),single_source,,,-2.847,False,False,True,,,,,False,VALD3,False
gf_008886,pk_220c43083606,CN,,CN,4117.101,2.0208,1,-2.84,VALD3,,linelist(VALD3),single_source,,,-2.84,False,False,True,,,,,False,VALD3,False
gf_008887,pk_a9332e301fb3,CN,,CN,4117.2774,0.78,1,-4.504,VALD3,,linelist(VALD3),single_source,,,-4.504,False,False,True,,,,,False,VALD3,False
gf_008888,pk_cfbf80c635fa,CN,,CN,4117.4259,0.8046,1,-4.421,VALD3,,linelist(VALD3),single_source,,,-4.421,False,False,True,,,,,False,VALD3,False
gf_008889,pk_f1e07db899cc,CN,,CN,4117.7,1.2299,1,-2.3169,VALD3,,linelist(VALD3),single_source,,,-2.3169,False,False,True,,,,,False,VALD3,False
gf_008890,pk_da57d183ad2f,CN,,CN,4117.7394,1.6373,1,-0.4699,VALD3,,linelist(VALD3),single_source,,,-0.4699,False,False,True,,,,,False,VALD3,False
gf_008891,pk_51cb818ddcc1,CN,,CN,4117.8349,1.5482,1,-2.4899,VALD3,,linelist(VALD3),single_source,,,-2.4899,False,False,True,,,,,False,VALD3,False
gf_008892,pk_08b5f4043001,CN,,CN,4117.9211,1.2532,1,-3.0879,VALD3,,linelist(VALD3),single_source,,,-3.0879,False,False,True,,,,,False,VALD3,False
gf_008893,pk_52e217e47ccc,CN,,CN,4117.967,1.8574,1,-0.5164,VALD3,,linelist(VALD3),single_source,,,-0.5164,False,False,True,,,,,False,VALD3,False
gf_008894,pk_f40f193a9c4e,CN,,CN,4118.1328,1.3704,1,-2.3974,VALD3,,linelist(VALD3),single_source,,,-2.3974,False,False,True,,,,,False,VALD3,False
gf_008895,pk_b280f884cf98,CN,,CN,4118.8793,1.6254,1,-0.4849,VALD3,,linelist(VALD3),single_source,,,-0.4849,False,False,True,,,,,False,VALD3,False
gf_008896,pk_8d7e7aa1ce44,CN,,CN,4119.0074,1.8461,1,-0.5319,VALD3,,linelist(VALD3),single_source,,,-0.5319,False,False,True,,,,,False,VALD3,False
gf_008897,pk_b26ba3c7fadf,CN,,CN,4119.0213,1.0389,1,-0.693,VALD3,,linelist(VALD3),single_source,,,-0.693,False,False,True,,,,,False,VALD3,False
gf_008898,pk_f2bd1fcbf7cd,CN,,CN,4119.0934,1.2153,1,-2.3289,VALD3,,linelist(VALD3),single_source,,,-2.3289,False,False,True,,,,,False,VALD3,False
gf_008899,pk_f87f97aebf3e,CN,,CN,4119.2093,1.0389,1,-0.3092,VALD3,,linelist(VALD3),single_source,,,-0.3092,False,False,True,,,,,False,VALD3,False
gf_008900,pk_37c9904d98b2,CN,,CN,4119.211,1.4407,1,-0.724,VALD3,,linelist(VALD3),single_source,,,-0.724,False,False,True,,,,,False,VALD3,False
gf_008901,pk_eff193a5b653,CN,,CN,4119.2792,1.3588,1,-2.4124,VALD3,,linelist(VALD3),single_source,,,-2.4124,False,False,True,,,,,False,VALD3,False
gf_008902,pk_1b916fada459,CN,,CN,4120.0037,1.6139,1,-0.5009,VALD3,,linelist(VALD3),single_source,,,-0.5009,False,False,True,,,,,False,VALD3,False
gf_008903,pk_f4344f8d5ebd,CN,,CN,4120.0341,1.8352,1,-0.5479,VALD3,,linelist(VALD3),single_source,,,-0.5479,False,False,True,,,,,False,VALD3,False
gf_008904,pk_68fcc3501c38,CN,,CN,4120.2638,1.0849,1,-0.672,VALD3,,linelist(VALD3),single_source,,,-0.672,False,False,True,,,,,False,VALD3,False
gf_008905,pk_17289c704ad2,CN,,CN,4120.4662,1.201,1,-2.3419,VALD3,,linelist(VALD3),single_source,,,-2.3419,False,False,True,,,,,False,VALD3,False
gf_008906,pk_ffe47b048e02,CN,,CN,4120.4711,1.4274,1,-0.4299,VALD3,,linelist(VALD3),single_source,,,-0.4299,False,False,True,,,,,False,VALD3,False
gf_008907,pk_190333acd931,CN,,CN,4121.0463,1.8247,1,-0.5644,VALD3,,linelist(VALD3),single_source,,,-0.5644,False,False,True,,,,,False,VALD3,False
gf_008908,pk_913f672d5b65,CN,,CN,4121.1124,1.6029,1,-0.5169,VALD3,,linelist(VALD3),single_source,,,-0.5169,False,False,True,,,,,False,VALD3,False
gf_008909,pk_d3348e6866f2,CN,,CN,4121.4377,1.0126,1,-0.5435,VALD3,,linelist(VALD3),single_source,,,-0.5435,False,False,True,,,,,False,VALD3,False
gf_008910,pk_e8c9a76324ae,CN,,CN,4121.7379,1.4145,1,-0.4439,VALD3,,linelist(VALD3),single_source,,,-0.4439,False,False,True,,,,,False,VALD3,False
gf_008911,pk_29ec8ec8b900,CN,,CN,4121.8181,1.1873,1,-2.3544,VALD3,,linelist(VALD3),single_source,,,-2.3544,False,False,True,,,,,False,VALD3,False
gf_008912,pk_62acb43b9fe7,CN,,CN,4122.0444,1.8147,1,-0.5819,VALD3,,linelist(VALD3),single_source,,,-0.5819,False,False,True,,,,,False,VALD3,False
gf_008913,pk_33a91af4fa79,CN,,CN,4122.2049,1.5923,1,-0.5339,VALD3,,linelist(VALD3),single_source,,,-0.5339,False,False,True,,,,,False,VALD3,False
gf_008914,pk_14adf1f4492c,CN,,CN,4122.2111,1.0623,1,-0.3754,VALD3,,linelist(VALD3),single_source,,,-0.3754,False,False,True,,,,,False,VALD3,False
gf_008915,pk_6a16e2223f91,CN,,CN,4122.9852,1.4021,1,-0.4584,VALD3,,linelist(VALD3),single_source,,,-0.4584,False,False,True,,,,,False,VALD3,False
gf_008916,pk_dec8f193600a,CN,,CN,4123.0279,1.8051,1,-0.6009,VALD3,,linelist(VALD3),single_source,,,-0.6009,False,False,True,,,,,False,VALD3,False
gf_008917,pk_4bb4bc09001f,CN,,CN,4123.1345,2.0749,1,-0.892,VALD3,,linelist(VALD3),single_source,,,-0.892,False,False,True,,,,,False,VALD3,False
gf_008918,pk_cd0e03b12247,CN,,CN,4123.2811,1.5822,1,-0.5519,VALD3,,linelist(VALD3),single_source,,,-0.5519,False,False,True,,,,,False,VALD3,False
gf_008919,pk_076be7ed7fc6,CN,,CN,4123.6813,0.9867,1,-0.551,VALD3,,linelist(VALD3),single_source,,,-0.551,False,False,True,,,,,False,VALD3,False
gf_008920,pk_a45bb0c1918d,CN,,CN,4123.9963,1.7959,1,-0.6199,VALD3,,linelist(VALD3),single_source,,,-0.6199,False,False,True,,,,,False,VALD3,False
gf_008921,pk_10611085cf5a,CN,,CN,4124.0262,2.0641,1,-0.5989,VALD3,,linelist(VALD3),single_source,,,-0.5989,False,False,True,,,,,False,VALD3,False
gf_008922,pk_bdbd15ffe4b6,CN,,CN,4124.1749,1.0401,1,-0.384,VALD3,,linelist(VALD3),single_source,,,-0.384,False,False,True,,,,,False,VALD3,False
gf_008923,pk_42c0804969e1,CN,,CN,4124.2128,1.3901,1,-0.4739,VALD3,,linelist(VALD3),single_source,,,-0.4739,False,False,True,,,,,False,VALD3,False
gf_008924,pk_92d802467777,CN,,CN,4124.2915,1.5725,1,-0.862,VALD3,,linelist(VALD3),single_source,,,-0.862,False,False,True,,,,,False,VALD3,False
gf_008925,pk_e829aa975835,CN,,CN,4124.3918,1.5725,1,-0.881,VALD3,,linelist(VALD3),single_source,,,-0.881,False,False,True,,,,,False,VALD3,False
gf_008926,pk_83dd5d8dcbd0,CN,,CN,4124.912,2.0538,1,-0.6154,VALD3,,linelist(VALD3),single_source,,,-0.6154,False,False,True,,,,,False,VALD3,False
gf_008927,pk_59b1bca9b9cf,CN,,CN,4124.9501,1.7871,1,-0.6403,VALD3,,linelist(VALD3),single_source,,,-0.6403,False,False,True,,,,,False,VALD3,False
gf_008928,pk_31ebc1792ffe,CN,,CN,4125.3324,1.5632,1,-0.881,VALD3,,linelist(VALD3),single_source,,,-0.881,False,False,True,,,,,False,VALD3,False
gf_008929,pk_a35ec50c2e77,CN,,CN,4125.4205,1.3785,1,-0.4899,VALD3,,linelist(VALD3),single_source,,,-0.4899,False,False,True,,,,,False,VALD3,False
gf_008930,pk_e6423a383acb,CN,,CN,4125.4358,1.5632,1,-0.901,VALD3,,linelist(VALD3),single_source,,,-0.901,False,False,True,,,,,False,VALD3,False
gf_008931,pk_c978f834d773,CN,,CN,4125.7904,2.0438,1,-0.6324,VALD3,,linelist(VALD3),single_source,,,-0.6324,False,False,True,,,,,False,VALD3,False
gf_008932,pk_6da326bb7cb8,CN,,CN,4125.8885,1.7788,1,-0.6623,VALD3,,linelist(VALD3),single_source,,,-0.6623,False,False,True,,,,,False,VALD3,False
gf_008933,pk_02b249720efd,CN,,CN,4125.9015,0.9612,1,-0.559,VALD3,,linelist(VALD3),single_source,,,-0.559,False,False,True,,,,,False,VALD3,False
gf_008934,pk_534edde37dc7,CN,,CN,4126.1154,1.0183,1,-0.393,VALD3,,linelist(VALD3),single_source,,,-0.393,False,False,True,,,,,False,VALD3,False
gf_008935,pk_d65521220de2,CN,,CN,4126.3577,1.5544,1,-0.901,VALD3,,linelist(VALD3),single_source,,,-0.901,False,False,True,,,,,False,VALD3,False
gf_008936,pk_5068c6310183,CN,,CN,4126.4609,1.5544,1,-0.923,VALD3,,linelist(VALD3),single_source,,,-0.923,False,False,True,,,,,False,VALD3,False
gf_008937,pk_5ae7d588e97b,CN,,CN,4126.6083,1.3674,1,-0.5064,VALD3,,linelist(VALD3),single_source,,,-0.5064,False,False,True,,,,,False,VALD3,False
gf_008938,pk_92fbfc00aff5,CN,,CN,4127.4155,1.546,1,-0.6328,VALD3,,linelist(VALD3),single_source,,,-0.6328,False,False,True,,,,,False,VALD3,False
gf_008939,pk_82256f62b5dc,CN,,CN,4127.7758,1.3567,1,-0.5234,VALD3,,linelist(VALD3),single_source,,,-0.5234,False,False,True,,,,,False,VALD3,False
gf_008940,pk_a9c20fb1f35f,CN,,CN,4128.0068,0.997,1,-0.0351,VALD3,,linelist(VALD3),single_source,,,-0.0351,False,False,True,,,,,False,VALD3,False
gf_008941,pk_76189d09f374,CN,,CN,4128.0981,0.9362,1,-0.567,VALD3,,linelist(VALD3),single_source,,,-0.567,False,False,True,,,,,False,VALD3,False
gf_008942,pk_7836d76ce169,CN,,CN,4128.4051,1.538,1,-0.6558,VALD3,,linelist(VALD3),single_source,,,-0.6558,False,False,True,,,,,False,VALD3,False
gf_008943,pk_6444c47259bf,CN,,CN,4128.9229,1.3464,1,-0.5414,VALD3,,linelist(VALD3),single_source,,,-0.5414,False,False,True,,,,,False,VALD3,False
gf_008944,pk_3acee4ce1680,CN,,CN,4129.3765,1.5305,1,-0.6803,VALD3,,linelist(VALD3),single_source,,,-0.6803,False,False,True,,,,,False,VALD3,False
gf_008945,pk_42f459bdf998,CN,,CN,4129.6006,0.9762,1,-0.585,VALD3,,linelist(VALD3),single_source,,,-0.585,False,False,True,,,,,False,VALD3,False
gf_008946,pk_f58a9c0191fa,CN,,CN,4129.9268,0.9762,1,-0.4114,VALD3,,linelist(VALD3),single_source,,,-0.4114,False,False,True,,,,,False,VALD3,False
gf_008947,pk_e6541cb8c0c2,CN,,CN,4130.0496,1.3366,1,-0.5604,VALD3,,linelist(VALD3),single_source,,,-0.5604,False,False,True,,,,,False,VALD3,False
gf_008948,pk_f8cfd10ad238,CN,,CN,4130.1364,0.9762,1,-0.594,VALD3,,linelist(VALD3),single_source,,,-0.594,False,False,True,,,,,False,VALD3,False
gf_008949,pk_207e620ad020,CN,,CN,4130.2708,0.9116,1,-0.575,VALD3,,linelist(VALD3),single_source,,,-0.575,False,False,True,,,,,False,VALD3,False
gf_008950,pk_f1f017d9a9c1,CN,,CN,4130.3295,1.5235,1,-0.7063,VALD3,,linelist(VALD3),single_source,,,-0.7063,False,False,True,,,,,False,VALD3,False
gf_008951,pk_9159be0697d1,CN,,CN,4131.1555,1.3273,1,-0.5799,VALD3,,linelist(VALD3),single_source,,,-0.5799,False,False,True,,,,,False,VALD3,False
gf_008952,pk_524040e55a37,CN,,CN,4131.264,1.5168,1,-0.7337,VALD3,,linelist(VALD3),single_source,,,-0.7337,False,False,True,,,,,False,VALD3,False
gf_008953,pk_fbe87ecb1a44,CN,,CN,4131.8038,0.9558,1,-0.1976,VALD3,,linelist(VALD3),single_source,,,-0.1976,False,False,True,,,,,False,VALD3,False
gf_008954,pk_8d01688bab55,CN,,CN,4132.1511,1.5106,1,-1.049,VALD3,,linelist(VALD3),single_source,,,-1.049,False,False,True,,,,,False,VALD3,False
gf_008955,pk_4eae1e889fbf,CN,,CN,4132.2406,1.3183,1,-0.6013,VALD3,,linelist(VALD3),single_source,,,-0.6013,False,False,True,,,,,False,VALD3,False
gf_008956,pk_5b9bd2cc9467,CN,,CN,4132.4196,0.8874,1,-0.583,VALD3,,linelist(VALD3),single_source,,,-0.583,False,False,True,,,,,False,VALD3,False
gf_008957,pk_94ef4ccffd28,CN,,CN,4133.3047,1.3099,1,-0.6228,VALD3,,linelist(VALD3),single_source,,,-0.6228,False,False,True,,,,,False,VALD3,False
gf_008958,pk_83a5427581a4,CN,,CN,4133.6441,0.9358,1,-0.4299,VALD3,,linelist(VALD3),single_source,,,-0.4299,False,False,True,,,,,False,VALD3,False
gf_008959,pk_34a1a4aeb361,CN,,CN,4134.3478,1.3018,1,-0.6458,VALD3,,linelist(VALD3),single_source,,,-0.6458,False,False,True,,,,,False,VALD3,False
gf_008960,pk_37fc34d3a3d4,CN,,CN,4134.5441,0.8637,1,-0.592,VALD3,,linelist(VALD3),single_source,,,-0.592,False,False,True,,,,,False,VALD3,False
gf_008961,pk_fa818e0df941,CN,,CN,4134.6112,1.1397,1,-0.813,VALD3,,linelist(VALD3),single_source,,,-0.813,False,False,True,,,,,False,VALD3,False
gf_008962,pk_0037b195229f,CN,,CN,4135.3696,1.2942,1,-0.6703,VALD3,,linelist(VALD3),single_source,,,-0.6703,False,False,True,,,,,False,VALD3,False
gf_008963,pk_e970b746f7b7,CN,,CN,4135.467,0.9162,1,-0.4399,VALD3,,linelist(VALD3),single_source,,,-0.4399,False,False,True,,,,,False,VALD3,False
gf_008964,pk_c114c7054d9b,CN,,CN,4135.8383,1.1285,1,-0.5204,VALD3,,linelist(VALD3),single_source,,,-0.5204,False,False,True,,,,,False,VALD3,False
gf_008965,pk_8fc75423684b,CN,,CN,4136.3701,1.2871,1,-0.6963,VALD3,,linelist(VALD3),single_source,,,-0.6963,False,False,True,,,,,False,VALD3,False
gf_008966,pk_4b629f04022c,CN,,CN,4136.6443,0.8405,1,-0.6004,VALD3,,linelist(VALD3),single_source,,,-0.6004,False,False,True,,,,,False,VALD3,False
gf_008967,pk_7a717dc5c92d,CN,,CN,4137.0724,1.1177,1,-0.5374,VALD3,,linelist(VALD3),single_source,,,-0.5374,False,False,True,,,,,False,VALD3,False
gf_008968,pk_a6ffb6c03357,CN,,CN,4137.2661,0.8972,1,-0.4499,VALD3,,linelist(VALD3),single_source,,,-0.4499,False,False,True,,,,,False,VALD3,False
gf_008969,pk_1f1f1a605a36,CN,,CN,4137.349,1.2804,1,-0.7242,VALD3,,linelist(VALD3),single_source,,,-0.7242,False,False,True,,,,,False,VALD3,False
gf_008970,pk_1d2ebeab80a0,CN,,CN,4138.2834,1.1074,1,-0.5559,VALD3,,linelist(VALD3),single_source,,,-0.5559,False,False,True,,,,,False,VALD3,False
gf_008971,pk_2f2d3d99dc6b,CN,,CN,4138.3063,1.2742,1,-0.7542,VALD3,,linelist(VALD3),single_source,,,-0.7542,False,False,True,,,,,False,VALD3,False
gf_008972,pk_5341f8810c89,CN,,CN,4138.72,0.8176,1,-0.609,VALD3,,linelist(VALD3),single_source,,,-0.609,False,False,True,,,,,False,VALD3,False
gf_008973,pk_9d810fea000b,CN,,CN,4139.0407,0.8785,1,-0.4604,VALD3,,linelist(VALD3),single_source,,,-0.4604,False,False,True,,,,,False,VALD3,False
gf_008974,pk_f3331e5bc12c,CN,,CN,4139.2418,1.2683,1,-0.7862,VALD3,,linelist(VALD3),single_source,,,-0.7862,False,False,True,,,,,False,VALD3,False
gf_008975,pk_bdacbd0239bc,CN,,CN,4139.4717,1.0975,1,-0.5744,VALD3,,linelist(VALD3),single_source,,,-0.5744,False,False,True,,,,,False,VALD3,False
