holding,instrument,wavelength_air_A,raw_sibling,sibling_relation,telluric_band,correction_expected_here,absorption_available_in_raw,reduction_floor,state,holding_claim,basis,max_abs_diff,baseline_abs_diff,n
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4807.708,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4860.978,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4875.877,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4896.439,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4905.133,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4907.732,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4911.529,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4911.779,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4933.873,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,4934.084,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5023.498,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5099.077,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5129.631,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5285.127,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5288.525,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5373.709,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5379.574,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5403.822,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5473.9,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5481.438,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5483.099,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5493.499,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5532.747,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5538.516,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5554.894,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5563.6,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5573.102,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5602.767,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5618.632,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5638.262,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5658.532,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5705.992,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5712.131,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5717.833,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5753.122,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5775.081,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,5784.658,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6003.011,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6008.556,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6056.005,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6141.731,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6232.64,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6315.811,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6336.823,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6408.017,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6627.544,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6663.231,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6705.101,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6725.356,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
solar_kpno_kurucz2005_corrected,kpno_solar_atlas,6841.339,,"NO RAW SIBLING EXISTS — Kurucz ships only the corrected residual atlas, and the 1984 KP atlas is a different observation (RYA-929 'provenance-distinct')",,False,,,NO-TELLURIC-BAND-DECLARED,"⚠️ MIXED — corrected in 4 band(s) (O2 B-band, O2 A-band, H2O, H2O) and raw-like in 1 (H2O); one holding label is describing two different states","no declared telluric band reaches this line, and no raw sibling exists — the HOLDING's claim is judged separately in `holding_claim` and is NOT evidence about this line; an undeclared band is not an absent one (RYA-833)",,,
