element,ion,wavelength_air_A,log_gf,vald_gf_source,gf_dex,gf_citation
Fe,1,3624.41904,-4.566,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3624.50997,-3.24,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3624.84944,-4.796,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3624.88519,-2.018,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3625.14138,-0.84,BRW,,unrecognised VALD source tag 'BRW' — accuracy NOT assumed
Fe,1,3625.67742,-4.541,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3626.1919,-2.473,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3626.70812,-5.252,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3626.74969,-1.228,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3627.0562,-1.367,MPV,,unrecognised VALD source tag 'MPV' — accuracy NOT assumed
Fe,2,3627.1771,-2.229,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3627.18657,-3.094,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3627.20618,-4.983,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3627.33516,-3.586,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3627.34016,-2.765,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3627.44164,-2.33,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3627.46494,-3.975,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3627.61,-4.062,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3627.96203,-3.8,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3628.91064,-2.602,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3629.09678,-3.793,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3629.66416,-4.252,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3629.98944,-3.749,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3630.22816,-1.869,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3630.26982,-3.009,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3630.34734,-0.842,BRW,,unrecognised VALD source tag 'BRW' — accuracy NOT assumed
Fe,1,3630.66219,-3.289,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3630.66535,-3.944,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3631.26475,-3.55,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3632.09988,-2.87,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3632.15939,-1.367,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3632.29599,-2.63,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3632.97659,-1.444,BRW,,unrecognised VALD source tag 'BRW' — accuracy NOT assumed
Fe,1,3633.13278,-4.386,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3633.14717,-2.831,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3633.47677,-4.457,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3633.64238,-2.762,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3633.88436,-1.575,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3633.93733,-1.948,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3634.1886,-0.164,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3634.3278,-0.837,BRW,,unrecognised VALD source tag 'BRW' — accuracy NOT assumed
Fe,1,3634.39616,-1.241,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3634.46104,-1.702,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3634.51852,-2.172,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3634.69691,0.492,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.01423,-0.593,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.03234,-2.469,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.07504,-1.849,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.18105,-4.79,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.1852,-1.09,MPV,,unrecognised VALD source tag 'MPV' — accuracy NOT assumed
Fe,1,3635.28482,-3.182,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.38912,-3.855,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.57725,-3.386,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.7461,0.32,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3635.82187,-3.41,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3636.16253,-1.948,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3636.37363,-5.214,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3636.43196,-4.212,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3636.48064,-1.296,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3636.50419,-6.437,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3636.61187,-5.073,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3636.64891,-1.385,FBHM,,unrecognised VALD source tag 'FBHM' — accuracy NOT assumed
Fe,1,3636.74125,-0.172,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3636.82897,-5.399,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3636.84895,-2.509,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3636.89486,-4.732,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3637.04597,-1.884,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3637.0678,-3.182,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3637.31248,-4.215,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3637.55111,-4.238,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3637.73258,-2.555,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3637.83981,-4.22,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3637.89356,-3.328,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3638.15675,-1.797,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3638.35047,-3.324,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3639.34096,-5.004,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3639.52141,-1.431,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3639.58647,-5.253,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3640.63703,-2.429,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3640.68768,-3.603,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3641.02382,-0.641,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3641.03947,-3.415,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3641.22169,-4.565,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3641.25802,-2.84,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3642.43774,-1.181,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3642.5041,-2.396,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3642.86938,-4.138,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3643.29741,-2.675,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3643.62287,-0.563,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3643.67639,-3.335,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3643.79313,-1.182,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3643.81252,-3.043,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3643.88969,-4.137,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3644.19481,-4.372,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3644.21221,-4.986,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3644.58341,-2.45,MPV,,unrecognised VALD source tag 'MPV' — accuracy NOT assumed
Fe,1,3644.67589,-3.153,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3644.79456,-1.11,MPV,,unrecognised VALD source tag 'MPV' — accuracy NOT assumed
Fe,1,3645.05955,-1.729,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3645.09517,-3.057,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3645.47427,-1.624,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3645.49407,-1.711,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3645.50311,-1.007,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3645.51667,-3.071,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3645.56254,-3.583,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3645.59976,-3.923,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,2,3645.78616,-4.572,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3646.09465,-3.323,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3646.09878,-3.85,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3646.98039,-0.792,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3647.06328,-3.002,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3647.40805,-4.589,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3647.55644,-1.936,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3647.56682,-4.953,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3647.83754,-4.266,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3647.8426,-1.491,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3647.9825,-1.152,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3648.22227,-1.427,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3648.34356,-2.059,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3648.54276,-1.301,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3648.70695,-0.26,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3649.11637,-3.713,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3649.16885,-4.803,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3649.40078,-3.116,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3649.63886,-4.472,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3649.68776,-1.804,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3649.8298,-0.92,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3649.88564,-4.021,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3649.93121,-2.61,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3650.09766,0.069,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3650.11432,-4.301,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3650.26946,-1.017,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3650.41888,-0.75,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3650.53485,-1.303,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3651.03388,-2.25,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3651.12949,-3.593,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3651.18883,-1.497,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3651.23417,-3.796,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3651.24204,-4.079,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3651.64616,-3.669,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3651.91722,-1.07,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3651.96471,-2.973,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3652.08932,-3.07,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3652.25557,-5.247,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3652.65604,-2.016,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3653.34683,-2.695,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3653.34897,-2.394,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3653.50038,-1.356,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3653.57408,-5.16,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3653.77064,-4.382,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3653.96856,-0.518,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3654.08222,-5.485,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3654.4314,-3.971,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3654.63326,-3.567,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3654.83234,-4.591,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3654.83662,-4.539,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3654.99724,-1.675,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3655.0527,-3.517,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3655.34445,-2.131,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3655.35207,-3.145,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3655.9198,-3.804,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3655.95028,-2.651,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3656.20955,-0.76,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3656.34902,-2.103,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3656.50309,-4.007,K13,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3656.68766,-3.451,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3656.77367,-4.117,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3656.79226,-3.741,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3657.09646,-1.506,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3657.89774,-1.343,MPV,,unrecognised VALD source tag 'MPV' — accuracy NOT assumed
Fe,1,3658.13627,-0.795,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3658.71999,-5.051,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3658.80998,-3.913,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3659.26627,-3.932,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3659.73326,-2.448,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3660.325,-2.124,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3660.4026,-2.918,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3660.63918,-2.412,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3660.71277,-4.928,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3660.77175,-1.063,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3660.78878,-0.475,K13,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3661.1635,-4.463,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3661.25226,-2.579,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3661.25669,-4.758,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3661.8339,-3.618,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,2,3662.02894,-1.415,RU,0.03,Ruffoni et al. — FTS laboratory
Fe,1,3662.11721,-2.39,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3662.37936,-3.342,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3662.73401,-3.173,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3662.83306,-0.422,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3662.83641,-0.618,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3662.89855,-3.464,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3663.13679,-4.403,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3663.24847,-2.66,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3663.26149,-1.519,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3663.39841,-1.76,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3663.44151,-3.92,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3663.48621,-3.711,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3663.96046,-1.895,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3663.99672,-3.029,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3664.11328,-1.331,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3664.20071,-3.726,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3664.53758,-2.316,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3664.60381,-5.055,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3664.72579,-0.82,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3665.77101,-3.375,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3666.06165,-4.706,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3666.2398,-4.98,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
Fe,1,3666.28619,-1.597,K14,0.2,"Kurucz semi-empirical (K07/K14/K16/K88…) — 0.1–0.3 dex, RYA-161"
