line_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew
gf_137844,23,1,V I,8165.387,3.089,1,-2.388,K09,,synth(GES),single_source,-2.388,,,True,False,False,
gf_137845,23,1,V I,8165.674,3.735,1,-4.197,K09,,synth(GES),single_source,-4.197,,,True,False,False,
gf_137846,23,1,V I,8165.821,3.888,1,-7.561,K09,,synth(GES),single_source,-7.561,,,True,False,False,
gf_137847,23,1,V I,8166.054,4.646,1,-6.576,K09,,synth(GES),single_source,-6.576,,,True,False,False,
gf_137848,23,1,V I,8166.501,2.359,1,-4.483,K09,,synth(GES),single_source,-4.483,,,True,False,False,
gf_137849,23,1,V I,8166.742,2.115,1,-8.073,K09,,synth(GES),single_source,-8.073,,,True,False,False,
gf_137850,23,1,V I,8167.128,4.656,1,-4.411,K09,,synth(GES),single_source,-4.411,,,True,False,False,
gf_137851,23,1,V I,8168.136,2.365,1,-3.58,K09,,synth(GES),single_source,-3.58,,,True,False,False,
gf_137852,23,1,V I,8168.824,3.224,1,-1.75,K09,,synth(GES),single_source,-1.75,,,True,False,False,
gf_137853,23,1,V I,8169.678,3.08,1,-2.677,K09,,synth(GES),single_source,-2.677,,,True,False,False,
gf_137854,23,1,V I,8171.307,3.099,1,-0.091,K09,,synth(GES),single_source,-0.091,,,True,False,False,
gf_137855,23,1,V I,8173.926,4.667,1,-5.074,K09,,synth(GES),single_source,-5.074,,,True,False,False,
gf_137856,23,1,V I,8175.176,4.053,1,-5.828,K09,,synth(GES),single_source,-5.828,,,True,False,False,
gf_137857,23,1,V I,8175.45,3.888,1,-4.39,K09,,synth(GES),single_source,-4.39,,,True,False,False,
gf_137858,23,1,V I,8176.072,3.89,1,-4.802,K09,,synth(GES),single_source,-4.802,,,True,False,False,
gf_137859,23,1,V I,8178.105,3.921,1,-4.797,K09,,synth(GES),single_source,-4.797,,,True,False,False,
gf_137860,23,1,V I,8183.776,4.157,1,-7.963,K09,,synth(GES),single_source,-7.963,,,True,False,False,
gf_137861,23,1,V I,8184.58,3.89,1,-3.55,K09,,synth(GES),single_source,-3.55,,,True,False,False,
gf_137862,23,1,V I,8185.779,3.071,1,-3.971,K09,,synth(GES),single_source,-3.971,,,True,False,False,
gf_137863,23,1,V I,8186.731,1.051,1,-1.68,MFW,,synth(GES),single_source,-1.68,,,True,False,False,
gf_137864,23,1,V I,8186.986,3.371,1,-3.917,K09,,synth(GES),single_source,-3.917,,,True,False,False,
gf_137865,23,1,V I,8187.301,3.113,1,0.148,K09,,synth(GES),single_source,0.148,,,True,False,False,
gf_137866,23,1,V I,8187.375,1.064,2,-9.9328,K09,,synth(GES),single_source,-9.9328,,,True,False,False,
gf_137867,23,1,V I,8187.871,4.073,1,-2.825,K09,,synth(GES),single_source,-2.825,,,True,False,False,
gf_137868,23,1,V I,8190.581,2.638,1,-2.736,K09,,synth(GES),single_source,-2.736,,,True,False,False,
gf_137869,23,1,V I,8190.923,2.616,1,-3.01,K09,,synth(GES),single_source,-3.01,,,True,False,False,
gf_137870,23,1,V I,8192.655,2.359,1,-4.874,K09,,synth(GES),single_source,-4.874,,,True,False,False,
gf_137871,23,1,V I,8192.662,1.711,1,-6.709,K09,,synth(GES),single_source,-6.709,,,True,False,False,
gf_137872,23,1,V I,8192.924,3.96,1,-0.592,K09,,synth(GES),single_source,-0.592,,,True,False,False,
gf_137873,23,1,V I,8192.964,4.011,1,-5.035,K09,,synth(GES),single_source,-5.035,,,True,False,False,
gf_137874,23,1,V I,8193.441,3.089,1,-2.368,K09,,synth(GES),single_source,-2.368,,,True,False,False,
gf_137875,23,1,V I,8194.643,2.578,1,-2.579,K09,,synth(GES),single_source,-2.579,,,True,False,False,
gf_137876,23,1,V I,8194.73,3.888,1,-1.201,K09,,synth(GES),single_source,-1.201,,,True,False,False,
gf_137877,23,1,V I,8195.879,3.888,1,-4.544,K09,,synth(GES),single_source,-4.544,,,True,False,False,
gf_137878,23,1,V I,8198.332,3.074,1,-2.731,K09,,synth(GES),single_source,-2.731,,,True,False,False,
gf_137879,23,1,V I,8198.837,1.043,1,-2.26,MFW,,synth(GES),single_source,-2.26,,,True,False,False,
gf_137880,23,1,V I,8203.001,3.131,1,0.316,K09,,synth(GES),single_source,0.316,,,True,False,False,
gf_137881,23,1,V I,8203.176,3.08,1,-3.312,K09,,synth(GES),single_source,-3.312,,,True,False,False,
gf_137882,23,1,V I,8204.165,4.65,1,-3.935,K09,,synth(GES),single_source,-3.935,,,True,False,False,
gf_137883,23,1,V I,8204.933,4.049,1,-2.076,K09,,synth(GES),single_source,-2.076,,,True,False,False,
gf_137884,23,1,V I,8205.054,3.89,1,-2.629,K09,,synth(GES),single_source,-2.629,,,True,False,False,
gf_137885,23,1,V I,8206.092,4.059,1,-3.09,K09,,synth(GES),single_source,-3.09,,,True,False,False,
gf_137886,23,1,V I,8208.322,2.122,1,-7.122,K09,,synth(GES),single_source,-7.122,,,True,False,False,
gf_137887,23,1,V I,8210.735,3.215,1,-1.779,K09,,synth(GES),single_source,-1.779,,,True,False,False,
gf_137888,23,1,V I,8212.948,4.157,1,-5.609,K09,,synth(GES),single_source,-5.609,,,True,False,False,
gf_137889,23,1,V I,8213.015,3.933,1,-0.959,K09,,synth(GES),single_source,-0.959,,,True,False,False,
gf_137890,23,1,V I,8213.11,2.374,1,-3.633,K09,,synth(GES),single_source,-3.633,,,True,False,False,
gf_137891,23,1,V I,8213.832,3.055,1,-5.014,K09,,synth(GES),single_source,-5.014,,,True,False,False,
gf_137892,23,1,V I,8214.56,3.885,1,-4.07,K09,,synth(GES),single_source,-4.07,,,True,False,False,
gf_137893,23,1,V I,8215.303,3.933,1,-4.407,K09,,synth(GES),single_source,-4.407,,,True,False,False,
gf_137894,23,1,V I,8215.506,4.09,1,-1.906,K09,,synth(GES),single_source,-1.906,,,True,False,False,
gf_137895,23,1,V I,8216.579,4.682,1,-3.983,K09,,synth(GES),single_source,-3.983,,,True,False,False,
gf_137896,23,1,V I,8217.552,3.911,1,-1.874,K09,,synth(GES),single_source,-1.874,,,True,False,False,
gf_137897,23,1,V I,8217.612,4.078,1,-1.483,K09,,synth(GES),single_source,-1.483,,,True,False,False,
gf_137898,23,1,V I,8218.308,4.152,1,-3.621,K09,,synth(GES),single_source,-3.621,,,True,False,False,
gf_137899,23,1,V I,8218.43,4.224,1,-3.324,K09,,synth(GES),single_source,-3.324,,,True,False,False,
gf_137900,23,1,V I,8222.12,3.079,1,-2.639,K09,,synth(GES),single_source,-2.639,,,True,False,False,
gf_137901,23,1,V I,8222.885,3.933,1,-4.402,K09,,synth(GES),single_source,-4.402,,,True,False,False,
gf_137902,23,1,V I,8225.171,3.921,1,-5.689,K09,,synth(GES),single_source,-5.689,,,True,False,False,
gf_137903,23,1,V I,8225.889,3.079,1,-3.251,K09,,synth(GES),single_source,-3.251,,,True,False,False,
gf_137904,23,1,V I,8226.227,4.063,1,-3.96,K09,,synth(GES),single_source,-3.96,,,True,False,False,
gf_137905,23,1,V I,8226.552,4.667,1,-5.383,K09,,synth(GES),single_source,-5.383,,,True,False,False,
gf_137906,23,1,V I,8227.568,2.365,1,-4.062,K09,,synth(GES),single_source,-4.062,,,True,False,False,
gf_137907,23,1,V I,8227.751,3.08,1,-4.084,K09,,synth(GES),single_source,-4.084,,,True,False,False,
gf_137908,23,1,V I,8232.825,4.011,1,-4.344,K09,,synth(GES),single_source,-4.344,,,True,False,False,
gf_137909,23,1,V I,8234.29,4.787,1,-7.396,K09,,synth(GES),single_source,-7.396,,,True,False,False,
gf_137910,23,1,V I,8235.755,1.218,1,-7.361,K09,,synth(GES),single_source,-7.361,,,True,False,False,
gf_137911,23,1,V I,8241.574,1.051,1,-1.9,MFW,,synth(GES),single_source,-1.9,,,True,False,False,
gf_137912,23,1,V I,8243.28,3.888,1,-5.546,K09,,synth(GES),single_source,-5.546,,,True,False,False,
gf_137913,23,1,V I,8243.912,3.087,1,-2.759,K09,,synth(GES),single_source,-2.759,,,True,False,False,
gf_137914,23,1,V I,8244.34,3.406,1,-3.388,K09,,synth(GES),single_source,-3.388,,,True,False,False,
gf_137915,23,1,V I,8244.442,3.888,1,-4.936,K09,,synth(GES),single_source,-4.936,,,True,False,False,
gf_137916,23,1,V I,8245.816,0.301,1,-14.292,K09,,synth(GES),single_source,-14.292,,,True,False,False,
gf_137917,23,1,V I,8245.931,4.014,1,-4.893,K09,,synth(GES),single_source,-4.893,,,True,False,False,
gf_137918,23,1,V I,8246.251,2.575,1,-1.162,K09,,synth(GES),single_source,-1.162,,,True,False,False,
gf_137919,23,1,V I,8246.85,3.055,1,-2.194,K09,,synth(GES),single_source,-2.194,,,True,False,False,
gf_137920,23,1,V I,8248.251,3.239,1,-0.566,K09,,synth(GES),single_source,-0.566,,,True,False,False,
gf_137921,23,1,V I,8248.578,4.057,1,-3.799,K09,,synth(GES),single_source,-3.799,,,True,False,False,
gf_137922,23,1,V I,8248.598,3.055,1,-3.616,K09,,synth(GES),single_source,-3.616,,,True,False,False,
gf_137923,23,1,V I,8253.515,1.081,1,-1.81,MFW,,synth(GES),single_source,-1.81,,,True,False,False,
gf_137924,23,1,V I,8253.726,3.89,1,-9.446,K09,,synth(GES),single_source,-9.446,,,True,False,False,
gf_137925,23,1,V I,8254.667,4.157,1,-4.623,K09,,synth(GES),single_source,-4.623,,,True,False,False,
gf_137926,23,1,V I,8255.246,4.682,1,-5.291,K09,,synth(GES),single_source,-5.291,,,True,False,False,
gf_137927,23,1,V I,8255.751,3.885,1,-3.773,K09,,synth(GES),single_source,-3.773,,,True,False,False,
gf_137928,23,1,V I,8255.894,1.064,1,-1.73,MFW,,synth(GES),single_source,-1.73,,,True,False,False,
gf_137929,23,1,V I,8256.623,3.911,1,-4.035,K09,,synth(GES),single_source,-4.035,,,True,False,False,
gf_137930,23,1,V I,8257.612,4.059,1,-2.396,K09,,synth(GES),single_source,-2.396,,,True,False,False,
gf_137931,23,1,V I,8260.724,3.224,1,-0.583,K09,,synth(GES),single_source,-0.583,,,True,False,False,
gf_137932,23,1,V I,8260.888,2.578,1,-2.214,K09,,synth(GES),single_source,-2.214,,,True,False,False,
gf_137933,23,1,V I,8264.008,1.081,1,-10.196,K09,,synth(GES),single_source,-10.196,,,True,False,False,
gf_137934,23,1,V I,8264.61,3.116,1,-2.361,K09,,synth(GES),single_source,-2.361,,,True,False,False,
gf_137935,23,1,V I,8265.812,4.011,1,-2.947,K09,,synth(GES),single_source,-2.947,,,True,False,False,
gf_137936,23,1,V I,8267.487,2.678,1,-1.266,K09,,synth(GES),single_source,-1.266,,,True,False,False,
gf_137937,23,1,V I,8267.911,4.014,1,-4.659,K09,,synth(GES),single_source,-4.659,,,True,False,False,
gf_137938,23,1,V I,8268.301,3.96,1,-1.222,K09,,synth(GES),single_source,-1.222,,,True,False,False,
gf_137939,23,1,V I,8272.816,3.226,1,-2.077,K09,,synth(GES),single_source,-2.077,,,True,False,False,
gf_137940,23,1,V I,8274.028,3.099,1,-2.78,K09,,synth(GES),single_source,-2.78,,,True,False,False,
gf_137941,23,1,V I,8276.419,2.575,1,-5.69,K09,,synth(GES),single_source,-5.69,,,True,False,False,
gf_137942,23,1,V I,8277.995,3.885,1,-3.615,K09,,synth(GES),single_source,-3.615,,,True,False,False,
gf_137943,23,1,V I,8278.002,4.063,1,-3.38,K09,,synth(GES),single_source,-3.38,,,True,False,False,
gf_137944,23,1,V I,8278.598,4.024,1,-3.29,K09,,synth(GES),single_source,-3.29,,,True,False,False,
gf_137945,23,1,V I,8280.34,3.215,1,-0.747,K09,,synth(GES),single_source,-0.747,,,True,False,False,
gf_137946,23,1,V I,8282.309,3.245,1,0.128,K09,,synth(GES),single_source,0.128,,,True,False,False,
gf_137947,23,1,V I,8283.187,4.016,1,-4.438,K09,,synth(GES),single_source,-4.438,,,True,False,False,
gf_137948,23,1,V I,8283.771,3.089,1,-3.801,K09,,synth(GES),single_source,-3.801,,,True,False,False,
gf_137949,23,1,V I,8284.23,4.09,1,-1.434,K09,,synth(GES),single_source,-1.434,,,True,False,False,
gf_137950,23,1,V I,8284.237,3.96,1,-5.201,K09,,synth(GES),single_source,-5.201,,,True,False,False,
gf_137951,23,1,V I,8285.576,3.933,1,-2.017,K09,,synth(GES),single_source,-2.017,,,True,False,False,
gf_137952,23,1,V I,8286.888,4.219,1,-4.352,K09,,synth(GES),single_source,-4.352,,,True,False,False,
gf_137953,23,1,V I,8288.042,4.236,1,-3.829,K09,,synth(GES),single_source,-3.829,,,True,False,False,
gf_137954,23,1,V I,8288.379,3.933,1,-4.798,K09,,synth(GES),single_source,-4.798,,,True,False,False,
gf_137955,23,1,V I,8291.472,3.055,1,-2.808,K09,,synth(GES),single_source,-2.808,,,True,False,False,
gf_137956,23,1,V I,8293.935,2.616,1,-6.907,K09,,synth(GES),single_source,-6.907,,,True,False,False,
gf_137957,23,1,V I,8293.976,3.371,1,-4.573,K09,,synth(GES),single_source,-4.573,,,True,False,False,
gf_137958,23,1,V I,8294.017,3.888,1,-2.197,K09,,synth(GES),single_source,-2.197,,,True,False,False,
gf_137959,23,1,V I,8295.015,3.055,1,-4.428,K09,,synth(GES),single_source,-4.428,,,True,False,False,
gf_137960,23,1,V I,8295.194,1.081,2,-9.1117,K09,,synth(GES),single_source,-9.1117,,,True,False,False,
gf_137961,23,1,V I,8296.805,3.921,1,-4.351,K09,,synth(GES),single_source,-4.351,,,True,False,False,
gf_137962,23,1,V I,8303.414,3.89,1,-1.336,K09,,synth(GES),single_source,-1.336,,,True,False,False,
gf_137963,23,1,V I,8303.572,2.379,1,-5.129,K09,,synth(GES),single_source,-5.129,,,True,False,False,
gf_137964,23,1,V I,8305.29,2.678,1,-2.035,K09,,synth(GES),single_source,-2.035,,,True,False,False,
gf_137965,23,1,V I,8305.725,3.888,1,-7.078,K09,,synth(GES),single_source,-7.078,,,True,False,False,
gf_137966,23,1,V I,8307.699,2.581,1,-2.739,K09,,synth(GES),single_source,-2.739,,,True,False,False,
gf_137967,23,1,V I,8308.389,3.099,1,-3.724,K09,,synth(GES),single_source,-3.724,,,True,False,False,
gf_137968,23,1,V I,8309.411,2.638,1,-1.993,K09,,synth(GES),single_source,-1.993,,,True,False,False,
gf_137969,23,1,V I,8311.926,3.116,1,-2.703,K09,,synth(GES),single_source,-2.703,,,True,False,False,
gf_137970,23,1,V I,8314.802,4.211,1,-3.216,K09,,synth(GES),single_source,-3.216,,,True,False,False,
gf_137971,23,1,V I,8315.148,3.89,1,-5.086,K09,,synth(GES),single_source,-5.086,,,True,False,False,
gf_137972,23,1,V I,8316.794,2.575,1,-4.926,K09,,synth(GES),single_source,-4.926,,,True,False,False,
gf_137973,23,1,V I,8323.538,2.379,1,-5.21,K09,,synth(GES),single_source,-5.21,,,True,False,False,
gf_137974,23,1,V I,8324.342,3.215,1,-0.389,K09,,synth(GES),single_source,-0.389,,,True,False,False,
gf_137975,23,1,V I,8324.53,1.195,1,-14.539,K09,,synth(GES),single_source,-14.539,,,True,False,False,
gf_137976,23,1,V I,8329.447,4.111,1,-1.239,K09,,synth(GES),single_source,-1.239,,,True,False,False,
gf_137977,23,1,V I,8331.182,3.224,1,-0.207,K09,,synth(GES),single_source,-0.207,,,True,False,False,
gf_137978,23,1,V I,8333.599,3.099,1,-3.711,K09,,synth(GES),single_source,-3.711,,,True,False,False,
gf_137979,23,1,V I,8335.308,2.684,1,-1.469,K09,,synth(GES),single_source,-1.469,,,True,False,False,
gf_137980,23,1,V I,8335.538,3.735,1,-5.682,K09,,synth(GES),single_source,-5.682,,,True,False,False,
gf_137981,23,1,V I,8337.178,1.8,1,-7.345,K09,,synth(GES),single_source,-7.345,,,True,False,False,
gf_137982,23,1,V I,8337.331,3.933,1,-5.989,K09,,synth(GES),single_source,-5.989,,,True,False,False,
gf_137983,23,1,V I,8341.958,3.239,1,-0.049,K09,,synth(GES),single_source,-0.049,,,True,False,False,
gf_137984,23,1,V I,8345.753,2.578,1,-3.678,K09,,synth(GES),single_source,-3.678,,,True,False,False,
gf_137985,23,1,V I,8348.102,3.731,1,-5.978,K09,,synth(GES),single_source,-5.978,,,True,False,False,
gf_137986,23,1,V I,8348.868,3.888,1,-5.07,K09,,synth(GES),single_source,-5.07,,,True,False,False,
gf_137987,23,1,V I,8353.131,3.055,1,-3.791,K09,,synth(GES),single_source,-3.791,,,True,False,False,
gf_137988,23,1,V I,8354.659,4.231,1,-3.06,K09,,synth(GES),single_source,-3.06,,,True,False,False,
gf_137989,23,1,V I,8355.4,4.681,1,-6.134,K09,,synth(GES),single_source,-6.134,,,True,False,False,
gf_137990,23,1,V I,8356.042,3.113,1,-4.573,K09,,synth(GES),single_source,-4.573,,,True,False,False,
gf_137991,23,1,V I,8358.215,3.921,1,-1.743,K09,,synth(GES),single_source,-1.743,,,True,False,False,
gf_137992,23,1,V I,8358.76,4.219,1,-4.077,K09,,synth(GES),single_source,-4.077,,,True,False,False,
gf_137993,23,1,V I,8365.292,4.231,1,-6.082,K09,,synth(GES),single_source,-6.082,,,True,False,False,
gf_137994,23,1,V I,8366.434,3.735,1,-6.355,K09,,synth(GES),single_source,-6.355,,,True,False,False,
gf_137995,23,1,V I,8366.581,2.578,1,-5.1,K09,,synth(GES),single_source,-5.1,,,True,False,False,
gf_137996,23,1,V I,8367.099,4.213,1,-3.093,K09,,synth(GES),single_source,-3.093,,,True,False,False,
gf_137997,23,1,V I,8373.308,3.371,1,-3.561,K09,,synth(GES),single_source,-3.561,,,True,False,False,
gf_137998,23,1,V I,8373.42,3.731,1,-7.264,K09,,synth(GES),single_source,-7.264,,,True,False,False,
gf_137999,23,1,V I,8374.585,2.583,1,-4.473,K09,,synth(GES),single_source,-4.473,,,True,False,False,
gf_138000,23,1,V I,8375.076,3.055,1,-4.404,K09,,synth(GES),single_source,-4.404,,,True,False,False,
gf_138001,23,1,V I,8378.515,4.09,1,-3.294,K09,,synth(GES),single_source,-3.294,,,True,False,False,
gf_138002,23,1,V I,8378.887,1.804,1,-4.096,K09,,synth(GES),single_source,-4.096,,,True,False,False,
gf_138003,23,1,V I,8383.419,2.581,1,-3.537,K09,,synth(GES),single_source,-3.537,,,True,False,False,
gf_138004,23,1,V I,8383.757,4.224,1,-3.27,K09,,synth(GES),single_source,-3.27,,,True,False,False,
gf_138005,23,1,V I,8383.834,2.575,1,-6.107,K09,,synth(GES),single_source,-6.107,,,True,False,False,
gf_138006,23,1,V I,8384.931,1.8,1,-8.661,K09,,synth(GES),single_source,-8.661,,,True,False,False,
gf_138007,23,1,V I,8388.941,1.893,1,-4.753,K09,,synth(GES),single_source,-4.753,,,True,False,False,
gf_138008,23,1,V I,8393.548,3.888,1,-2.105,K09,,synth(GES),single_source,-2.105,,,True,False,False,
gf_138009,23,1,V I,8394.45,3.938,1,-5.078,K09,,synth(GES),single_source,-5.078,,,True,False,False,
gf_138010,23,1,V I,8395.557,2.583,1,-2.959,K09,,synth(GES),single_source,-2.959,,,True,False,False,
gf_138011,23,1,V I,8397.383,4.218,1,-5.904,K09,,synth(GES),single_source,-5.904,,,True,False,False,
gf_138012,23,1,V I,8398.963,2.578,1,-5.693,K09,,synth(GES),single_source,-5.693,,,True,False,False,
gf_138013,23,1,V I,8401.928,1.931,1,-4.197,K09,,synth(GES),single_source,-4.197,,,True,False,False,
gf_138014,23,1,V I,8402.726,3.266,1,-1.018,K09,,synth(GES),single_source,-1.018,,,True,False,False,
gf_138015,23,1,V I,8404.379,3.89,1,-3.153,K09,,synth(GES),single_source,-3.153,,,True,False,False,
gf_138016,23,1,V I,8404.867,3.116,1,-2.959,K09,,synth(GES),single_source,-2.959,,,True,False,False,
gf_138017,23,1,V I,8404.916,2.583,1,-4.518,K09,,synth(GES),single_source,-4.518,,,True,False,False,
gf_138018,23,1,V I,8405.078,4.219,1,-8.778,K09,,synth(GES),single_source,-8.778,,,True,False,False,
gf_138019,23,1,V I,8405.404,4.739,1,-8.884,K09,,synth(GES),single_source,-8.884,,,True,False,False,
gf_138020,23,1,V I,8406.153,2.575,1,-1.944,K09,,synth(GES),single_source,-1.944,,,True,False,False,
gf_138021,23,1,V I,8407.807,4.224,1,-4.814,K09,,synth(GES),single_source,-4.814,,,True,False,False,
gf_138022,23,1,V I,8408.203,3.267,1,-0.835,K09,,synth(GES),single_source,-0.835,,,True,False,False,
gf_138023,23,1,V I,8408.946,1.804,1,-6.931,K09,,synth(GES),single_source,-6.931,,,True,False,False,
gf_138024,23,1,V I,8413.432,4.691,1,-5.357,K09,,synth(GES),single_source,-5.357,,,True,False,False,
gf_138025,23,1,V I,8414.303,2.684,1,-1.481,K09,,synth(GES),single_source,-1.481,,,True,False,False,
gf_138026,23,1,V I,8415.444,2.638,1,-3.876,K09,,synth(GES),single_source,-3.876,,,True,False,False,
gf_138027,23,1,V I,8415.593,3.921,1,-2.198,K09,,synth(GES),single_source,-2.198,,,True,False,False,
gf_138028,23,1,V I,8416.351,2.678,1,-1.317,K09,,synth(GES),single_source,-1.317,,,True,False,False,
gf_138029,23,1,V I,8417.392,4.261,1,-2.893,K09,,synth(GES),single_source,-2.893,,,True,False,False,
gf_138030,23,1,V I,8421.363,2.578,1,-1.461,K09,,synth(GES),single_source,-1.461,,,True,False,False,
gf_138031,23,1,V I,8423.492,3.933,1,-1.926,K09,,synth(GES),single_source,-1.926,,,True,False,False,
gf_138032,23,1,V I,8424.052,4.837,1,-2.157,K09,,synth(GES),single_source,-2.157,,,True,False,False,
gf_138033,23,1,V I,8425.657,4.13,1,-4.549,K09,,synth(GES),single_source,-4.549,,,True,False,False,
gf_138034,23,1,V I,8428.648,4.585,1,-7.681,K09,,synth(GES),single_source,-7.681,,,True,False,False,
gf_138035,23,1,V I,8431.591,3.255,1,-0.802,K09,,synth(GES),single_source,-0.802,,,True,False,False,
gf_138036,23,1,V I,8434.628,3.116,1,-4.674,K09,,synth(GES),single_source,-4.674,,,True,False,False,
gf_138037,23,1,V I,8435.995,4.13,1,-5.269,K09,,synth(GES),single_source,-5.269,,,True,False,False,
gf_138038,23,1,V I,8436.294,3.96,1,-4.094,K09,,synth(GES),single_source,-4.094,,,True,False,False,
gf_138039,23,1,V I,8437.497,4.13,1,-3.676,K09,,synth(GES),single_source,-3.676,,,True,False,False,
gf_138040,23,1,V I,8438.423,2.581,1,-2.099,K09,,synth(GES),single_source,-2.099,,,True,False,False,
gf_138041,23,1,V I,8444.004,4.218,1,-6.819,K09,,synth(GES),single_source,-6.819,,,True,False,False,
gf_138042,23,1,V I,8445.131,1.8,1,-5.332,K09,,synth(GES),single_source,-5.332,,,True,False,False,
gf_138043,23,1,V I,8445.637,4.706,1,-5.538,K09,,synth(GES),single_source,-5.538,,,True,False,False,
gf_138044,23,1,V I,8447.179,2.684,1,-2.787,K09,,synth(GES),single_source,-2.787,,,True,False,False,
gf_138045,23,1,V I,8447.764,3.055,1,-4.827,K09,,synth(GES),single_source,-4.827,,,True,False,False,
gf_138046,23,1,V I,8456.21,4.236,1,-3.234,K09,,synth(GES),single_source,-3.234,,,True,False,False,
gf_138047,23,1,V I,8456.382,3.131,1,-3.404,K09,,synth(GES),single_source,-3.404,,,True,False,False,
gf_138048,23,1,V I,8456.596,4.211,1,-4.788,K09,,synth(GES),single_source,-4.788,,,True,False,False,
gf_138049,23,1,V I,8456.618,1.218,2,-13.7856,K09,,synth(GES),single_source,-13.7856,,,True,False,False,
gf_138050,23,1,V I,8456.911,3.246,1,-0.984,K09,,synth(GES),single_source,-0.984,,,True,False,False,
gf_138051,23,1,V I,8458.986,4.771,1,-5.606,K09,,synth(GES),single_source,-5.606,,,True,False,False,
gf_138052,23,1,V I,8463.598,3.806,1,-6.474,K09,,synth(GES),single_source,-6.474,,,True,False,False,
gf_138053,23,1,V I,8465.899,4.016,1,-4.616,K09,,synth(GES),single_source,-4.616,,,True,False,False,
