key_z,ion,element_raw,wavelength_air_A,excitation_potential_eV,gf_linelist_vald,reference_code,hfs_n_components,nist_log_gf,nist_grade,nist_acc_pct,nist_ref_tp,nist_ref_line,nist_wavelength_A,nist_ei_eV,n_nist_candidates,adjudicated,delta_nist_minus_vald
23,2,V 2,3008.6829437775964,2.0259999999999994,-3.1610066313203538,VALD3,19,,,,,,,,0,False,
26,1,Fe 1,3008.684,3.0713,-5.133,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3008.686,4.3836,-1.796,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3008.694,2.9904,-2.303,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3008.745,3.2112,-3.35,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3008.749,0.6089,-1.4,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3008.7589999999996,3.241,-4.62,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3008.766,3.0176,-3.525,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3008.786,0.32,-0.32,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3008.7900000000004,1.1308,-1.01,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3008.797,2.8654,-3.167,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3008.814,2.0923,0.438,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3008.825,2.1867,-2.6,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3008.842,4.4972,-2.695,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3008.8558343823756,3.789828571428572,-1.8850031475163074,VALD3,21,,,,,,,,0,False,
69,2,Tm 2,3008.909,2.0541,-0.30000000000000004,VALD3,1,,,,,,,,0,False,
45,2,Rh 2,3008.95,3.4878,0.0,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3009.0239999999994,4.3537,-1.304,VALD3,1,,,,,,,,0,False,
20,1,Ca 1,3009.0604481161927,1.8858,-1.5282541369771911,VALD3,2,,,,,,,,0,False,
74,1,W 1,3009.082,0.5988,-1.09,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3009.093,2.4041,-0.936,VALD3,1,-0.93569179331704,B+,7.0,T5720,L11631,3009.0929,2.40407444,1,True,0.00030820668296005493
23,1,V 1,3009.095086920406,0.017,-3.0198878507483915,VALD3,18,,,,,,,,0,False,
50,1,Sn 1,3009.134,0.2098,-0.8200000000000001,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3009.145,5.5688,-2.203,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3009.152,2.998,-2.932,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3009.167,3.4216,-0.801,VALD3,1,,,,,,,,0,False,
20,1,Ca 1,3009.206,1.8989,-0.764,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3009.3610000000003,0.4249,-0.969,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3009.378467411311,3.1325199999999995,-1.9977806736845403,VALD3,15,,,,,,,,0,False,
70,2,Yb 2,3009.39,3.965,0.08000000000000002,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3009.439,0.0546,-2.14,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3009.476,2.6085,-2.961,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3009.5,8.6301,-1.417,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3009.569,0.9146,-0.758,VALD3,1,-0.757955760630449,C+,18.0,T5720,L11631,3009.5691,0.91460217,1,True,4.423936955100238e-05
26,2,Fe 2,3009.602,7.4726,-2.382,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3009.643,0.6002,-1.097,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3009.68,3.2918,-2.148,VALD3,1,,,,,,,,0,False,
46,1,Pd 1,3009.766,3.1121,-0.61,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3009.769,0.0,-1.784,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3009.848,0.9315,-1.0,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3009.879,7.4726,-2.664,VALD3,1,,,,,,,,0,False,
77,1,Ir 1,3009.903,2.0538,-0.98,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3010.116,0.8995,-2.731,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3010.13,0.0,0.19000000000000003,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3010.151,3.0176,-4.159,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3010.17,1.1156,-5.057,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3010.1730000000002,2.5592,-1.223,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3010.176,4.2972,-3.154,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3010.184,2.8512,-3.01,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3010.216,5.8232,-1.57,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3010.216,2.9151,-2.0,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3010.265,0.7097,-1.2,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3010.307,0.0546,-1.279,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3010.34,3.8835,-4.455,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3010.3761329658305,1.9775,-0.4700355702794634,VALD3,25,,,,,,,,0,False,
28,1,Ni 1,3010.4224342831153,1.9354,-2.2258899147631266,VALD3,5,,,,,,,,0,False,
24,1,Cr 1,3010.4510000000005,2.9674,-1.279,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3010.452,0.5359,-1.72,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3010.457,5.5706,-3.807,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3010.471,1.767,-1.24,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3010.513,3.0922,-1.908,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3010.5470000000005,0.9768,-1.58,VALD3,1,,,,,,,,0,False,
70,2,Yb 2,3010.626,4.0135,-0.15,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3010.633,6.8027,-0.06300000000000003,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3010.641,4.1493,-4.853,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3010.655,4.1561,-2.579,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3010.6801371180836,2.143967857142857,-0.43995991362035447,VALD3,28,,,,,,,,0,False,
73,2,Ta 2,3010.7679988587684,0.6608999999999999,-0.17984525328925208,VALD3,7,,,,,,,,0,False,
29,1,Cu 1,3010.834743795691,1.3889099999999999,-2.6268013594393333,VALD3,20,,,,,,,,0,False,
23,1,V 1,3010.871,2.0741,-0.585,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3010.898,0.427,-0.91,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3010.904,6.1792,-0.5530000000000002,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3011.142,4.2972,-2.632,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3011.162,1.6193,0.31799999999999995,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3011.16297619612,3.135,-0.8399353978037958,VALD3,16,,,,,,,,0,False,
23,2,V 2,3011.213,1.6727,-4.112,VALD3,1,,,,,,,,0,False,
72,2,Hf 2,3011.215,2.1958,0.15000000000000002,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3011.234,6.1363,-1.364,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3011.247,6.1452,-2.723,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3011.271,3.2657,-0.948,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3011.35,3.4348,-2.767,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3011.371486461829,3.1353000000000004,-0.3698925385520788,VALD3,15,,,,,,,,0,False,
23,2,V 2,3011.411,1.6791,-3.608,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3011.42,3.8267,-1.486,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3011.466,2.5592,-2.213,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3011.481,2.7586,-0.334,VALD3,1,-0.3333884315809701,B+,7.0,T5720,L11631,3011.4808,2.75857762,1,True,0.0006115684190299286
24,1,Cr 1,3011.531,3.8875,-1.982,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3011.603,0.8307,-1.069,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3011.64,1.4432,-2.947,VALD3,1,,,,,,,,0,False,
77,1,Ir 1,3011.695,1.2247,-1.12,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3011.697,3.3725,-3.031,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3011.728,3.2515,-2.0,VALD3,1,,,,,,,,0,False,
40,1,Zr 1,3011.75,0.0707,0.029999999999999995,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3011.7952481085113,1.6854000000000002,-4.324856562149871,VALD3,3,,,,,,,,0,False,
22,1,Ti 1,3011.847,1.8871,-2.194,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3011.877,0.553,-0.89,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3011.885,2.4844,-4.084,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3011.888,3.7634,-2.292,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3011.895699861457,1.6441000000000001,-5.092912377520044,VALD3,13,,,,,,,,0,False,
75,1,Re 1,3011.933,1.4574,-0.75,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3011.965,6.5733,-1.222,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3011.984,3.4488,-2.523,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3012.0017600343276,0.42279999999999995,0.00011008523687329237,VALD3,5,,,,,,,,0,False,
29,1,Cu 1,3012.016,4.9735,-0.8759999999999999,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3012.022,4.41,-2.411,VALD3,1,,,,,,,,0,False,
23,2,V 2,3012.023,2.0498,-0.795,VALD3,1,,,,,,,,0,False,
72,2,Hf 2,3012.19,1.672,-1.63,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3012.192,0.6002,-0.529,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3012.328,4.0116,-2.325,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3012.358,3.8887,-2.619,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3012.419,3.1128,-1.734,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3012.442,2.4327,-1.135,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3012.472,1.6827,0.11000000000000003,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3012.478,0.6364,-0.24700000000000003,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3012.481,1.2739,-1.53,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3012.4850926295176,3.0534285714285714,-2.4019602424776094,VALD3,21,,,,,,,,0,False,
24,2,Cr 2,3012.491,6.8052,-1.233,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3012.493,2.6085,-5.485,VALD3,1,,,,,,,,0,False,
73,2,Ta 2,3012.5520537114007,0.6609,1.0500003584241369,VALD3,9,,,,,,,,0,False,
26,1,Fe 1,3012.581,3.2367,-5.246,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3012.593,3.8143,-4.018,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3012.6217134192993,1.8871,-1.55815695314073,VALD3,2,,,,,,,,0,False,
22,2,Ti 2,3012.628,4.8945,-2.385,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3012.691,2.9872,-2.582,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3012.708,0.7704,-0.941,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3012.712,3.2657,-2.312,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3012.73,4.1938,-2.57,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3012.766,7.1181,-1.589,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3012.85,2.9826,-1.585,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3012.8550000000005,2.1867,-2.249,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3012.885,6.1856,-2.096,VALD3,1,,,,,,,,0,False,
72,2,Hf 2,3012.9,0.0,-0.6,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3012.92,1.0632,-1.09,VALD3,1,,,,,,,,0,False,
39,2,Y 2,3012.929,3.2418,-1.056,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3012.931,3.2657,-2.63,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3012.94,2.998,-1.682,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3012.99,1.8871,-1.183,VALD3,1,,,,,,,,0,False,
23,2,V 2,3013.004,4.9596,-0.255,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3013.029,0.961,-1.07,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3013.071,0.3398,-1.51,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3013.088114879934,1.9859000000000002,-2.420889914763127,VALD3,5,,,,,,,,0,False,
23,2,V 2,3013.104,1.6752,-0.37,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3013.105,3.2918,-4.605,VALD3,1,,,,,,,,0,False,
75,1,Re 1,3013.148,1.7142,-0.33,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3013.167,1.767,-0.5800000000000001,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3013.2220000000007,1.8871,-2.21,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3013.265,3.3014,-3.1,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3013.323,0.5586,-1.28,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3013.356,1.0023,-1.15,VALD3,1,,,,,,,,0,False,
92,2,U 2,3013.373,0.5481,-0.34,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3013.379,4.4791,-5.089,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3013.389,2.2601,-0.385,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3013.455,6.1628,-1.467,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3013.491,3.2657,-1.465,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3013.514,2.1979,-4.788,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3013.523,5.6883,-1.181,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3013.5932279745184,0.0,-1.8099602424776096,VALD3,21,,,,,,,,0,False,
24,1,Cr 1,3013.596,3.8904,-0.23261881213792912,VALD3,2,,,,,,,,0,False,
90,2,Th 2,3013.599,1.6429,-0.16399999999999998,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3013.62,6.5733,-1.131,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3013.71,2.4325,0.2899999999999999,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3013.712,0.9684,-0.25,VALD3,1,,,,,,,,0,False,
74,1,W 1,3013.793,0.5988,-0.83,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3013.8,4.1536,-3.089,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3013.8960000000006,3.2367,-3.732,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3013.962,0.8462,-0.926,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3014.006,3.7634,-2.096,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.027,1.6079,-5.645,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.072,2.5881,-4.843,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3014.1030000000005,0.1224,-1.63,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.105,2.9488,-3.321,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.145,3.3014,-2.409,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.146,3.2367,-2.931,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3014.166,0.2046,-0.66,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.173,0.9582,-2.757,VALD3,1,-2.7569619513137056,B,10.0,T5720,L11631,3014.1732,0.95815732,1,True,3.804868629453395e-05
24,1,Cr 1,3014.1859999999997,3.4348,-2.182,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.228,3.5465,-4.71,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3014.257,0.3275,-1.54,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.2590000000005,3.2367,-2.858,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.314,2.4534,-2.049,VALD3,1,,,,,,,,0,False,
23,1,V 1,3014.35,2.1247,-0.17899999999999996,VALD3,1,,,,,,,,0,False,
70,2,Yb 2,3014.436,3.7893,-0.24000000000000002,VALD3,1,,,,,,,,0,False,
41,2,Nb 2,3014.439066573032,0.2922,-1.6100023979377653,VALD3,9,,,,,,,,0,False,
40,1,Zr 1,3014.441,0.0,-1.16,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3014.491,3.7716,-1.963,VALD3,1,,,,,,,,0,False,
20,1,Ca 1,3014.509,1.8793,-3.312,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3014.5830000000005,6.2169,-3.136,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3014.644,0.0294,-1.15,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.646,3.241,-2.108,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3014.660452755038,3.1325312500000004,-0.6220173873960952,VALD3,16,,,,,,,,0,False,
22,2,Ti 2,3014.6870000000004,3.9707,-2.771,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3014.74547798158,3.86822,-2.9040236651435984,VALD3,15,,,,,,,,0,False,
24,1,Cr 1,3014.7650000000003,0.9684,-0.04999999999999998,VALD3,1,,,,,,,,0,False,
23,2,V 2,3014.82,1.6855,-0.010000000000000005,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3014.848,6.4948,-1.195,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3014.851,5.1024,-1.202,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3014.913,0.9829,0.24999999999999997,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3014.926,1.1234,-0.921,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3014.95052198939,3.2367000000000004,-3.0644660197706846,VALD3,3,,,,,,,,0,False,
24,1,Cr 1,3014.998,3.8923,-1.529,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3015.003,5.5892,-3.502,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3015.046,3.7723,-2.816,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3015.067,1.8468,0.608,VALD3,1,,,,,,,,0,False,
23,2,V 2,3015.1659999999997,4.6196,-1.369,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3015.182,4.1938,-0.502,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3015.197,0.961,-0.19999999999999998,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3015.293937654311,0.0294,-0.4698531268343332,VALD3,3,,,,,,,,0,False,
26,1,Fe 1,3015.331,3.241,-2.107,VALD3,1,,,,,,,,0,False,
21,1,Sc 1,3015.369898739563,0.0,-1.0599436186674673,VALD3,12,,,,,,,,0,False,
26,2,Fe 2,3015.38,9.0577,-1.231,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3015.406,0.417,-1.75,VALD3,1,,,,,,,,0,False,
42,2,Mo 2,3015.414,2.0825,-1.936,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3015.439,3.6398,-2.563,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3015.501,3.2515,-3.589,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3015.504,4.4148,0.022999999999999975,VALD3,1,,,,,,,,0,False,
23,1,V 1,3015.633,1.3505,-2.262,VALD3,1,,,,,,,,0,False,
16,1,S 1,3015.635,2.75,-5.028,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3015.656,1.657,-0.65,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3015.682,1.4128,0.37499999999999994,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3015.684238636525,1.8825500000000002,-1.2009436186674673,VALD3,12,,,,,,,,0,False,
23,2,V 2,3015.708,6.556,0.275,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3015.725,1.1409,-0.578,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3015.759,4.4151,-2.553,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3015.795,9.144,-1.203,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3015.848,1.8267,-0.8,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3015.854,4.31,-3.091,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3015.854042375227,3.4853999999999994,-2.9789123775200435,VALD3,13,,,,,,,,0,False,
25,1,Mn 1,3015.911,3.3783,-1.962,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3015.919,2.4327,-1.14,VALD3,1,-1.1135092748275182,D+,40.0,T2491n,L11631,3015.9188,2.4326947,1,True,0.026490725172481744
23,2,V 2,3015.9964997849675,2.0360000000000005,-0.7469802142361917,VALD3,20,,,,,,,,0,False,
75,1,Re 1,3016.019,1.4574,-0.17000000000000004,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3016.061,1.4601,-2.891,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3016.115,3.2671,-2.754,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3016.123,7.1283,-2.587,VALD3,1,,,,,,,,0,False,
23,2,V 2,3016.142,1.6855,-0.8,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3016.185,0.9901,-1.441,VALD3,1,-1.4412914294668344,D+,40.0,T5720,L11631,3016.1845,0.99011115,1,True,-0.00029142946683435866
23,1,V 1,3016.201,1.2181,-0.321,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3016.291,2.5592,-3.33,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3016.297,3.4488,-2.81,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3016.329,5.5687,-1.459,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3016.341,2.5881,-2.361,VALD3,1,,,,,,,,0,False,
23,1,V 1,3016.407943762139,0.06855714285714286,-3.276136121831667,VALD3,21,,,,,,,,0,False,
77,1,Ir 1,3016.429,1.6058,-0.86,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3016.4510882992804,3.134999999999999,-0.3297806736845402,VALD3,15,,,,,,,,0,False,
74,1,W 1,3016.47,0.7711,-0.49,VALD3,1,,,,,,,,0,False,
75,1,Re 1,3016.486,1.7627,-0.08999999999999997,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3016.4969032779095,2.7177124999999998,-3.5388978738325068,VALD3,16,,,,,,,,0,False,
58,2,Ce 2,3016.547,0.5593,-2.05,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3016.558,0.4592,-2.19,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3016.766,3.3965,-3.801,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3016.779,2.6227,-0.471,VALD3,1,,,,,,,,0,False,
23,2,V 2,3016.7801943507457,1.7037200000000003,-0.05002366514359825,VALD3,15,,,,,,,,0,False,
26,1,Fe 1,3016.81,3.6416,-4.444,VALD3,1,,,,,,,,0,False,
72,1,Hf 1,3016.815,0.0,-0.9,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3016.839,1.8163,0.915,VALD3,1,,,,,,,,0,False,
92,2,U 2,3016.954,0.2169,-0.5879999999999999,VALD3,1,,,,,,,,0,False,
72,2,Hf 2,3016.97,0.0,-2.1,VALD3,1,,,,,,,,0,False,
20,1,Ca 1,3017.006,1.8989,-4.152,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3017.092,2.421,0.65,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3017.094,0.32,-1.77,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3017.107,1.8732,-2.956,VALD3,1,,,,,,,,0,False,
23,2,V 2,3017.127998748975,2.5562,-1.6759996415758631,VALD3,9,,,,,,,,0,False,
90,2,Th 2,3017.132,1.3233,-0.399,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3017.183,1.5839,-0.30000000000000004,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3017.195,0.7037,-0.41000000000000003,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3017.235,0.385,-0.8800000000000001,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3017.251,1.084,-0.53,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3017.255435380519,1.8825500000000004,-0.6908878507483915,VALD3,18,,,,,,,,0,False,
26,1,Fe 1,3017.258,2.9398,-1.131,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3017.274,1.8732,-2.609,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3017.307,2.5592,-3.234,VALD3,1,,,,,,,,0,False,
77,1,Ir 1,3017.314,1.6227,-0.5,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3017.417,2.9398,-1.127,VALD3,1,,,,,,,,0,False,
74,1,W 1,3017.4409999999993,0.3659,-0.73,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3017.446,1.8732,-2.651,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3017.493,2.4242,-2.486,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3017.512,2.5881,-4.087,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3017.531,3.9373,-2.247,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3017.5473484764084,0.10116666666666665,-1.2498878507483915,VALD3,18,,,,,,,,0,False,
70,2,Yb 2,3017.556,4.3418,0.53,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3017.574,1.0037,0.47,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3017.611,0.8995,-2.53,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3017.627,0.1101,-1.554,VALD3,1,-1.553929064298995,A,3.0,T3547,L11631,3017.627,0.11011433,1,True,7.093570100513702e-05
25,2,Mn 2,3017.654,4.6881,-2.057,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3017.661,0.553,-2.32,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3017.699,1.8732,-2.184,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3017.745,0.8462,-0.327,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3017.76,6.1452,-0.905,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3017.764,4.4151,-1.186,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3017.765,2.9872,-3.088,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3017.778,3.0004,-1.484,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3017.805,3.332,-4.88,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3017.856,2.998,-1.309,VALD3,1,,,,,,,,0,False,
78,1,Pt 1,3017.878,1.6733,-0.75,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3017.9484461420648,1.9354,-1.7778899147631266,VALD3,5,,,,,,,,0,False,
76,1,Os 1,3018.036,0.0,-0.72,VALD3,1,,,,,,,,0,False,
29,1,Cu 1,3018.099,5.6883,-1.277,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3018.116,9.0077,-1.507,VALD3,1,,,,,,,,0,False,
