canon_index,to_tier,log_gf,sigma_dex,loggf_reference,lab_source_tag,nist_grade,gf_source_doi,adjudication_status,delta,from_tier,kept
52704,NIST-C+,-1.3925449767853315,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.001455023214668394,VALD3,True
80551,NIST-C+,-0.0604807473813815,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0014807473813815003,OTHER,True
80507,NIST-C+,-0.1249387366082999,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,6.126339170009487e-05,OTHER,True
80505,NIST-C+,-0.2132485778544388,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0017514221455612045,OTHER,True
52757,NIST-C+,-0.7493360805367565,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00033608053675648897,VALD3,True
80443,NIST-C+,-0.2276782932770802,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0013217067229198132,OTHER,True
80405,NIST-C+,0.0034605321095064,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0004605321095064001,OTHER,True
80401,NIST-C+,-0.3979400086720376,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.003940008672037587,OTHER,True
52838,NIST-C+,-0.8758219445253249,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0001780554746750873,VALD3,True
80380,NIST-C+,-0.3893398369101201,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00033983691012007267,OTHER,True
52854,NIST-C+,-1.3788237182249647,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00017628177503525855,VALD3,True
52855,NIST-C+,-0.9558523791212772,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0008523791212772247,VALD3,True
52881,NIST-C+,-1.0851281824599497,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00012818245994972166,VALD3,True
80361,NIST-C+,0.2355284469075488,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00047155309245119903,OTHER,True
80342,NIST-C+,0.165541076722373,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0004589232776270047,OTHER,True
52902,NIST-C+,-0.5482135644757098,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0002135644757097488,VALD3,True
53479,NIST-C+,-0.4787311244016147,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0002688755983852875,VALD3,True
56625,NIST-C+,-1.6064247967304124,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00042479673041229127,OTHER,True
56848,NIST-C+,-0.7644715530924511,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00047155309245106025,OTHER,True
69818,NIST-C+,-0.0883098412461388,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0003098412461388089,OTHER,True
69841,NIST-C+,-0.1938200260161128,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00017997398388719388,OTHER,True
69905,NIST-C+,-0.1079053973095195,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,9.460269048050529e-05,OTHER,True
69932,NIST-C+,0.1205739312058498,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0004260687941501917,OTHER,True
69958,NIST-C+,-0.0371573187987575,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.001157318798757502,OTHER,True
69965,NIST-C+,-0.114638779968488,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00036122003151201065,OTHER,True
70012,NIST-C+,0.0,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0,OTHER,True
70014,NIST-C+,-0.1611509092627446,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0021509092627446103,OTHER,True
70015,NIST-C+,0.4782778319196046,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00027783191960462084,OTHER,True
70016,NIST-C+,0.6720978579357174,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0020978579357173732,OTHER,True
70033,NIST-C+,-0.1674910872937636,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0024910872937635997,OTHER,True
70056,NIST-C+,-0.1687703061329366,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0002296938670634241,OTHER,True
70072,NIST-C+,0.1880843737149382,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,8.437371493819068e-05,OTHER,True
70073,NIST-C+,0.842609239610562,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0033907603894379745,OTHER,True
70114,NIST-C+,-0.080921907623926,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.001078092376074008,OTHER,True
70125,NIST-C+,0.104487111312395,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00048711131239501104,OTHER,True
70174,NIST-C+,0.5514499979728752,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00144999797287515,OTHER,True
69788,NIST-C+,-0.1992829217176149,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0022829217176149053,OTHER,True
70213,NIST-C+,0.421603926869831,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0023960731301689853,OTHER,True
69738,NIST-C+,-0.0457574905606751,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0007574905606751031,OTHER,True
69662,NIST-C+,-0.0757207139381183,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0022792860618816996,OTHER,True
69180,NIST-C+,0.0770043267933502,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,4.326793350203917e-06,OTHER,True
69183,NIST-C+,0.6334684555795865,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.001468455579586525,OTHER,True
69215,NIST-C+,-0.0034883278458213,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0014883278458213,OTHER,True
69282,NIST-C+,0.2833012287035495,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0006987712964504622,OTHER,True
69288,NIST-C+,-0.0788339493622612,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0008339493622611938,OTHER,True
69311,NIST-C+,0.2685779718828432,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0005779718828431979,OTHER,True
69318,NIST-C+,0.1846914308175988,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0006914308175988149,OTHER,True
69357,NIST-C+,-0.1284270644541213,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0004270644541213009,OTHER,True
69374,NIST-C+,0.0136796972911925,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0006796972911925006,OTHER,True
69397,NIST-C+,0.165541076722373,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0004589232776270047,OTHER,True
69401,NIST-C+,0.3147096929551737,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.000290307044826299,OTHER,True
69417,NIST-C+,0.2329961103921538,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-3.8896078462247186e-06,OTHER,True
69420,NIST-C+,0.7160033436347992,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.001996656365200744,OTHER,True
69486,NIST-C+,-0.0362121726544447,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0027878273455552993,OTHER,True
69613,NIST-C+,-0.204815410317576,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0001845896824239912,OTHER,True
69614,NIST-C+,0.3096301674258988,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0026301674258987773,OTHER,True
69650,NIST-C+,0.5563025007672873,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.002302500767287219,OTHER,True
69692,NIST-C+,-0.1726307269461747,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00036927305382528086,OTHER,True
70218,NIST-C+,-0.1354889189416081,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0014889189416081028,OTHER,True
70222,NIST-C+,0.1559430179718367,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-5.6982028163288234e-05,OTHER,True
70254,NIST-C+,1.0906107078284066,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.025610707828406687,KURUCZ,True
71311,NIST-C+,0.092018470752797,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0010184707527969988,OTHER,True
71312,NIST-C+,-0.0969100130080563,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,8.998699194370796e-05,OTHER,True
71313,NIST-C+,0.2591158441850663,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0001158441850662717,OTHER,True
71365,NIST-C+,-0.1938200260161128,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.001820026016112808,OTHER,True
71366,NIST-C+,-0.1191864077192086,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.000813592280791392,OTHER,True
71370,NIST-C+,0.8573324964312684,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.09266750356873155,OTHER,True
71374,NIST-C+,-0.0574958938319193,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0014958938319192955,OTHER,True
71407,NIST-C+,0.0969100130080564,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.000910013008056404,OTHER,True
71490,NIST-C+,-0.0979971086492705,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0010028913507295067,OTHER,True
71542,NIST-C+,-0.2306226739238614,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0013773260761386075,OTHER,True
71543,NIST-C+,0.1398790864012365,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0008790864012364896,OTHER,True
71562,NIST-C+,-0.1844222516757327,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0015777483242672974,OTHER,True
71723,NIST-C+,0.1631613749770183,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0001613749770182915,OTHER,True
71939,NIST-C+,0.1931245983544616,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0001245983544616025,OTHER,True
71951,NIST-C+,-0.1674910872937636,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0024910872937635997,OTHER,True
72111,NIST-C+,-0.1739251972991735,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0010748027008264938,OTHER,True
72230,NIST-C+,-0.0362121726544447,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0012121726544446973,OTHER,True
71276,NIST-C+,0.2886962605902557,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0006962605902557373,OTHER,True
71270,NIST-C+,0.4132997640812518,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00029976408125181875,OTHER,True
71220,NIST-C+,-0.079876673709276,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00012332629072400736,OTHER,True
71181,NIST-C+,0.3475251599986895,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00047484000131048365,OTHER,True
70273,NIST-C+,0.2975416678181598,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0005416678181598411,OTHER,True
70303,NIST-C+,-0.1992829217176149,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0022829217176149053,OTHER,True
70391,NIST-C+,0.5440680443502757,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,6.804435027563116e-05,OTHER,True
70453,NIST-C+,0.0453229787866573,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0013229787866573042,OTHER,True
70510,NIST-C+,0.3392526340326997,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0007473659673003508,OTHER,True
70619,NIST-C+,0.5169318088680128,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-6.819113198719418e-05,OTHER,True
70723,NIST-C+,-0.1884249941294066,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0015750058705933934,OTHER,True
70725,NIST-C+,-0.204815410317576,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.002184589682423993,OTHER,True
69176,NIST-C+,0.4313637641589873,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00036376415898731196,OTHER,True
70727,NIST-C+,-0.1938200260161128,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0021799739838871957,OTHER,True
70872,NIST-C+,0.2846562827885157,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0003437172114842957,OTHER,True
70903,NIST-C+,0.4683473304121572,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0006526695878427691,OTHER,True
70940,NIST-C+,-0.0457574905606751,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0012425094393248987,OTHER,True
71015,NIST-C+,0.4268364538035081,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00016354619649189273,OTHER,True
71087,NIST-C+,-0.1687703061329366,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.001229693867063425,OTHER,True
71090,NIST-C+,-0.1101382787418115,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0011382787418114937,OTHER,True
71121,NIST-C+,-0.0915149811213502,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0014850188786497964,OTHER,True
71144,NIST-C+,-0.1378686206869628,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00013137931303722206,OTHER,True
70823,NIST-C+,0.4991369945373827,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0001369945373826953,OTHER,True
69151,NIST-C+,-0.0915149811213502,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00048501887864979554,OTHER,True
69149,NIST-C+,-0.0736575533743449,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0006575533743449075,OTHER,True
69148,NIST-C+,-0.1938200260161128,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.002820026016112809,OTHER,True
74961,NIST-C+,0.5921767573958668,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00017675739586686667,OTHER,True
57750,NIST-C+,-0.5091990479891451,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0001990479891450514,OTHER,True
74927,NIST-C+,-0.0141246426916063,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0008753573083936997,OTHER,True
74905,NIST-C+,-0.1214782044987934,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0004782044987934053,OTHER,True
57819,NIST-C+,-1.1178740802299685,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0001259197700316239,OTHER,True
74901,NIST-C+,0.0034605321095064,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0005394678904935999,OTHER,True
74882,NIST-C+,0.2415464805965484,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.6565464805965484,OTHER,True
57910,NIST-C+,-0.4209026734473562,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,9.732655264377277e-05,OTHER,True
74881,NIST-C+,0.1430148002540951,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0010148002540951162,OTHER,True
74871,NIST-C+,0.3486941902655411,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00030580973445887283,OTHER,True
74862,NIST-C+,-0.2365720064370627,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0005720064370627054,OTHER,True
74849,NIST-C+,0.0689276116820718,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-7.238831792820422e-05,OTHER,True
58014,NIST-C+,-1.2280452510360509,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0010452510360507983,OTHER,True
58040,NIST-C+,-0.0571985336820595,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.012801466317940505,OTHER,True
74737,NIST-C+,0.0718820073061253,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.040882007306125304,KURUCZ,True
74719,NIST-C+,-0.0457574905606751,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.00024250943932489777,OTHER,True
74978,NIST-C+,0.7242758696007892,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0027241303992108223,OTHER,True
75073,NIST-C+,0.2957869402516093,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0007869402516093027,OTHER,True
75157,NIST-C+,0.055378331375,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0003783313749999989,OTHER,True
75816,NIST-C+,-0.1112590393171073,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,2.7517409606828926,OTHER,True
56881,NIST-C+,-0.5671909949668317,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.00019099496683172568,OTHER,True
56902,NIST-C+,-0.889410289700751,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.002410289700750967,OTHER,True
56958,NIST-C+,-0.1117643267294328,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0007643267294328016,OTHER,True
57031,NIST-C+,0.0666985504229952,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0013014495770048012,OTHER,True
57093,NIST-C+,-1.0757207139381184,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.001279286061881546,OTHER,True
76305,NIST-C+,0.0877814178095423,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0002185821904577001,OTHER,True
74486,NIST-C+,-0.2090115249111841,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.0019884750888158886,OTHER,True
57135,NIST-C+,0.2345172835126867,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.001517283512686679,VALD3,True
57296,NIST-C+,-0.6142150411566643,0.029383777685209667,NIST-C+ T5720,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,0.01678495884333575,OTHER,True
76197,NIST-C+,0.1238516409670858,0.029383777685209667,NIST-C+ T6892c83,NIST-C+,B+,https://physics.nist.gov/asd,nist_rya945,-0.0011483590329142007,OTHER,True
